trial0019201, ZIC, 168, 16, 10.500000, ZIP, 623, 16, 38.937500, 
trial0019202, ZIC, 165, 16, 10.312500, ZIP, 816, 16, 51.000000, 
trial0019203, ZIC, 239, 16, 14.937500, ZIP, 778, 16, 48.625000, 
trial0019204, ZIC, 265, 16, 16.562500, ZIP, 941, 16, 58.812500, 
trial0019205, ZIC, 269, 16, 16.812500, ZIP, 913, 16, 57.062500, 
trial0019206, ZIC, 208, 16, 13.000000, ZIP, 783, 16, 48.937500, 
trial0019207, ZIC, 207, 16, 12.937500, ZIP, 703, 16, 43.937500, 
trial0019208, ZIC, 234, 16, 14.625000, ZIP, 705, 16, 44.062500, 
trial0019209, ZIC, 442, 16, 27.625000, ZIP, 476, 16, 29.750000, 
trial0019210, ZIC, 182, 16, 11.375000, ZIP, 896, 16, 56.000000, 
trial0019211, ZIC, 350, 16, 21.875000, ZIP, 488, 16, 30.500000, 
trial0019212, ZIC, 67, 16, 4.187500, ZIP, 866, 16, 54.125000, 
trial0019213, ZIC, 251, 16, 15.687500, ZIP, 813, 16, 50.812500, 
trial0019214, ZIC, 430, 16, 26.875000, ZIP, 657, 16, 41.062500, 
trial0019215, ZIC, 109, 16, 6.812500, ZIP, 877, 16, 54.812500, 
trial0019216, ZIC, 270, 16, 16.875000, ZIP, 832, 16, 52.000000, 
trial0019217, ZIC, 262, 16, 16.375000, ZIP, 745, 16, 46.562500, 
trial0019218, ZIC, 111, 16, 6.937500, ZIP, 785, 16, 49.062500, 
trial0019219, ZIC, 195, 16, 12.187500, ZIP, 817, 16, 51.062500, 
trial0019220, ZIC, 305, 16, 19.062500, ZIP, 585, 16, 36.562500, 
trial0019221, ZIC, 189, 16, 11.812500, ZIP, 672, 16, 42.000000, 
trial0019222, ZIC, 252, 16, 15.750000, ZIP, 865, 16, 54.062500, 
trial0019223, ZIC, 385, 16, 24.062500, ZIP, 504, 16, 31.500000, 
trial0019224, ZIC, 302, 16, 18.875000, ZIP, 506, 16, 31.625000, 
trial0019225, ZIC, 273, 16, 17.062500, ZIP, 693, 16, 43.312500, 
trial0019226, ZIC, 167, 16, 10.437500, ZIP, 560, 16, 35.000000, 
trial0019227, ZIC, 197, 16, 12.312500, ZIP, 578, 16, 36.125000, 
trial0019228, ZIC, 385, 16, 24.062500, ZIP, 785, 16, 49.062500, 
