trial0021601, GDX, 761, 14, 54.357143, ZIC, 1519, 18, 84.388889, 
trial0021602, GDX, 1001, 14, 71.500000, ZIC, 773, 18, 42.944444, 
trial0021603, GDX, 1534, 14, 109.571429, ZIC, 837, 18, 46.500000, 
trial0021604, GDX, 843, 14, 60.214286, ZIC, 818, 18, 45.444444, 
trial0021605, GDX, 682, 14, 48.714286, ZIC, 1624, 18, 90.222222, 
trial0021606, GDX, 1021, 14, 72.928571, ZIC, 967, 18, 53.722222, 
trial0021607, GDX, 753, 14, 53.785714, ZIC, 1093, 18, 60.722222, 
trial0021608, GDX, 586, 14, 41.857143, ZIC, 1535, 18, 85.277778, 
trial0021609, GDX, 1004, 14, 71.714286, ZIC, 769, 18, 42.722222, 
trial0021610, GDX, 525, 14, 37.500000, ZIC, 1900, 18, 105.555556, 
trial0021611, GDX, 735, 14, 52.500000, ZIC, 1264, 18, 70.222222, 
trial0021612, GDX, 1144, 14, 81.714286, ZIC, 832, 18, 46.222222, 
trial0021613, GDX, 591, 14, 42.214286, ZIC, 995, 18, 55.277778, 
trial0021614, GDX, 1187, 14, 84.785714, ZIC, 1593, 18, 88.500000, 
trial0021615, GDX, 341, 14, 24.357143, ZIC, 1466, 18, 81.444444, 
trial0021616, GDX, 1241, 14, 88.642857, ZIC, 1201, 18, 66.722222, 
trial0021617, GDX, 745, 14, 53.214286, ZIC, 705, 18, 39.166667, 
trial0021618, GDX, 1528, 14, 109.142857, ZIC, 1121, 18, 62.277778, 
trial0021619, GDX, 892, 14, 63.714286, ZIC, 931, 18, 51.722222, 
trial0021620, GDX, 1024, 14, 73.142857, ZIC, 929, 18, 51.611111, 
trial0021621, GDX, 665, 14, 47.500000, ZIC, 671, 18, 37.277778, 
trial0021622, GDX, 1219, 14, 87.071429, ZIC, 985, 18, 54.722222, 
trial0021623, GDX, 624, 14, 44.571429, ZIC, 1467, 18, 81.500000, 
trial0021624, GDX, 473, 14, 33.785714, ZIC, 1472, 18, 81.777778, 
trial0021625, GDX, 913, 14, 65.214286, ZIC, 888, 18, 49.333333, 
trial0021626, GDX, 603, 14, 43.071429, ZIC, 2085, 18, 115.833333, 
trial0021627, GDX, 530, 14, 37.857143, ZIC, 1554, 18, 86.333333, 
trial0021628, GDX, 1417, 14, 101.214286, ZIC, 967, 18, 53.722222, 
trial0021629, GDX, 741, 14, 52.928571, ZIC, 1650, 18, 91.666667, 
trial0021630, GDX, 2244, 14, 160.285714, ZIC, 1317, 18, 73.166667, 
trial0021631, GDX, 991, 14, 70.785714, ZIC, 787, 18, 43.722222, 
trial0021632, GDX, 327, 14, 23.357143, ZIC, 871, 18, 48.388889, 
trial0021633, GDX, 542, 14, 38.714286, ZIC, 978, 18, 54.333333, 
trial0021634, GDX, 841, 14, 60.071429, ZIC, 579, 18, 32.166667, 
trial0021635, GDX, 743, 14, 53.071429, ZIC, 672, 18, 37.333333, 
trial0021636, GDX, 705, 14, 50.357143, ZIC, 889, 18, 49.388889, 
trial0021637, GDX, 814, 14, 58.142857, ZIC, 805, 18, 44.722222, 
trial0021638, GDX, 606, 14, 43.285714, ZIC, 927, 18, 51.500000, 
trial0021639, GDX, 330, 14, 23.571429, ZIC, 1061, 18, 58.944444, 
trial0021640, GDX, 487, 14, 34.785714, ZIC, 1073, 18, 59.611111, 
