trial0019501, AA, 543, 14, 38.785714, ZIC, 1352, 18, 75.111111, 
trial0019502, AA, 635, 14, 45.357143, ZIC, 1430, 18, 79.444444, 
trial0019503, AA, 1081, 14, 77.214286, ZIC, 898, 18, 49.888889, 
trial0019504, AA, 880, 14, 62.857143, ZIC, 1016, 18, 56.444444, 
trial0019505, AA, 1296, 14, 92.571429, ZIC, 859, 18, 47.722222, 
trial0019506, AA, 1104, 14, 78.857143, ZIC, 910, 18, 50.555556, 
trial0019507, AA, 880, 14, 62.857143, ZIC, 999, 18, 55.500000, 
trial0019508, AA, 505, 14, 36.071429, ZIC, 1289, 18, 71.611111, 
trial0019509, AA, 723, 14, 51.642857, ZIC, 1144, 18, 63.555556, 
trial0019510, AA, 1270, 14, 90.714286, ZIC, 699, 18, 38.833333, 
trial0019511, AA, 302, 14, 21.571429, ZIC, 1491, 18, 82.833333, 
trial0019512, AA, 1295, 14, 92.500000, ZIC, 877, 18, 48.722222, 
trial0019513, AA, 518, 14, 37.000000, ZIC, 1317, 18, 73.166667, 
trial0019514, AA, 1047, 14, 74.785714, ZIC, 876, 18, 48.666667, 
trial0019515, AA, 1216, 14, 86.857143, ZIC, 935, 18, 51.944444, 
trial0019516, AA, 1106, 14, 79.000000, ZIC, 752, 18, 41.777778, 
trial0019517, AA, 1119, 14, 79.928571, ZIC, 1098, 18, 61.000000, 
trial0019518, AA, 1387, 14, 99.071429, ZIC, 694, 18, 38.555556, 
trial0019519, AA, 1494, 14, 106.714286, ZIC, 697, 18, 38.722222, 
trial0019520, AA, 1184, 14, 84.571429, ZIC, 628, 18, 34.888889, 
trial0019521, AA, 744, 14, 53.142857, ZIC, 1177, 18, 65.388889, 
trial0019522, AA, 1216, 14, 86.857143, ZIC, 680, 18, 37.777778, 
trial0019523, AA, 1152, 14, 82.285714, ZIC, 761, 18, 42.277778, 
trial0019524, AA, 1451, 14, 103.642857, ZIC, 670, 18, 37.222222, 
trial0019525, AA, 854, 14, 61.000000, ZIC, 949, 18, 52.722222, 
trial0019526, AA, 846, 14, 60.428571, ZIC, 1099, 18, 61.055556, 
trial0019527, AA, 852, 14, 60.857143, ZIC, 921, 18, 51.166667, 
trial0019528, AA, 1174, 14, 83.857143, ZIC, 656, 18, 36.444444, 
trial0019529, AA, 1268, 14, 90.571429, ZIC, 671, 18, 37.277778, 
trial0019530, AA, 974, 14, 69.571429, ZIC, 1071, 18, 59.500000, 
trial0019531, AA, 2190, 14, 156.428571, ZIC, 586, 18, 32.555556, 
trial0019532, AA, 1315, 14, 93.928571, ZIC, 797, 18, 44.277778, 
trial0019533, AA, 965, 14, 68.928571, ZIC, 1502, 18, 83.444444, 
trial0019534, AA, 1011, 14, 72.214286, ZIC, 1146, 18, 63.666667, 
trial0019535, AA, 950, 14, 67.857143, ZIC, 1648, 18, 91.555556, 
trial0019536, AA, 1318, 14, 94.142857, ZIC, 945, 18, 52.500000, 
trial0019537, AA, 1458, 14, 104.142857, ZIC, 1175, 18, 65.277778, 
trial0019538, AA, 876, 14, 62.571429, ZIC, 1314, 18, 73.000000, 
trial0019539, AA, 636, 14, 45.428571, ZIC, 1816, 18, 100.888889, 
trial0019540, AA, 1104, 14, 78.857143, ZIC, 1460, 18, 81.111111, 
trial0019541, AA, 1082, 14, 77.285714, ZIC, 1175, 18, 65.277778, 
trial0019542, AA, 1644, 14, 117.428571, ZIC, 646, 18, 35.888889, 
trial0019543, AA, 1341, 14, 95.785714, ZIC, 951, 18, 52.833333, 
trial0019544, AA, 935, 14, 66.785714, ZIC, 1161, 18, 64.500000, 
trial0019545, AA, 1719, 14, 122.785714, ZIC, 686, 18, 38.111111, 
trial0019546, AA, 1084, 14, 77.428571, ZIC, 1388, 18, 77.111111, 
trial0019547, AA, 1112, 14, 79.428571, ZIC, 1366, 18, 75.888889, 
trial0019548, AA, 1045, 14, 74.642857, ZIC, 1191, 18, 66.166667, 
trial0019549, AA, 1506, 14, 107.571429, ZIC, 1017, 18, 56.500000, 
trial0019550, AA, 1583, 14, 113.071429, ZIC, 665, 18, 36.944444, 
trial0019551, AA, 1328, 14, 94.857143, ZIC, 1023, 18, 56.833333, 
trial0019552, AA, 1089, 14, 77.785714, ZIC, 1490, 18, 82.777778, 
trial0019553, AA, 414, 14, 29.571429, ZIC, 1768, 18, 98.222222, 
trial0019554, AA, 846, 14, 60.428571, ZIC, 1586, 18, 88.111111, 
trial0019555, AA, 823, 14, 58.785714, ZIC, 1485, 18, 82.500000, 
trial0019556, AA, 1076, 14, 76.857143, ZIC, 1486, 18, 82.555556, 
trial0019557, AA, 1141, 14, 81.500000, ZIC, 1211, 18, 67.277778, 
trial0019558, AA, 1333, 14, 95.214286, ZIC, 1091, 18, 60.611111, 
trial0019559, AA, 764, 14, 54.571429, ZIC, 1454, 18, 80.777778, 
trial0019560, AA, 974, 14, 69.571429, ZIC, 1573, 18, 87.388889, 
trial0019561, AA, 192, 14, 13.714286, ZIC, 83, 18, 4.611111, 
trial0019562, AA, 221, 14, 15.785714, ZIC, 5, 18, 0.277778, 
trial0019563, AA, 257, 14, 18.357143, ZIC, 209, 18, 11.611111, 
trial0019564, AA, 191, 14, 13.642857, ZIC, 20, 18, 1.111111, 
trial0019565, AA, 258, 14, 18.428571, ZIC, 153, 18, 8.500000, 
trial0019566, AA, 264, 14, 18.857143, ZIC, 27, 18, 1.500000, 
trial0019567, AA, 267, 14, 19.071429, ZIC, 49, 18, 2.722222, 
trial0019568, AA, 187, 14, 13.357143, ZIC, 74, 18, 4.111111, 
trial0019569, AA, 253, 14, 18.071429, ZIC, 56, 18, 3.111111, 
trial0019570, AA, 294, 14, 21.000000, ZIC, 32, 18, 1.777778, 
trial0019571, AA, 282, 14, 20.142857, ZIC, 93, 18, 5.166667, 
