trial0047401, AA, 294, 20, 14.700000, GDX, 0, 10, 0.000000, ZIC, 0, 2, 0.000000, 
trial0047402, AA, 253, 20, 12.650000, GDX, 126, 10, 12.600000, ZIC, 25, 2, 12.500000, 
trial0047403, AA, 304, 20, 15.200000, GDX, 116, 10, 11.600000, ZIC, 0, 2, 0.000000, 
trial0047404, AA, 163, 20, 8.150000, GDX, 57, 10, 5.700000, ZIC, 15, 2, 7.500000, 
trial0047405, AA, 101, 20, 5.050000, GDX, 0, 10, 0.000000, ZIC, 75, 2, 37.500000, 
trial0047406, AA, 20, 20, 1.000000, GDX, 156, 10, 15.600000, ZIC, 109, 2, 54.500000, 
trial0047407, AA, 171, 20, 8.550000, GDX, 249, 10, 24.900000, ZIC, 0, 2, 0.000000, 
trial0047408, AA, 115, 20, 5.750000, GDX, 87, 10, 8.700000, ZIC, 0, 2, 0.000000, 
trial0047409, AA, 300, 20, 15.000000, GDX, 69, 10, 6.900000, ZIC, 42, 2, 21.000000, 
trial0047410, AA, 418, 20, 20.900000, GDX, 101, 10, 10.100000, ZIC, 19, 2, 9.500000, 
trial0047411, AA, 261, 20, 13.050000, GDX, 117, 10, 11.700000, ZIC, 58, 2, 29.000000, 
trial0047412, AA, 344, 20, 17.200000, GDX, 45, 10, 4.500000, ZIC, 56, 2, 28.000000, 
trial0047413, AA, 226, 20, 11.300000, GDX, 75, 10, 7.500000, ZIC, 9, 2, 4.500000, 
trial0047414, AA, 281, 20, 14.050000, GDX, 116, 10, 11.600000, ZIC, 23, 2, 11.500000, 
trial0047415, AA, 314, 20, 15.700000, GDX, 47, 10, 4.700000, ZIC, 50, 2, 25.000000, 
trial0047416, AA, 245, 20, 12.250000, GDX, 183, 10, 18.300000, ZIC, 0, 2, 0.000000, 
trial0047417, AA, 179, 20, 8.950000, GDX, 165, 10, 16.500000, ZIC, 34, 2, 17.000000, 
trial0047418, AA, 225, 20, 11.250000, GDX, 246, 10, 24.600000, ZIC, 25, 2, 12.500000, 
trial0047419, AA, 335, 20, 16.750000, GDX, 52, 10, 5.200000, ZIC, 8, 2, 4.000000, 
trial0047420, AA, 230, 20, 11.500000, GDX, 90, 10, 9.000000, ZIC, 101, 2, 50.500000, 
trial0047421, AA, 52, 20, 2.600000, GDX, 234, 10, 23.400000, ZIC, 0, 2, 0.000000, 
trial0047422, AA, 315, 20, 15.750000, GDX, 54, 10, 5.400000, ZIC, 51, 2, 25.500000, 
trial0047423, AA, 203, 20, 10.150000, GDX, 91, 10, 9.100000, ZIC, 0, 2, 0.000000, 
trial0047424, AA, 97, 20, 4.850000, GDX, 62, 10, 6.200000, ZIC, 50, 2, 25.000000, 
trial0047425, AA, 359, 20, 17.950000, GDX, 17, 10, 1.700000, ZIC, 28, 2, 14.000000, 
trial0047426, AA, 113, 20, 5.650000, GDX, 139, 10, 13.900000, ZIC, 0, 2, 0.000000, 
