trial0009901, ZIC, 1217, 28, 43.464286, ZIP, 391, 4, 97.750000, 
trial0009902, ZIC, 1388, 28, 49.571429, ZIP, 270, 4, 67.500000, 
trial0009903, ZIC, 1139, 28, 40.678571, ZIP, 201, 4, 50.250000, 
trial0009904, ZIC, 1350, 28, 48.214286, ZIP, 456, 4, 114.000000, 
trial0009905, ZIC, 1239, 28, 44.250000, ZIP, 346, 4, 86.500000, 
trial0009906, ZIC, 1404, 28, 50.142857, ZIP, 656, 4, 164.000000, 
trial0009907, ZIC, 1295, 28, 46.250000, ZIP, 170, 4, 42.500000, 
trial0009908, ZIC, 1332, 28, 47.571429, ZIP, 244, 4, 61.000000, 
trial0009909, ZIC, 1434, 28, 51.214286, ZIP, 155, 4, 38.750000, 
trial0009910, ZIC, 1149, 28, 41.035714, ZIP, 184, 4, 46.000000, 
trial0009911, ZIC, 642, 28, 22.928571, ZIP, 1015, 4, 253.750000, 
trial0009912, ZIC, 1807, 28, 64.535714, ZIP, 264, 4, 66.000000, 
trial0009913, ZIC, 1240, 28, 44.285714, ZIP, 107, 4, 26.750000, 
trial0009914, ZIC, 720, 28, 25.714286, ZIP, 702, 4, 175.500000, 
trial0009915, ZIC, 975, 28, 34.821429, ZIP, 811, 4, 202.750000, 
trial0009916, ZIC, 899, 28, 32.107143, ZIP, 364, 4, 91.000000, 
trial0009917, ZIC, 1213, 28, 43.321429, ZIP, 555, 4, 138.750000, 
trial0009918, ZIC, 922, 28, 32.928571, ZIP, 260, 4, 65.000000, 
trial0009919, ZIC, 949, 28, 33.892857, ZIP, 93, 4, 23.250000, 
trial0009920, ZIC, 1306, 28, 46.642857, ZIP, 426, 4, 106.500000, 
trial0009921, ZIC, 819, 28, 29.250000, ZIP, 713, 4, 178.250000, 
trial0009922, ZIC, 974, 28, 34.785714, ZIP, 734, 4, 183.500000, 
trial0009923, ZIC, 1230, 28, 43.928571, ZIP, 285, 4, 71.250000, 
trial0009924, ZIC, 919, 28, 32.821429, ZIP, 950, 4, 237.500000, 
trial0009925, ZIC, 1345, 28, 48.035714, ZIP, 455, 4, 113.750000, 
trial0009926, ZIC, 1135, 28, 40.535714, ZIP, 215, 4, 53.750000, 
