trial0010801, ZIC, 6285, 30, 209.500000, ZIP, 601, 2, 300.500000, 
trial0010802, ZIC, 6720, 30, 224.000000, ZIP, 720, 2, 360.000000, 
trial0010803, ZIC, 7645, 30, 254.833333, ZIP, 545, 2, 272.500000, 
trial0010804, ZIC, 5778, 30, 192.600000, ZIP, 1721, 2, 860.500000, 
trial0010805, ZIC, 7125, 30, 237.500000, ZIP, 851, 2, 425.500000, 
trial0010806, ZIC, 5557, 30, 185.233333, ZIP, 1509, 2, 754.500000, 
trial0010807, ZIC, 6711, 30, 223.700000, ZIP, 949, 2, 474.500000, 
trial0010808, ZIC, 6119, 30, 203.966667, ZIP, 1789, 2, 894.500000, 
trial0010809, ZIC, 7037, 30, 234.566667, ZIP, 164, 2, 82.000000, 
trial0010810, ZIC, 6603, 30, 220.100000, ZIP, 930, 2, 465.000000, 
trial0010811, ZIC, 5698, 30, 189.933333, ZIP, 1903, 2, 951.500000, 
trial0010812, ZIC, 6712, 30, 223.733333, ZIP, 1268, 2, 634.000000, 
trial0010813, ZIC, 7241, 30, 241.366667, ZIP, 32, 2, 16.000000, 
trial0010814, ZIC, 6799, 30, 226.633333, ZIP, 733, 2, 366.500000, 
trial0010815, ZIC, 7302, 30, 243.400000, ZIP, 1122, 2, 561.000000, 
trial0010816, ZIC, 6735, 30, 224.500000, ZIP, 1356, 2, 678.000000, 
trial0010817, ZIC, 6058, 30, 201.933333, ZIP, 1373, 2, 686.500000, 
trial0010818, ZIC, 5784, 30, 192.800000, ZIP, 1724, 2, 862.000000, 
trial0010819, ZIC, 6581, 30, 219.366667, ZIP, 939, 2, 469.500000, 
trial0010820, ZIC, 7265, 30, 242.166667, ZIP, 238, 2, 119.000000, 
trial0010821, ZIC, 6423, 30, 214.100000, ZIP, 327, 2, 163.500000, 
trial0010822, ZIC, 6535, 30, 217.833333, ZIP, 809, 2, 404.500000, 
trial0010823, ZIC, 6636, 30, 221.200000, ZIP, 1002, 2, 501.000000, 
trial0010824, ZIC, 6844, 30, 228.133333, ZIP, 884, 2, 442.000000, 
trial0010825, ZIC, 6950, 30, 231.666667, ZIP, 554, 2, 277.000000, 
trial0010826, ZIC, 6548, 30, 218.266667, ZIP, 1144, 2, 572.000000, 
trial0010827, ZIC, 6753, 30, 225.100000, ZIP, 421, 2, 210.500000, 
trial0010828, ZIC, 7098, 30, 236.600000, ZIP, 332, 2, 166.000000, 
trial0010829, ZIC, 6771, 30, 225.700000, ZIP, 491, 2, 245.500000, 
trial0010830, ZIC, 7417, 30, 247.233333, ZIP, 118, 2, 59.000000, 
trial0010831, ZIC, 5646, 30, 188.200000, ZIP, 507, 2, 253.500000, 
trial0010832, ZIC, 5163, 30, 172.100000, ZIP, 781, 2, 390.500000, 
trial0010833, ZIC, 5697, 30, 189.900000, ZIP, 600, 2, 300.000000, 
trial0010834, ZIC, 5941, 30, 198.033333, ZIP, 197, 2, 98.500000, 
trial0010835, ZIC, 5833, 30, 194.433333, ZIP, 4, 2, 2.000000, 
trial0010836, ZIC, 5319, 30, 177.300000, ZIP, 201, 2, 100.500000, 
trial0010837, ZIC, 4178, 30, 139.266667, ZIP, 1716, 2, 858.000000, 
trial0010838, ZIC, 5145, 30, 171.500000, ZIP, 949, 2, 474.500000, 
trial0010839, ZIC, 5558, 30, 185.266667, ZIP, 230, 2, 115.000000, 
trial0010840, ZIC, 5654, 30, 188.466667, ZIP, 75, 2, 37.500000, 
trial0010841, ZIC, 5102, 30, 170.066667, ZIP, 760, 2, 380.000000, 
trial0010842, ZIC, 5166, 30, 172.200000, ZIP, 993, 2, 496.500000, 
trial0010843, ZIC, 5341, 30, 178.033333, ZIP, 375, 2, 187.500000, 
