trial0010201, AA, 1142, 2, 571.000000, ZIC, 11158, 30, 371.933333, 
trial0010202, AA, 1469, 2, 734.500000, ZIC, 10328, 30, 344.266667, 
trial0010203, AA, 1159, 2, 579.500000, ZIC, 10813, 30, 360.433333, 
trial0010204, AA, 478, 2, 239.000000, ZIC, 11744, 30, 391.466667, 
trial0010205, AA, 1089, 2, 544.500000, ZIC, 11074, 30, 369.133333, 
trial0010206, AA, 1332, 2, 666.000000, ZIC, 10989, 30, 366.300000, 
trial0010207, AA, 1083, 2, 541.500000, ZIC, 11363, 30, 378.766667, 
trial0010208, AA, 2021, 2, 1010.500000, ZIC, 10119, 30, 337.300000, 
trial0010209, AA, 1601, 2, 800.500000, ZIC, 10361, 30, 345.366667, 
trial0010210, AA, 262, 2, 131.000000, ZIC, 11533, 30, 384.433333, 
trial0010211, AA, 870, 2, 435.000000, ZIC, 10993, 30, 366.433333, 
trial0010212, AA, 759, 2, 379.500000, ZIC, 11344, 30, 378.133333, 
trial0010213, AA, 820, 2, 410.000000, ZIC, 11275, 30, 375.833333, 
trial0010214, AA, 909, 2, 454.500000, ZIC, 10630, 30, 354.333333, 
trial0010215, AA, 1267, 2, 633.500000, ZIC, 10839, 30, 361.300000, 
trial0010216, AA, 0, 2, 0.000000, ZIC, 11434, 30, 381.133333, 
trial0010217, AA, 865, 2, 432.500000, ZIC, 10459, 30, 348.633333, 
trial0010218, AA, 1189, 2, 594.500000, ZIC, 10747, 30, 358.233333, 
trial0010219, AA, 15, 2, 7.500000, ZIC, 12193, 30, 406.433333, 
trial0010220, AA, 1129, 2, 564.500000, ZIC, 11325, 30, 377.500000, 
trial0010221, AA, 724, 2, 362.000000, ZIC, 11502, 30, 383.400000, 
trial0010222, AA, 137, 2, 68.500000, ZIC, 11620, 30, 387.333333, 
trial0010223, AA, 1360, 2, 680.000000, ZIC, 10705, 30, 356.833333, 
trial0010224, AA, 126, 2, 63.000000, ZIC, 10924, 30, 364.133333, 
trial0010225, AA, 1272, 2, 636.000000, ZIC, 10407, 30, 346.900000, 
trial0010226, AA, 1844, 2, 922.000000, ZIC, 10501, 30, 350.033333, 
trial0010227, AA, 1089, 2, 544.500000, ZIC, 11161, 30, 372.033333, 
trial0010228, AA, 2992, 2, 1496.000000, ZIC, 9195, 30, 306.500000, 
trial0010229, AA, 1444, 2, 722.000000, ZIC, 10547, 30, 351.566667, 
trial0010230, AA, 2353, 2, 1176.500000, ZIC, 9116, 30, 303.866667, 
trial0010231, AA, 88, 2, 44.000000, ZIC, 3388, 30, 112.933333, 
trial0010232, AA, 30, 2, 15.000000, ZIC, 3944, 30, 131.466667, 
trial0010233, AA, 1008, 2, 504.000000, ZIC, 2791, 30, 93.033333, 
trial0010234, AA, 22, 2, 11.000000, ZIC, 3310, 30, 110.333333, 
