trial0009001, GDX, 577, 4, 144.250000, ZIC, 1433, 28, 51.178571, 
trial0009002, GDX, 394, 4, 98.500000, ZIC, 1426, 28, 50.928571, 
trial0009003, GDX, 516, 4, 129.000000, ZIC, 1280, 28, 45.714286, 
trial0009004, GDX, 819, 4, 204.750000, ZIC, 1070, 28, 38.214286, 
trial0009005, GDX, 267, 4, 66.750000, ZIC, 1459, 28, 52.107143, 
trial0009006, GDX, 439, 4, 109.750000, ZIC, 1291, 28, 46.107143, 
trial0009007, GDX, 197, 4, 49.250000, ZIC, 1821, 28, 65.035714, 
trial0009008, GDX, 78, 4, 19.500000, ZIC, 1935, 28, 69.107143, 
trial0009009, GDX, 372, 4, 93.000000, ZIC, 1178, 28, 42.071429, 
trial0009010, GDX, 412, 4, 103.000000, ZIC, 1429, 28, 51.035714, 
trial0009011, GDX, 145, 4, 36.250000, ZIC, 2137, 28, 76.321429, 
trial0009012, GDX, 551, 4, 137.750000, ZIC, 1050, 28, 37.500000, 
trial0009013, GDX, 536, 4, 134.000000, ZIC, 1946, 28, 69.500000, 
trial0009014, GDX, 549, 4, 137.250000, ZIC, 1743, 28, 62.250000, 
trial0009015, GDX, 1056, 4, 264.000000, ZIC, 1411, 28, 50.392857, 
trial0009016, GDX, 443, 4, 110.750000, ZIC, 1366, 28, 48.785714, 
trial0009017, GDX, 566, 4, 141.500000, ZIC, 1362, 28, 48.642857, 
trial0009018, GDX, 713, 4, 178.250000, ZIC, 1482, 28, 52.928571, 
trial0009019, GDX, 135, 4, 33.750000, ZIC, 1795, 28, 64.107143, 
trial0009020, GDX, 233, 4, 58.250000, ZIC, 1695, 28, 60.535714, 
trial0009021, GDX, 632, 4, 158.000000, ZIC, 1447, 28, 51.678571, 
trial0009022, GDX, 542, 4, 135.500000, ZIC, 1356, 28, 48.428571, 
trial0009023, GDX, 329, 4, 82.250000, ZIC, 1406, 28, 50.214286, 
trial0009024, GDX, 768, 4, 192.000000, ZIC, 1862, 28, 66.500000, 
trial0009025, GDX, 822, 4, 205.500000, ZIC, 1046, 28, 37.357143, 
trial0009026, GDX, 639, 4, 159.750000, ZIC, 1531, 28, 54.678571, 
trial0009027, GDX, 783, 4, 195.750000, ZIC, 1297, 28, 46.321429, 
trial0009028, GDX, 710, 4, 177.500000, ZIC, 1141, 28, 40.750000, 
trial0009029, GDX, 738, 4, 184.500000, ZIC, 1404, 28, 50.142857, 
trial0009030, GDX, 800, 4, 200.000000, ZIC, 1676, 28, 59.857143, 
trial0009031, GDX, 0, 4, 0.000000, ZIC, 3303, 28, 117.964286, 
trial0009032, GDX, 1028, 4, 257.000000, ZIC, 2210, 28, 78.928571, 
trial0009033, GDX, 399, 4, 99.750000, ZIC, 3568, 28, 127.428571, 
trial0009034, GDX, 943, 4, 235.750000, ZIC, 2689, 28, 96.035714, 
trial0009035, GDX, 1021, 4, 255.250000, ZIC, 2501, 28, 89.321429, 
trial0009036, GDX, 853, 4, 213.250000, ZIC, 2896, 28, 103.428571, 
trial0009037, GDX, 590, 4, 147.500000, ZIC, 2601, 28, 92.892857, 
trial0009038, GDX, 371, 4, 92.750000, ZIC, 3252, 28, 116.142857, 
trial0009039, GDX, 308, 4, 77.000000, ZIC, 2775, 28, 99.107143, 
trial0009040, GDX, 252, 4, 63.000000, ZIC, 3368, 28, 120.285714, 
trial0009041, GDX, 790, 4, 197.500000, ZIC, 2645, 28, 94.464286, 
trial0009042, GDX, 1009, 4, 252.250000, ZIC, 2278, 28, 81.357143, 
trial0009043, GDX, 1330, 4, 332.500000, ZIC, 1950, 28, 69.642857, 
trial0009044, GDX, 677, 4, 169.250000, ZIC, 2563, 28, 91.535714, 
trial0009045, GDX, 961, 4, 240.250000, ZIC, 2859, 28, 102.107143, 
trial0009046, GDX, 1366, 4, 341.500000, ZIC, 2157, 28, 77.035714, 
trial0009047, GDX, 282, 4, 70.500000, ZIC, 3306, 28, 118.071429, 
trial0009048, GDX, 1318, 4, 329.500000, ZIC, 2329, 28, 83.178571, 
trial0009049, GDX, 622, 4, 155.500000, ZIC, 3137, 28, 112.035714, 
trial0009050, GDX, 1295, 4, 323.750000, ZIC, 1976, 28, 70.571429, 
trial0009051, GDX, 846, 4, 211.500000, ZIC, 2236, 28, 79.857143, 
trial0009052, GDX, 228, 4, 57.000000, ZIC, 2506, 28, 89.500000, 
trial0009053, GDX, 995, 4, 248.750000, ZIC, 2761, 28, 98.607143, 
trial0009054, GDX, 1041, 4, 260.250000, ZIC, 2431, 28, 86.821429, 
trial0009055, GDX, 965, 4, 241.250000, ZIC, 2527, 28, 90.250000, 
trial0009056, GDX, 1085, 4, 271.250000, ZIC, 2343, 28, 83.678571, 
trial0009057, GDX, 239, 4, 59.750000, ZIC, 3539, 28, 126.392857, 
trial0009058, GDX, 905, 4, 226.250000, ZIC, 2426, 28, 86.642857, 
trial0009059, GDX, 489, 4, 122.250000, ZIC, 3040, 28, 108.571429, 
trial0009060, GDX, 82, 4, 20.500000, ZIC, 3008, 28, 107.428571, 
trial0009061, GDX, 72, 4, 18.000000, ZIC, 4068, 28, 145.285714, 
