trial0048301, AA, 0, 2, 0.000000, ZIC, 2, 4, 0.500000, ZIP, 14, 26, 0.538462, 
trial0048302, AA, 10, 2, 5.000000, ZIC, 17, 4, 4.250000, ZIP, 16, 26, 0.615385, 
trial0048303, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 28, 26, 1.076923, 
trial0048304, AA, 9, 2, 4.500000, ZIC, 0, 4, 0.000000, ZIP, 9, 26, 0.346154, 
trial0048305, AA, 8, 2, 4.000000, ZIC, 3, 4, 0.750000, ZIP, 22, 26, 0.846154, 
trial0048306, AA, 2, 2, 1.000000, ZIC, 16, 4, 4.000000, ZIP, 43, 26, 1.653846, 
trial0048307, AA, 13, 2, 6.500000, ZIC, 0, 4, 0.000000, ZIP, 18, 26, 0.692308, 
trial0048308, AA, 0, 2, 0.000000, ZIC, 14, 4, 3.500000, ZIP, 0, 26, 0.000000, 
trial0048309, AA, 4, 2, 2.000000, ZIC, 0, 4, 0.000000, ZIP, 14, 26, 0.538462, 
trial0048310, AA, 7, 2, 3.500000, ZIC, 5, 4, 1.250000, ZIP, 7, 26, 0.269231, 
trial0048311, AA, 5, 2, 2.500000, ZIC, 4, 4, 1.000000, ZIP, 19, 26, 0.730769, 
trial0048312, AA, 10, 2, 5.000000, ZIC, 3, 4, 0.750000, ZIP, 19, 26, 0.730769, 
trial0048313, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 15, 26, 0.576923, 
trial0048314, AA, 5, 2, 2.500000, ZIC, 7, 4, 1.750000, ZIP, 7, 26, 0.269231, 
trial0048315, AA, 8, 2, 4.000000, ZIC, 0, 4, 0.000000, ZIP, 11, 26, 0.423077, 
trial0048316, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 0, 26, 0.000000, 
trial0048317, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 0, 26, 0.000000, 
trial0048318, AA, 12, 2, 6.000000, ZIC, 4, 4, 1.000000, ZIP, 13, 26, 0.500000, 
trial0048319, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 0, 26, 0.000000, 
trial0048320, AA, 6, 2, 3.000000, ZIC, 3, 4, 0.750000, ZIP, 7, 26, 0.269231, 
trial0048321, AA, 3, 2, 1.500000, ZIC, 0, 4, 0.000000, ZIP, 33, 26, 1.269231, 
trial0048322, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 0, 26, 0.000000, 
trial0048323, AA, 0, 2, 0.000000, ZIC, 17, 4, 4.250000, ZIP, 24, 26, 0.923077, 
trial0048324, AA, 4, 2, 2.000000, ZIC, 14, 4, 3.500000, ZIP, 27, 26, 1.038462, 
trial0048325, AA, 4, 2, 2.000000, ZIC, 7, 4, 1.750000, ZIP, 11, 26, 0.423077, 
trial0048326, AA, 0, 2, 0.000000, ZIC, 9, 4, 2.250000, ZIP, 8, 26, 0.307692, 
trial0048327, AA, 6, 2, 3.000000, ZIC, 8, 4, 2.000000, ZIP, 30, 26, 1.153846, 
trial0048328, AA, 0, 2, 0.000000, ZIC, 17, 4, 4.250000, ZIP, 4, 26, 0.153846, 
trial0048329, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 7, 26, 0.269231, 
trial0048330, AA, 0, 2, 0.000000, ZIC, 7, 4, 1.750000, ZIP, 0, 26, 0.000000, 
trial0048331, AA, 13, 2, 6.500000, ZIC, 83, 4, 20.750000, ZIP, 301, 26, 11.576923, 
trial0048332, AA, 0, 2, 0.000000, ZIC, 38, 4, 9.500000, ZIP, 320, 26, 12.307692, 
trial0048333, AA, 72, 2, 36.000000, ZIC, 96, 4, 24.000000, ZIP, 203, 26, 7.807692, 
trial0048334, AA, 0, 2, 0.000000, ZIC, 54, 4, 13.500000, ZIP, 343, 26, 13.192308, 
trial0048335, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 320, 26, 12.307692, 
trial0048336, AA, 52, 2, 26.000000, ZIC, 48, 4, 12.000000, ZIP, 200, 26, 7.692308, 
trial0048337, AA, 16, 2, 8.000000, ZIC, 52, 4, 13.000000, ZIP, 284, 26, 10.923077, 
trial0048338, AA, 0, 2, 0.000000, ZIC, 22, 4, 5.500000, ZIP, 284, 26, 10.923077, 
trial0048339, AA, 8, 2, 4.000000, ZIC, 69, 4, 17.250000, ZIP, 301, 26, 11.576923, 
trial0048340, AA, 50, 2, 25.000000, ZIC, 29, 4, 7.250000, ZIP, 319, 26, 12.269231, 
trial0048341, AA, 0, 2, 0.000000, ZIC, 117, 4, 29.250000, ZIP, 215, 26, 8.269231, 
trial0048342, AA, 53, 2, 26.500000, ZIC, 33, 4, 8.250000, ZIP, 279, 26, 10.730769, 
trial0048343, AA, 39, 2, 19.500000, ZIC, 0, 4, 0.000000, ZIP, 313, 26, 12.038462, 
trial0048344, AA, 0, 2, 0.000000, ZIC, 58, 4, 14.500000, ZIP, 326, 26, 12.538462, 
trial0048345, AA, 0, 2, 0.000000, ZIC, 88, 4, 22.000000, ZIP, 290, 26, 11.153846, 
trial0048346, AA, 9, 2, 4.500000, ZIC, 59, 4, 14.750000, ZIP, 342, 26, 13.153846, 
trial0048347, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 307, 26, 11.807692, 
trial0048348, AA, 0, 2, 0.000000, ZIC, 30, 4, 7.500000, ZIP, 341, 26, 13.115385, 
trial0048349, AA, 81, 2, 40.500000, ZIC, 0, 4, 0.000000, ZIP, 251, 26, 9.653846, 
trial0048350, AA, 0, 2, 0.000000, ZIC, 38, 4, 9.500000, ZIP, 321, 26, 12.346154, 
trial0048351, AA, 26, 2, 13.000000, ZIC, 52, 4, 13.000000, ZIP, 339, 26, 13.038462, 
trial0048352, AA, 59, 2, 29.500000, ZIC, 135, 4, 33.750000, ZIP, 165, 26, 6.346154, 
trial0048353, AA, 6, 2, 3.000000, ZIC, 66, 4, 16.500000, ZIP, 332, 26, 12.769231, 
trial0048354, AA, 15, 2, 7.500000, ZIC, 67, 4, 16.750000, ZIP, 308, 26, 11.846154, 
trial0048355, AA, 28, 2, 14.000000, ZIC, 78, 4, 19.500000, ZIP, 239, 26, 9.192308, 
trial0048356, AA, 72, 2, 36.000000, ZIC, 36, 4, 9.000000, ZIP, 269, 26, 10.346154, 
trial0048357, AA, 26, 2, 13.000000, ZIC, 118, 4, 29.500000, ZIP, 253, 26, 9.730769, 
trial0048358, AA, 61, 2, 30.500000, ZIC, 99, 4, 24.750000, ZIP, 211, 26, 8.115385, 
trial0048359, AA, 39, 2, 19.500000, ZIC, 0, 4, 0.000000, ZIP, 306, 26, 11.769231, 
trial0048360, AA, 0, 2, 0.000000, ZIC, 90, 4, 22.500000, ZIP, 255, 26, 9.807692, 
trial0048361, AA, 40, 2, 20.000000, ZIC, 57, 4, 14.250000, ZIP, 349, 26, 13.423077, 
trial0048362, AA, 0, 2, 0.000000, ZIC, 20, 4, 5.000000, ZIP, 382, 26, 14.692308, 
trial0048363, AA, 14, 2, 7.000000, ZIC, 69, 4, 17.250000, ZIP, 356, 26, 13.692308, 
trial0048364, AA, 43, 2, 21.500000, ZIC, 94, 4, 23.500000, ZIP, 295, 26, 11.346154, 
trial0048365, AA, 8, 2, 4.000000, ZIC, 5, 4, 1.250000, ZIP, 440, 26, 16.923077, 
trial0048366, AA, 7, 2, 3.500000, ZIC, 0, 4, 0.000000, ZIP, 375, 26, 14.423077, 
trial0048367, AA, 0, 2, 0.000000, ZIC, 69, 4, 17.250000, ZIP, 355, 26, 13.653846, 
trial0048368, AA, 65, 2, 32.500000, ZIC, 62, 4, 15.500000, ZIP, 297, 26, 11.423077, 
trial0048369, AA, 43, 2, 21.500000, ZIC, 157, 4, 39.250000, ZIP, 246, 26, 9.461538, 
trial0048370, AA, 42, 2, 21.000000, ZIC, 77, 4, 19.250000, ZIP, 327, 26, 12.576923, 
trial0048371, AA, 42, 2, 21.000000, ZIC, 49, 4, 12.250000, ZIP, 341, 26, 13.115385, 
trial0048372, AA, 20, 2, 10.000000, ZIC, 43, 4, 10.750000, ZIP, 397, 26, 15.269231, 
trial0048373, AA, 55, 2, 27.500000, ZIC, 5, 4, 1.250000, ZIP, 393, 26, 15.115385, 
trial0048374, AA, 0, 2, 0.000000, ZIC, 145, 4, 36.250000, ZIP, 294, 26, 11.307692, 
trial0048375, AA, 22, 2, 11.000000, ZIC, 93, 4, 23.250000, ZIP, 317, 26, 12.192308, 
trial0048376, AA, 49, 2, 24.500000, ZIC, 58, 4, 14.500000, ZIP, 324, 26, 12.461538, 
trial0048377, AA, 33, 2, 16.500000, ZIC, 92, 4, 23.000000, ZIP, 292, 26, 11.230769, 
trial0048378, AA, 0, 2, 0.000000, ZIC, 36, 4, 9.000000, ZIP, 389, 26, 14.961538, 
trial0048379, AA, 0, 2, 0.000000, ZIC, 33, 4, 8.250000, ZIP, 377, 26, 14.500000, 
trial0048380, AA, 4, 2, 2.000000, ZIC, 56, 4, 14.000000, ZIP, 357, 26, 13.730769, 
trial0048381, AA, 51, 2, 25.500000, ZIC, 43, 4, 10.750000, ZIP, 308, 26, 11.846154, 
trial0048382, AA, 47, 2, 23.500000, ZIC, 127, 4, 31.750000, ZIP, 229, 26, 8.807692, 
trial0048383, AA, 0, 2, 0.000000, ZIC, 63, 4, 15.750000, ZIP, 355, 26, 13.653846, 
trial0048384, AA, 14, 2, 7.000000, ZIC, 27, 4, 6.750000, ZIP, 376, 26, 14.461538, 
trial0048385, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 439, 26, 16.884615, 
trial0048386, AA, 46, 2, 23.000000, ZIC, 0, 4, 0.000000, ZIP, 363, 26, 13.961538, 
trial0048387, AA, 4, 2, 2.000000, ZIC, 47, 4, 11.750000, ZIP, 214, 26, 8.230769, 
trial0048388, AA, 0, 2, 0.000000, ZIC, 73, 4, 18.250000, ZIP, 315, 26, 12.115385, 
trial0048389, AA, 0, 2, 0.000000, ZIC, 32, 4, 8.000000, ZIP, 306, 26, 11.769231, 
trial0048390, AA, 16, 2, 8.000000, ZIC, 70, 4, 17.500000, ZIP, 367, 26, 14.115385, 
trial0048391, AA, 4, 2, 2.000000, ZIC, 99, 4, 24.750000, ZIP, 322, 26, 12.384615, 
trial0048392, AA, 29, 2, 14.500000, ZIC, 44, 4, 11.000000, ZIP, 375, 26, 14.423077, 
trial0048393, AA, 44, 2, 22.000000, ZIC, 0, 4, 0.000000, ZIP, 359, 26, 13.807692, 
trial0048394, AA, 103, 2, 51.500000, ZIC, 0, 4, 0.000000, ZIP, 308, 26, 11.846154, 
trial0048395, AA, 79, 2, 39.500000, ZIC, 42, 4, 10.500000, ZIP, 334, 26, 12.846154, 
trial0048396, AA, 29, 2, 14.500000, ZIC, 2, 4, 0.500000, ZIP, 328, 26, 12.615385, 
trial0048397, AA, 0, 2, 0.000000, ZIC, 70, 4, 17.500000, ZIP, 355, 26, 13.653846, 
trial0048398, AA, 10, 2, 5.000000, ZIC, 50, 4, 12.500000, ZIP, 387, 26, 14.884615, 
trial0048399, AA, 41, 2, 20.500000, ZIC, 79, 4, 19.750000, ZIP, 277, 26, 10.653846, 
trial0048400, AA, 11, 2, 5.500000, ZIC, 28, 4, 7.000000, ZIP, 379, 26, 14.576923, 
trial0048401, AA, 59, 2, 29.500000, ZIC, 12, 4, 3.000000, ZIP, 369, 26, 14.192308, 
trial0048402, AA, 73, 2, 36.500000, ZIC, 11, 4, 2.750000, ZIP, 349, 26, 13.423077, 
trial0048403, AA, 20, 2, 10.000000, ZIC, 27, 4, 6.750000, ZIP, 400, 26, 15.384615, 
trial0048404, AA, 72, 2, 36.000000, ZIC, 52, 4, 13.000000, ZIP, 345, 26, 13.269231, 
trial0048405, AA, 51, 2, 25.500000, ZIC, 48, 4, 12.000000, ZIP, 341, 26, 13.115385, 
trial0048406, AA, 66, 2, 33.000000, ZIC, 65, 4, 16.250000, ZIP, 287, 26, 11.038462, 
trial0048407, AA, 17, 2, 8.500000, ZIC, 78, 4, 19.500000, ZIP, 345, 26, 13.269231, 
trial0048408, AA, 47, 2, 23.500000, ZIC, 28, 4, 7.000000, ZIP, 387, 26, 14.884615, 
trial0048409, AA, 0, 2, 0.000000, ZIC, 74, 4, 18.500000, ZIP, 373, 26, 14.346154, 
trial0048410, AA, 42, 2, 21.000000, ZIC, 145, 4, 36.250000, ZIP, 275, 26, 10.576923, 
trial0048411, AA, 34, 2, 17.000000, ZIC, 23, 4, 5.750000, ZIP, 390, 26, 15.000000, 
trial0048412, AA, 0, 2, 0.000000, ZIC, 106, 4, 26.500000, ZIP, 312, 26, 12.000000, 
trial0048413, AA, 7, 2, 3.500000, ZIC, 108, 4, 27.000000, ZIP, 302, 26, 11.615385, 
trial0048414, AA, 0, 2, 0.000000, ZIC, 78, 4, 19.500000, ZIP, 384, 26, 14.769231, 
trial0048415, AA, 2, 2, 1.000000, ZIC, 50, 4, 12.500000, ZIP, 351, 26, 13.500000, 
trial0048416, AA, 0, 2, 0.000000, ZIC, 81, 4, 20.250000, ZIP, 307, 26, 11.807692, 
trial0048417, AA, 0, 2, 0.000000, ZIC, 72, 4, 18.000000, ZIP, 382, 26, 14.692308, 
trial0048418, AA, 45, 2, 22.500000, ZIC, 45, 4, 11.250000, ZIP, 350, 26, 13.461538, 
trial0048419, AA, 35, 2, 17.500000, ZIC, 105, 4, 26.250000, ZIP, 300, 26, 11.538462, 
trial0048420, AA, 44, 2, 22.000000, ZIC, 28, 4, 7.000000, ZIP, 294, 26, 11.307692, 
trial0048421, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 37, 26, 1.423077, 
trial0048422, AA, 21, 2, 10.500000, ZIC, 0, 4, 0.000000, ZIP, 64, 26, 2.461538, 
trial0048423, AA, 4, 2, 2.000000, ZIC, 22, 4, 5.500000, ZIP, 56, 26, 2.153846, 
trial0048424, AA, 15, 2, 7.500000, ZIC, 31, 4, 7.750000, ZIP, 18, 26, 0.692308, 
trial0048425, AA, 9, 2, 4.500000, ZIC, 0, 4, 0.000000, ZIP, 39, 26, 1.500000, 
trial0048426, AA, 0, 2, 0.000000, ZIC, 18, 4, 4.500000, ZIP, 35, 26, 1.346154, 
trial0048427, AA, 0, 2, 0.000000, ZIC, 22, 4, 5.500000, ZIP, 43, 26, 1.653846, 
trial0048428, AA, 9, 2, 4.500000, ZIC, 7, 4, 1.750000, ZIP, 32, 26, 1.230769, 
trial0048429, AA, 14, 2, 7.000000, ZIC, 5, 4, 1.250000, ZIP, 45, 26, 1.730769, 
trial0048430, AA, 13, 2, 6.500000, ZIC, 16, 4, 4.000000, ZIP, 100, 26, 3.846154, 
trial0048431, AA, 15, 2, 7.500000, ZIC, 23, 4, 5.750000, ZIP, 69, 26, 2.653846, 
trial0048432, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 31, 26, 1.192308, 
trial0048433, AA, 0, 2, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 40, 26, 1.538462, 
trial0048434, AA, 0, 2, 0.000000, ZIC, 13, 4, 3.250000, ZIP, 65, 26, 2.500000, 
trial0048435, AA, 21, 2, 10.500000, ZIC, 0, 4, 0.000000, ZIP, 94, 26, 3.615385, 
trial0048436, AA, 30, 2, 15.000000, ZIC, 25, 4, 6.250000, ZIP, 60, 26, 2.307692, 
trial0048437, AA, 1, 2, 0.500000, ZIC, 21, 4, 5.250000, ZIP, 31, 26, 1.192308, 
