trial0048901, ZIC, 0, 4, 0.000000, ZIP, 135, 28, 4.821429, 
trial0048902, ZIC, 22, 4, 5.500000, ZIP, 177, 28, 6.321429, 
trial0048903, ZIC, 9, 4, 2.250000, ZIP, 133, 28, 4.750000, 
trial0048904, ZIC, 39, 4, 9.750000, ZIP, 85, 28, 3.035714, 
trial0048905, ZIC, 32, 4, 8.000000, ZIP, 144, 28, 5.142857, 
trial0048906, ZIC, 37, 4, 9.250000, ZIP, 149, 28, 5.321429, 
trial0048907, ZIC, 9, 4, 2.250000, ZIP, 196, 28, 7.000000, 
trial0048908, ZIC, 41, 4, 10.250000, ZIP, 97, 28, 3.464286, 
trial0048909, ZIC, 27, 4, 6.750000, ZIP, 160, 28, 5.714286, 
trial0048910, ZIC, 24, 4, 6.000000, ZIP, 92, 28, 3.285714, 
trial0048911, ZIC, 17, 4, 4.250000, ZIP, 156, 28, 5.571429, 
trial0048912, ZIC, 33, 4, 8.250000, ZIP, 184, 28, 6.571429, 
trial0048913, ZIC, 36, 4, 9.000000, ZIP, 99, 28, 3.535714, 
trial0048914, ZIC, 42, 4, 10.500000, ZIP, 182, 28, 6.500000, 
trial0048915, ZIC, 0, 4, 0.000000, ZIP, 157, 28, 5.607143, 
trial0048916, ZIC, 20, 4, 5.000000, ZIP, 130, 28, 4.642857, 
trial0048917, ZIC, 13, 4, 3.250000, ZIP, 159, 28, 5.678571, 
trial0048918, ZIC, 16, 4, 4.000000, ZIP, 115, 28, 4.107143, 
trial0048919, ZIC, 16, 4, 4.000000, ZIP, 133, 28, 4.750000, 
trial0048920, ZIC, 2, 4, 0.500000, ZIP, 193, 28, 6.892857, 
trial0048921, ZIC, 40, 4, 10.000000, ZIP, 76, 28, 2.714286, 
trial0048922, ZIC, 39, 4, 9.750000, ZIP, 98, 28, 3.500000, 
trial0048923, ZIC, 23, 4, 5.750000, ZIP, 104, 28, 3.714286, 
trial0048924, ZIC, 0, 4, 0.000000, ZIP, 147, 28, 5.250000, 
trial0048925, ZIC, 25, 4, 6.250000, ZIP, 158, 28, 5.642857, 
trial0048926, ZIC, 38, 4, 9.500000, ZIP, 141, 28, 5.035714, 
trial0048927, ZIC, 4, 4, 1.000000, ZIP, 119, 28, 4.250000, 
trial0048928, ZIC, 36, 4, 9.000000, ZIP, 88, 28, 3.142857, 
trial0048929, ZIC, 0, 4, 0.000000, ZIP, 134, 28, 4.785714, 
trial0048930, ZIC, 21, 4, 5.250000, ZIP, 9, 28, 0.321429, 
trial0048931, ZIC, 24, 4, 6.000000, ZIP, 96, 28, 3.428571, 
trial0048932, ZIC, 20, 4, 5.000000, ZIP, 96, 28, 3.428571, 
trial0048933, ZIC, 17, 4, 4.250000, ZIP, 212, 28, 7.571429, 
trial0048934, ZIC, 9, 4, 2.250000, ZIP, 143, 28, 5.107143, 
trial0048935, ZIC, 0, 4, 0.000000, ZIP, 179, 28, 6.392857, 
trial0048936, ZIC, 27, 4, 6.750000, ZIP, 191, 28, 6.821429, 
trial0048937, ZIC, 33, 4, 8.250000, ZIP, 173, 28, 6.178571, 
trial0048938, ZIC, 6, 4, 1.500000, ZIP, 153, 28, 5.464286, 
trial0048939, ZIC, 20, 4, 5.000000, ZIP, 166, 28, 5.928571, 
trial0048940, ZIC, 8, 4, 2.000000, ZIP, 135, 28, 4.821429, 
trial0048941, ZIC, 30, 4, 7.500000, ZIP, 164, 28, 5.857143, 
trial0048942, ZIC, 40, 4, 10.000000, ZIP, 88, 28, 3.142857, 
trial0048943, ZIC, 4, 4, 1.000000, ZIP, 151, 28, 5.392857, 
trial0048944, ZIC, 25, 4, 6.250000, ZIP, 196, 28, 7.000000, 
trial0048945, ZIC, 0, 4, 0.000000, ZIP, 186, 28, 6.642857, 
trial0048946, ZIC, 15, 4, 3.750000, ZIP, 214, 28, 7.642857, 
trial0048947, ZIC, 23, 4, 5.750000, ZIP, 179, 28, 6.392857, 
trial0048948, ZIC, 28, 4, 7.000000, ZIP, 193, 28, 6.892857, 
trial0048949, ZIC, 19, 4, 4.750000, ZIP, 195, 28, 6.964286, 
trial0048950, ZIC, 38, 4, 9.500000, ZIP, 184, 28, 6.571429, 
trial0048951, ZIC, 0, 4, 0.000000, ZIP, 144, 28, 5.142857, 
trial0048952, ZIC, 30, 4, 7.500000, ZIP, 180, 28, 6.428571, 
trial0048953, ZIC, 28, 4, 7.000000, ZIP, 209, 28, 7.464286, 
trial0048954, ZIC, 0, 4, 0.000000, ZIP, 190, 28, 6.785714, 
trial0048955, ZIC, 22, 4, 5.500000, ZIP, 199, 28, 7.107143, 
trial0048956, ZIC, 24, 4, 6.000000, ZIP, 163, 28, 5.821429, 
trial0048957, ZIC, 0, 4, 0.000000, ZIP, 124, 28, 4.428571, 
trial0048958, ZIC, 25, 4, 6.250000, ZIP, 142, 28, 5.071429, 
trial0048959, ZIC, 0, 4, 0.000000, ZIP, 183, 28, 6.535714, 
trial0048960, ZIC, 12, 4, 3.000000, ZIP, 182, 28, 6.500000, 
trial0048961, ZIC, 61, 4, 15.250000, ZIP, 396, 28, 14.142857, 
trial0048962, ZIC, 17, 4, 4.250000, ZIP, 358, 28, 12.785714, 
trial0048963, ZIC, 31, 4, 7.750000, ZIP, 441, 28, 15.750000, 
trial0048964, ZIC, 60, 4, 15.000000, ZIP, 397, 28, 14.178571, 
trial0048965, ZIC, 56, 4, 14.000000, ZIP, 378, 28, 13.500000, 
trial0048966, ZIC, 140, 4, 35.000000, ZIP, 256, 28, 9.142857, 
trial0048967, ZIC, 0, 4, 0.000000, ZIP, 381, 28, 13.607143, 
trial0048968, ZIC, 0, 4, 0.000000, ZIP, 464, 28, 16.571429, 
trial0048969, ZIC, 109, 4, 27.250000, ZIP, 302, 28, 10.785714, 
trial0048970, ZIC, 52, 4, 13.000000, ZIP, 397, 28, 14.178571, 
trial0048971, ZIC, 65, 4, 16.250000, ZIP, 332, 28, 11.857143, 
trial0048972, ZIC, 48, 4, 12.000000, ZIP, 401, 28, 14.321429, 
trial0048973, ZIC, 65, 4, 16.250000, ZIP, 392, 28, 14.000000, 
trial0048974, ZIC, 58, 4, 14.500000, ZIP, 316, 28, 11.285714, 
trial0048975, ZIC, 42, 4, 10.500000, ZIP, 437, 28, 15.607143, 
trial0048976, ZIC, 102, 4, 25.500000, ZIP, 317, 28, 11.321429, 
trial0048977, ZIC, 88, 4, 22.000000, ZIP, 324, 28, 11.571429, 
trial0048978, ZIC, 59, 4, 14.750000, ZIP, 397, 28, 14.178571, 
trial0048979, ZIC, 15, 4, 3.750000, ZIP, 344, 28, 12.285714, 
trial0048980, ZIC, 78, 4, 19.500000, ZIP, 379, 28, 13.535714, 
trial0048981, ZIC, 54, 4, 13.500000, ZIP, 395, 28, 14.107143, 
trial0048982, ZIC, 59, 4, 14.750000, ZIP, 420, 28, 15.000000, 
trial0048983, ZIC, 30, 4, 7.500000, ZIP, 375, 28, 13.392857, 
trial0048984, ZIC, 92, 4, 23.000000, ZIP, 387, 28, 13.821429, 
trial0048985, ZIC, 85, 4, 21.250000, ZIP, 372, 28, 13.285714, 
trial0048986, ZIC, 0, 4, 0.000000, ZIP, 321, 28, 11.464286, 
trial0048987, ZIC, 0, 4, 0.000000, ZIP, 419, 28, 14.964286, 
trial0048988, ZIC, 61, 4, 15.250000, ZIP, 403, 28, 14.392857, 
trial0048989, ZIC, 37, 4, 9.250000, ZIP, 323, 28, 11.535714, 
trial0048990, ZIC, 54, 4, 13.500000, ZIP, 343, 28, 12.250000, 
trial0048991, ZIC, 53, 4, 13.250000, ZIP, 211, 28, 7.535714, 
trial0048992, ZIC, 37, 4, 9.250000, ZIP, 193, 28, 6.892857, 
trial0048993, ZIC, 16, 4, 4.000000, ZIP, 248, 28, 8.857143, 
trial0048994, ZIC, 12, 4, 3.000000, ZIP, 226, 28, 8.071429, 
trial0048995, ZIC, 55, 4, 13.750000, ZIP, 200, 28, 7.142857, 
trial0048996, ZIC, 42, 4, 10.500000, ZIP, 192, 28, 6.857143, 
trial0048997, ZIC, 30, 4, 7.500000, ZIP, 183, 28, 6.535714, 
trial0048998, ZIC, 0, 4, 0.000000, ZIP, 221, 28, 7.892857, 
trial0048999, ZIC, 0, 4, 0.000000, ZIP, 259, 28, 9.250000, 
trial0049000, ZIC, 18, 4, 4.500000, ZIP, 229, 28, 8.178571, 
trial0049001, ZIC, 0, 4, 0.000000, ZIP, 243, 28, 8.678571, 
trial0049002, ZIC, 39, 4, 9.750000, ZIP, 208, 28, 7.428571, 
trial0049003, ZIC, 27, 4, 6.750000, ZIP, 173, 28, 6.178571, 
trial0049004, ZIC, 41, 4, 10.250000, ZIP, 155, 28, 5.535714, 
trial0049005, ZIC, 23, 4, 5.750000, ZIP, 211, 28, 7.535714, 
trial0049006, ZIC, 28, 4, 7.000000, ZIP, 193, 28, 6.892857, 
trial0049007, ZIC, 24, 4, 6.000000, ZIP, 214, 28, 7.642857, 
trial0049008, ZIC, 9, 4, 2.250000, ZIP, 170, 28, 6.071429, 
trial0049009, ZIC, 38, 4, 9.500000, ZIP, 171, 28, 6.107143, 
trial0049010, ZIC, 25, 4, 6.250000, ZIP, 235, 28, 8.392857, 
trial0049011, ZIC, 33, 4, 8.250000, ZIP, 218, 28, 7.785714, 
trial0049012, ZIC, 41, 4, 10.250000, ZIP, 201, 28, 7.178571, 
trial0049013, ZIC, 0, 4, 0.000000, ZIP, 255, 28, 9.107143, 
trial0049014, ZIC, 21, 4, 5.250000, ZIP, 200, 28, 7.142857, 
trial0049015, ZIC, 12, 4, 3.000000, ZIP, 247, 28, 8.821429, 
trial0049016, ZIC, 56, 4, 14.000000, ZIP, 174, 28, 6.214286, 
trial0049017, ZIC, 40, 4, 10.000000, ZIP, 186, 28, 6.642857, 
trial0049018, ZIC, 11, 4, 2.750000, ZIP, 223, 28, 7.964286, 
trial0049019, ZIC, 3, 4, 0.750000, ZIP, 189, 28, 6.750000, 
trial0049020, ZIC, 0, 4, 0.000000, ZIP, 251, 28, 8.964286, 
