trial0024601, AA, 701, 8, 87.625000, GDX, 597, 12, 49.750000, ZIC, 57, 2, 28.500000, ZIP, 696, 10, 69.600000, 
trial0024602, AA, 681, 8, 85.125000, GDX, 439, 12, 36.583333, ZIC, 52, 2, 26.000000, ZIP, 539, 10, 53.900000, 
trial0024603, AA, 468, 8, 58.500000, GDX, 1119, 12, 93.250000, ZIC, 252, 2, 126.000000, ZIP, 788, 10, 78.800000, 
trial0024604, AA, 899, 8, 112.375000, GDX, 383, 12, 31.916667, ZIC, 139, 2, 69.500000, ZIP, 830, 10, 83.000000, 
trial0024605, AA, 1496, 8, 187.000000, GDX, 298, 12, 24.833333, ZIC, 2, 2, 1.000000, ZIP, 807, 10, 80.700000, 
trial0024606, AA, 472, 8, 59.000000, GDX, 976, 12, 81.333333, ZIC, 116, 2, 58.000000, ZIP, 755, 10, 75.500000, 
trial0024607, AA, 446, 8, 55.750000, GDX, 813, 12, 67.750000, ZIC, 94, 2, 47.000000, ZIP, 624, 10, 62.400000, 
trial0024608, AA, 494, 8, 61.750000, GDX, 121, 12, 10.083333, ZIC, 55, 2, 27.500000, ZIP, 1191, 10, 119.100000, 
trial0024609, AA, 782, 8, 97.750000, GDX, 452, 12, 37.666667, ZIC, 62, 2, 31.000000, ZIP, 362, 10, 36.200000, 
trial0024610, AA, 380, 8, 47.500000, GDX, 357, 12, 29.750000, ZIC, 235, 2, 117.500000, ZIP, 810, 10, 81.000000, 
trial0024611, AA, 576, 8, 72.000000, GDX, 640, 12, 53.333333, ZIC, 188, 2, 94.000000, ZIP, 874, 10, 87.400000, 
trial0024612, AA, 580, 8, 72.500000, GDX, 643, 12, 53.583333, ZIC, 185, 2, 92.500000, ZIP, 1101, 10, 110.100000, 
trial0024613, AA, 560, 8, 70.000000, GDX, 823, 12, 68.583333, ZIC, 154, 2, 77.000000, ZIP, 608, 10, 60.800000, 
trial0024614, AA, 70, 8, 8.750000, GDX, 432, 12, 36.000000, ZIC, 0, 2, 0.000000, ZIP, 1281, 10, 128.100000, 
trial0024615, AA, 377, 8, 47.125000, GDX, 975, 12, 81.250000, ZIC, 48, 2, 24.000000, ZIP, 561, 10, 56.100000, 
trial0024616, AA, 468, 8, 58.500000, GDX, 647, 12, 53.916667, ZIC, 0, 2, 0.000000, ZIP, 802, 10, 80.200000, 
trial0024617, AA, 745, 8, 93.125000, GDX, 891, 12, 74.250000, ZIC, 0, 2, 0.000000, ZIP, 636, 10, 63.600000, 
trial0024618, AA, 369, 8, 46.125000, GDX, 726, 12, 60.500000, ZIC, 183, 2, 91.500000, ZIP, 1083, 10, 108.300000, 
