trial0031801, AA, 254, 4, 63.500000, ZIC, 641, 12, 53.416667, ZIP, 1240, 16, 77.500000, 
trial0031802, AA, 163, 4, 40.750000, ZIC, 932, 12, 77.666667, ZIP, 1057, 16, 66.062500, 
trial0031803, AA, 287, 4, 71.750000, ZIC, 930, 12, 77.500000, ZIP, 859, 16, 53.687500, 
trial0031804, AA, 219, 4, 54.750000, ZIC, 736, 12, 61.333333, ZIP, 1139, 16, 71.187500, 
trial0031805, AA, 442, 4, 110.500000, ZIC, 720, 12, 60.000000, ZIP, 809, 16, 50.562500, 
trial0031806, AA, 23, 4, 5.750000, ZIC, 901, 12, 75.083333, ZIP, 1234, 16, 77.125000, 
trial0031807, AA, 526, 4, 131.500000, ZIC, 883, 12, 73.583333, ZIP, 735, 16, 45.937500, 
trial0031808, AA, 259, 4, 64.750000, ZIC, 733, 12, 61.083333, ZIP, 1143, 16, 71.437500, 
trial0031809, AA, 364, 4, 91.000000, ZIC, 1076, 12, 89.666667, ZIP, 724, 16, 45.250000, 
trial0031810, AA, 302, 4, 75.500000, ZIC, 452, 12, 37.666667, ZIP, 1379, 16, 86.187500, 
trial0031811, AA, 666, 4, 166.500000, ZIC, 643, 12, 53.583333, ZIP, 872, 16, 54.500000, 
trial0031812, AA, 74, 4, 18.500000, ZIC, 1059, 12, 88.250000, ZIP, 916, 16, 57.250000, 
trial0031813, AA, 503, 4, 125.750000, ZIC, 222, 12, 18.500000, ZIP, 1352, 16, 84.500000, 
trial0031814, AA, 551, 4, 137.750000, ZIC, 440, 12, 36.666667, ZIP, 1151, 16, 71.937500, 
trial0031815, AA, 468, 4, 117.000000, ZIC, 892, 12, 74.333333, ZIP, 826, 16, 51.625000, 
trial0031816, AA, 133, 4, 33.250000, ZIC, 980, 12, 81.666667, ZIP, 988, 16, 61.750000, 
trial0031817, AA, 362, 4, 90.500000, ZIC, 1001, 12, 83.416667, ZIP, 714, 16, 44.625000, 
trial0031818, AA, 614, 4, 153.500000, ZIC, 616, 12, 51.333333, ZIP, 893, 16, 55.812500, 
trial0031819, AA, 416, 4, 104.000000, ZIC, 750, 12, 62.500000, ZIP, 945, 16, 59.062500, 
trial0031820, AA, 428, 4, 107.000000, ZIC, 571, 12, 47.583333, ZIP, 1227, 16, 76.687500, 
trial0031821, AA, 509, 4, 127.250000, ZIC, 684, 12, 57.000000, ZIP, 953, 16, 59.562500, 
trial0031822, AA, 361, 4, 90.250000, ZIC, 660, 12, 55.000000, ZIP, 1031, 16, 64.437500, 
trial0031823, AA, 190, 4, 47.500000, ZIC, 785, 12, 65.416667, ZIP, 1218, 16, 76.125000, 
trial0031824, AA, 170, 4, 42.500000, ZIC, 760, 12, 63.333333, ZIP, 1250, 16, 78.125000, 
trial0031825, AA, 118, 4, 29.500000, ZIC, 882, 12, 73.500000, ZIP, 1078, 16, 67.375000, 
trial0031826, AA, 255, 4, 63.750000, ZIC, 1121, 12, 93.416667, ZIP, 757, 16, 47.312500, 
trial0031827, AA, 387, 4, 96.750000, ZIC, 964, 12, 80.333333, ZIP, 633, 16, 39.562500, 
trial0031828, AA, 47, 4, 11.750000, ZIC, 298, 12, 24.833333, ZIP, 1668, 16, 104.250000, 
trial0031829, AA, 233, 4, 58.250000, ZIC, 497, 12, 41.416667, ZIP, 1336, 16, 83.500000, 
trial0031830, AA, 469, 4, 117.250000, ZIC, 611, 12, 50.916667, ZIP, 1042, 16, 65.125000, 
trial0031831, AA, 78, 4, 19.500000, ZIC, 135, 12, 11.250000, ZIP, 403, 16, 25.187500, 
trial0031832, AA, 40, 4, 10.000000, ZIC, 277, 12, 23.083333, ZIP, 300, 16, 18.750000, 
trial0031833, AA, 129, 4, 32.250000, ZIC, 188, 12, 15.666667, ZIP, 355, 16, 22.187500, 
trial0031834, AA, 92, 4, 23.000000, ZIC, 100, 12, 8.333333, ZIP, 535, 16, 33.437500, 
trial0031835, AA, 43, 4, 10.750000, ZIC, 209, 12, 17.416667, ZIP, 382, 16, 23.875000, 
trial0031836, AA, 5, 4, 1.250000, ZIC, 282, 12, 23.500000, ZIP, 408, 16, 25.500000, 
trial0031837, AA, 107, 4, 26.750000, ZIC, 144, 12, 12.000000, ZIP, 381, 16, 23.812500, 
trial0031838, AA, 25, 4, 6.250000, ZIC, 46, 12, 3.833333, ZIP, 544, 16, 34.000000, 
trial0031839, AA, 38, 4, 9.500000, ZIC, 313, 12, 26.083333, ZIP, 251, 16, 15.687500, 
trial0031840, AA, 2, 4, 0.500000, ZIC, 170, 12, 14.166667, ZIP, 356, 16, 22.250000, 
trial0031841, AA, 76, 4, 19.000000, ZIC, 138, 12, 11.500000, ZIP, 289, 16, 18.062500, 
trial0031842, AA, 29, 4, 7.250000, ZIC, 159, 12, 13.250000, ZIP, 409, 16, 25.562500, 
trial0031843, AA, 12, 4, 3.000000, ZIC, 194, 12, 16.166667, ZIP, 324, 16, 20.250000, 
trial0031844, AA, 39, 4, 9.750000, ZIC, 170, 12, 14.166667, ZIP, 560, 16, 35.000000, 
trial0031845, AA, 40, 4, 10.000000, ZIC, 171, 12, 14.250000, ZIP, 415, 16, 25.937500, 
trial0031846, AA, 32, 4, 8.000000, ZIC, 99, 12, 8.250000, ZIP, 356, 16, 22.250000, 
trial0031847, AA, 118, 4, 29.500000, ZIC, 101, 12, 8.416667, ZIP, 390, 16, 24.375000, 
trial0031848, AA, 29, 4, 7.250000, ZIC, 285, 12, 23.750000, ZIP, 295, 16, 18.437500, 
