trial0033601, AA, 817, 18, 45.388889, ZIC, 555, 14, 39.642857, 
trial0033602, AA, 1022, 18, 56.777778, ZIC, 193, 14, 13.785714, 
trial0033603, AA, 576, 18, 32.000000, ZIC, 738, 14, 52.714286, 
trial0033604, AA, 646, 18, 35.888889, ZIC, 665, 14, 47.500000, 
trial0033605, AA, 562, 18, 31.222222, ZIC, 757, 14, 54.071429, 
trial0033606, AA, 885, 18, 49.166667, ZIC, 465, 14, 33.214286, 
trial0033607, AA, 724, 18, 40.222222, ZIC, 589, 14, 42.071429, 
trial0033608, AA, 854, 18, 47.444444, ZIC, 490, 14, 35.000000, 
trial0033609, AA, 911, 18, 50.611111, ZIC, 353, 14, 25.214286, 
trial0033610, AA, 838, 18, 46.555556, ZIC, 504, 14, 36.000000, 
trial0033611, AA, 1088, 18, 60.444444, ZIC, 244, 14, 17.428571, 
trial0033612, AA, 1002, 18, 55.666667, ZIC, 268, 14, 19.142857, 
trial0033613, AA, 722, 18, 40.111111, ZIC, 629, 14, 44.928571, 
trial0033614, AA, 852, 18, 47.333333, ZIC, 409, 14, 29.214286, 
trial0033615, AA, 867, 18, 48.166667, ZIC, 514, 14, 36.714286, 
trial0033616, AA, 641, 18, 35.611111, ZIC, 679, 14, 48.500000, 
trial0033617, AA, 395, 18, 21.944444, ZIC, 946, 14, 67.571429, 
trial0033618, AA, 958, 18, 53.222222, ZIC, 339, 14, 24.214286, 
trial0033619, AA, 731, 18, 40.611111, ZIC, 604, 14, 43.142857, 
trial0033620, AA, 759, 18, 42.166667, ZIC, 599, 14, 42.785714, 
trial0033621, AA, 850, 18, 47.222222, ZIC, 530, 14, 37.857143, 
trial0033622, AA, 722, 18, 40.111111, ZIC, 548, 14, 39.142857, 
trial0033623, AA, 689, 18, 38.277778, ZIC, 645, 14, 46.071429, 
trial0033624, AA, 678, 18, 37.666667, ZIC, 650, 14, 46.428571, 
trial0033625, AA, 660, 18, 36.666667, ZIC, 661, 14, 47.214286, 
trial0033626, AA, 845, 18, 46.944444, ZIC, 504, 14, 36.000000, 
trial0033627, AA, 856, 18, 47.555556, ZIC, 494, 14, 35.285714, 
trial0033628, AA, 664, 18, 36.888889, ZIC, 710, 14, 50.714286, 
trial0033629, AA, 997, 18, 55.388889, ZIC, 278, 14, 19.857143, 
trial0033630, AA, 1059, 18, 58.833333, ZIC, 268, 14, 19.142857, 
trial0033631, AA, 254, 18, 14.111111, ZIC, 120, 14, 8.571429, 
trial0033632, AA, 200, 18, 11.111111, ZIC, 174, 14, 12.428571, 
trial0033633, AA, 278, 18, 15.444444, ZIC, 101, 14, 7.214286, 
trial0033634, AA, 176, 18, 9.777778, ZIC, 177, 14, 12.642857, 
trial0033635, AA, 247, 18, 13.722222, ZIC, 152, 14, 10.857143, 
trial0033636, AA, 333, 18, 18.500000, ZIC, 81, 14, 5.785714, 
trial0033637, AA, 176, 18, 9.777778, ZIC, 168, 14, 12.000000, 
trial0033638, AA, 327, 18, 18.166667, ZIC, 36, 14, 2.571429, 
trial0033639, AA, 289, 18, 16.055556, ZIC, 124, 14, 8.857143, 
trial0033640, AA, 225, 18, 12.500000, ZIC, 190, 14, 13.571429, 
trial0033641, AA, 269, 18, 14.944444, ZIC, 209, 14, 14.928571, 
trial0033642, AA, 278, 18, 15.444444, ZIC, 177, 14, 12.642857, 
trial0033643, AA, 252, 18, 14.000000, ZIC, 159, 14, 11.357143, 
trial0033644, AA, 225, 18, 12.500000, ZIC, 158, 14, 11.285714, 
trial0033645, AA, 223, 18, 12.388889, ZIC, 211, 14, 15.071429, 
trial0033646, AA, 345, 18, 19.166667, ZIC, 50, 14, 3.571429, 
trial0033647, AA, 195, 18, 10.833333, ZIC, 212, 14, 15.142857, 
trial0033648, AA, 288, 18, 16.000000, ZIC, 154, 14, 11.000000, 
trial0033649, AA, 288, 18, 16.000000, ZIC, 74, 14, 5.285714, 
trial0033650, AA, 230, 18, 12.777778, ZIC, 131, 14, 9.357143, 
trial0033651, AA, 220, 18, 12.222222, ZIC, 158, 14, 11.285714, 
trial0033652, AA, 223, 18, 12.388889, ZIC, 163, 14, 11.642857, 
trial0033653, AA, 262, 18, 14.555556, ZIC, 156, 14, 11.142857, 
trial0033654, AA, 228, 18, 12.666667, ZIC, 160, 14, 11.428571, 
trial0033655, AA, 191, 18, 10.611111, ZIC, 208, 14, 14.857143, 
trial0033656, AA, 205, 18, 11.388889, ZIC, 143, 14, 10.214286, 
trial0033657, AA, 251, 18, 13.944444, ZIC, 177, 14, 12.642857, 
trial0033658, AA, 214, 18, 11.888889, ZIC, 206, 14, 14.714286, 
trial0033659, AA, 230, 18, 12.777778, ZIC, 170, 14, 12.142857, 
trial0033660, AA, 303, 18, 16.833333, ZIC, 51, 14, 3.642857, 
trial0033661, AA, 481, 18, 26.722222, ZIC, 351, 14, 25.071429, 
trial0033662, AA, 453, 18, 25.166667, ZIC, 489, 14, 34.928571, 
trial0033663, AA, 596, 18, 33.111111, ZIC, 269, 14, 19.214286, 
trial0033664, AA, 675, 18, 37.500000, ZIC, 191, 14, 13.642857, 
trial0033665, AA, 571, 18, 31.722222, ZIC, 167, 14, 11.928571, 
trial0033666, AA, 517, 18, 28.722222, ZIC, 335, 14, 23.928571, 
trial0033667, AA, 471, 18, 26.166667, ZIC, 337, 14, 24.071429, 
trial0033668, AA, 360, 18, 20.000000, ZIC, 586, 14, 41.857143, 
trial0033669, AA, 482, 18, 26.777778, ZIC, 367, 14, 26.214286, 
trial0033670, AA, 500, 18, 27.777778, ZIC, 389, 14, 27.785714, 
trial0033671, AA, 359, 18, 19.944444, ZIC, 554, 14, 39.571429, 
trial0033672, AA, 453, 18, 25.166667, ZIC, 517, 14, 36.928571, 
trial0033673, AA, 333, 18, 18.500000, ZIC, 534, 14, 38.142857, 
trial0033674, AA, 489, 18, 27.166667, ZIC, 359, 14, 25.642857, 
trial0033675, AA, 724, 18, 40.222222, ZIC, 154, 14, 11.000000, 
trial0033676, AA, 447, 18, 24.833333, ZIC, 508, 14, 36.285714, 
trial0033677, AA, 622, 18, 34.555556, ZIC, 270, 14, 19.285714, 
trial0033678, AA, 531, 18, 29.500000, ZIC, 300, 14, 21.428571, 
trial0033679, AA, 499, 18, 27.722222, ZIC, 384, 14, 27.428571, 
trial0033680, AA, 600, 18, 33.333333, ZIC, 348, 14, 24.857143, 
trial0033681, AA, 502, 18, 27.888889, ZIC, 375, 14, 26.785714, 
trial0033682, AA, 443, 18, 24.611111, ZIC, 334, 14, 23.857143, 
trial0033683, AA, 655, 18, 36.388889, ZIC, 263, 14, 18.785714, 
trial0033684, AA, 735, 18, 40.833333, ZIC, 227, 14, 16.214286, 
trial0033685, AA, 614, 18, 34.111111, ZIC, 272, 14, 19.428571, 
trial0033686, AA, 573, 18, 31.833333, ZIC, 356, 14, 25.428571, 
trial0033687, AA, 625, 18, 34.722222, ZIC, 263, 14, 18.785714, 
trial0033688, AA, 509, 18, 28.277778, ZIC, 406, 14, 29.000000, 
trial0033689, AA, 481, 18, 26.722222, ZIC, 415, 14, 29.642857, 
trial0033690, AA, 519, 18, 28.833333, ZIC, 421, 14, 30.071429, 
trial0033691, AA, 446, 18, 24.777778, ZIC, 258, 14, 18.428571, 
trial0033692, AA, 616, 18, 34.222222, ZIC, 192, 14, 13.714286, 
trial0033693, AA, 302, 18, 16.777778, ZIC, 478, 14, 34.142857, 
trial0033694, AA, 405, 18, 22.500000, ZIC, 353, 14, 25.214286, 
trial0033695, AA, 533, 18, 29.611111, ZIC, 202, 14, 14.428571, 
trial0033696, AA, 489, 18, 27.166667, ZIC, 197, 14, 14.071429, 
trial0033697, AA, 449, 18, 24.944444, ZIC, 286, 14, 20.428571, 
trial0033698, AA, 624, 18, 34.666667, ZIC, 112, 14, 8.000000, 
trial0033699, AA, 435, 18, 24.166667, ZIC, 154, 14, 11.000000, 
trial0033700, AA, 539, 18, 29.944444, ZIC, 147, 14, 10.500000, 
trial0033701, AA, 604, 18, 33.555556, ZIC, 177, 14, 12.642857, 
trial0033702, AA, 450, 18, 25.000000, ZIC, 380, 14, 27.142857, 
trial0033703, AA, 486, 18, 27.000000, ZIC, 225, 14, 16.071429, 
trial0033704, AA, 513, 18, 28.500000, ZIC, 228, 14, 16.285714, 
trial0033705, AA, 375, 18, 20.833333, ZIC, 314, 14, 22.428571, 
trial0033706, AA, 491, 18, 27.277778, ZIC, 285, 14, 20.357143, 
trial0033707, AA, 520, 18, 28.888889, ZIC, 271, 14, 19.357143, 
trial0033708, AA, 214, 18, 11.888889, ZIC, 479, 14, 34.214286, 
trial0033709, AA, 490, 18, 27.222222, ZIC, 264, 14, 18.857143, 
trial0033710, AA, 491, 18, 27.277778, ZIC, 183, 14, 13.071429, 
trial0033711, AA, 451, 18, 25.055556, ZIC, 304, 14, 21.714286, 
trial0033712, AA, 344, 18, 19.111111, ZIC, 354, 14, 25.285714, 
trial0033713, AA, 485, 18, 26.944444, ZIC, 268, 14, 19.142857, 
trial0033714, AA, 295, 18, 16.388889, ZIC, 464, 14, 33.142857, 
trial0033715, AA, 406, 18, 22.555556, ZIC, 339, 14, 24.214286, 
trial0033716, AA, 503, 18, 27.944444, ZIC, 289, 14, 20.642857, 
trial0033717, AA, 374, 18, 20.777778, ZIC, 339, 14, 24.214286, 
trial0033718, AA, 620, 18, 34.444444, ZIC, 172, 14, 12.285714, 
trial0033719, AA, 658, 18, 36.555556, ZIC, 137, 14, 9.785714, 
trial0033720, AA, 344, 18, 19.111111, ZIC, 374, 14, 26.714286, 
trial0033721, AA, 695, 18, 38.611111, ZIC, 907, 14, 64.785714, 
trial0033722, AA, 969, 18, 53.833333, ZIC, 667, 14, 47.642857, 
trial0033723, AA, 761, 18, 42.277778, ZIC, 874, 14, 62.428571, 
trial0033724, AA, 907, 18, 50.388889, ZIC, 666, 14, 47.571429, 
trial0033725, AA, 958, 18, 53.222222, ZIC, 687, 14, 49.071429, 
trial0033726, AA, 932, 18, 51.777778, ZIC, 691, 14, 49.357143, 
trial0033727, AA, 1060, 18, 58.888889, ZIC, 596, 14, 42.571429, 
trial0033728, AA, 798, 18, 44.333333, ZIC, 860, 14, 61.428571, 
trial0033729, AA, 1126, 18, 62.555556, ZIC, 521, 14, 37.214286, 
trial0033730, AA, 920, 18, 51.111111, ZIC, 631, 14, 45.071429, 
trial0033731, AA, 971, 18, 53.944444, ZIC, 649, 14, 46.357143, 
trial0033732, AA, 964, 18, 53.555556, ZIC, 612, 14, 43.714286, 
trial0033733, AA, 963, 18, 53.500000, ZIC, 678, 14, 48.428571, 
trial0033734, AA, 812, 18, 45.111111, ZIC, 835, 14, 59.642857, 
trial0033735, AA, 1019, 18, 56.611111, ZIC, 666, 14, 47.571429, 
trial0033736, AA, 971, 18, 53.944444, ZIC, 744, 14, 53.142857, 
trial0033737, AA, 990, 18, 55.000000, ZIC, 603, 14, 43.071429, 
trial0033738, AA, 1005, 18, 55.833333, ZIC, 645, 14, 46.071429, 
trial0033739, AA, 759, 18, 42.166667, ZIC, 908, 14, 64.857143, 
trial0033740, AA, 948, 18, 52.666667, ZIC, 791, 14, 56.500000, 
trial0033741, AA, 1192, 18, 66.222222, ZIC, 455, 14, 32.500000, 
trial0033742, AA, 1189, 18, 66.055556, ZIC, 476, 14, 34.000000, 
trial0033743, AA, 644, 18, 35.777778, ZIC, 918, 14, 65.571429, 
trial0033744, AA, 594, 18, 33.000000, ZIC, 999, 14, 71.357143, 
trial0033745, AA, 854, 18, 47.444444, ZIC, 801, 14, 57.214286, 
trial0033746, AA, 960, 18, 53.333333, ZIC, 687, 14, 49.071429, 
trial0033747, AA, 1244, 18, 69.111111, ZIC, 398, 14, 28.428571, 
trial0033748, AA, 978, 18, 54.333333, ZIC, 709, 14, 50.642857, 
trial0033749, AA, 993, 18, 55.166667, ZIC, 690, 14, 49.285714, 
trial0033750, AA, 684, 18, 38.000000, ZIC, 945, 14, 67.500000, 
trial0033751, AA, 778, 18, 43.222222, ZIC, 490, 14, 35.000000, 
trial0033752, AA, 538, 18, 29.888889, ZIC, 700, 14, 50.000000, 
trial0033753, AA, 562, 18, 31.222222, ZIC, 732, 14, 52.285714, 
trial0033754, AA, 627, 18, 34.833333, ZIC, 635, 14, 45.357143, 
trial0033755, AA, 1158, 18, 64.333333, ZIC, 161, 14, 11.500000, 
trial0033756, AA, 659, 18, 36.611111, ZIC, 700, 14, 50.000000, 
trial0033757, AA, 504, 18, 28.000000, ZIC, 791, 14, 56.500000, 
trial0033758, AA, 653, 18, 36.277778, ZIC, 533, 14, 38.071429, 
trial0033759, AA, 567, 18, 31.500000, ZIC, 664, 14, 47.428571, 
trial0033760, AA, 904, 18, 50.222222, ZIC, 412, 14, 29.428571, 
trial0033761, AA, 578, 18, 32.111111, ZIC, 635, 14, 45.357143, 
trial0033762, AA, 657, 18, 36.500000, ZIC, 638, 14, 45.571429, 
trial0033763, AA, 634, 18, 35.222222, ZIC, 575, 14, 41.071429, 
trial0033764, AA, 608, 18, 33.777778, ZIC, 582, 14, 41.571429, 
trial0033765, AA, 835, 18, 46.388889, ZIC, 330, 14, 23.571429, 
trial0033766, AA, 814, 18, 45.222222, ZIC, 457, 14, 32.642857, 
trial0033767, AA, 1114, 18, 61.888889, ZIC, 239, 14, 17.071429, 
trial0033768, AA, 895, 18, 49.722222, ZIC, 441, 14, 31.500000, 
trial0033769, AA, 866, 18, 48.111111, ZIC, 349, 14, 24.928571, 
trial0033770, AA, 792, 18, 44.000000, ZIC, 488, 14, 34.857143, 
trial0033771, AA, 1080, 18, 60.000000, ZIC, 167, 14, 11.928571, 
trial0033772, AA, 703, 18, 39.055556, ZIC, 496, 14, 35.428571, 
trial0033773, AA, 492, 18, 27.333333, ZIC, 729, 14, 52.071429, 
trial0033774, AA, 770, 18, 42.777778, ZIC, 541, 14, 38.642857, 
trial0033775, AA, 816, 18, 45.333333, ZIC, 500, 14, 35.714286, 
trial0033776, AA, 854, 18, 47.444444, ZIC, 419, 14, 29.928571, 
trial0033777, AA, 744, 18, 41.333333, ZIC, 598, 14, 42.714286, 
trial0033778, AA, 932, 18, 51.777778, ZIC, 363, 14, 25.928571, 
trial0033779, AA, 648, 18, 36.000000, ZIC, 519, 14, 37.071429, 
trial0033780, AA, 830, 18, 46.111111, ZIC, 458, 14, 32.714286, 
trial0033781, AA, 462, 18, 25.666667, ZIC, 369, 14, 26.357143, 
trial0033782, AA, 417, 18, 23.166667, ZIC, 364, 14, 26.000000, 
trial0033783, AA, 400, 18, 22.222222, ZIC, 241, 14, 17.214286, 
trial0033784, AA, 417, 18, 23.166667, ZIC, 223, 14, 15.928571, 
trial0033785, AA, 422, 18, 23.444444, ZIC, 322, 14, 23.000000, 
trial0033786, AA, 430, 18, 23.888889, ZIC, 297, 14, 21.214286, 
trial0033787, AA, 344, 18, 19.111111, ZIC, 377, 14, 26.928571, 
trial0033788, AA, 562, 18, 31.222222, ZIC, 264, 14, 18.857143, 
trial0033789, AA, 353, 18, 19.611111, ZIC, 291, 14, 20.785714, 
trial0033790, AA, 481, 18, 26.722222, ZIC, 184, 14, 13.142857, 
trial0033791, AA, 356, 18, 19.777778, ZIC, 317, 14, 22.642857, 
trial0033792, AA, 363, 18, 20.166667, ZIC, 423, 14, 30.214286, 
trial0033793, AA, 461, 18, 25.611111, ZIC, 276, 14, 19.714286, 
trial0033794, AA, 507, 18, 28.166667, ZIC, 248, 14, 17.714286, 
trial0033795, AA, 348, 18, 19.333333, ZIC, 414, 14, 29.571429, 
trial0033796, AA, 622, 18, 34.555556, ZIC, 161, 14, 11.500000, 
trial0033797, AA, 597, 18, 33.166667, ZIC, 213, 14, 15.214286, 
trial0033798, AA, 296, 18, 16.444444, ZIC, 353, 14, 25.214286, 
trial0033799, AA, 400, 18, 22.222222, ZIC, 351, 14, 25.071429, 
