trial0000301, AA, 1887, 16, 117.937500, ZIC, 972, 10, 97.200000, ZIP, 912, 6, 152.000000, 
trial0000302, AA, 2075, 16, 129.687500, ZIC, 1309, 10, 130.900000, ZIP, 517, 6, 86.166667, 
trial0000303, AA, 2680, 16, 167.500000, ZIC, 361, 10, 36.100000, ZIP, 1024, 6, 170.666667, 
trial0000304, AA, 2193, 16, 137.062500, ZIC, 759, 10, 75.900000, ZIP, 1123, 6, 187.166667, 
trial0000305, AA, 1640, 16, 102.500000, ZIC, 1054, 10, 105.400000, ZIP, 1002, 6, 167.000000, 
trial0000306, AA, 2778, 16, 173.625000, ZIC, 155, 10, 15.500000, ZIP, 1586, 6, 264.333333, 
trial0000307, AA, 2691, 16, 168.187500, ZIC, 796, 10, 79.600000, ZIP, 743, 6, 123.833333, 
trial0000308, AA, 2313, 16, 144.562500, ZIC, 386, 10, 38.600000, ZIP, 865, 6, 144.166667, 
trial0000309, AA, 2456, 16, 153.500000, ZIC, 944, 10, 94.400000, ZIP, 593, 6, 98.833333, 
trial0000310, AA, 1352, 16, 84.500000, ZIC, 894, 10, 89.400000, ZIP, 1615, 6, 269.166667, 
trial0000311, AA, 2392, 16, 149.500000, ZIC, 1123, 10, 112.300000, ZIP, 302, 6, 50.333333, 
trial0000312, AA, 2302, 16, 143.875000, ZIC, 568, 10, 56.800000, ZIP, 974, 6, 162.333333, 
trial0000313, AA, 2012, 16, 125.750000, ZIC, 1216, 10, 121.600000, ZIP, 522, 6, 87.000000, 
trial0000314, AA, 1945, 16, 121.562500, ZIC, 1163, 10, 116.300000, ZIP, 1097, 6, 182.833333, 
trial0000315, AA, 3041, 16, 190.062500, ZIC, 532, 10, 53.200000, ZIP, 652, 6, 108.666667, 
trial0000316, AA, 1915, 16, 119.687500, ZIC, 891, 10, 89.100000, ZIP, 1236, 6, 206.000000, 
trial0000317, AA, 2202, 16, 137.625000, ZIC, 426, 10, 42.600000, ZIP, 1569, 6, 261.500000, 
trial0000318, AA, 1715, 16, 107.187500, ZIC, 1192, 10, 119.200000, ZIP, 1107, 6, 184.500000, 
trial0000319, AA, 2239, 16, 139.937500, ZIC, 759, 10, 75.900000, ZIP, 923, 6, 153.833333, 
trial0000320, AA, 2377, 16, 148.562500, ZIC, 596, 10, 59.600000, ZIP, 982, 6, 163.666667, 
trial0000321, AA, 1237, 16, 77.312500, ZIC, 892, 10, 89.200000, ZIP, 1358, 6, 226.333333, 
trial0000322, AA, 2416, 16, 151.000000, ZIC, 424, 10, 42.400000, ZIP, 1029, 6, 171.500000, 
trial0000323, AA, 1430, 16, 89.375000, ZIC, 472, 10, 47.200000, ZIP, 2168, 6, 361.333333, 
trial0000324, AA, 2482, 16, 155.125000, ZIC, 1039, 10, 103.900000, ZIP, 385, 6, 64.166667, 
trial0000325, AA, 2271, 16, 141.937500, ZIC, 1186, 10, 118.600000, ZIP, 502, 6, 83.666667, 
trial0000326, AA, 1705, 16, 106.562500, ZIC, 1089, 10, 108.900000, ZIP, 1316, 6, 219.333333, 
trial0000327, AA, 2008, 16, 125.500000, ZIC, 506, 10, 50.600000, ZIP, 1651, 6, 275.166667, 
trial0000328, AA, 3159, 16, 197.437500, ZIC, 403, 10, 40.300000, ZIP, 367, 6, 61.166667, 
trial0000329, AA, 2200, 16, 137.500000, ZIC, 1001, 10, 100.100000, ZIP, 607, 6, 101.166667, 
trial0000330, AA, 2236, 16, 139.750000, ZIC, 810, 10, 81.000000, ZIP, 1320, 6, 220.000000, 
trial0000331, AA, 2690, 16, 168.125000, ZIC, 1774, 10, 177.400000, ZIP, 3078, 6, 513.000000, 
trial0000332, AA, 3747, 16, 234.187500, ZIC, 1907, 10, 190.700000, ZIP, 1481, 6, 246.833333, 
trial0000333, AA, 3342, 16, 208.875000, ZIC, 1995, 10, 199.500000, ZIP, 1558, 6, 259.666667, 
trial0000334, AA, 2589, 16, 161.812500, ZIC, 2749, 10, 274.900000, ZIP, 1254, 6, 209.000000, 
trial0000335, AA, 2025, 16, 126.562500, ZIC, 3021, 10, 302.100000, ZIP, 2084, 6, 347.333333, 
