trial0040201, GDX, 52, 10, 5.200000, ZIC, 276, 22, 12.545455, 
trial0040202, GDX, 125, 10, 12.500000, ZIC, 650, 22, 29.545455, 
trial0040203, GDX, 217, 10, 21.700000, ZIC, 479, 22, 21.772727, 
trial0040204, GDX, 204, 10, 20.400000, ZIC, 438, 22, 19.909091, 
trial0040205, GDX, 372, 10, 37.200000, ZIC, 396, 22, 18.000000, 
trial0040206, GDX, 194, 10, 19.400000, ZIC, 431, 22, 19.590909, 
trial0040207, GDX, 262, 10, 26.200000, ZIC, 305, 22, 13.863636, 
trial0040208, GDX, 374, 10, 37.400000, ZIC, 211, 22, 9.590909, 
trial0040209, GDX, 237, 10, 23.700000, ZIC, 238, 22, 10.818182, 
trial0040210, GDX, 107, 10, 10.700000, ZIC, 362, 22, 16.454545, 
trial0040211, GDX, 233, 10, 23.300000, ZIC, 549, 22, 24.954545, 
trial0040212, GDX, 152, 10, 15.200000, ZIC, 722, 22, 32.818182, 
trial0040213, GDX, 231, 10, 23.100000, ZIC, 476, 22, 21.636364, 
trial0040214, GDX, 150, 10, 15.000000, ZIC, 409, 22, 18.590909, 
trial0040215, GDX, 248, 10, 24.800000, ZIC, 824, 22, 37.454545, 
trial0040216, GDX, 311, 10, 31.100000, ZIC, 498, 22, 22.636364, 
trial0040217, GDX, 293, 10, 29.300000, ZIC, 628, 22, 28.545455, 
trial0040218, GDX, 274, 10, 27.400000, ZIC, 604, 22, 27.454545, 
trial0040219, GDX, 262, 10, 26.200000, ZIC, 387, 22, 17.590909, 
trial0040220, GDX, 269, 10, 26.900000, ZIC, 639, 22, 29.045455, 
trial0040221, GDX, 209, 10, 20.900000, ZIC, 398, 22, 18.090909, 
trial0040222, GDX, 332, 10, 33.200000, ZIC, 432, 22, 19.636364, 
trial0040223, GDX, 268, 10, 26.800000, ZIC, 472, 22, 21.454545, 
trial0040224, GDX, 94, 10, 9.400000, ZIC, 863, 22, 39.227273, 
trial0040225, GDX, 181, 10, 18.100000, ZIC, 479, 22, 21.772727, 
trial0040226, GDX, 147, 10, 14.700000, ZIC, 452, 22, 20.545455, 
trial0040227, GDX, 292, 10, 29.200000, ZIC, 623, 22, 28.318182, 
trial0040228, GDX, 287, 10, 28.700000, ZIC, 474, 22, 21.545455, 
trial0040229, GDX, 225, 10, 22.500000, ZIC, 383, 22, 17.409091, 
trial0040230, GDX, 342, 10, 34.200000, ZIC, 461, 22, 20.954545, 
trial0040231, GDX, 0, 10, 0.000000, ZIC, 5, 22, 0.227273, 
trial0040232, GDX, 0, 10, 0.000000, ZIC, 1, 22, 0.045455, 
trial0040233, GDX, 0, 10, 0.000000, ZIC, 18, 22, 0.818182, 
trial0040234, GDX, 7, 10, 0.700000, ZIC, 7, 22, 0.318182, 
trial0040235, GDX, 15, 10, 1.500000, ZIC, 0, 22, 0.000000, 
trial0040236, GDX, 36, 10, 3.600000, ZIC, 27, 22, 1.227273, 
trial0040237, GDX, 2, 10, 0.200000, ZIC, 0, 22, 0.000000, 
trial0040238, GDX, 2, 10, 0.200000, ZIC, 17, 22, 0.772727, 
trial0040239, GDX, 0, 10, 0.000000, ZIC, 7, 22, 0.318182, 
trial0040240, GDX, 0, 10, 0.000000, ZIC, 1, 22, 0.045455, 
trial0040241, GDX, 0, 10, 0.000000, ZIC, 115, 22, 5.227273, 
trial0040242, GDX, 2, 10, 0.200000, ZIC, 1, 22, 0.045455, 
trial0040243, GDX, 92, 10, 9.200000, ZIC, 1, 22, 0.045455, 
trial0040244, GDX, 24, 10, 2.400000, ZIC, 1, 22, 0.045455, 
