trial0039601, AA, 258, 4, 64.500000, GDX, 208, 6, 34.666667, ZIC, 585, 22, 26.590909, 
trial0039602, AA, 236, 4, 59.000000, GDX, 129, 6, 21.500000, ZIC, 706, 22, 32.090909, 
trial0039603, AA, 95, 4, 23.750000, GDX, 223, 6, 37.166667, ZIC, 621, 22, 28.227273, 
trial0039604, AA, 316, 4, 79.000000, GDX, 121, 6, 20.166667, ZIC, 856, 22, 38.909091, 
trial0039605, AA, 13, 4, 3.250000, GDX, 173, 6, 28.833333, ZIC, 1033, 22, 46.954545, 
trial0039606, AA, 235, 4, 58.750000, GDX, 217, 6, 36.166667, ZIC, 688, 22, 31.272727, 
trial0039607, AA, 107, 4, 26.750000, GDX, 104, 6, 17.333333, ZIC, 652, 22, 29.636364, 
trial0039608, AA, 193, 4, 48.250000, GDX, 166, 6, 27.666667, ZIC, 574, 22, 26.090909, 
trial0039609, AA, 106, 4, 26.500000, GDX, 430, 6, 71.666667, ZIC, 755, 22, 34.318182, 
trial0039610, AA, 144, 4, 36.000000, GDX, 252, 6, 42.000000, ZIC, 844, 22, 38.363636, 
trial0039611, AA, 285, 4, 71.250000, GDX, 217, 6, 36.166667, ZIC, 790, 22, 35.909091, 
trial0039612, AA, 285, 4, 71.250000, GDX, 198, 6, 33.000000, ZIC, 833, 22, 37.863636, 
trial0039613, AA, 249, 4, 62.250000, GDX, 160, 6, 26.666667, ZIC, 804, 22, 36.545455, 
trial0039614, AA, 59, 4, 14.750000, GDX, 63, 6, 10.500000, ZIC, 1020, 22, 46.363636, 
trial0039615, AA, 276, 4, 69.000000, GDX, 309, 6, 51.500000, ZIC, 405, 22, 18.409091, 
trial0039616, AA, 31, 4, 7.750000, GDX, 177, 6, 29.500000, ZIC, 910, 22, 41.363636, 
trial0039617, AA, 159, 4, 39.750000, GDX, 342, 6, 57.000000, ZIC, 776, 22, 35.272727, 
trial0039618, AA, 143, 4, 35.750000, GDX, 261, 6, 43.500000, ZIC, 732, 22, 33.272727, 
trial0039619, AA, 146, 4, 36.500000, GDX, 376, 6, 62.666667, ZIC, 697, 22, 31.681818, 
trial0039620, AA, 207, 4, 51.750000, GDX, 112, 6, 18.666667, ZIC, 989, 22, 44.954545, 
trial0039621, AA, 241, 4, 60.250000, GDX, 299, 6, 49.833333, ZIC, 602, 22, 27.363636, 
trial0039622, AA, 79, 4, 19.750000, GDX, 193, 6, 32.166667, ZIC, 984, 22, 44.727273, 
trial0039623, AA, 30, 4, 7.500000, GDX, 268, 6, 44.666667, ZIC, 602, 22, 27.363636, 
trial0039624, AA, 204, 4, 51.000000, GDX, 92, 6, 15.333333, ZIC, 758, 22, 34.454545, 
trial0039625, AA, 184, 4, 46.000000, GDX, 369, 6, 61.500000, ZIC, 686, 22, 31.181818, 
trial0039626, AA, 146, 4, 36.500000, GDX, 94, 6, 15.666667, ZIC, 1020, 22, 46.363636, 
trial0039627, AA, 22, 4, 5.500000, GDX, 158, 6, 26.333333, ZIC, 809, 22, 36.772727, 
trial0039628, AA, 4, 4, 1.000000, GDX, 449, 6, 74.833333, ZIC, 712, 22, 32.363636, 
