trial0030001, ZIC, 1490, 18, 82.777778, ZIP, 438, 14, 31.285714, 
trial0030002, ZIC, 1398, 18, 77.666667, ZIP, 758, 14, 54.142857, 
trial0030003, ZIC, 804, 18, 44.666667, ZIP, 1310, 14, 93.571429, 
trial0030004, ZIC, 873, 18, 48.500000, ZIP, 1056, 14, 75.428571, 
trial0030005, ZIC, 1135, 18, 63.055556, ZIP, 1059, 14, 75.642857, 
trial0030006, ZIC, 1096, 18, 60.888889, ZIP, 791, 14, 56.500000, 
trial0030007, ZIC, 972, 18, 54.000000, ZIP, 1056, 14, 75.428571, 
trial0030008, ZIC, 1133, 18, 62.944444, ZIP, 943, 14, 67.357143, 
trial0030009, ZIC, 1269, 18, 70.500000, ZIP, 884, 14, 63.142857, 
trial0030010, ZIC, 989, 18, 54.944444, ZIP, 871, 14, 62.214286, 
trial0030011, ZIC, 980, 18, 54.444444, ZIP, 968, 14, 69.142857, 
trial0030012, ZIC, 581, 18, 32.277778, ZIP, 1017, 14, 72.642857, 
trial0030013, ZIC, 1029, 18, 57.166667, ZIP, 1059, 14, 75.642857, 
trial0030014, ZIC, 869, 18, 48.277778, ZIP, 939, 14, 67.071429, 
trial0030015, ZIC, 700, 18, 38.888889, ZIP, 803, 14, 57.357143, 
trial0030016, ZIC, 1353, 18, 75.166667, ZIP, 773, 14, 55.214286, 
trial0030017, ZIC, 936, 18, 52.000000, ZIP, 860, 14, 61.428571, 
trial0030018, ZIC, 1282, 18, 71.222222, ZIP, 808, 14, 57.714286, 
trial0030019, ZIC, 1162, 18, 64.555556, ZIP, 756, 14, 54.000000, 
trial0030020, ZIC, 907, 18, 50.388889, ZIP, 761, 14, 54.357143, 
trial0030021, ZIC, 1017, 18, 56.500000, ZIP, 879, 14, 62.785714, 
trial0030022, ZIC, 1661, 18, 92.277778, ZIP, 576, 14, 41.142857, 
trial0030023, ZIC, 804, 18, 44.666667, ZIP, 1378, 14, 98.428571, 
trial0030024, ZIC, 1297, 18, 72.055556, ZIP, 868, 14, 62.000000, 
trial0030025, ZIC, 692, 18, 38.444444, ZIP, 1353, 14, 96.642857, 
trial0030026, ZIC, 971, 18, 53.944444, ZIP, 1087, 14, 77.642857, 
trial0030027, ZIC, 1330, 18, 73.888889, ZIP, 893, 14, 63.785714, 
trial0030028, ZIC, 1331, 18, 73.944444, ZIP, 769, 14, 54.928571, 
trial0030029, ZIC, 1269, 18, 70.500000, ZIP, 893, 14, 63.785714, 
trial0030030, ZIC, 1012, 18, 56.222222, ZIP, 986, 14, 70.428571, 
trial0030031, ZIC, 1266, 18, 70.333333, ZIP, 656, 14, 46.857143, 
trial0030032, ZIC, 1054, 18, 58.555556, ZIP, 857, 14, 61.214286, 
