trial0038701, AA, 228, 10, 22.800000, ZIC, 770, 22, 35.000000, 
trial0038702, AA, 196, 10, 19.600000, ZIC, 652, 22, 29.636364, 
trial0038703, AA, 154, 10, 15.400000, ZIC, 780, 22, 35.454545, 
trial0038704, AA, 369, 10, 36.900000, ZIC, 555, 22, 25.227273, 
trial0038705, AA, 448, 10, 44.800000, ZIC, 419, 22, 19.045455, 
trial0038706, AA, 265, 10, 26.500000, ZIC, 675, 22, 30.681818, 
trial0038707, AA, 203, 10, 20.300000, ZIC, 678, 22, 30.818182, 
trial0038708, AA, 153, 10, 15.300000, ZIC, 875, 22, 39.772727, 
trial0038709, AA, 206, 10, 20.600000, ZIC, 679, 22, 30.863636, 
trial0038710, AA, 293, 10, 29.300000, ZIC, 637, 22, 28.954545, 
trial0038711, AA, 425, 10, 42.500000, ZIC, 491, 22, 22.318182, 
trial0038712, AA, 370, 10, 37.000000, ZIC, 516, 22, 23.454545, 
trial0038713, AA, 391, 10, 39.100000, ZIC, 497, 22, 22.590909, 
trial0038714, AA, 195, 10, 19.500000, ZIC, 693, 22, 31.500000, 
trial0038715, AA, 279, 10, 27.900000, ZIC, 775, 22, 35.227273, 
trial0038716, AA, 353, 10, 35.300000, ZIC, 565, 22, 25.681818, 
trial0038717, AA, 417, 10, 41.700000, ZIC, 518, 22, 23.545455, 
trial0038718, AA, 247, 10, 24.700000, ZIC, 772, 22, 35.090909, 
trial0038719, AA, 333, 10, 33.300000, ZIC, 679, 22, 30.863636, 
trial0038720, AA, 471, 10, 47.100000, ZIC, 295, 22, 13.409091, 
trial0038721, AA, 251, 10, 25.100000, ZIC, 622, 22, 28.272727, 
trial0038722, AA, 185, 10, 18.500000, ZIC, 635, 22, 28.863636, 
trial0038723, AA, 232, 10, 23.200000, ZIC, 751, 22, 34.136364, 
trial0038724, AA, 292, 10, 29.200000, ZIC, 644, 22, 29.272727, 
trial0038725, AA, 355, 10, 35.500000, ZIC, 592, 22, 26.909091, 
trial0038726, AA, 109, 10, 10.900000, ZIC, 748, 22, 34.000000, 
trial0038727, AA, 340, 10, 34.000000, ZIC, 546, 22, 24.818182, 
trial0038728, AA, 276, 10, 27.600000, ZIC, 612, 22, 27.818182, 
trial0038729, AA, 490, 10, 49.000000, ZIC, 538, 22, 24.454545, 
trial0038730, AA, 139, 10, 13.900000, ZIC, 691, 22, 31.409091, 
