trial0031801, AA, 433, 14, 30.928571, ZIC, 88, 2, 44.000000, ZIP, 651, 16, 40.687500, 
trial0031802, AA, 583, 14, 41.642857, ZIC, 68, 2, 34.000000, ZIP, 409, 16, 25.562500, 
trial0031803, AA, 554, 14, 39.571429, ZIC, 86, 2, 43.000000, ZIP, 423, 16, 26.437500, 
trial0031804, AA, 521, 14, 37.214286, ZIC, 82, 2, 41.000000, ZIP, 512, 16, 32.000000, 
trial0031805, AA, 338, 14, 24.142857, ZIC, 114, 2, 57.000000, ZIP, 662, 16, 41.375000, 
trial0031806, AA, 684, 14, 48.857143, ZIC, 124, 2, 62.000000, ZIP, 302, 16, 18.875000, 
trial0031807, AA, 289, 14, 20.642857, ZIC, 170, 2, 85.000000, ZIP, 577, 16, 36.062500, 
trial0031808, AA, 551, 14, 39.357143, ZIC, 75, 2, 37.500000, ZIP, 328, 16, 20.500000, 
trial0031809, AA, 720, 14, 51.428571, ZIC, 142, 2, 71.000000, ZIP, 186, 16, 11.625000, 
trial0031810, AA, 603, 14, 43.071429, ZIC, 3, 2, 1.500000, ZIP, 542, 16, 33.875000, 
trial0031811, AA, 481, 14, 34.357143, ZIC, 0, 2, 0.000000, ZIP, 464, 16, 29.000000, 
trial0031812, AA, 379, 14, 27.071429, ZIC, 78, 2, 39.000000, ZIP, 497, 16, 31.062500, 
trial0031813, AA, 452, 14, 32.285714, ZIC, 39, 2, 19.500000, ZIP, 619, 16, 38.687500, 
trial0031814, AA, 520, 14, 37.142857, ZIC, 0, 2, 0.000000, ZIP, 405, 16, 25.312500, 
trial0031815, AA, 505, 14, 36.071429, ZIC, 74, 2, 37.000000, ZIP, 580, 16, 36.250000, 
trial0031816, AA, 350, 14, 25.000000, ZIC, 116, 2, 58.000000, ZIP, 376, 16, 23.500000, 
trial0031817, AA, 414, 14, 29.571429, ZIC, 162, 2, 81.000000, ZIP, 584, 16, 36.500000, 
trial0031818, AA, 485, 14, 34.642857, ZIC, 24, 2, 12.000000, ZIP, 525, 16, 32.812500, 
trial0031819, AA, 353, 14, 25.214286, ZIC, 2, 2, 1.000000, ZIP, 705, 16, 44.062500, 
