trial0044701, AA, 106, 14, 7.571429, GDX, 189, 14, 13.500000, ZIC, 203, 4, 50.750000, 
trial0044702, AA, 330, 14, 23.571429, GDX, 115, 14, 8.214286, ZIC, 0, 4, 0.000000, 
trial0044703, AA, 102, 14, 7.285714, GDX, 244, 14, 17.428571, ZIC, 100, 4, 25.000000, 
trial0044704, AA, 70, 14, 5.000000, GDX, 33, 14, 2.357143, ZIC, 116, 4, 29.000000, 
trial0044705, AA, 358, 14, 25.571429, GDX, 51, 14, 3.642857, ZIC, 124, 4, 31.000000, 
trial0044706, AA, 242, 14, 17.285714, GDX, 201, 14, 14.357143, ZIC, 91, 4, 22.750000, 
trial0044707, AA, 303, 14, 21.642857, GDX, 104, 14, 7.428571, ZIC, 126, 4, 31.500000, 
trial0044708, AA, 420, 14, 30.000000, GDX, 131, 14, 9.357143, ZIC, 0, 4, 0.000000, 
trial0044709, AA, 350, 14, 25.000000, GDX, 193, 14, 13.785714, ZIC, 8, 4, 2.000000, 
trial0044710, AA, 194, 14, 13.857143, GDX, 168, 14, 12.000000, ZIC, 120, 4, 30.000000, 
trial0044711, AA, 295, 14, 21.071429, GDX, 139, 14, 9.928571, ZIC, 55, 4, 13.750000, 
trial0044712, AA, 109, 14, 7.785714, GDX, 188, 14, 13.428571, ZIC, 193, 4, 48.250000, 
trial0044713, AA, 181, 14, 12.928571, GDX, 238, 14, 17.000000, ZIC, 88, 4, 22.000000, 
trial0044714, AA, 179, 14, 12.785714, GDX, 219, 14, 15.642857, ZIC, 153, 4, 38.250000, 
trial0044715, AA, 222, 14, 15.857143, GDX, 290, 14, 20.714286, ZIC, 39, 4, 9.750000, 
trial0044716, AA, 292, 14, 20.857143, GDX, 73, 14, 5.214286, ZIC, 107, 4, 26.750000, 
trial0044717, AA, 275, 14, 19.642857, GDX, 174, 14, 12.428571, ZIC, 14, 4, 3.500000, 
trial0044718, AA, 278, 14, 19.857143, GDX, 147, 14, 10.500000, ZIC, 100, 4, 25.000000, 
trial0044719, AA, 317, 14, 22.642857, GDX, 7, 14, 0.500000, ZIC, 139, 4, 34.750000, 
trial0044720, AA, 226, 14, 16.142857, GDX, 182, 14, 13.000000, ZIC, 81, 4, 20.250000, 
trial0044721, AA, 271, 14, 19.357143, GDX, 79, 14, 5.642857, ZIC, 52, 4, 13.000000, 
trial0044722, AA, 213, 14, 15.214286, GDX, 166, 14, 11.857143, ZIC, 119, 4, 29.750000, 
trial0044723, AA, 251, 14, 17.928571, GDX, 249, 14, 17.785714, ZIC, 51, 4, 12.750000, 
trial0044724, AA, 275, 14, 19.642857, GDX, 171, 14, 12.214286, ZIC, 96, 4, 24.000000, 
trial0044725, AA, 219, 14, 15.642857, GDX, 193, 14, 13.785714, ZIC, 131, 4, 32.750000, 
trial0044726, AA, 141, 14, 10.071429, GDX, 65, 14, 4.642857, ZIC, 196, 4, 49.000000, 
trial0044727, AA, 276, 14, 19.714286, GDX, 67, 14, 4.785714, ZIC, 24, 4, 6.000000, 
trial0044728, AA, 290, 14, 20.714286, GDX, 138, 14, 9.857143, ZIC, 53, 4, 13.250000, 
trial0044729, AA, 252, 14, 18.000000, GDX, 188, 14, 13.428571, ZIC, 67, 4, 16.750000, 
trial0044730, AA, 105, 14, 7.500000, GDX, 265, 14, 18.928571, ZIC, 137, 4, 34.250000, 
trial0044731, AA, 186, 14, 13.285714, GDX, 10, 14, 0.714286, ZIC, 24, 4, 6.000000, 
trial0044732, AA, 109, 14, 7.785714, GDX, 44, 14, 3.142857, ZIC, 43, 4, 10.750000, 
trial0044733, AA, 108, 14, 7.714286, GDX, 143, 14, 10.214286, ZIC, 0, 4, 0.000000, 
trial0044734, AA, 60, 14, 4.285714, GDX, 138, 14, 9.857143, ZIC, 44, 4, 11.000000, 
trial0044735, AA, 117, 14, 8.357143, GDX, 113, 14, 8.071429, ZIC, 25, 4, 6.250000, 
trial0044736, AA, 122, 14, 8.714286, GDX, 78, 14, 5.571429, ZIC, 47, 4, 11.750000, 
