trial0047101, AA, 166, 26, 6.384615, ZIC, 37, 4, 9.250000, ZIP, 13, 2, 6.500000, 
trial0047102, AA, 207, 26, 7.961538, ZIC, 11, 4, 2.750000, ZIP, 1, 2, 0.500000, 
trial0047103, AA, 202, 26, 7.769231, ZIC, 14, 4, 3.500000, ZIP, 0, 2, 0.000000, 
trial0047104, AA, 169, 26, 6.500000, ZIC, 47, 4, 11.750000, ZIP, 0, 2, 0.000000, 
trial0047105, AA, 177, 26, 6.807692, ZIC, 37, 4, 9.250000, ZIP, 2, 2, 1.000000, 
trial0047106, AA, 150, 26, 5.769231, ZIC, 13, 4, 3.250000, ZIP, 43, 2, 21.500000, 
trial0047107, AA, 134, 26, 5.153846, ZIC, 56, 4, 14.000000, ZIP, 15, 2, 7.500000, 
trial0047108, AA, 174, 26, 6.692308, ZIC, 20, 4, 5.000000, ZIP, 22, 2, 11.000000, 
trial0047109, AA, 165, 26, 6.346154, ZIC, 62, 4, 15.500000, ZIP, 0, 2, 0.000000, 
trial0047110, AA, 123, 26, 4.730769, ZIC, 65, 4, 16.250000, ZIP, 39, 2, 19.500000, 
trial0047111, AA, 127, 26, 4.884615, ZIC, 69, 4, 17.250000, ZIP, 28, 2, 14.000000, 
trial0047112, AA, 181, 26, 6.961538, ZIC, 45, 4, 11.250000, ZIP, 1, 2, 0.500000, 
trial0047113, AA, 204, 26, 7.846154, ZIC, 11, 4, 2.750000, ZIP, 0, 2, 0.000000, 
trial0047114, AA, 189, 26, 7.269231, ZIC, 11, 4, 2.750000, ZIP, 12, 2, 6.000000, 
trial0047115, AA, 162, 26, 6.230769, ZIC, 51, 4, 12.750000, ZIP, 0, 2, 0.000000, 
trial0047116, AA, 203, 26, 7.807692, ZIC, 5, 4, 1.250000, ZIP, 0, 2, 0.000000, 
trial0047117, AA, 177, 26, 6.807692, ZIC, 0, 4, 0.000000, ZIP, 32, 2, 16.000000, 
trial0047118, AA, 187, 26, 7.192308, ZIC, 32, 4, 8.000000, ZIP, 4, 2, 2.000000, 
trial0047119, AA, 159, 26, 6.115385, ZIC, 47, 4, 11.750000, ZIP, 24, 2, 12.000000, 
trial0047120, AA, 128, 26, 4.923077, ZIC, 64, 4, 16.000000, ZIP, 31, 2, 15.500000, 
trial0047121, AA, 161, 26, 6.192308, ZIC, 22, 4, 5.500000, ZIP, 19, 2, 9.500000, 
trial0047122, AA, 87, 26, 3.346154, ZIC, 36, 4, 9.000000, ZIP, 0, 2, 0.000000, 
trial0047123, AA, 202, 26, 7.769231, ZIC, 0, 4, 0.000000, ZIP, 25, 2, 12.500000, 
trial0047124, AA, 166, 26, 6.384615, ZIC, 54, 4, 13.500000, ZIP, 7, 2, 3.500000, 
trial0047125, AA, 193, 26, 7.423077, ZIC, 26, 4, 6.500000, ZIP, 0, 2, 0.000000, 
trial0047126, AA, 191, 26, 7.346154, ZIC, 4, 4, 1.000000, ZIP, 25, 2, 12.500000, 
trial0047127, AA, 180, 26, 6.923077, ZIC, 32, 4, 8.000000, ZIP, 0, 2, 0.000000, 
trial0047128, AA, 182, 26, 7.000000, ZIC, 30, 4, 7.500000, ZIP, 15, 2, 7.500000, 
trial0047129, AA, 213, 26, 8.192308, ZIC, 17, 4, 4.250000, ZIP, 0, 2, 0.000000, 
trial0047130, AA, 202, 26, 7.769231, ZIC, 0, 4, 0.000000, ZIP, 21, 2, 10.500000, 
trial0047131, AA, 428, 26, 16.461538, ZIC, 121, 4, 30.250000, ZIP, 0, 2, 0.000000, 
