trial0051001, GDX, 259, 26, 9.961538, ZIC, 93, 4, 23.250000, ZIP, 47, 2, 23.500000, 
trial0051002, GDX, 141, 26, 5.423077, ZIC, 69, 4, 17.250000, ZIP, 31, 2, 15.500000, 
trial0051003, GDX, 88, 26, 3.384615, ZIC, 6, 4, 1.500000, ZIP, 64, 2, 32.000000, 
trial0051004, GDX, 213, 26, 8.192308, ZIC, 120, 4, 30.000000, ZIP, 47, 2, 23.500000, 
trial0051005, GDX, 7, 26, 0.269231, ZIC, 63, 4, 15.750000, ZIP, 19, 2, 9.500000, 
trial0051006, GDX, 245, 26, 9.423077, ZIC, 53, 4, 13.250000, ZIP, 44, 2, 22.000000, 
trial0051007, GDX, 51, 26, 1.961538, ZIC, 69, 4, 17.250000, ZIP, 7, 2, 3.500000, 
trial0051008, GDX, 177, 26, 6.807692, ZIC, 134, 4, 33.500000, ZIP, 0, 2, 0.000000, 
trial0051009, GDX, 189, 26, 7.269231, ZIC, 114, 4, 28.500000, ZIP, 71, 2, 35.500000, 
trial0051010, GDX, 234, 26, 9.000000, ZIC, 82, 4, 20.500000, ZIP, 64, 2, 32.000000, 
trial0051011, GDX, 133, 26, 5.115385, ZIC, 133, 4, 33.250000, ZIP, 0, 2, 0.000000, 
trial0051012, GDX, 89, 26, 3.423077, ZIC, 70, 4, 17.500000, ZIP, 88, 2, 44.000000, 
trial0051013, GDX, 126, 26, 4.846154, ZIC, 107, 4, 26.750000, ZIP, 8, 2, 4.000000, 
trial0051014, GDX, 131, 26, 5.038462, ZIC, 89, 4, 22.250000, ZIP, 20, 2, 10.000000, 
trial0051015, GDX, 113, 26, 4.346154, ZIC, 65, 4, 16.250000, ZIP, 31, 2, 15.500000, 
trial0051016, GDX, 143, 26, 5.500000, ZIC, 59, 4, 14.750000, ZIP, 38, 2, 19.000000, 
trial0051017, GDX, 204, 26, 7.846154, ZIC, 70, 4, 17.500000, ZIP, 49, 2, 24.500000, 
trial0051018, GDX, 95, 26, 3.653846, ZIC, 131, 4, 32.750000, ZIP, 33, 2, 16.500000, 
trial0051019, GDX, 133, 26, 5.115385, ZIC, 58, 4, 14.500000, ZIP, 32, 2, 16.000000, 
trial0051020, GDX, 202, 26, 7.769231, ZIC, 121, 4, 30.250000, ZIP, 25, 2, 12.500000, 
trial0051021, GDX, 197, 26, 7.576923, ZIC, 57, 4, 14.250000, ZIP, 69, 2, 34.500000, 
trial0051022, GDX, 214, 26, 8.230769, ZIC, 108, 4, 27.000000, ZIP, 14, 2, 7.000000, 
