trial0051601, AA, 566, 22, 25.727273, GDX, 0, 2, 0.000000, ZIC, 103, 4, 25.750000, ZIP, 62, 4, 15.500000, 
trial0051602, AA, 390, 22, 17.727273, GDX, 0, 2, 0.000000, ZIC, 97, 4, 24.250000, ZIP, 232, 4, 58.000000, 
trial0051603, AA, 606, 22, 27.545455, GDX, 23, 2, 11.500000, ZIC, 79, 4, 19.750000, ZIP, 23, 4, 5.750000, 
trial0051604, AA, 549, 22, 24.954545, GDX, 76, 2, 38.000000, ZIC, 101, 4, 25.250000, ZIP, 16, 4, 4.000000, 
trial0051605, AA, 598, 22, 27.181818, GDX, 18, 2, 9.000000, ZIC, 85, 4, 21.250000, ZIP, 41, 4, 10.250000, 
trial0051606, AA, 405, 22, 18.409091, GDX, 26, 2, 13.000000, ZIC, 137, 4, 34.250000, ZIP, 93, 4, 23.250000, 
trial0051607, AA, 474, 22, 21.545455, GDX, 75, 2, 37.500000, ZIC, 40, 4, 10.000000, ZIP, 142, 4, 35.500000, 
trial0051608, AA, 491, 22, 22.318182, GDX, 0, 2, 0.000000, ZIC, 77, 4, 19.250000, ZIP, 163, 4, 40.750000, 
trial0051609, AA, 481, 22, 21.863636, GDX, 8, 2, 4.000000, ZIC, 190, 4, 47.500000, ZIP, 17, 4, 4.250000, 
trial0051610, AA, 574, 22, 26.090909, GDX, 27, 2, 13.500000, ZIC, 116, 4, 29.000000, ZIP, 14, 4, 3.500000, 
trial0051611, AA, 393, 22, 17.863636, GDX, 0, 2, 0.000000, ZIC, 297, 4, 74.250000, ZIP, 52, 4, 13.000000, 
trial0051612, AA, 621, 22, 28.227273, GDX, 27, 2, 13.500000, ZIC, 23, 4, 5.750000, ZIP, 71, 4, 17.750000, 
trial0051613, AA, 587, 22, 26.681818, GDX, 11, 2, 5.500000, ZIC, 58, 4, 14.500000, ZIP, 75, 4, 18.750000, 
trial0051614, AA, 658, 22, 29.909091, GDX, 31, 2, 15.500000, ZIC, 21, 4, 5.250000, ZIP, 32, 4, 8.000000, 
trial0051615, AA, 497, 22, 22.590909, GDX, 3, 2, 1.500000, ZIC, 153, 4, 38.250000, ZIP, 66, 4, 16.500000, 
trial0051616, AA, 489, 22, 22.227273, GDX, 36, 2, 18.000000, ZIC, 103, 4, 25.750000, ZIP, 114, 4, 28.500000, 
trial0051617, AA, 596, 22, 27.090909, GDX, 42, 2, 21.000000, ZIC, 5, 4, 1.250000, ZIP, 88, 4, 22.000000, 
trial0051618, AA, 433, 22, 19.681818, GDX, 35, 2, 17.500000, ZIC, 190, 4, 47.500000, ZIP, 26, 4, 6.500000, 
trial0051619, AA, 484, 22, 22.000000, GDX, 10, 2, 5.000000, ZIC, 224, 4, 56.000000, ZIP, 13, 4, 3.250000, 
trial0051620, AA, 478, 22, 21.727273, GDX, 0, 2, 0.000000, ZIC, 200, 4, 50.000000, ZIP, 30, 4, 7.500000, 
trial0051621, AA, 501, 22, 22.772727, GDX, 25, 2, 12.500000, ZIC, 47, 4, 11.750000, ZIP, 146, 4, 36.500000, 
