trial0001201, AA, 620, 4, 155.000000, GDX, 4098, 18, 227.666667, ZIC, 72, 6, 12.000000, ZIP, 1320, 4, 330.000000, 
trial0001202, AA, 1470, 4, 367.500000, GDX, 3334, 18, 185.222222, ZIC, 490, 6, 81.666667, ZIP, 711, 4, 177.750000, 
trial0001203, AA, 126, 4, 31.500000, GDX, 4961, 18, 275.611111, ZIC, 206, 6, 34.333333, ZIP, 525, 4, 131.250000, 
trial0001204, AA, 1153, 4, 288.250000, GDX, 2300, 18, 127.777778, ZIC, 1293, 6, 215.500000, ZIP, 852, 4, 213.000000, 
trial0001205, AA, 66, 4, 16.500000, GDX, 3625, 18, 201.388889, ZIC, 796, 6, 132.666667, ZIP, 858, 4, 214.500000, 
trial0001206, AA, 453, 4, 113.250000, GDX, 2230, 18, 123.888889, ZIC, 1629, 6, 271.500000, ZIP, 1207, 4, 301.750000, 
trial0001207, AA, 1609, 4, 402.250000, GDX, 3283, 18, 182.388889, ZIC, 602, 6, 100.333333, ZIP, 470, 4, 117.500000, 
trial0001208, AA, 531, 4, 132.750000, GDX, 4293, 18, 238.500000, ZIC, 203, 6, 33.833333, ZIP, 531, 4, 132.750000, 
trial0001209, AA, 429, 4, 107.250000, GDX, 3135, 18, 174.166667, ZIC, 1754, 6, 292.333333, ZIP, 723, 4, 180.750000, 
trial0001210, AA, 605, 4, 151.250000, GDX, 2767, 18, 153.722222, ZIC, 1871, 6, 311.833333, ZIP, 185, 4, 46.250000, 
trial0001211, AA, 1258, 4, 314.500000, GDX, 3504, 18, 194.666667, ZIC, 1171, 6, 195.166667, ZIP, 30, 4, 7.500000, 
trial0001212, AA, 1081, 4, 270.250000, GDX, 2146, 18, 119.222222, ZIC, 826, 6, 137.666667, ZIP, 1223, 4, 305.750000, 
trial0001213, AA, 890, 4, 222.500000, GDX, 2808, 18, 156.000000, ZIC, 928, 6, 154.666667, ZIP, 600, 4, 150.000000, 
trial0001214, AA, 649, 4, 162.250000, GDX, 2731, 18, 151.722222, ZIC, 1038, 6, 173.000000, ZIP, 876, 4, 219.000000, 
trial0001215, AA, 1257, 4, 314.250000, GDX, 3598, 18, 199.888889, ZIC, 753, 6, 125.500000, ZIP, 377, 4, 94.250000, 
trial0001216, AA, 1082, 4, 270.500000, GDX, 2817, 18, 156.500000, ZIC, 1793, 6, 298.833333, ZIP, 0, 4, 0.000000, 
trial0001217, AA, 1035, 4, 258.750000, GDX, 4540, 18, 252.222222, ZIC, 174, 6, 29.000000, ZIP, 456, 4, 114.000000, 
trial0001218, AA, 1762, 4, 440.500000, GDX, 2833, 18, 157.388889, ZIC, 616, 6, 102.666667, ZIP, 318, 4, 79.500000, 
trial0001219, AA, 1377, 4, 344.250000, GDX, 2719, 18, 151.055556, ZIC, 796, 6, 132.666667, ZIP, 681, 4, 170.250000, 
trial0001220, AA, 1639, 4, 409.750000, GDX, 1985, 18, 110.277778, ZIC, 869, 6, 144.833333, ZIP, 952, 4, 238.000000, 
trial0001221, AA, 721, 4, 180.250000, GDX, 2866, 18, 159.222222, ZIC, 521, 6, 86.833333, ZIP, 1542, 4, 385.500000, 
trial0001222, AA, 1230, 4, 307.500000, GDX, 3613, 18, 200.722222, ZIC, 955, 6, 159.166667, ZIP, 44, 4, 11.000000, 
trial0001223, AA, 1253, 4, 313.250000, GDX, 2113, 18, 117.388889, ZIC, 787, 6, 131.166667, ZIP, 1333, 4, 333.250000, 
trial0001224, AA, 755, 4, 188.750000, GDX, 3194, 18, 177.444444, ZIC, 952, 6, 158.666667, ZIP, 207, 4, 51.750000, 
