trial0008401, AA, 2507, 16, 156.687500, ZIC, 219, 6, 36.500000, ZIP, 1000, 10, 100.000000, 
trial0008402, AA, 2267, 16, 141.687500, ZIC, 395, 6, 65.833333, ZIP, 1227, 10, 122.700000, 
trial0008403, AA, 2481, 16, 155.062500, ZIC, 661, 6, 110.166667, ZIP, 676, 10, 67.600000, 
trial0008404, AA, 2714, 16, 169.625000, ZIC, 248, 6, 41.333333, ZIP, 1260, 10, 126.000000, 
trial0008405, AA, 1519, 16, 94.937500, ZIC, 591, 6, 98.500000, ZIP, 2226, 10, 222.600000, 
trial0008406, AA, 2470, 16, 154.375000, ZIC, 248, 6, 41.333333, ZIP, 1928, 10, 192.800000, 
trial0008407, AA, 3595, 16, 224.687500, ZIC, 303, 6, 50.500000, ZIP, 390, 10, 39.000000, 
trial0008408, AA, 1957, 16, 122.312500, ZIC, 657, 6, 109.500000, ZIP, 1827, 10, 182.700000, 
trial0008409, AA, 1598, 16, 99.875000, ZIC, 971, 6, 161.833333, ZIP, 1176, 10, 117.600000, 
trial0008410, AA, 1999, 16, 124.937500, ZIC, 263, 6, 43.833333, ZIP, 1840, 10, 184.000000, 
trial0008411, AA, 1769, 16, 110.562500, ZIC, 546, 6, 91.000000, ZIP, 1873, 10, 187.300000, 
trial0008412, AA, 1923, 16, 120.187500, ZIC, 241, 6, 40.166667, ZIP, 870, 10, 87.000000, 
trial0008413, AA, 2690, 16, 168.125000, ZIC, 244, 6, 40.666667, ZIP, 1024, 10, 102.400000, 
trial0008414, AA, 2513, 16, 157.062500, ZIC, 235, 6, 39.166667, ZIP, 765, 10, 76.500000, 
trial0008415, AA, 2949, 16, 184.312500, ZIC, 522, 6, 87.000000, ZIP, 638, 10, 63.800000, 
trial0008416, AA, 2567, 16, 160.437500, ZIC, 304, 6, 50.666667, ZIP, 1013, 10, 101.300000, 
trial0008417, AA, 2207, 16, 137.937500, ZIC, 221, 6, 36.833333, ZIP, 1830, 10, 183.000000, 
trial0008418, AA, 3653, 16, 228.312500, ZIC, 546, 6, 91.000000, ZIP, 219, 10, 21.900000, 
trial0008419, AA, 2542, 16, 158.875000, ZIC, 43, 6, 7.166667, ZIP, 1368, 10, 136.800000, 
trial0008420, AA, 2156, 16, 134.750000, ZIC, 522, 6, 87.000000, ZIP, 1359, 10, 135.900000, 
trial0008421, AA, 1641, 16, 102.562500, ZIC, 616, 6, 102.666667, ZIP, 1581, 10, 158.100000, 
trial0008422, AA, 2035, 16, 127.187500, ZIC, 92, 6, 15.333333, ZIP, 2369, 10, 236.900000, 
trial0008423, AA, 1859, 16, 116.187500, ZIC, 456, 6, 76.000000, ZIP, 2103, 10, 210.300000, 
trial0008424, AA, 2578, 16, 161.125000, ZIC, 684, 6, 114.000000, ZIP, 957, 10, 95.700000, 
trial0008425, AA, 1605, 16, 100.312500, ZIC, 800, 6, 133.333333, ZIP, 1592, 10, 159.200000, 
trial0008426, AA, 2157, 16, 134.812500, ZIC, 429, 6, 71.500000, ZIP, 1032, 10, 103.200000, 
trial0008427, AA, 2096, 16, 131.000000, ZIC, 499, 6, 83.166667, ZIP, 1862, 10, 186.200000, 
trial0008428, AA, 1369, 16, 85.562500, ZIC, 692, 6, 115.333333, ZIP, 1607, 10, 160.700000, 
trial0008429, AA, 2645, 16, 165.312500, ZIC, 7, 6, 1.166667, ZIP, 1609, 10, 160.900000, 
trial0008430, AA, 2033, 16, 127.062500, ZIC, 519, 6, 86.500000, ZIP, 1108, 10, 110.800000, 
trial0008431, AA, 3368, 16, 210.500000, ZIC, 104, 6, 17.333333, ZIP, 1919, 10, 191.900000, 
trial0008432, AA, 1984, 16, 124.000000, ZIC, 424, 6, 70.666667, ZIP, 2808, 10, 280.800000, 
trial0008433, AA, 1719, 16, 107.437500, ZIC, 402, 6, 67.000000, ZIP, 2659, 10, 265.900000, 
trial0008434, AA, 3439, 16, 214.937500, ZIC, 324, 6, 54.000000, ZIP, 1773, 10, 177.300000, 
trial0008435, AA, 2821, 16, 176.312500, ZIC, 200, 6, 33.333333, ZIP, 2467, 10, 246.700000, 
trial0008436, AA, 2739, 16, 171.187500, ZIC, 646, 6, 107.666667, ZIP, 2216, 10, 221.600000, 
trial0008437, AA, 2590, 16, 161.875000, ZIC, 625, 6, 104.166667, ZIP, 2041, 10, 204.100000, 
trial0008438, AA, 2694, 16, 168.375000, ZIC, 639, 6, 106.500000, ZIP, 2420, 10, 242.000000, 
trial0008439, AA, 2746, 16, 171.625000, ZIC, 789, 6, 131.500000, ZIP, 1740, 10, 174.000000, 
trial0008440, AA, 1948, 16, 121.750000, ZIC, 1178, 6, 196.333333, ZIP, 2555, 10, 255.500000, 
trial0008441, AA, 1831, 16, 114.437500, ZIC, 740, 6, 123.333333, ZIP, 2679, 10, 267.900000, 
trial0008442, AA, 3888, 16, 243.000000, ZIC, 519, 6, 86.500000, ZIP, 1819, 10, 181.900000, 
trial0008443, AA, 3367, 16, 210.437500, ZIC, 432, 6, 72.000000, ZIP, 1730, 10, 173.000000, 
trial0008444, AA, 1900, 16, 118.750000, ZIC, 449, 6, 74.833333, ZIP, 3269, 10, 326.900000, 
trial0008445, AA, 2906, 16, 181.625000, ZIC, 1146, 6, 191.000000, ZIP, 1443, 10, 144.300000, 
trial0008446, AA, 3271, 16, 204.437500, ZIC, 347, 6, 57.833333, ZIP, 1824, 10, 182.400000, 
trial0008447, AA, 3056, 16, 191.000000, ZIC, 430, 6, 71.666667, ZIP, 1607, 10, 160.700000, 
trial0008448, AA, 2208, 16, 138.000000, ZIC, 457, 6, 76.166667, ZIP, 2304, 10, 230.400000, 
trial0008449, AA, 1173, 16, 73.312500, ZIC, 1053, 6, 175.500000, ZIP, 2554, 10, 255.400000, 
trial0008450, AA, 3083, 16, 192.687500, ZIC, 488, 6, 81.333333, ZIP, 1480, 10, 148.000000, 
trial0008451, AA, 2991, 16, 186.937500, ZIC, 432, 6, 72.000000, ZIP, 1764, 10, 176.400000, 
trial0008452, AA, 2273, 16, 142.062500, ZIC, 574, 6, 95.666667, ZIP, 2023, 10, 202.300000, 
trial0008453, AA, 2504, 16, 156.500000, ZIC, 135, 6, 22.500000, ZIP, 2328, 10, 232.800000, 
trial0008454, AA, 3195, 16, 199.687500, ZIC, 234, 6, 39.000000, ZIP, 1925, 10, 192.500000, 
trial0008455, AA, 3247, 16, 202.937500, ZIC, 712, 6, 118.666667, ZIP, 1346, 10, 134.600000, 
trial0008456, AA, 2908, 16, 181.750000, ZIC, 64, 6, 10.666667, ZIP, 2783, 10, 278.300000, 
trial0008457, AA, 3976, 16, 248.500000, ZIC, 226, 6, 37.666667, ZIP, 1412, 10, 141.200000, 
trial0008458, AA, 3437, 16, 214.812500, ZIC, 545, 6, 90.833333, ZIP, 975, 10, 97.500000, 
trial0008459, AA, 2567, 16, 160.437500, ZIC, 339, 6, 56.500000, ZIP, 2382, 10, 238.200000, 
trial0008460, AA, 3308, 16, 206.750000, ZIC, 525, 6, 87.500000, ZIP, 1698, 10, 169.800000, 
