trial0013201, GDX, 484, 14, 34.571429, ZIC, 179, 6, 29.833333, ZIP, 363, 12, 30.250000, 
trial0013202, GDX, 290, 14, 20.714286, ZIC, 198, 6, 33.000000, ZIP, 564, 12, 47.000000, 
trial0013203, GDX, 401, 14, 28.642857, ZIC, 234, 6, 39.000000, ZIP, 380, 12, 31.666667, 
trial0013204, GDX, 363, 14, 25.928571, ZIC, 144, 6, 24.000000, ZIP, 450, 12, 37.500000, 
trial0013205, GDX, 618, 14, 44.142857, ZIC, 42, 6, 7.000000, ZIP, 441, 12, 36.750000, 
trial0013206, GDX, 374, 14, 26.714286, ZIC, 207, 6, 34.500000, ZIP, 333, 12, 27.750000, 
trial0013207, GDX, 199, 14, 14.214286, ZIC, 30, 6, 5.000000, ZIP, 512, 12, 42.666667, 
trial0013208, GDX, 621, 14, 44.357143, ZIC, 2, 6, 0.333333, ZIP, 582, 12, 48.500000, 
trial0013209, GDX, 140, 14, 10.000000, ZIC, 20, 6, 3.333333, ZIP, 368, 12, 30.666667, 
trial0013210, GDX, 746, 14, 53.285714, ZIC, 0, 6, 0.000000, ZIP, 480, 12, 40.000000, 
trial0013211, GDX, 405, 14, 28.928571, ZIC, 81, 6, 13.500000, ZIP, 525, 12, 43.750000, 
trial0013212, GDX, 284, 14, 20.285714, ZIC, 133, 6, 22.166667, ZIP, 883, 12, 73.583333, 
trial0013213, GDX, 328, 14, 23.428571, ZIC, 239, 6, 39.833333, ZIP, 505, 12, 42.083333, 
trial0013214, GDX, 170, 14, 12.142857, ZIC, 38, 6, 6.333333, ZIP, 625, 12, 52.083333, 
trial0013215, GDX, 397, 14, 28.357143, ZIC, 217, 6, 36.166667, ZIP, 535, 12, 44.583333, 
trial0013216, GDX, 300, 14, 21.428571, ZIC, 188, 6, 31.333333, ZIP, 185, 12, 15.416667, 
trial0013217, GDX, 285, 14, 20.357143, ZIC, 38, 6, 6.333333, ZIP, 837, 12, 69.750000, 
trial0013218, GDX, 294, 14, 21.000000, ZIC, 214, 6, 35.666667, ZIP, 505, 12, 42.083333, 
trial0013219, GDX, 281, 14, 20.071429, ZIC, 126, 6, 21.000000, ZIP, 455, 12, 37.916667, 
trial0013220, GDX, 118, 14, 8.428571, ZIC, 162, 6, 27.000000, ZIP, 180, 12, 15.000000, 
trial0013221, GDX, 396, 14, 28.285714, ZIC, 37, 6, 6.166667, ZIP, 440, 12, 36.666667, 
trial0013222, GDX, 359, 14, 25.642857, ZIC, 0, 6, 0.000000, ZIP, 735, 12, 61.250000, 
trial0013223, GDX, 281, 14, 20.071429, ZIC, 21, 6, 3.500000, ZIP, 512, 12, 42.666667, 
trial0013224, GDX, 514, 14, 36.714286, ZIC, 94, 6, 15.666667, ZIP, 714, 12, 59.500000, 
trial0013225, GDX, 54, 14, 3.857143, ZIC, 230, 6, 38.333333, ZIP, 613, 12, 51.083333, 
trial0013226, GDX, 296, 14, 21.142857, ZIC, 155, 6, 25.833333, ZIP, 638, 12, 53.166667, 
trial0013227, GDX, 393, 14, 28.071429, ZIC, 160, 6, 26.666667, ZIP, 592, 12, 49.333333, 
trial0013228, GDX, 234, 14, 16.714286, ZIC, 214, 6, 35.666667, ZIP, 353, 12, 29.416667, 
trial0013229, GDX, 166, 14, 11.857143, ZIC, 89, 6, 14.833333, ZIP, 387, 12, 32.250000, 
trial0013230, GDX, 434, 14, 31.000000, ZIC, 47, 6, 7.833333, ZIP, 558, 12, 46.500000, 
trial0013231, GDX, 1396, 14, 99.714286, ZIC, 274, 6, 45.666667, ZIP, 937, 12, 78.083333, 
trial0013232, GDX, 1268, 14, 90.571429, ZIC, 715, 6, 119.166667, ZIP, 664, 12, 55.333333, 
trial0013233, GDX, 623, 14, 44.500000, ZIC, 351, 6, 58.500000, ZIP, 1278, 12, 106.500000, 
trial0013234, GDX, 855, 14, 61.071429, ZIC, 266, 6, 44.333333, ZIP, 855, 12, 71.250000, 
trial0013235, GDX, 809, 14, 57.785714, ZIC, 271, 6, 45.166667, ZIP, 749, 12, 62.416667, 
trial0013236, GDX, 655, 14, 46.785714, ZIC, 13, 6, 2.166667, ZIP, 1699, 12, 141.583333, 
trial0013237, GDX, 1001, 14, 71.500000, ZIC, 192, 6, 32.000000, ZIP, 1201, 12, 100.083333, 
trial0013238, GDX, 479, 14, 34.214286, ZIC, 692, 6, 115.333333, ZIP, 637, 12, 53.083333, 
trial0013239, GDX, 824, 14, 58.857143, ZIC, 363, 6, 60.500000, ZIP, 663, 12, 55.250000, 
trial0013240, GDX, 1303, 14, 93.071429, ZIC, 86, 6, 14.333333, ZIP, 989, 12, 82.416667, 
trial0013241, GDX, 748, 14, 53.428571, ZIC, 475, 6, 79.166667, ZIP, 599, 12, 49.916667, 
trial0013242, GDX, 342, 14, 24.428571, ZIC, 427, 6, 71.166667, ZIP, 922, 12, 76.833333, 
trial0013243, GDX, 842, 14, 60.142857, ZIC, 652, 6, 108.666667, ZIP, 714, 12, 59.500000, 
trial0013244, GDX, 768, 14, 54.857143, ZIC, 346, 6, 57.666667, ZIP, 347, 12, 28.916667, 
trial0013245, GDX, 307, 14, 21.928571, ZIC, 20, 6, 3.333333, ZIP, 1468, 12, 122.333333, 
trial0013246, GDX, 464, 14, 33.142857, ZIC, 144, 6, 24.000000, ZIP, 1444, 12, 120.333333, 
trial0013247, GDX, 520, 14, 37.142857, ZIC, 460, 6, 76.666667, ZIP, 727, 12, 60.583333, 
trial0013248, GDX, 513, 14, 36.642857, ZIC, 454, 6, 75.666667, ZIP, 783, 12, 65.250000, 
trial0013249, GDX, 749, 14, 53.500000, ZIC, 451, 6, 75.166667, ZIP, 1200, 12, 100.000000, 
trial0013250, GDX, 1166, 14, 83.285714, ZIC, 308, 6, 51.333333, ZIP, 547, 12, 45.583333, 
trial0013251, GDX, 1163, 14, 83.071429, ZIC, 386, 6, 64.333333, ZIP, 1474, 12, 122.833333, 
