trial0001501, AA, 988, 8, 123.500000, GDX, 878, 4, 219.500000, ZIC, 3330, 20, 166.500000, 
trial0001502, AA, 2151, 8, 268.875000, GDX, 492, 4, 123.000000, ZIC, 2215, 20, 110.750000, 
trial0001503, AA, 1914, 8, 239.250000, GDX, 1266, 4, 316.500000, ZIC, 2005, 20, 100.250000, 
trial0001504, AA, 1437, 8, 179.625000, GDX, 1240, 4, 310.000000, ZIC, 2444, 20, 122.200000, 
trial0001505, AA, 826, 8, 103.250000, GDX, 1064, 4, 266.000000, ZIC, 2697, 20, 134.850000, 
trial0001506, AA, 1469, 8, 183.625000, GDX, 671, 4, 167.750000, ZIC, 3500, 20, 175.000000, 
trial0001507, AA, 2374, 8, 296.750000, GDX, 179, 4, 44.750000, ZIC, 2205, 20, 110.250000, 
trial0001508, AA, 1564, 8, 195.500000, GDX, 820, 4, 205.000000, ZIC, 2867, 20, 143.350000, 
trial0001509, AA, 1067, 8, 133.375000, GDX, 1529, 4, 382.250000, ZIC, 2616, 20, 130.800000, 
trial0001510, AA, 1042, 8, 130.250000, GDX, 1137, 4, 284.250000, ZIC, 2770, 20, 138.500000, 
trial0001511, AA, 1367, 8, 170.875000, GDX, 758, 4, 189.500000, ZIC, 2923, 20, 146.150000, 
trial0001512, AA, 799, 8, 99.875000, GDX, 616, 4, 154.000000, ZIC, 2899, 20, 144.950000, 
trial0001513, AA, 2392, 8, 299.000000, GDX, 30, 4, 7.500000, ZIC, 2734, 20, 136.700000, 
trial0001514, AA, 1182, 8, 147.750000, GDX, 1289, 4, 322.250000, ZIC, 3037, 20, 151.850000, 
trial0001515, AA, 1334, 8, 166.750000, GDX, 1041, 4, 260.250000, ZIC, 2583, 20, 129.150000, 
trial0001516, AA, 1614, 8, 201.750000, GDX, 493, 4, 123.250000, ZIC, 2290, 20, 114.500000, 
trial0001517, AA, 1398, 8, 174.750000, GDX, 506, 4, 126.500000, ZIC, 2608, 20, 130.400000, 
trial0001518, AA, 383, 8, 47.875000, GDX, 1282, 4, 320.500000, ZIC, 3420, 20, 171.000000, 
trial0001519, AA, 1156, 8, 144.500000, GDX, 0, 4, 0.000000, ZIC, 3160, 20, 158.000000, 
trial0001520, AA, 1847, 8, 230.875000, GDX, 576, 4, 144.000000, ZIC, 2945, 20, 147.250000, 
trial0001521, AA, 553, 8, 69.125000, GDX, 676, 4, 169.000000, ZIC, 3382, 20, 169.100000, 
trial0001522, AA, 945, 8, 118.125000, GDX, 1765, 4, 441.250000, ZIC, 2333, 20, 116.650000, 
trial0001523, AA, 1822, 8, 227.750000, GDX, 225, 4, 56.250000, ZIC, 2756, 20, 137.800000, 
trial0001524, AA, 2440, 8, 305.000000, GDX, 1600, 4, 400.000000, ZIC, 1329, 20, 66.450000, 
trial0001525, AA, 2455, 8, 306.875000, GDX, 718, 4, 179.500000, ZIC, 2331, 20, 116.550000, 
trial0001526, AA, 970, 8, 121.250000, GDX, 1986, 4, 496.500000, ZIC, 2069, 20, 103.450000, 
trial0001527, AA, 3211, 8, 401.375000, GDX, 38, 4, 9.500000, ZIC, 1990, 20, 99.500000, 
trial0001528, AA, 1688, 8, 211.000000, GDX, 1192, 4, 298.000000, ZIC, 2280, 20, 114.000000, 
