trial0002701, GDX, 1277, 12, 106.416667, ZIC, 2397, 20, 119.850000, 
trial0002702, GDX, 2181, 12, 181.750000, ZIC, 1412, 20, 70.600000, 
trial0002703, GDX, 1061, 12, 88.416667, ZIC, 2317, 20, 115.850000, 
trial0002704, GDX, 921, 12, 76.750000, ZIC, 2111, 20, 105.550000, 
trial0002705, GDX, 1459, 12, 121.583333, ZIC, 2271, 20, 113.550000, 
trial0002706, GDX, 1158, 12, 96.500000, ZIC, 2349, 20, 117.450000, 
trial0002707, GDX, 1973, 12, 164.416667, ZIC, 1762, 20, 88.100000, 
trial0002708, GDX, 1122, 12, 93.500000, ZIC, 1763, 20, 88.150000, 
trial0002709, GDX, 1508, 12, 125.666667, ZIC, 1508, 20, 75.400000, 
trial0002710, GDX, 1460, 12, 121.666667, ZIC, 2135, 20, 106.750000, 
trial0002711, GDX, 1533, 12, 127.750000, ZIC, 2192, 20, 109.600000, 
trial0002712, GDX, 1539, 12, 128.250000, ZIC, 1925, 20, 96.250000, 
trial0002713, GDX, 1978, 12, 164.833333, ZIC, 1777, 20, 88.850000, 
trial0002714, GDX, 1751, 12, 145.916667, ZIC, 1409, 20, 70.450000, 
trial0002715, GDX, 806, 12, 67.166667, ZIC, 2224, 20, 111.200000, 
trial0002716, GDX, 1517, 12, 126.416667, ZIC, 1720, 20, 86.000000, 
trial0002717, GDX, 1388, 12, 115.666667, ZIC, 1419, 20, 70.950000, 
trial0002718, GDX, 2250, 12, 187.500000, ZIC, 1598, 20, 79.900000, 
trial0002719, GDX, 1396, 12, 116.333333, ZIC, 2194, 20, 109.700000, 
trial0002720, GDX, 1835, 12, 152.916667, ZIC, 1246, 20, 62.300000, 
trial0002721, GDX, 1900, 12, 158.333333, ZIC, 1374, 20, 68.700000, 
trial0002722, GDX, 2186, 12, 182.166667, ZIC, 1455, 20, 72.750000, 
trial0002723, GDX, 1381, 12, 115.083333, ZIC, 2063, 20, 103.150000, 
trial0002724, GDX, 1548, 12, 129.000000, ZIC, 1758, 20, 87.900000, 
trial0002725, GDX, 1206, 12, 100.500000, ZIC, 2334, 20, 116.700000, 
trial0002726, GDX, 1427, 12, 118.916667, ZIC, 2268, 20, 113.400000, 
trial0002727, GDX, 1279, 12, 106.583333, ZIC, 1928, 20, 96.400000, 
trial0002728, GDX, 1468, 12, 122.333333, ZIC, 1962, 20, 98.100000, 
trial0002729, GDX, 1910, 12, 159.166667, ZIC, 1936, 20, 96.800000, 
trial0002730, GDX, 2046, 12, 170.500000, ZIC, 1552, 20, 77.600000, 
trial0002731, GDX, 192, 12, 16.000000, ZIC, 453, 20, 22.650000, 
