trial0007201, GDX, 660, 6, 110.000000, ZIC, 2503, 20, 125.150000, ZIP, 2070, 6, 345.000000, 
trial0007202, GDX, 2997, 6, 499.500000, ZIC, 2095, 20, 104.750000, ZIP, 1225, 6, 204.166667, 
trial0007203, GDX, 1398, 6, 233.000000, ZIC, 3040, 20, 152.000000, ZIP, 1344, 6, 224.000000, 
trial0007204, GDX, 1682, 6, 280.333333, ZIC, 2337, 20, 116.850000, ZIP, 1738, 6, 289.666667, 
trial0007205, GDX, 1722, 6, 287.000000, ZIC, 2955, 20, 147.750000, ZIP, 1654, 6, 275.666667, 
trial0007206, GDX, 1805, 6, 300.833333, ZIC, 3248, 20, 162.400000, ZIP, 787, 6, 131.166667, 
trial0007207, GDX, 1600, 6, 266.666667, ZIC, 2589, 20, 129.450000, ZIP, 2140, 6, 356.666667, 
trial0007208, GDX, 869, 6, 144.833333, ZIC, 2793, 20, 139.650000, ZIP, 2077, 6, 346.166667, 
trial0007209, GDX, 1150, 6, 191.666667, ZIC, 3022, 20, 151.100000, ZIP, 1864, 6, 310.666667, 
trial0007210, GDX, 2630, 6, 438.333333, ZIC, 2039, 20, 101.950000, ZIP, 1155, 6, 192.500000, 
trial0007211, GDX, 1428, 6, 238.000000, ZIC, 3461, 20, 173.050000, ZIP, 1182, 6, 197.000000, 
trial0007212, GDX, 782, 6, 130.333333, ZIC, 2971, 20, 148.550000, ZIP, 2363, 6, 393.833333, 
trial0007213, GDX, 1839, 6, 306.500000, ZIC, 3242, 20, 162.100000, ZIP, 1181, 6, 196.833333, 
trial0007214, GDX, 276, 6, 46.000000, ZIC, 4206, 20, 210.300000, ZIP, 1567, 6, 261.166667, 
trial0007215, GDX, 1012, 6, 168.666667, ZIC, 3743, 20, 187.150000, ZIP, 1033, 6, 172.166667, 
trial0007216, GDX, 1090, 6, 181.666667, ZIC, 4022, 20, 201.100000, ZIP, 1470, 6, 245.000000, 
trial0007217, GDX, 2191, 6, 365.166667, ZIC, 3009, 20, 150.450000, ZIP, 868, 6, 144.666667, 
trial0007218, GDX, 1643, 6, 273.833333, ZIC, 3484, 20, 174.200000, ZIP, 645, 6, 107.500000, 
trial0007219, GDX, 1124, 6, 187.333333, ZIC, 3030, 20, 151.500000, ZIP, 2122, 6, 353.666667, 
trial0007220, GDX, 2135, 6, 355.833333, ZIC, 2732, 20, 136.600000, ZIP, 935, 6, 155.833333, 
trial0007221, GDX, 808, 6, 134.666667, ZIC, 3519, 20, 175.950000, ZIP, 2405, 6, 400.833333, 
trial0007222, GDX, 443, 6, 73.833333, ZIC, 3061, 20, 153.050000, ZIP, 1905, 6, 317.500000, 
trial0007223, GDX, 1760, 6, 293.333333, ZIC, 1883, 20, 94.150000, ZIP, 2290, 6, 381.666667, 
trial0007224, GDX, 1788, 6, 298.000000, ZIC, 2960, 20, 148.000000, ZIP, 1343, 6, 223.833333, 
trial0007225, GDX, 409, 6, 68.166667, ZIC, 2223, 20, 111.150000, ZIP, 3176, 6, 529.333333, 
trial0007226, GDX, 1858, 6, 309.666667, ZIC, 2150, 20, 107.500000, ZIP, 2580, 6, 430.000000, 
trial0007227, GDX, 651, 6, 108.500000, ZIC, 3785, 20, 189.250000, ZIP, 2400, 6, 400.000000, 
trial0007228, GDX, 1741, 6, 290.166667, ZIC, 3089, 20, 154.450000, ZIP, 1435, 6, 239.166667, 
trial0007229, GDX, 1375, 6, 229.166667, ZIC, 3844, 20, 192.200000, ZIP, 502, 6, 83.666667, 
trial0007230, GDX, 481, 6, 80.166667, ZIC, 3712, 20, 185.600000, ZIP, 1930, 6, 321.666667, 
trial0007231, GDX, 1068, 6, 178.000000, ZIC, 1152, 20, 57.600000, ZIP, 1641, 6, 273.500000, 
trial0007232, GDX, 831, 6, 138.500000, ZIC, 1803, 20, 90.150000, ZIP, 1495, 6, 249.166667, 
trial0007233, GDX, 304, 6, 50.666667, ZIC, 1894, 20, 94.700000, ZIP, 1410, 6, 235.000000, 
trial0007234, GDX, 1308, 6, 218.000000, ZIC, 1269, 20, 63.450000, ZIP, 1185, 6, 197.500000, 
trial0007235, GDX, 965, 6, 160.833333, ZIC, 1875, 20, 93.750000, ZIP, 724, 6, 120.666667, 
trial0007236, GDX, 778, 6, 129.666667, ZIC, 2388, 20, 119.400000, ZIP, 894, 6, 149.000000, 
trial0007237, GDX, 644, 6, 107.333333, ZIC, 1870, 20, 93.500000, ZIP, 579, 6, 96.500000, 
trial0007238, GDX, 934, 6, 155.666667, ZIC, 1840, 20, 92.000000, ZIP, 990, 6, 165.000000, 
trial0007239, GDX, 359, 6, 59.833333, ZIC, 1419, 20, 70.950000, ZIP, 1868, 6, 311.333333, 
trial0007240, GDX, 1106, 6, 184.333333, ZIC, 1927, 20, 96.350000, ZIP, 804, 6, 134.000000, 
trial0007241, GDX, 818, 6, 136.333333, ZIC, 2101, 20, 105.050000, ZIP, 785, 6, 130.833333, 
trial0007242, GDX, 734, 6, 122.333333, ZIC, 2364, 20, 118.200000, ZIP, 601, 6, 100.166667, 
trial0007243, GDX, 538, 6, 89.666667, ZIC, 2064, 20, 103.200000, ZIP, 735, 6, 122.500000, 
trial0007244, GDX, 609, 6, 101.500000, ZIC, 2391, 20, 119.550000, ZIP, 555, 6, 92.500000, 
trial0007245, GDX, 1762, 6, 293.666667, ZIC, 1371, 20, 68.550000, ZIP, 864, 6, 144.000000, 
trial0007246, GDX, 896, 6, 149.333333, ZIC, 1651, 20, 82.550000, ZIP, 999, 6, 166.500000, 
trial0007247, GDX, 588, 6, 98.000000, ZIC, 2152, 20, 107.600000, ZIP, 609, 6, 101.500000, 
trial0007248, GDX, 1354, 6, 225.666667, ZIC, 1632, 20, 81.600000, ZIP, 574, 6, 95.666667, 
trial0007249, GDX, 483, 6, 80.500000, ZIC, 2389, 20, 119.450000, ZIP, 798, 6, 133.000000, 
trial0007250, GDX, 534, 6, 89.000000, ZIC, 1906, 20, 95.300000, ZIP, 878, 6, 146.333333, 
trial0007251, GDX, 989, 6, 164.833333, ZIC, 2115, 20, 105.750000, ZIP, 676, 6, 112.666667, 
