trial0031201, AA, 939, 12, 78.250000, GDX, 894, 14, 63.857143, ZIP, 360, 6, 60.000000, 
trial0031202, AA, 865, 12, 72.083333, GDX, 819, 14, 58.500000, ZIP, 646, 6, 107.666667, 
trial0031203, AA, 725, 12, 60.416667, GDX, 796, 14, 56.857143, ZIP, 760, 6, 126.666667, 
trial0031204, AA, 883, 12, 73.583333, GDX, 1011, 14, 72.214286, ZIP, 400, 6, 66.666667, 
trial0031205, AA, 894, 12, 74.500000, GDX, 1270, 14, 90.714286, ZIP, 142, 6, 23.666667, 
trial0031206, AA, 784, 12, 65.333333, GDX, 1187, 14, 84.785714, ZIP, 235, 6, 39.166667, 
trial0031207, AA, 726, 12, 60.500000, GDX, 1061, 14, 75.785714, ZIP, 518, 6, 86.333333, 
trial0031208, AA, 541, 12, 45.083333, GDX, 1220, 14, 87.142857, ZIP, 582, 6, 97.000000, 
trial0031209, AA, 811, 12, 67.583333, GDX, 809, 14, 57.785714, ZIP, 686, 6, 114.333333, 
trial0031210, AA, 1249, 12, 104.083333, GDX, 610, 14, 43.571429, ZIP, 547, 6, 91.166667, 
trial0031211, AA, 1002, 12, 83.500000, GDX, 777, 14, 55.500000, ZIP, 529, 6, 88.166667, 
trial0031212, AA, 956, 12, 79.666667, GDX, 947, 14, 67.642857, ZIP, 479, 6, 79.833333, 
trial0031213, AA, 1330, 12, 110.833333, GDX, 643, 14, 45.928571, ZIP, 345, 6, 57.500000, 
trial0031214, AA, 919, 12, 76.583333, GDX, 946, 14, 67.571429, ZIP, 416, 6, 69.333333, 
trial0031215, AA, 548, 12, 45.666667, GDX, 1411, 14, 100.785714, ZIP, 376, 6, 62.666667, 
trial0031216, AA, 947, 12, 78.916667, GDX, 785, 14, 56.071429, ZIP, 599, 6, 99.833333, 
trial0031217, AA, 793, 12, 66.083333, GDX, 1402, 14, 100.142857, ZIP, 161, 6, 26.833333, 
trial0031218, AA, 634, 12, 52.833333, GDX, 658, 14, 47.000000, ZIP, 391, 6, 65.166667, 
trial0031219, AA, 872, 12, 72.666667, GDX, 875, 14, 62.500000, ZIP, 343, 6, 57.166667, 
trial0031220, AA, 1364, 12, 113.666667, GDX, 112, 14, 8.000000, ZIP, 376, 6, 62.666667, 
trial0031221, AA, 144, 12, 12.000000, GDX, 1182, 14, 84.428571, ZIP, 149, 6, 24.833333, 
trial0031222, AA, 1495, 12, 124.583333, GDX, 414, 14, 29.571429, ZIP, 44, 6, 7.333333, 
trial0031223, AA, 828, 12, 69.000000, GDX, 427, 14, 30.500000, ZIP, 798, 6, 133.000000, 
trial0031224, AA, 639, 12, 53.250000, GDX, 268, 14, 19.142857, ZIP, 200, 6, 33.333333, 
trial0031225, AA, 734, 12, 61.166667, GDX, 238, 14, 17.000000, ZIP, 262, 6, 43.666667, 
trial0031226, AA, 1018, 12, 84.833333, GDX, 496, 14, 35.428571, ZIP, 63, 6, 10.500000, 
trial0031227, AA, 1205, 12, 100.416667, GDX, 525, 14, 37.500000, ZIP, 310, 6, 51.666667, 
trial0031228, AA, 1287, 12, 107.250000, GDX, 863, 14, 61.642857, ZIP, 166, 6, 27.666667, 
trial0031229, AA, 339, 12, 28.250000, GDX, 29, 14, 2.071429, ZIP, 250, 6, 41.666667, 
trial0031230, AA, 337, 12, 28.083333, GDX, 516, 14, 36.857143, ZIP, 482, 6, 80.333333, 
trial0031231, AA, 256, 12, 21.333333, GDX, 261, 14, 18.642857, ZIP, 171, 6, 28.500000, 
trial0031232, AA, 239, 12, 19.916667, GDX, 128, 14, 9.142857, ZIP, 60, 6, 10.000000, 
trial0031233, AA, 165, 12, 13.750000, GDX, 130, 14, 9.285714, ZIP, 319, 6, 53.166667, 
trial0031234, AA, 66, 12, 5.500000, GDX, 188, 14, 13.428571, ZIP, 4, 6, 0.666667, 
trial0031235, AA, 198, 12, 16.500000, GDX, 230, 14, 16.428571, ZIP, 14, 6, 2.333333, 
trial0031236, AA, 220, 12, 18.333333, GDX, 118, 14, 8.428571, ZIP, 170, 6, 28.333333, 
