trial0040501, GDX, 668, 22, 30.363636, ZIP, 545, 10, 54.500000, 
trial0040502, GDX, 641, 22, 29.136364, ZIP, 308, 10, 30.800000, 
trial0040503, GDX, 289, 22, 13.136364, ZIP, 299, 10, 29.900000, 
trial0040504, GDX, 545, 22, 24.772727, ZIP, 777, 10, 77.700000, 
trial0040505, GDX, 547, 22, 24.863636, ZIP, 494, 10, 49.400000, 
trial0040506, GDX, 387, 22, 17.590909, ZIP, 270, 10, 27.000000, 
trial0040507, GDX, 429, 22, 19.500000, ZIP, 428, 10, 42.800000, 
trial0040508, GDX, 306, 22, 13.909091, ZIP, 185, 10, 18.500000, 
trial0040509, GDX, 83, 22, 3.772727, ZIP, 431, 10, 43.100000, 
trial0040510, GDX, 562, 22, 25.545455, ZIP, 388, 10, 38.800000, 
trial0040511, GDX, 297, 22, 13.500000, ZIP, 695, 10, 69.500000, 
trial0040512, GDX, 273, 22, 12.409091, ZIP, 314, 10, 31.400000, 
trial0040513, GDX, 632, 22, 28.727273, ZIP, 238, 10, 23.800000, 
trial0040514, GDX, 667, 22, 30.318182, ZIP, 386, 10, 38.600000, 
trial0040515, GDX, 501, 22, 22.772727, ZIP, 527, 10, 52.700000, 
trial0040516, GDX, 399, 22, 18.136364, ZIP, 198, 10, 19.800000, 
trial0040517, GDX, 162, 22, 7.363636, ZIP, 381, 10, 38.100000, 
trial0040518, GDX, 569, 22, 25.863636, ZIP, 189, 10, 18.900000, 
trial0040519, GDX, 594, 22, 27.000000, ZIP, 279, 10, 27.900000, 
trial0040520, GDX, 769, 22, 34.954545, ZIP, 133, 10, 13.300000, 
trial0040521, GDX, 416, 22, 18.909091, ZIP, 281, 10, 28.100000, 
trial0040522, GDX, 659, 22, 29.954545, ZIP, 342, 10, 34.200000, 
trial0040523, GDX, 686, 22, 31.181818, ZIP, 721, 10, 72.100000, 
trial0040524, GDX, 433, 22, 19.681818, ZIP, 319, 10, 31.900000, 
trial0040525, GDX, 503, 22, 22.863636, ZIP, 404, 10, 40.400000, 
trial0040526, GDX, 413, 22, 18.772727, ZIP, 647, 10, 64.700000, 
trial0040527, GDX, 135, 22, 6.136364, ZIP, 574, 10, 57.400000, 
trial0040528, GDX, 464, 22, 21.090909, ZIP, 422, 10, 42.200000, 
trial0040529, GDX, 48, 22, 2.181818, ZIP, 255, 10, 25.500000, 
trial0040530, GDX, 627, 22, 28.500000, ZIP, 417, 10, 41.700000, 
trial0040531, GDX, 723, 22, 32.863636, ZIP, 292, 10, 29.200000, 
trial0040532, GDX, 533, 22, 24.227273, ZIP, 281, 10, 28.100000, 
trial0040533, GDX, 490, 22, 22.272727, ZIP, 342, 10, 34.200000, 
trial0040534, GDX, 452, 22, 20.545455, ZIP, 232, 10, 23.200000, 
trial0040535, GDX, 227, 22, 10.318182, ZIP, 353, 10, 35.300000, 
trial0040536, GDX, 223, 22, 10.136364, ZIP, 359, 10, 35.900000, 
trial0040537, GDX, 588, 22, 26.727273, ZIP, 360, 10, 36.000000, 
trial0040538, GDX, 578, 22, 26.272727, ZIP, 412, 10, 41.200000, 
trial0040539, GDX, 386, 22, 17.545455, ZIP, 414, 10, 41.400000, 
trial0040540, GDX, 269, 22, 12.227273, ZIP, 122, 10, 12.200000, 
trial0040541, GDX, 255, 22, 11.590909, ZIP, 219, 10, 21.900000, 
trial0040542, GDX, 68, 22, 3.090909, ZIP, 457, 10, 45.700000, 
trial0040543, GDX, 358, 22, 16.272727, ZIP, 524, 10, 52.400000, 
trial0040544, GDX, 122, 22, 5.545455, ZIP, 522, 10, 52.200000, 
trial0040545, GDX, 431, 22, 19.590909, ZIP, 634, 10, 63.400000, 
trial0040546, GDX, 517, 22, 23.500000, ZIP, 301, 10, 30.100000, 
trial0040547, GDX, 691, 22, 31.409091, ZIP, 85, 10, 8.500000, 
trial0040548, GDX, 508, 22, 23.090909, ZIP, 364, 10, 36.400000, 
trial0040549, GDX, 451, 22, 20.500000, ZIP, 236, 10, 23.600000, 
