trial0033301, AA, 566, 24, 23.583333, ZIP, 154, 8, 19.250000, 
trial0033302, AA, 580, 24, 24.166667, ZIP, 172, 8, 21.500000, 
trial0033303, AA, 627, 24, 26.125000, ZIP, 161, 8, 20.125000, 
trial0033304, AA, 748, 24, 31.166667, ZIP, 40, 8, 5.000000, 
trial0033305, AA, 684, 24, 28.500000, ZIP, 123, 8, 15.375000, 
trial0033306, AA, 704, 24, 29.333333, ZIP, 56, 8, 7.000000, 
trial0033307, AA, 653, 24, 27.208333, ZIP, 159, 8, 19.875000, 
trial0033308, AA, 722, 24, 30.083333, ZIP, 84, 8, 10.500000, 
trial0033309, AA, 567, 24, 23.625000, ZIP, 144, 8, 18.000000, 
trial0033310, AA, 601, 24, 25.041667, ZIP, 166, 8, 20.750000, 
trial0033311, AA, 616, 24, 25.666667, ZIP, 156, 8, 19.500000, 
trial0033312, AA, 552, 24, 23.000000, ZIP, 243, 8, 30.375000, 
trial0033313, AA, 572, 24, 23.833333, ZIP, 154, 8, 19.250000, 
trial0033314, AA, 466, 24, 19.416667, ZIP, 319, 8, 39.875000, 
trial0033315, AA, 653, 24, 27.208333, ZIP, 101, 8, 12.625000, 
trial0033316, AA, 637, 24, 26.541667, ZIP, 144, 8, 18.000000, 
trial0033317, AA, 685, 24, 28.541667, ZIP, 59, 8, 7.375000, 
trial0033318, AA, 509, 24, 21.208333, ZIP, 211, 8, 26.375000, 
trial0033319, AA, 692, 24, 28.833333, ZIP, 75, 8, 9.375000, 
trial0033320, AA, 564, 24, 23.500000, ZIP, 238, 8, 29.750000, 
trial0033321, AA, 562, 24, 23.416667, ZIP, 228, 8, 28.500000, 
trial0033322, AA, 634, 24, 26.416667, ZIP, 158, 8, 19.750000, 
trial0033323, AA, 592, 24, 24.666667, ZIP, 135, 8, 16.875000, 
trial0033324, AA, 639, 24, 26.625000, ZIP, 151, 8, 18.875000, 
trial0033325, AA, 612, 24, 25.500000, ZIP, 129, 8, 16.125000, 
trial0033326, AA, 650, 24, 27.083333, ZIP, 134, 8, 16.750000, 
trial0033327, AA, 312, 24, 13.000000, ZIP, 449, 8, 56.125000, 
trial0033328, AA, 583, 24, 24.291667, ZIP, 202, 8, 25.250000, 
trial0033329, AA, 500, 24, 20.833333, ZIP, 258, 8, 32.250000, 
trial0033330, AA, 732, 24, 30.500000, ZIP, 42, 8, 5.250000, 
trial0033331, AA, 876, 24, 36.500000, ZIP, 47, 8, 5.875000, 
trial0033332, AA, 770, 24, 32.083333, ZIP, 202, 8, 25.250000, 
trial0033333, AA, 661, 24, 27.541667, ZIP, 318, 8, 39.750000, 
trial0033334, AA, 873, 24, 36.375000, ZIP, 107, 8, 13.375000, 
trial0033335, AA, 740, 24, 30.833333, ZIP, 154, 8, 19.250000, 
trial0033336, AA, 635, 24, 26.458333, ZIP, 289, 8, 36.125000, 
trial0033337, AA, 603, 24, 25.125000, ZIP, 377, 8, 47.125000, 
trial0033338, AA, 913, 24, 38.041667, ZIP, 68, 8, 8.500000, 
trial0033339, AA, 844, 24, 35.166667, ZIP, 117, 8, 14.625000, 
trial0033340, AA, 722, 24, 30.083333, ZIP, 208, 8, 26.000000, 
trial0033341, AA, 654, 24, 27.250000, ZIP, 216, 8, 27.000000, 
trial0033342, AA, 846, 24, 35.250000, ZIP, 104, 8, 13.000000, 
trial0033343, AA, 780, 24, 32.500000, ZIP, 209, 8, 26.125000, 
trial0033344, AA, 928, 24, 38.666667, ZIP, 31, 8, 3.875000, 
trial0033345, AA, 690, 24, 28.750000, ZIP, 278, 8, 34.750000, 
trial0033346, AA, 849, 24, 35.375000, ZIP, 115, 8, 14.375000, 
trial0033347, AA, 678, 24, 28.250000, ZIP, 306, 8, 38.250000, 
trial0033348, AA, 660, 24, 27.500000, ZIP, 240, 8, 30.000000, 
trial0033349, AA, 857, 24, 35.708333, ZIP, 139, 8, 17.375000, 
trial0033350, AA, 872, 24, 36.333333, ZIP, 80, 8, 10.000000, 
trial0033351, AA, 549, 24, 22.875000, ZIP, 300, 8, 37.500000, 
trial0033352, AA, 710, 24, 29.583333, ZIP, 265, 8, 33.125000, 
trial0033353, AA, 689, 24, 28.708333, ZIP, 303, 8, 37.875000, 
trial0033354, AA, 807, 24, 33.625000, ZIP, 174, 8, 21.750000, 
trial0033355, AA, 793, 24, 33.041667, ZIP, 197, 8, 24.625000, 
trial0033356, AA, 764, 24, 31.833333, ZIP, 195, 8, 24.375000, 
trial0033357, AA, 842, 24, 35.083333, ZIP, 128, 8, 16.000000, 
trial0033358, AA, 638, 24, 26.583333, ZIP, 275, 8, 34.375000, 
trial0033359, AA, 786, 24, 32.750000, ZIP, 190, 8, 23.750000, 
trial0033360, AA, 626, 24, 26.083333, ZIP, 298, 8, 37.250000, 
trial0033361, AA, 1010, 24, 42.083333, ZIP, 312, 8, 39.000000, 
trial0033362, AA, 567, 24, 23.625000, ZIP, 703, 8, 87.875000, 
trial0033363, AA, 778, 24, 32.416667, ZIP, 557, 8, 69.625000, 
trial0033364, AA, 1055, 24, 43.958333, ZIP, 265, 8, 33.125000, 
trial0033365, AA, 1054, 24, 43.916667, ZIP, 221, 8, 27.625000, 
trial0033366, AA, 1000, 24, 41.666667, ZIP, 351, 8, 43.875000, 
trial0033367, AA, 805, 24, 33.541667, ZIP, 379, 8, 47.375000, 
trial0033368, AA, 1011, 24, 42.125000, ZIP, 336, 8, 42.000000, 
trial0033369, AA, 1090, 24, 45.416667, ZIP, 250, 8, 31.250000, 
trial0033370, AA, 1009, 24, 42.041667, ZIP, 245, 8, 30.625000, 
trial0033371, AA, 906, 24, 37.750000, ZIP, 374, 8, 46.750000, 
trial0033372, AA, 1254, 24, 52.250000, ZIP, 79, 8, 9.875000, 
trial0033373, AA, 1280, 24, 53.333333, ZIP, 67, 8, 8.375000, 
trial0033374, AA, 823, 24, 34.291667, ZIP, 501, 8, 62.625000, 
trial0033375, AA, 1009, 24, 42.041667, ZIP, 296, 8, 37.000000, 
trial0033376, AA, 963, 24, 40.125000, ZIP, 350, 8, 43.750000, 
trial0033377, AA, 1193, 24, 49.708333, ZIP, 94, 8, 11.750000, 
trial0033378, AA, 1097, 24, 45.708333, ZIP, 222, 8, 27.750000, 
trial0033379, AA, 982, 24, 40.916667, ZIP, 308, 8, 38.500000, 
trial0033380, AA, 884, 24, 36.833333, ZIP, 463, 8, 57.875000, 
trial0033381, AA, 863, 24, 35.958333, ZIP, 508, 8, 63.500000, 
trial0033382, AA, 1220, 24, 50.833333, ZIP, 120, 8, 15.000000, 
trial0033383, AA, 970, 24, 40.416667, ZIP, 377, 8, 47.125000, 
trial0033384, AA, 1040, 24, 43.333333, ZIP, 274, 8, 34.250000, 
trial0033385, AA, 824, 24, 34.333333, ZIP, 517, 8, 64.625000, 
