trial0033001, GDX, 75, 26, 2.884615, ZIP, 114, 6, 19.000000, 
trial0033002, GDX, 210, 26, 8.076923, ZIP, 67, 6, 11.166667, 
trial0033003, GDX, 313, 26, 12.038462, ZIP, 24, 6, 4.000000, 
trial0033004, GDX, 123, 26, 4.730769, ZIP, 39, 6, 6.500000, 
trial0033005, GDX, 263, 26, 10.115385, ZIP, 18, 6, 3.000000, 
trial0033006, GDX, 81, 26, 3.115385, ZIP, 77, 6, 12.833333, 
trial0033007, GDX, 125, 26, 4.807692, ZIP, 9, 6, 1.500000, 
trial0033008, GDX, 83, 26, 3.192308, ZIP, 53, 6, 8.833333, 
trial0033009, GDX, 74, 26, 2.846154, ZIP, 61, 6, 10.166667, 
trial0033010, GDX, 112, 26, 4.307692, ZIP, 90, 6, 15.000000, 
trial0033011, GDX, 84, 26, 3.230769, ZIP, 75, 6, 12.500000, 
trial0033012, GDX, 33, 26, 1.269231, ZIP, 115, 6, 19.166667, 
trial0033013, GDX, 77, 26, 2.961538, ZIP, 94, 6, 15.666667, 
trial0033014, GDX, 51, 26, 1.961538, ZIP, 88, 6, 14.666667, 
trial0033015, GDX, 303, 26, 11.653846, ZIP, 26, 6, 4.333333, 
trial0033016, GDX, 42, 26, 1.615385, ZIP, 40, 6, 6.666667, 
trial0033017, GDX, 94, 26, 3.615385, ZIP, 108, 6, 18.000000, 
trial0033018, GDX, 191, 26, 7.346154, ZIP, 0, 6, 0.000000, 
trial0033019, GDX, 114, 26, 4.384615, ZIP, 16, 6, 2.666667, 
trial0033020, GDX, 58, 26, 2.230769, ZIP, 14, 6, 2.333333, 
trial0033021, GDX, 80, 26, 3.076923, ZIP, 115, 6, 19.166667, 
trial0033022, GDX, 81, 26, 3.115385, ZIP, 18, 6, 3.000000, 
trial0033023, GDX, 78, 26, 3.000000, ZIP, 0, 6, 0.000000, 
trial0033024, GDX, 67, 26, 2.576923, ZIP, 98, 6, 16.333333, 
trial0033025, GDX, 274, 26, 10.538462, ZIP, 39, 6, 6.500000, 
trial0033026, GDX, 125, 26, 4.807692, ZIP, 34, 6, 5.666667, 
trial0033027, GDX, 126, 26, 4.846154, ZIP, 71, 6, 11.833333, 
trial0033028, GDX, 225, 26, 8.653846, ZIP, 33, 6, 5.500000, 
trial0033029, GDX, 174, 26, 6.692308, ZIP, 78, 6, 13.000000, 
trial0033030, GDX, 154, 26, 5.923077, ZIP, 2, 6, 0.333333, 
trial0033031, GDX, 342, 26, 13.153846, ZIP, 227, 6, 37.833333, 
trial0033032, GDX, 494, 26, 19.000000, ZIP, 177, 6, 29.500000, 
trial0033033, GDX, 701, 26, 26.961538, ZIP, 173, 6, 28.833333, 
trial0033034, GDX, 408, 26, 15.692308, ZIP, 76, 6, 12.666667, 
trial0033035, GDX, 23, 26, 0.884615, ZIP, 266, 6, 44.333333, 
trial0033036, GDX, 199, 26, 7.653846, ZIP, 295, 6, 49.166667, 
trial0033037, GDX, 146, 26, 5.615385, ZIP, 79, 6, 13.166667, 
trial0033038, GDX, 601, 26, 23.115385, ZIP, 198, 6, 33.000000, 
trial0033039, GDX, 773, 26, 29.730769, ZIP, 159, 6, 26.500000, 
trial0033040, GDX, 583, 26, 22.423077, ZIP, 83, 6, 13.833333, 
trial0033041, GDX, 113, 26, 4.346154, ZIP, 188, 6, 31.333333, 
trial0033042, GDX, 197, 26, 7.576923, ZIP, 183, 6, 30.500000, 
trial0033043, GDX, 291, 26, 11.192308, ZIP, 220, 6, 36.666667, 
trial0033044, GDX, 336, 26, 12.923077, ZIP, 255, 6, 42.500000, 
trial0033045, GDX, 227, 26, 8.730769, ZIP, 69, 6, 11.500000, 
trial0033046, GDX, 153, 26, 5.884615, ZIP, 352, 6, 58.666667, 
trial0033047, GDX, 577, 26, 22.192308, ZIP, 224, 6, 37.333333, 
trial0033048, GDX, 288, 26, 11.076923, ZIP, 380, 6, 63.333333, 
trial0033049, GDX, 606, 26, 23.307692, ZIP, 121, 6, 20.166667, 
trial0033050, GDX, 450, 26, 17.307692, ZIP, 103, 6, 17.166667, 
trial0033051, GDX, 227, 26, 8.730769, ZIP, 294, 6, 49.000000, 
trial0033052, GDX, 301, 26, 11.576923, ZIP, 118, 6, 19.666667, 
trial0033053, GDX, 209, 26, 8.038462, ZIP, 271, 6, 45.166667, 
trial0033054, GDX, 118, 26, 4.538462, ZIP, 95, 6, 15.833333, 
trial0033055, GDX, 349, 26, 13.423077, ZIP, 237, 6, 39.500000, 
trial0033056, GDX, 76, 26, 2.923077, ZIP, 98, 6, 16.333333, 
trial0033057, GDX, 112, 26, 4.307692, ZIP, 253, 6, 42.166667, 
trial0033058, GDX, 325, 26, 12.500000, ZIP, 222, 6, 37.000000, 
trial0033059, GDX, 545, 26, 20.961538, ZIP, 84, 6, 14.000000, 
trial0033060, GDX, 71, 26, 2.730769, ZIP, 156, 6, 26.000000, 
trial0033061, GDX, 516, 26, 19.846154, ZIP, 185, 6, 30.833333, 
trial0033062, GDX, 506, 26, 19.461538, ZIP, 89, 6, 14.833333, 
trial0033063, GDX, 508, 26, 19.538462, ZIP, 170, 6, 28.333333, 
trial0033064, GDX, 428, 26, 16.461538, ZIP, 160, 6, 26.666667, 
trial0033065, GDX, 507, 26, 19.500000, ZIP, 246, 6, 41.000000, 
trial0033066, GDX, 507, 26, 19.500000, ZIP, 122, 6, 20.333333, 
trial0033067, GDX, 467, 26, 17.961538, ZIP, 133, 6, 22.166667, 
trial0033068, GDX, 125, 26, 4.807692, ZIP, 86, 6, 14.333333, 
trial0033069, GDX, 172, 26, 6.615385, ZIP, 181, 6, 30.166667, 
trial0033070, GDX, 382, 26, 14.692308, ZIP, 162, 6, 27.000000, 
trial0033071, GDX, 495, 26, 19.038462, ZIP, 185, 6, 30.833333, 
trial0033072, GDX, 395, 26, 15.192308, ZIP, 125, 6, 20.833333, 
