trial0043801, GDX, 267, 20, 13.350000, ZIP, 360, 12, 30.000000, 
trial0043802, GDX, 284, 20, 14.200000, ZIP, 243, 12, 20.250000, 
trial0043803, GDX, 355, 20, 17.750000, ZIP, 597, 12, 49.750000, 
trial0043804, GDX, 498, 20, 24.900000, ZIP, 570, 12, 47.500000, 
trial0043805, GDX, 222, 20, 11.100000, ZIP, 239, 12, 19.916667, 
trial0043806, GDX, 601, 20, 30.050000, ZIP, 564, 12, 47.000000, 
trial0043807, GDX, 460, 20, 23.000000, ZIP, 514, 12, 42.833333, 
trial0043808, GDX, 366, 20, 18.300000, ZIP, 366, 12, 30.500000, 
trial0043809, GDX, 503, 20, 25.150000, ZIP, 173, 12, 14.416667, 
trial0043810, GDX, 318, 20, 15.900000, ZIP, 343, 12, 28.583333, 
trial0043811, GDX, 513, 20, 25.650000, ZIP, 497, 12, 41.416667, 
trial0043812, GDX, 324, 20, 16.200000, ZIP, 216, 12, 18.000000, 
trial0043813, GDX, 527, 20, 26.350000, ZIP, 465, 12, 38.750000, 
trial0043814, GDX, 351, 20, 17.550000, ZIP, 561, 12, 46.750000, 
trial0043815, GDX, 726, 20, 36.300000, ZIP, 257, 12, 21.416667, 
trial0043816, GDX, 483, 20, 24.150000, ZIP, 237, 12, 19.750000, 
trial0043817, GDX, 222, 20, 11.100000, ZIP, 676, 12, 56.333333, 
trial0043818, GDX, 586, 20, 29.300000, ZIP, 364, 12, 30.333333, 
trial0043819, GDX, 96, 20, 4.800000, ZIP, 700, 12, 58.333333, 
trial0043820, GDX, 148, 20, 7.400000, ZIP, 196, 12, 16.333333, 
trial0043821, GDX, 429, 20, 21.450000, ZIP, 511, 12, 42.583333, 
trial0043822, GDX, 394, 20, 19.700000, ZIP, 720, 12, 60.000000, 
trial0043823, GDX, 294, 20, 14.700000, ZIP, 374, 12, 31.166667, 
trial0043824, GDX, 235, 20, 11.750000, ZIP, 555, 12, 46.250000, 
trial0043825, GDX, 122, 20, 6.100000, ZIP, 303, 12, 25.250000, 
trial0043826, GDX, 490, 20, 24.500000, ZIP, 319, 12, 26.583333, 
trial0043827, GDX, 214, 20, 10.700000, ZIP, 602, 12, 50.166667, 
trial0043828, GDX, 313, 20, 15.650000, ZIP, 674, 12, 56.166667, 
trial0043829, GDX, 501, 20, 25.050000, ZIP, 340, 12, 28.333333, 
trial0043830, GDX, 241, 20, 12.050000, ZIP, 612, 12, 51.000000, 
trial0043831, GDX, 261, 20, 13.050000, ZIP, 527, 12, 43.916667, 
trial0043832, GDX, 484, 20, 24.200000, ZIP, 434, 12, 36.166667, 
trial0043833, GDX, 80, 20, 4.000000, ZIP, 324, 12, 27.000000, 
trial0043834, GDX, 537, 20, 26.850000, ZIP, 262, 12, 21.833333, 
trial0043835, GDX, 350, 20, 17.500000, ZIP, 407, 12, 33.916667, 
trial0043836, GDX, 21, 20, 1.050000, ZIP, 339, 12, 28.250000, 
trial0043837, GDX, 556, 20, 27.800000, ZIP, 334, 12, 27.833333, 
trial0043838, GDX, 510, 20, 25.500000, ZIP, 295, 12, 24.583333, 
trial0043839, GDX, 468, 20, 23.400000, ZIP, 209, 12, 17.416667, 
trial0043840, GDX, 126, 20, 6.300000, ZIP, 290, 12, 24.166667, 
trial0043841, GDX, 537, 20, 26.850000, ZIP, 383, 12, 31.916667, 
trial0043842, GDX, 442, 20, 22.100000, ZIP, 370, 12, 30.833333, 
trial0043843, GDX, 165, 20, 8.250000, ZIP, 430, 12, 35.833333, 
trial0043844, GDX, 431, 20, 21.550000, ZIP, 409, 12, 34.083333, 
trial0043845, GDX, 165, 20, 8.250000, ZIP, 370, 12, 30.833333, 
trial0043846, GDX, 241, 20, 12.050000, ZIP, 541, 12, 45.083333, 
trial0043847, GDX, 396, 20, 19.800000, ZIP, 432, 12, 36.000000, 
trial0043848, GDX, 273, 20, 13.650000, ZIP, 372, 12, 31.000000, 
trial0043849, GDX, 65, 20, 3.250000, ZIP, 220, 12, 18.333333, 
trial0043850, GDX, 392, 20, 19.600000, ZIP, 263, 12, 21.916667, 
trial0043851, GDX, 535, 20, 26.750000, ZIP, 417, 12, 34.750000, 
trial0043852, GDX, 316, 20, 15.800000, ZIP, 550, 12, 45.833333, 
trial0043853, GDX, 427, 20, 21.350000, ZIP, 245, 12, 20.416667, 
trial0043854, GDX, 50, 20, 2.500000, ZIP, 461, 12, 38.416667, 
