trial0035701, GDX, 258, 30, 8.600000, ZIC, 18, 2, 9.000000, 
trial0035702, GDX, 105, 30, 3.500000, ZIC, 48, 2, 24.000000, 
trial0035703, GDX, 330, 30, 11.000000, ZIC, 30, 2, 15.000000, 
trial0035704, GDX, 214, 30, 7.133333, ZIC, 24, 2, 12.000000, 
trial0035705, GDX, 45, 30, 1.500000, ZIC, 3, 2, 1.500000, 
trial0035706, GDX, 88, 30, 2.933333, ZIC, 0, 2, 0.000000, 
trial0035707, GDX, 267, 30, 8.900000, ZIC, 0, 2, 0.000000, 
trial0035708, GDX, 294, 30, 9.800000, ZIC, 39, 2, 19.500000, 
trial0035709, GDX, 278, 30, 9.266667, ZIC, 92, 2, 46.000000, 
trial0035710, GDX, 125, 30, 4.166667, ZIC, 0, 2, 0.000000, 
trial0035711, GDX, 147, 30, 4.900000, ZIC, 0, 2, 0.000000, 
trial0035712, GDX, 193, 30, 6.433333, ZIC, 0, 2, 0.000000, 
trial0035713, GDX, 95, 30, 3.166667, ZIC, 0, 2, 0.000000, 
trial0035714, GDX, 287, 30, 9.566667, ZIC, 54, 2, 27.000000, 
trial0035715, GDX, 305, 30, 10.166667, ZIC, 42, 2, 21.000000, 
trial0035716, GDX, 126, 30, 4.200000, ZIC, 15, 2, 7.500000, 
trial0035717, GDX, 273, 30, 9.100000, ZIC, 0, 2, 0.000000, 
trial0035718, GDX, 51, 30, 1.700000, ZIC, 0, 2, 0.000000, 
trial0035719, GDX, 387, 30, 12.900000, ZIC, 0, 2, 0.000000, 
trial0035720, GDX, 378, 30, 12.600000, ZIC, 0, 2, 0.000000, 
trial0035721, GDX, 227, 30, 7.566667, ZIC, 0, 2, 0.000000, 
trial0035722, GDX, 261, 30, 8.700000, ZIC, 18, 2, 9.000000, 
trial0035723, GDX, 201, 30, 6.700000, ZIC, 0, 2, 0.000000, 
trial0035724, GDX, 125, 30, 4.166667, ZIC, 32, 2, 16.000000, 
trial0035725, GDX, 201, 30, 6.700000, ZIC, 0, 2, 0.000000, 
trial0035726, GDX, 258, 30, 8.600000, ZIC, 36, 2, 18.000000, 
trial0035727, GDX, 102, 30, 3.400000, ZIC, 24, 2, 12.000000, 
trial0035728, GDX, 200, 30, 6.666667, ZIC, 0, 2, 0.000000, 
trial0035729, GDX, 54, 30, 1.800000, ZIC, 0, 2, 0.000000, 
trial0035730, GDX, 213, 30, 7.100000, ZIC, 48, 2, 24.000000, 
trial0035731, GDX, 13, 30, 0.433333, ZIC, 0, 2, 0.000000, 
trial0035732, GDX, 174, 30, 5.800000, ZIC, 24, 2, 12.000000, 
trial0035733, GDX, 325, 30, 10.833333, ZIC, 0, 2, 0.000000, 
trial0035734, GDX, 200, 30, 6.666667, ZIC, 86, 2, 43.000000, 
trial0035735, GDX, 550, 30, 18.333333, ZIC, 50, 2, 25.000000, 
trial0035736, GDX, 350, 30, 11.666667, ZIC, 96, 2, 48.000000, 
trial0035737, GDX, 329, 30, 10.966667, ZIC, 82, 2, 41.000000, 
trial0035738, GDX, 93, 30, 3.100000, ZIC, 25, 2, 12.500000, 
trial0035739, GDX, 254, 30, 8.466667, ZIC, 0, 2, 0.000000, 
trial0035740, GDX, 263, 30, 8.766667, ZIC, 120, 2, 60.000000, 
trial0035741, GDX, 111, 30, 3.700000, ZIC, 19, 2, 9.500000, 
trial0035742, GDX, 342, 30, 11.400000, ZIC, 0, 2, 0.000000, 
trial0035743, GDX, 86, 30, 2.866667, ZIC, 81, 2, 40.500000, 
trial0035744, GDX, 297, 30, 9.900000, ZIC, 0, 2, 0.000000, 
trial0035745, GDX, 127, 30, 4.233333, ZIC, 47, 2, 23.500000, 
trial0035746, GDX, 341, 30, 11.366667, ZIC, 0, 2, 0.000000, 
trial0035747, GDX, 154, 30, 5.133333, ZIC, 0, 2, 0.000000, 
trial0035748, GDX, 524, 30, 17.466667, ZIC, 81, 2, 40.500000, 
trial0035749, GDX, 136, 30, 4.533333, ZIC, 43, 2, 21.500000, 
trial0035750, GDX, 138, 30, 4.600000, ZIC, 93, 2, 46.500000, 
trial0035751, GDX, 447, 30, 14.900000, ZIC, 74, 2, 37.000000, 
trial0035752, GDX, 359, 30, 11.966667, ZIC, 62, 2, 31.000000, 
trial0035753, GDX, 185, 30, 6.166667, ZIC, 86, 2, 43.000000, 
trial0035754, GDX, 105, 30, 3.500000, ZIC, 0, 2, 0.000000, 
trial0035755, GDX, 469, 30, 15.633333, ZIC, 0, 2, 0.000000, 
trial0035756, GDX, 139, 30, 4.633333, ZIC, 22, 2, 11.000000, 
trial0035757, GDX, 28, 30, 0.933333, ZIC, 51, 2, 25.500000, 
trial0035758, GDX, 93, 30, 3.100000, ZIC, 0, 2, 0.000000, 
trial0035759, GDX, 176, 30, 5.866667, ZIC, 10, 2, 5.000000, 
trial0035760, GDX, 175, 30, 5.833333, ZIC, 34, 2, 17.000000, 
trial0035761, GDX, 535, 30, 17.833333, ZIC, 58, 2, 29.000000, 
trial0035762, GDX, 550, 30, 18.333333, ZIC, 8, 2, 4.000000, 
trial0035763, GDX, 563, 30, 18.766667, ZIC, 151, 2, 75.500000, 
trial0035764, GDX, 608, 30, 20.266667, ZIC, 67, 2, 33.500000, 
trial0035765, GDX, 120, 30, 4.000000, ZIC, 70, 2, 35.000000, 
trial0035766, GDX, 586, 30, 19.533333, ZIC, 49, 2, 24.500000, 
trial0035767, GDX, 818, 30, 27.266667, ZIC, 115, 2, 57.500000, 
trial0035768, GDX, 808, 30, 26.933333, ZIC, 133, 2, 66.500000, 
trial0035769, GDX, 827, 30, 27.566667, ZIC, 57, 2, 28.500000, 
trial0035770, GDX, 582, 30, 19.400000, ZIC, 115, 2, 57.500000, 
trial0035771, GDX, 248, 30, 8.266667, ZIC, 16, 2, 8.000000, 
trial0035772, GDX, 603, 30, 20.100000, ZIC, 130, 2, 65.000000, 
trial0035773, GDX, 788, 30, 26.266667, ZIC, 7, 2, 3.500000, 
trial0035774, GDX, 884, 30, 29.466667, ZIC, 33, 2, 16.500000, 
trial0035775, GDX, 438, 30, 14.600000, ZIC, 24, 2, 12.000000, 
trial0035776, GDX, 560, 30, 18.666667, ZIC, 0, 2, 0.000000, 
trial0035777, GDX, 116, 30, 3.866667, ZIC, 0, 2, 0.000000, 
trial0035778, GDX, 720, 30, 24.000000, ZIC, 17, 2, 8.500000, 
trial0035779, GDX, 651, 30, 21.700000, ZIC, 78, 2, 39.000000, 
trial0035780, GDX, 248, 30, 8.266667, ZIC, 164, 2, 82.000000, 
trial0035781, GDX, 916, 30, 30.533333, ZIC, 0, 2, 0.000000, 
trial0035782, GDX, 974, 30, 32.466667, ZIC, 113, 2, 56.500000, 
trial0035783, GDX, 447, 30, 14.900000, ZIC, 8, 2, 4.000000, 
trial0035784, GDX, 573, 30, 19.100000, ZIC, 10, 2, 5.000000, 
trial0035785, GDX, 513, 30, 17.100000, ZIC, 107, 2, 53.500000, 
trial0035786, GDX, 704, 30, 23.466667, ZIC, 49, 2, 24.500000, 
trial0035787, GDX, 661, 30, 22.033333, ZIC, 107, 2, 53.500000, 
trial0035788, GDX, 716, 30, 23.866667, ZIC, 84, 2, 42.000000, 
trial0035789, GDX, 706, 30, 23.533333, ZIC, 153, 2, 76.500000, 
trial0035790, GDX, 1221, 30, 40.700000, ZIC, 91, 2, 45.500000, 
trial0035791, GDX, 394, 30, 13.133333, ZIC, 22, 2, 11.000000, 
trial0035792, GDX, 185, 30, 6.166667, ZIC, 79, 2, 39.500000, 
trial0035793, GDX, 688, 30, 22.933333, ZIC, 18, 2, 9.000000, 
trial0035794, GDX, 567, 30, 18.900000, ZIC, 83, 2, 41.500000, 
trial0035795, GDX, 203, 30, 6.766667, ZIC, 60, 2, 30.000000, 
trial0035796, GDX, 458, 30, 15.266667, ZIC, 59, 2, 29.500000, 
trial0035797, GDX, 568, 30, 18.933333, ZIC, 36, 2, 18.000000, 
trial0035798, GDX, 587, 30, 19.566667, ZIC, 41, 2, 20.500000, 
trial0035799, GDX, 701, 30, 23.366667, ZIC, 162, 2, 81.000000, 
trial0035800, GDX, 432, 30, 14.400000, ZIC, 0, 2, 0.000000, 
trial0035801, GDX, 0, 30, 0.000000, ZIC, 142, 2, 71.000000, 
trial0035802, GDX, 131, 30, 4.366667, ZIC, 137, 2, 68.500000, 
trial0035803, GDX, 107, 30, 3.566667, ZIC, 60, 2, 30.000000, 
trial0035804, GDX, 307, 30, 10.233333, ZIC, 131, 2, 65.500000, 
trial0035805, GDX, 177, 30, 5.900000, ZIC, 161, 2, 80.500000, 
trial0035806, GDX, 525, 30, 17.500000, ZIC, 30, 2, 15.000000, 
trial0035807, GDX, 560, 30, 18.666667, ZIC, 56, 2, 28.000000, 
trial0035808, GDX, 331, 30, 11.033333, ZIC, 3, 2, 1.500000, 
trial0035809, GDX, 518, 30, 17.266667, ZIC, 48, 2, 24.000000, 
trial0035810, GDX, 246, 30, 8.200000, ZIC, 59, 2, 29.500000, 
trial0035811, GDX, 262, 30, 8.733333, ZIC, 83, 2, 41.500000, 
trial0035812, GDX, 423, 30, 14.100000, ZIC, 35, 2, 17.500000, 
trial0035813, GDX, 263, 30, 8.766667, ZIC, 0, 2, 0.000000, 
trial0035814, GDX, 733, 30, 24.433333, ZIC, 35, 2, 17.500000, 
trial0035815, GDX, 162, 30, 5.400000, ZIC, 106, 2, 53.000000, 
trial0035816, GDX, 365, 30, 12.166667, ZIC, 83, 2, 41.500000, 
trial0035817, GDX, 344, 30, 11.466667, ZIC, 126, 2, 63.000000, 
trial0035818, GDX, 438, 30, 14.600000, ZIC, 56, 2, 28.000000, 
trial0035819, GDX, 385, 30, 12.833333, ZIC, 60, 2, 30.000000, 
