trial0033601, AA, 275, 14, 19.642857, GDX, 32, 16, 2.000000, ZIC, 36, 2, 18.000000, 
trial0033602, AA, 189, 14, 13.500000, GDX, 335, 16, 20.937500, ZIC, 137, 2, 68.500000, 
trial0033603, AA, 248, 14, 17.714286, GDX, 437, 16, 27.312500, ZIC, 104, 2, 52.000000, 
trial0033604, AA, 133, 14, 9.500000, GDX, 397, 16, 24.812500, ZIC, 104, 2, 52.000000, 
trial0033605, AA, 213, 14, 15.214286, GDX, 482, 16, 30.125000, ZIC, 47, 2, 23.500000, 
trial0033606, AA, 567, 14, 40.500000, GDX, 201, 16, 12.562500, ZIC, 0, 2, 0.000000, 
trial0033607, AA, 143, 14, 10.214286, GDX, 285, 16, 17.812500, ZIC, 7, 2, 3.500000, 
trial0033608, AA, 356, 14, 25.428571, GDX, 152, 16, 9.500000, ZIC, 26, 2, 13.000000, 
trial0033609, AA, 219, 14, 15.642857, GDX, 407, 16, 25.437500, ZIC, 26, 2, 13.000000, 
trial0033610, AA, 317, 14, 22.642857, GDX, 327, 16, 20.437500, ZIC, 0, 2, 0.000000, 
trial0033611, AA, 319, 14, 22.785714, GDX, 328, 16, 20.500000, ZIC, 91, 2, 45.500000, 
trial0033612, AA, 122, 14, 8.714286, GDX, 378, 16, 23.625000, ZIC, 0, 2, 0.000000, 
trial0033613, AA, 67, 14, 4.785714, GDX, 378, 16, 23.625000, ZIC, 31, 2, 15.500000, 
trial0033614, AA, 401, 14, 28.642857, GDX, 272, 16, 17.000000, ZIC, 88, 2, 44.000000, 
trial0033615, AA, 210, 14, 15.000000, GDX, 236, 16, 14.750000, ZIC, 0, 2, 0.000000, 
trial0033616, AA, 289, 14, 20.642857, GDX, 268, 16, 16.750000, ZIC, 0, 2, 0.000000, 
trial0033617, AA, 71, 14, 5.071429, GDX, 328, 16, 20.500000, ZIC, 0, 2, 0.000000, 
trial0033618, AA, 250, 14, 17.857143, GDX, 254, 16, 15.875000, ZIC, 62, 2, 31.000000, 
trial0033619, AA, 193, 14, 13.785714, GDX, 3, 16, 0.187500, ZIC, 77, 2, 38.500000, 
trial0033620, AA, 162, 14, 11.571429, GDX, 266, 16, 16.625000, ZIC, 16, 2, 8.000000, 
trial0033621, AA, 273, 14, 19.500000, GDX, 366, 16, 22.875000, ZIC, 0, 2, 0.000000, 
trial0033622, AA, 12, 14, 0.857143, GDX, 362, 16, 22.625000, ZIC, 26, 2, 13.000000, 
trial0033623, AA, 367, 14, 26.214286, GDX, 251, 16, 15.687500, ZIC, 0, 2, 0.000000, 
trial0033624, AA, 248, 14, 17.714286, GDX, 287, 16, 17.937500, ZIC, 93, 2, 46.500000, 
trial0033625, AA, 238, 14, 17.000000, GDX, 334, 16, 20.875000, ZIC, 0, 2, 0.000000, 
trial0033626, AA, 195, 14, 13.928571, GDX, 422, 16, 26.375000, ZIC, 37, 2, 18.500000, 
trial0033627, AA, 174, 14, 12.428571, GDX, 243, 16, 15.187500, ZIC, 0, 2, 0.000000, 
trial0033628, AA, 152, 14, 10.857143, GDX, 0, 16, 0.000000, ZIC, 123, 2, 61.500000, 
trial0033629, AA, 311, 14, 22.214286, GDX, 406, 16, 25.375000, ZIC, 0, 2, 0.000000, 
