trial0009001, AA, 302, 4, 75.500000, GDX, 912, 26, 35.076923, ZIP, 18, 2, 9.000000, 
trial0009002, AA, 221, 4, 55.250000, GDX, 407, 26, 15.653846, ZIP, 12, 2, 6.000000, 
trial0009003, AA, 367, 4, 91.750000, GDX, 437, 26, 16.807692, ZIP, 18, 2, 9.000000, 
trial0009004, AA, 251, 4, 62.750000, GDX, 1057, 26, 40.653846, ZIP, 256, 2, 128.000000, 
trial0009005, AA, 62, 4, 15.500000, GDX, 909, 26, 34.961538, ZIP, 237, 2, 118.500000, 
trial0009006, AA, 161, 4, 40.250000, GDX, 679, 26, 26.115385, ZIP, 134, 2, 67.000000, 
trial0009007, AA, 75, 4, 18.750000, GDX, 577, 26, 22.192308, ZIP, 22, 2, 11.000000, 
trial0009008, AA, 191, 4, 47.750000, GDX, 185, 26, 7.115385, ZIP, 214, 2, 107.000000, 
trial0009009, AA, 239, 4, 59.750000, GDX, 837, 26, 32.192308, ZIP, 196, 2, 98.000000, 
trial0009010, AA, 227, 4, 56.750000, GDX, 358, 26, 13.769231, ZIP, 220, 2, 110.000000, 
trial0009011, AA, 121, 4, 30.250000, GDX, 281, 26, 10.807692, ZIP, 190, 2, 95.000000, 
trial0009012, AA, 343, 4, 85.750000, GDX, 899, 26, 34.576923, ZIP, 243, 2, 121.500000, 
trial0009013, AA, 139, 4, 34.750000, GDX, 1291, 26, 49.653846, ZIP, 16, 2, 8.000000, 
trial0009014, AA, 90, 4, 22.500000, GDX, 798, 26, 30.692308, ZIP, 203, 2, 101.500000, 
trial0009015, AA, 293, 4, 73.250000, GDX, 564, 26, 21.692308, ZIP, 392, 2, 196.000000, 
trial0009016, AA, 0, 4, 0.000000, GDX, 302, 26, 11.615385, ZIP, 33, 2, 16.500000, 
trial0009017, AA, 55, 4, 13.750000, GDX, 1178, 26, 45.307692, ZIP, 45, 2, 22.500000, 
trial0009018, AA, 157, 4, 39.250000, GDX, 519, 26, 19.961538, ZIP, 78, 2, 39.000000, 
trial0009019, AA, 145, 4, 36.250000, GDX, 695, 26, 26.730769, ZIP, 12, 2, 6.000000, 
trial0009020, AA, 207, 4, 51.750000, GDX, 1502, 26, 57.769231, ZIP, 41, 2, 20.500000, 
trial0009021, AA, 168, 4, 42.000000, GDX, 809, 26, 31.115385, ZIP, 126, 2, 63.000000, 
trial0009022, AA, 201, 4, 50.250000, GDX, 224, 26, 8.615385, ZIP, 67, 2, 33.500000, 
trial0009023, AA, 569, 4, 142.250000, GDX, 372, 26, 14.307692, ZIP, 46, 2, 23.000000, 
trial0009024, AA, 4, 4, 1.000000, GDX, 1149, 26, 44.192308, ZIP, 379, 2, 189.500000, 
trial0009025, AA, 114, 4, 28.500000, GDX, 990, 26, 38.076923, ZIP, 134, 2, 67.000000, 
trial0009026, AA, 91, 4, 22.750000, GDX, 539, 26, 20.730769, ZIP, 204, 2, 102.000000, 
trial0009027, AA, 359, 4, 89.750000, GDX, 1188, 26, 45.692308, ZIP, 101, 2, 50.500000, 
trial0009028, AA, 191, 4, 47.750000, GDX, 599, 26, 23.038462, ZIP, 11, 2, 5.500000, 
trial0009029, AA, 82, 4, 20.500000, GDX, 705, 26, 27.115385, ZIP, 116, 2, 58.000000, 
trial0009030, AA, 388, 4, 97.000000, GDX, 423, 26, 16.269231, ZIP, 337, 2, 168.500000, 
trial0009031, AA, 0, 4, 0.000000, GDX, 772, 26, 29.692308, ZIP, 0, 2, 0.000000, 
trial0009032, AA, 0, 4, 0.000000, GDX, 182, 26, 7.000000, ZIP, 270, 2, 135.000000, 
trial0009033, AA, 114, 4, 28.500000, GDX, 196, 26, 7.538462, ZIP, 90, 2, 45.000000, 
trial0009034, AA, 0, 4, 0.000000, GDX, 213, 26, 8.192308, ZIP, 89, 2, 44.500000, 
trial0009035, AA, 373, 4, 93.250000, GDX, 937, 26, 36.038462, ZIP, 44, 2, 22.000000, 
trial0009036, AA, 400, 4, 100.000000, GDX, 478, 26, 18.384615, ZIP, 280, 2, 140.000000, 
trial0009037, AA, 171, 4, 42.750000, GDX, 155, 26, 5.961538, ZIP, 123, 2, 61.500000, 
trial0009038, AA, 0, 4, 0.000000, GDX, 414, 26, 15.923077, ZIP, 173, 2, 86.500000, 
trial0009039, AA, 0, 4, 0.000000, GDX, 688, 26, 26.461538, ZIP, 254, 2, 127.000000, 
trial0009040, AA, 149, 4, 37.250000, GDX, 1009, 26, 38.807692, ZIP, 1, 2, 0.500000, 
trial0009041, AA, 97, 4, 24.250000, GDX, 841, 26, 32.346154, ZIP, 104, 2, 52.000000, 
trial0009042, AA, 124, 4, 31.000000, GDX, 663, 26, 25.500000, ZIP, 390, 2, 195.000000, 
trial0009043, AA, 102, 4, 25.500000, GDX, 1123, 26, 43.192308, ZIP, 41, 2, 20.500000, 
trial0009044, AA, 117, 4, 29.250000, GDX, 2306, 26, 88.692308, ZIP, 280, 2, 140.000000, 
trial0009045, AA, 1004, 4, 251.000000, GDX, 3158, 26, 121.461538, ZIP, 301, 2, 150.500000, 
trial0009046, AA, 726, 4, 181.500000, GDX, 5405, 26, 207.884615, ZIP, 43, 2, 21.500000, 
trial0009047, AA, 1397, 4, 349.250000, GDX, 4236, 26, 162.923077, ZIP, 256, 2, 128.000000, 
trial0009048, AA, 417, 4, 104.250000, GDX, 4447, 26, 171.038462, ZIP, 469, 2, 234.500000, 
trial0009049, AA, 175, 4, 43.750000, GDX, 4640, 26, 178.461538, ZIP, 1042, 2, 521.000000, 
trial0009050, AA, 1620, 4, 405.000000, GDX, 2951, 26, 113.500000, ZIP, 974, 2, 487.000000, 
trial0009051, AA, 814, 4, 203.500000, GDX, 4188, 26, 161.076923, ZIP, 269, 2, 134.500000, 
trial0009052, AA, 683, 4, 170.750000, GDX, 4380, 26, 168.461538, ZIP, 368, 2, 184.000000, 
trial0009053, AA, 1154, 4, 288.500000, GDX, 4192, 26, 161.230769, ZIP, 209, 2, 104.500000, 
trial0009054, AA, 924, 4, 231.000000, GDX, 2996, 26, 115.230769, ZIP, 76, 2, 38.000000, 
trial0009055, AA, 1879, 4, 469.750000, GDX, 467, 26, 17.961538, ZIP, 647, 2, 323.500000, 
trial0009056, AA, 169, 4, 42.250000, GDX, 3426, 26, 131.769231, ZIP, 387, 2, 193.500000, 
trial0009057, AA, 24, 4, 6.000000, GDX, 2816, 26, 108.307692, ZIP, 410, 2, 205.000000, 
trial0009058, AA, 1190, 4, 297.500000, GDX, 1642, 26, 63.153846, ZIP, 240, 2, 120.000000, 
trial0009059, AA, 39, 4, 9.750000, GDX, 335, 26, 12.884615, ZIP, 109, 2, 54.500000, 
trial0009060, AA, 237, 4, 59.250000, GDX, 661, 26, 25.423077, ZIP, 17, 2, 8.500000, 
trial0009061, AA, 535, 4, 133.750000, GDX, 1690, 26, 65.000000, ZIP, 39, 2, 19.500000, 
trial0009062, AA, 163, 4, 40.750000, GDX, 631, 26, 24.269231, ZIP, 442, 2, 221.000000, 
trial0009063, AA, 242, 4, 60.500000, GDX, 147, 26, 5.653846, ZIP, 14, 2, 7.000000, 
trial0009064, AA, 204, 4, 51.000000, GDX, 1246, 26, 47.923077, ZIP, 188, 2, 94.000000, 
trial0009065, AA, 891, 4, 222.750000, GDX, 1223, 26, 47.038462, ZIP, 23, 2, 11.500000, 
trial0009066, AA, 145, 4, 36.250000, GDX, 385, 26, 14.807692, ZIP, 391, 2, 195.500000, 
trial0009067, AA, 0, 4, 0.000000, GDX, 603, 26, 23.192308, ZIP, 94, 2, 47.000000, 
trial0009068, AA, 409, 4, 102.250000, GDX, 1153, 26, 44.346154, ZIP, 0, 2, 0.000000, 
trial0009069, AA, 538, 4, 134.500000, GDX, 419, 26, 16.115385, ZIP, 19, 2, 9.500000, 
trial0009070, AA, 269, 4, 67.250000, GDX, 588, 26, 22.615385, ZIP, 11, 2, 5.500000, 
trial0009071, AA, 133, 4, 33.250000, GDX, 512, 26, 19.692308, ZIP, 508, 2, 254.000000, 
trial0009072, AA, 193, 4, 48.250000, GDX, 490, 26, 18.846154, ZIP, 34, 2, 17.000000, 
trial0009073, AA, 332, 4, 83.000000, GDX, 1257, 26, 48.346154, ZIP, 192, 2, 96.000000, 
trial0009074, AA, 258, 4, 64.500000, GDX, 1232, 26, 47.384615, ZIP, 103, 2, 51.500000, 
trial0009075, AA, 302, 4, 75.500000, GDX, 224, 26, 8.615385, ZIP, 140, 2, 70.000000, 
trial0009076, AA, 468, 4, 117.000000, GDX, 936, 26, 36.000000, ZIP, 138, 2, 69.000000, 
trial0009077, AA, 257, 4, 64.250000, GDX, 861, 26, 33.115385, ZIP, 486, 2, 243.000000, 
trial0009078, AA, 202, 4, 50.500000, GDX, 157, 26, 6.038462, ZIP, 412, 2, 206.000000, 
trial0009079, AA, 346, 4, 86.500000, GDX, 688, 26, 26.461538, ZIP, 417, 2, 208.500000, 
trial0009080, AA, 839, 4, 209.750000, GDX, 182, 26, 7.000000, ZIP, 224, 2, 112.000000, 
trial0009081, AA, 304, 4, 76.000000, GDX, 409, 26, 15.730769, ZIP, 602, 2, 301.000000, 
trial0009082, AA, 605, 4, 151.250000, GDX, 876, 26, 33.692308, ZIP, 2, 2, 1.000000, 
trial0009083, AA, 581, 4, 145.250000, GDX, 428, 26, 16.461538, ZIP, 42, 2, 21.000000, 
trial0009084, AA, 373, 4, 93.250000, GDX, 149, 26, 5.730769, ZIP, 429, 2, 214.500000, 
trial0009085, AA, 534, 4, 133.500000, GDX, 748, 26, 28.769231, ZIP, 106, 2, 53.000000, 
trial0009086, AA, 613, 4, 153.250000, GDX, 1542, 26, 59.307692, ZIP, 134, 2, 67.000000, 
trial0009087, AA, 545, 4, 136.250000, GDX, 599, 26, 23.038462, ZIP, 656, 2, 328.000000, 
trial0009088, AA, 57, 4, 14.250000, GDX, 1102, 26, 42.384615, ZIP, 59, 2, 29.500000, 
trial0009089, AA, 480, 4, 120.000000, GDX, 1219, 26, 46.884615, ZIP, 0, 2, 0.000000, 
trial0009090, AA, 313, 4, 78.250000, GDX, 1780, 26, 68.461538, ZIP, 16, 2, 8.000000, 
trial0009091, AA, 0, 4, 0.000000, GDX, 588, 26, 22.615385, ZIP, 9, 2, 4.500000, 
trial0009092, AA, 345, 4, 86.250000, GDX, 265, 26, 10.192308, ZIP, 125, 2, 62.500000, 
trial0009093, AA, 22, 4, 5.500000, GDX, 738, 26, 28.384615, ZIP, 246, 2, 123.000000, 
trial0009094, AA, 262, 4, 65.500000, GDX, 965, 26, 37.115385, ZIP, 16, 2, 8.000000, 
trial0009095, AA, 235, 4, 58.750000, GDX, 987, 26, 37.961538, ZIP, 200, 2, 100.000000, 
trial0009096, AA, 4, 4, 1.000000, GDX, 486, 26, 18.692308, ZIP, 178, 2, 89.000000, 
trial0009097, AA, 0, 4, 0.000000, GDX, 362, 26, 13.923077, ZIP, 272, 2, 136.000000, 
trial0009098, AA, 346, 4, 86.500000, GDX, 426, 26, 16.384615, ZIP, 173, 2, 86.500000, 
trial0009099, AA, 199, 4, 49.750000, GDX, 137, 26, 5.269231, ZIP, 149, 2, 74.500000, 
trial0009100, AA, 95, 4, 23.750000, GDX, 1028, 26, 39.538462, ZIP, 3, 2, 1.500000, 
trial0009101, AA, 134, 4, 33.500000, GDX, 850, 26, 32.692308, ZIP, 68, 2, 34.000000, 
trial0009102, AA, 182, 4, 45.500000, GDX, 375, 26, 14.423077, ZIP, 140, 2, 70.000000, 
trial0009103, AA, 90, 4, 22.500000, GDX, 514, 26, 19.769231, ZIP, 286, 2, 143.000000, 
trial0009104, AA, 469, 4, 117.250000, GDX, 1766, 26, 67.923077, ZIP, 0, 2, 0.000000, 
trial0009105, AA, 288, 4, 72.000000, GDX, 731, 26, 28.115385, ZIP, 56, 2, 28.000000, 
trial0009106, AA, 97, 4, 24.250000, GDX, 473, 26, 18.192308, ZIP, 323, 2, 161.500000, 
trial0009107, AA, 214, 4, 53.500000, GDX, 650, 26, 25.000000, ZIP, 34, 2, 17.000000, 
trial0009108, AA, 77, 4, 19.250000, GDX, 841, 26, 32.346154, ZIP, 98, 2, 49.000000, 
trial0009109, AA, 109, 4, 27.250000, GDX, 204, 26, 7.846154, ZIP, 162, 2, 81.000000, 
trial0009110, AA, 146, 4, 36.500000, GDX, 698, 26, 26.846154, ZIP, 123, 2, 61.500000, 
trial0009111, AA, 134, 4, 33.500000, GDX, 930, 26, 35.769231, ZIP, 223, 2, 111.500000, 
trial0009112, AA, 674, 4, 168.500000, GDX, 1055, 26, 40.576923, ZIP, 95, 2, 47.500000, 
trial0009113, AA, 97, 4, 24.250000, GDX, 115, 26, 4.423077, ZIP, 185, 2, 92.500000, 
trial0009114, AA, 34, 4, 8.500000, GDX, 243, 26, 9.346154, ZIP, 39, 2, 19.500000, 
trial0009115, AA, 52, 4, 13.000000, GDX, 42, 26, 1.615385, ZIP, 363, 2, 181.500000, 
trial0009116, AA, 86, 4, 21.500000, GDX, 1467, 26, 56.423077, ZIP, 51, 2, 25.500000, 
trial0009117, AA, 242, 4, 60.500000, GDX, 968, 26, 37.230769, ZIP, 137, 2, 68.500000, 
trial0009118, AA, 126, 4, 31.500000, GDX, 952, 26, 36.615385, ZIP, 212, 2, 106.000000, 
trial0009119, AA, 103, 4, 25.750000, GDX, 696, 26, 26.769231, ZIP, 96, 2, 48.000000, 
trial0009120, AA, 229, 4, 57.250000, GDX, 1382, 26, 53.153846, ZIP, 53, 2, 26.500000, 
trial0009121, AA, 410, 4, 102.500000, GDX, 1014, 26, 39.000000, ZIP, 0, 2, 0.000000, 
trial0009122, AA, 286, 4, 71.500000, GDX, 1551, 26, 59.653846, ZIP, 201, 2, 100.500000, 
trial0009123, AA, 145, 4, 36.250000, GDX, 530, 26, 20.384615, ZIP, 23, 2, 11.500000, 
trial0009124, AA, 492, 4, 123.000000, GDX, 395, 26, 15.192308, ZIP, 641, 2, 320.500000, 
trial0009125, AA, 257, 4, 64.250000, GDX, 814, 26, 31.307692, ZIP, 183, 2, 91.500000, 
trial0009126, AA, 424, 4, 106.000000, GDX, 919, 26, 35.346154, ZIP, 131, 2, 65.500000, 
trial0009127, AA, 76, 4, 19.000000, GDX, 472, 26, 18.153846, ZIP, 69, 2, 34.500000, 
trial0009128, AA, 105, 4, 26.250000, GDX, 1029, 26, 39.576923, ZIP, 16, 2, 8.000000, 
trial0009129, AA, 502, 4, 125.500000, GDX, 1827, 26, 70.269231, ZIP, 120, 2, 60.000000, 
trial0009130, AA, 134, 4, 33.500000, GDX, 681, 26, 26.192308, ZIP, 595, 2, 297.500000, 
trial0009131, AA, 260, 4, 65.000000, GDX, 1320, 26, 50.769231, ZIP, 73, 2, 36.500000, 
trial0009132, AA, 126, 4, 31.500000, GDX, 1606, 26, 61.769231, ZIP, 141, 2, 70.500000, 
trial0009133, AA, 1103, 4, 275.750000, GDX, 1214, 26, 46.692308, ZIP, 57, 2, 28.500000, 
trial0009134, AA, 346, 4, 86.500000, GDX, 1581, 26, 60.807692, ZIP, 0, 2, 0.000000, 
trial0009135, AA, 285, 4, 71.250000, GDX, 659, 26, 25.346154, ZIP, 210, 2, 105.000000, 
trial0009136, AA, 481, 4, 120.250000, GDX, 849, 26, 32.653846, ZIP, 41, 2, 20.500000, 
trial0009137, AA, 235, 4, 58.750000, GDX, 338, 26, 13.000000, ZIP, 174, 2, 87.000000, 
trial0009138, AA, 150, 4, 37.500000, GDX, 1314, 26, 50.538462, ZIP, 490, 2, 245.000000, 
trial0009139, AA, 777, 4, 194.250000, GDX, 1517, 26, 58.346154, ZIP, 306, 2, 153.000000, 
trial0009140, AA, 46, 4, 11.500000, GDX, 996, 26, 38.307692, ZIP, 23, 2, 11.500000, 
trial0009141, AA, 243, 4, 60.750000, GDX, 1344, 26, 51.692308, ZIP, 515, 2, 257.500000, 
trial0009142, AA, 94, 4, 23.500000, GDX, 465, 26, 17.884615, ZIP, 149, 2, 74.500000, 
trial0009143, AA, 169, 4, 42.250000, GDX, 839, 26, 32.269231, ZIP, 514, 2, 257.000000, 
trial0009144, AA, 293, 4, 73.250000, GDX, 914, 26, 35.153846, ZIP, 253, 2, 126.500000, 
trial0009145, AA, 590, 4, 147.500000, GDX, 1249, 26, 48.038462, ZIP, 670, 2, 335.000000, 
trial0009146, AA, 297, 4, 74.250000, GDX, 905, 26, 34.807692, ZIP, 190, 2, 95.000000, 
trial0009147, AA, 519, 4, 129.750000, GDX, 1253, 26, 48.192308, ZIP, 319, 2, 159.500000, 
trial0009148, AA, 0, 4, 0.000000, GDX, 1003, 26, 38.576923, ZIP, 483, 2, 241.500000, 
trial0009149, AA, 165, 4, 41.250000, GDX, 1343, 26, 51.653846, ZIP, 155, 2, 77.500000, 
trial0009150, AA, 130, 4, 32.500000, GDX, 1421, 26, 54.653846, ZIP, 40, 2, 20.000000, 
trial0009151, AA, 9, 4, 2.250000, GDX, 228, 26, 8.769231, ZIP, 0, 2, 0.000000, 
trial0009152, AA, 105, 4, 26.250000, GDX, 311, 26, 11.961538, ZIP, 140, 2, 70.000000, 
trial0009153, AA, 0, 4, 0.000000, GDX, 245, 26, 9.423077, ZIP, 15, 2, 7.500000, 
trial0009154, AA, 66, 4, 16.500000, GDX, 137, 26, 5.269231, ZIP, 0, 2, 0.000000, 
trial0009155, AA, 0, 4, 0.000000, GDX, 22, 26, 0.846154, ZIP, 117, 2, 58.500000, 
trial0009156, AA, 0, 4, 0.000000, GDX, 152, 26, 5.846154, ZIP, 8, 2, 4.000000, 
trial0009157, AA, 5, 4, 1.250000, GDX, 398, 26, 15.307692, ZIP, 138, 2, 69.000000, 
trial0009158, AA, 8, 4, 2.000000, GDX, 387, 26, 14.884615, ZIP, 119, 2, 59.500000, 
trial0009159, AA, 15, 4, 3.750000, GDX, 372, 26, 14.307692, ZIP, 41, 2, 20.500000, 
trial0009160, AA, 101, 4, 25.250000, GDX, 182, 26, 7.000000, ZIP, 4, 2, 2.000000, 
trial0009161, AA, 9, 4, 2.250000, GDX, 178, 26, 6.846154, ZIP, 107, 2, 53.500000, 
trial0009162, AA, 61, 4, 15.250000, GDX, 26, 26, 1.000000, ZIP, 0, 2, 0.000000, 
trial0009163, AA, 0, 4, 0.000000, GDX, 127, 26, 4.884615, ZIP, 0, 2, 0.000000, 
trial0009164, AA, 0, 4, 0.000000, GDX, 116, 26, 4.461538, ZIP, 0, 2, 0.000000, 
trial0009165, AA, 33, 4, 8.250000, GDX, 417, 26, 16.038462, ZIP, 57, 2, 28.500000, 
trial0009166, AA, 0, 4, 0.000000, GDX, 336, 26, 12.923077, ZIP, 50, 2, 25.000000, 
trial0009167, AA, 57, 4, 14.250000, GDX, 70, 26, 2.692308, ZIP, 52, 2, 26.000000, 
trial0009168, AA, 65, 4, 16.250000, GDX, 233, 26, 8.961538, ZIP, 179, 2, 89.500000, 
trial0009169, AA, 0, 4, 0.000000, GDX, 93, 26, 3.576923, ZIP, 139, 2, 69.500000, 
trial0009170, AA, 99, 4, 24.750000, GDX, 354, 26, 13.615385, ZIP, 49, 2, 24.500000, 
trial0009171, AA, 0, 4, 0.000000, GDX, 110, 26, 4.230769, ZIP, 11, 2, 5.500000, 
trial0009172, AA, 163, 4, 40.750000, GDX, 205, 26, 7.884615, ZIP, 13, 2, 6.500000, 
trial0009173, AA, 49, 4, 12.250000, GDX, 391, 26, 15.038462, ZIP, 0, 2, 0.000000, 
trial0009174, AA, 58, 4, 14.500000, GDX, 407, 26, 15.653846, ZIP, 109, 2, 54.500000, 
trial0009175, AA, 0, 4, 0.000000, GDX, 4, 26, 0.153846, ZIP, 134, 2, 67.000000, 
trial0009176, AA, 62, 4, 15.500000, GDX, 87, 26, 3.346154, ZIP, 40, 2, 20.000000, 
trial0009177, AA, 0, 4, 0.000000, GDX, 120, 26, 4.615385, ZIP, 0, 2, 0.000000, 
trial0009178, AA, 0, 4, 0.000000, GDX, 88, 26, 3.384615, ZIP, 49, 2, 24.500000, 
trial0009179, AA, 0, 4, 0.000000, GDX, 201, 26, 7.730769, ZIP, 81, 2, 40.500000, 
trial0009180, AA, 0, 4, 0.000000, GDX, 305, 26, 11.730769, ZIP, 85, 2, 42.500000, 
trial0009181, AA, 147, 4, 36.750000, GDX, 487, 26, 18.730769, ZIP, 141, 2, 70.500000, 
trial0009182, AA, 62, 4, 15.500000, GDX, 393, 26, 15.115385, ZIP, 80, 2, 40.000000, 
trial0009183, AA, 325, 4, 81.250000, GDX, 569, 26, 21.884615, ZIP, 1, 2, 0.500000, 
trial0009184, AA, 84, 4, 21.000000, GDX, 450, 26, 17.307692, ZIP, 52, 2, 26.000000, 
trial0009185, AA, 108, 4, 27.000000, GDX, 473, 26, 18.192308, ZIP, 175, 2, 87.500000, 
trial0009186, AA, 84, 4, 21.000000, GDX, 656, 26, 25.230769, ZIP, 44, 2, 22.000000, 
trial0009187, AA, 175, 4, 43.750000, GDX, 282, 26, 10.846154, ZIP, 76, 2, 38.000000, 
trial0009188, AA, 131, 4, 32.750000, GDX, 297, 26, 11.423077, ZIP, 173, 2, 86.500000, 
trial0009189, AA, 0, 4, 0.000000, GDX, 316, 26, 12.153846, ZIP, 13, 2, 6.500000, 
trial0009190, AA, 15, 4, 3.750000, GDX, 233, 26, 8.961538, ZIP, 11, 2, 5.500000, 
trial0009191, AA, 264, 4, 66.000000, GDX, 403, 26, 15.500000, ZIP, 44, 2, 22.000000, 
trial0009192, AA, 38, 4, 9.500000, GDX, 230, 26, 8.846154, ZIP, 106, 2, 53.000000, 
trial0009193, AA, 0, 4, 0.000000, GDX, 420, 26, 16.153846, ZIP, 182, 2, 91.000000, 
trial0009194, AA, 58, 4, 14.500000, GDX, 346, 26, 13.307692, ZIP, 156, 2, 78.000000, 
trial0009195, AA, 33, 4, 8.250000, GDX, 339, 26, 13.038462, ZIP, 89, 2, 44.500000, 
trial0009196, AA, 32, 4, 8.000000, GDX, 232, 26, 8.923077, ZIP, 0, 2, 0.000000, 
trial0009197, AA, 24, 4, 6.000000, GDX, 335, 26, 12.884615, ZIP, 55, 2, 27.500000, 
trial0009198, AA, 118, 4, 29.500000, GDX, 317, 26, 12.192308, ZIP, 120, 2, 60.000000, 
trial0009199, AA, 0, 4, 0.000000, GDX, 150, 26, 5.769231, ZIP, 32, 2, 16.000000, 
trial0009200, AA, 0, 4, 0.000000, GDX, 365, 26, 14.038462, ZIP, 0, 2, 0.000000, 
trial0009201, AA, 124, 4, 31.000000, GDX, 335, 26, 12.884615, ZIP, 89, 2, 44.500000, 
trial0009202, AA, 8, 4, 2.000000, GDX, 324, 26, 12.461538, ZIP, 31, 2, 15.500000, 
trial0009203, AA, 9, 4, 2.250000, GDX, 409, 26, 15.730769, ZIP, 153, 2, 76.500000, 
trial0009204, AA, 132, 4, 33.000000, GDX, 423, 26, 16.269231, ZIP, 41, 2, 20.500000, 
trial0009205, AA, 140, 4, 35.000000, GDX, 243, 26, 9.346154, ZIP, 21, 2, 10.500000, 
trial0009206, AA, 36, 4, 9.000000, GDX, 56, 26, 2.153846, ZIP, 0, 2, 0.000000, 
trial0009207, AA, 258, 4, 64.500000, GDX, 312, 26, 12.000000, ZIP, 93, 2, 46.500000, 
trial0009208, AA, 44, 4, 11.000000, GDX, 249, 26, 9.576923, ZIP, 60, 2, 30.000000, 
trial0009209, AA, 48, 4, 12.000000, GDX, 346, 26, 13.307692, ZIP, 154, 2, 77.000000, 
trial0009210, AA, 151, 4, 37.750000, GDX, 259, 26, 9.961538, ZIP, 186, 2, 93.000000, 
trial0009211, AA, 394, 4, 98.500000, GDX, 895, 26, 34.423077, ZIP, 490, 2, 245.000000, 
trial0009212, AA, 138, 4, 34.500000, GDX, 1214, 26, 46.692308, ZIP, 338, 2, 169.000000, 
trial0009213, AA, 11, 4, 2.750000, GDX, 1699, 26, 65.346154, ZIP, 196, 2, 98.000000, 
trial0009214, AA, 219, 4, 54.750000, GDX, 1354, 26, 52.076923, ZIP, 345, 2, 172.500000, 
trial0009215, AA, 191, 4, 47.750000, GDX, 906, 26, 34.846154, ZIP, 9, 2, 4.500000, 
trial0009216, AA, 347, 4, 86.750000, GDX, 749, 26, 28.807692, ZIP, 171, 2, 85.500000, 
