trial0002101, AA, 6527, 18, 362.611111, GDX, 3652, 14, 260.857143, 
trial0002102, AA, 4791, 18, 266.166667, GDX, 5414, 14, 386.714286, 
trial0002103, AA, 4562, 18, 253.444444, GDX, 5181, 14, 370.071429, 
trial0002104, AA, 4135, 18, 229.722222, GDX, 5601, 14, 400.071429, 
trial0002105, AA, 5987, 18, 332.611111, GDX, 3373, 14, 240.928571, 
trial0002106, AA, 4454, 18, 247.444444, GDX, 4802, 14, 343.000000, 
trial0002107, AA, 7259, 18, 403.277778, GDX, 2613, 14, 186.642857, 
trial0002108, AA, 4792, 18, 266.222222, GDX, 4778, 14, 341.285714, 
trial0002109, AA, 4936, 18, 274.222222, GDX, 5200, 14, 371.428571, 
trial0002110, AA, 5958, 18, 331.000000, GDX, 4437, 14, 316.928571, 
trial0002111, AA, 5109, 18, 283.833333, GDX, 4037, 14, 288.357143, 
trial0002112, AA, 6465, 18, 359.166667, GDX, 3983, 14, 284.500000, 
trial0002113, AA, 7405, 18, 411.388889, GDX, 2791, 14, 199.357143, 
trial0002114, AA, 6282, 18, 349.000000, GDX, 3565, 14, 254.642857, 
trial0002115, AA, 4765, 18, 264.722222, GDX, 4444, 14, 317.428571, 
trial0002116, AA, 5150, 18, 286.111111, GDX, 4814, 14, 343.857143, 
trial0002117, AA, 5073, 18, 281.833333, GDX, 4760, 14, 340.000000, 
trial0002118, AA, 8187, 18, 454.833333, GDX, 1850, 14, 132.142857, 
trial0002119, AA, 7614, 18, 423.000000, GDX, 2160, 14, 154.285714, 
trial0002120, AA, 5604, 18, 311.333333, GDX, 4762, 14, 340.142857, 
trial0002121, AA, 6234, 18, 346.333333, GDX, 3997, 14, 285.500000, 
trial0002122, AA, 6532, 18, 362.888889, GDX, 3452, 14, 246.571429, 
trial0002123, AA, 5396, 18, 299.777778, GDX, 4065, 14, 290.357143, 
trial0002124, AA, 3763, 18, 209.055556, GDX, 5793, 14, 413.785714, 
trial0002125, AA, 5482, 18, 304.555556, GDX, 4663, 14, 333.071429, 
trial0002126, AA, 6420, 18, 356.666667, GDX, 3114, 14, 222.428571, 
trial0002127, AA, 4704, 18, 261.333333, GDX, 5241, 14, 374.357143, 
trial0002128, AA, 5301, 18, 294.500000, GDX, 4755, 14, 339.642857, 
trial0002129, AA, 3573, 18, 198.500000, GDX, 5796, 14, 414.000000, 
trial0002130, AA, 6392, 18, 355.111111, GDX, 3634, 14, 259.571429, 
trial0002131, AA, 7580, 18, 421.111111, GDX, 2286, 14, 163.285714, 
