trial0003301, AA, 2375, 10, 237.500000, GDX, 4163, 22, 189.227273, 
trial0003302, AA, 3050, 10, 305.000000, GDX, 3370, 22, 153.181818, 
trial0003303, AA, 1611, 10, 161.100000, GDX, 4670, 22, 212.272727, 
trial0003304, AA, 2652, 10, 265.200000, GDX, 3678, 22, 167.181818, 
trial0003305, AA, 1145, 10, 114.500000, GDX, 4936, 22, 224.363636, 
trial0003306, AA, 2865, 10, 286.500000, GDX, 3733, 22, 169.681818, 
trial0003307, AA, 1907, 10, 190.700000, GDX, 4053, 22, 184.227273, 
trial0003308, AA, 2109, 10, 210.900000, GDX, 4099, 22, 186.318182, 
trial0003309, AA, 2268, 10, 226.800000, GDX, 4016, 22, 182.545455, 
trial0003310, AA, 673, 10, 67.300000, GDX, 5712, 22, 259.636364, 
trial0003311, AA, 3212, 10, 321.200000, GDX, 3464, 22, 157.454545, 
trial0003312, AA, 907, 10, 90.700000, GDX, 5453, 22, 247.863636, 
trial0003313, AA, 2042, 10, 204.200000, GDX, 4480, 22, 203.636364, 
trial0003314, AA, 1590, 10, 159.000000, GDX, 4971, 22, 225.954545, 
trial0003315, AA, 1977, 10, 197.700000, GDX, 4567, 22, 207.590909, 
trial0003316, AA, 1119, 10, 111.900000, GDX, 5175, 22, 235.227273, 
trial0003317, AA, 1976, 10, 197.600000, GDX, 4438, 22, 201.727273, 
trial0003318, AA, 1967, 10, 196.700000, GDX, 4425, 22, 201.136364, 
trial0003319, AA, 2788, 10, 278.800000, GDX, 3713, 22, 168.772727, 
trial0003320, AA, 2247, 10, 224.700000, GDX, 4537, 22, 206.227273, 
trial0003321, AA, 2243, 10, 224.300000, GDX, 4446, 22, 202.090909, 
trial0003322, AA, 1727, 10, 172.700000, GDX, 5044, 22, 229.272727, 
trial0003323, AA, 2587, 10, 258.700000, GDX, 4049, 22, 184.045455, 
trial0003324, AA, 2049, 10, 204.900000, GDX, 4280, 22, 194.545455, 
trial0003325, AA, 2559, 10, 255.900000, GDX, 3977, 22, 180.772727, 
trial0003326, AA, 2471, 10, 247.100000, GDX, 4000, 22, 181.818182, 
trial0003327, AA, 1250, 10, 125.000000, GDX, 4840, 22, 220.000000, 
trial0003328, AA, 2552, 10, 255.200000, GDX, 4077, 22, 185.318182, 
trial0003329, AA, 2332, 10, 233.200000, GDX, 4046, 22, 183.909091, 
trial0003330, AA, 2182, 10, 218.200000, GDX, 4196, 22, 190.727273, 
trial0003331, AA, 3314, 10, 331.400000, GDX, 2116, 22, 96.181818, 
trial0003332, AA, 1518, 10, 151.800000, GDX, 4476, 22, 203.454545, 
