trial0001501, AA, 2945, 22, 133.863636, GDX, 1464, 10, 146.400000, 
trial0001502, AA, 2777, 22, 126.227273, GDX, 1545, 10, 154.500000, 
trial0001503, AA, 2696, 22, 122.545455, GDX, 1647, 10, 164.700000, 
trial0001504, AA, 2883, 22, 131.045455, GDX, 1369, 10, 136.900000, 
trial0001505, AA, 2410, 22, 109.545455, GDX, 1913, 10, 191.300000, 
trial0001506, AA, 3209, 22, 145.863636, GDX, 1210, 10, 121.000000, 
trial0001507, AA, 2490, 22, 113.181818, GDX, 1803, 10, 180.300000, 
trial0001508, AA, 2819, 22, 128.136364, GDX, 1457, 10, 145.700000, 
trial0001509, AA, 2292, 22, 104.181818, GDX, 2050, 10, 205.000000, 
trial0001510, AA, 2158, 22, 98.090909, GDX, 1966, 10, 196.600000, 
trial0001511, AA, 2814, 22, 127.909091, GDX, 1657, 10, 165.700000, 
trial0001512, AA, 3464, 22, 157.454545, GDX, 1197, 10, 119.700000, 
trial0001513, AA, 2393, 22, 108.772727, GDX, 1798, 10, 179.800000, 
trial0001514, AA, 3670, 22, 166.818182, GDX, 831, 10, 83.100000, 
trial0001515, AA, 2606, 22, 118.454545, GDX, 1741, 10, 174.100000, 
trial0001516, AA, 3162, 22, 143.727273, GDX, 1304, 10, 130.400000, 
trial0001517, AA, 2248, 22, 102.181818, GDX, 1972, 10, 197.200000, 
trial0001518, AA, 2164, 22, 98.363636, GDX, 2283, 10, 228.300000, 
trial0001519, AA, 2888, 22, 131.272727, GDX, 1674, 10, 167.400000, 
trial0001520, AA, 2431, 22, 110.500000, GDX, 1911, 10, 191.100000, 
trial0001521, AA, 2672, 22, 121.454545, GDX, 1640, 10, 164.000000, 
trial0001522, AA, 3504, 22, 159.272727, GDX, 1146, 10, 114.600000, 
trial0001523, AA, 2665, 22, 121.136364, GDX, 1830, 10, 183.000000, 
trial0001524, AA, 2682, 22, 121.909091, GDX, 1787, 10, 178.700000, 
trial0001525, AA, 2119, 22, 96.318182, GDX, 2243, 10, 224.300000, 
trial0001526, AA, 2754, 22, 125.181818, GDX, 1506, 10, 150.600000, 
trial0001527, AA, 2620, 22, 119.090909, GDX, 1679, 10, 167.900000, 
trial0001528, AA, 2937, 22, 133.500000, GDX, 1374, 10, 137.400000, 
trial0001529, AA, 2987, 22, 135.772727, GDX, 1314, 10, 131.400000, 
trial0001530, AA, 2331, 22, 105.954545, GDX, 1610, 10, 161.000000, 
trial0001531, AA, 3042, 22, 138.272727, GDX, 1865, 10, 186.500000, 
trial0001532, AA, 3599, 22, 163.590909, GDX, 1555, 10, 155.500000, 
trial0001533, AA, 4053, 22, 184.227273, GDX, 835, 10, 83.500000, 
trial0001534, AA, 3367, 22, 153.045455, GDX, 1725, 10, 172.500000, 
trial0001535, AA, 3096, 22, 140.727273, GDX, 2076, 10, 207.600000, 
trial0001536, AA, 4106, 22, 186.636364, GDX, 1060, 10, 106.000000, 
trial0001537, AA, 3871, 22, 175.954545, GDX, 1166, 10, 116.600000, 
