trial0002701, AA, 3524, 14, 251.714286, GDX, 4698, 18, 261.000000, 
trial0002702, AA, 4300, 14, 307.142857, GDX, 4025, 18, 223.611111, 
trial0002703, AA, 2193, 14, 156.642857, GDX, 6028, 18, 334.888889, 
trial0002704, AA, 4174, 14, 298.142857, GDX, 3954, 18, 219.666667, 
trial0002705, AA, 3978, 14, 284.142857, GDX, 4235, 18, 235.277778, 
trial0002706, AA, 2225, 14, 158.928571, GDX, 5768, 18, 320.444444, 
trial0002707, AA, 3209, 14, 229.214286, GDX, 4977, 18, 276.500000, 
trial0002708, AA, 4403, 14, 314.500000, GDX, 3428, 18, 190.444444, 
trial0002709, AA, 4923, 14, 351.642857, GDX, 2811, 18, 156.166667, 
trial0002710, AA, 3903, 14, 278.785714, GDX, 4199, 18, 233.277778, 
trial0002711, AA, 2948, 14, 210.571429, GDX, 4857, 18, 269.833333, 
trial0002712, AA, 4459, 14, 318.500000, GDX, 3792, 18, 210.666667, 
trial0002713, AA, 3119, 14, 222.785714, GDX, 5120, 18, 284.444444, 
trial0002714, AA, 2786, 14, 199.000000, GDX, 5340, 18, 296.666667, 
trial0002715, AA, 3208, 14, 229.142857, GDX, 4331, 18, 240.611111, 
trial0002716, AA, 4476, 14, 319.714286, GDX, 3793, 18, 210.722222, 
trial0002717, AA, 3795, 14, 271.071429, GDX, 4637, 18, 257.611111, 
trial0002718, AA, 4408, 14, 314.857143, GDX, 3495, 18, 194.166667, 
trial0002719, AA, 2539, 14, 181.357143, GDX, 5009, 18, 278.277778, 
trial0002720, AA, 4020, 14, 287.142857, GDX, 4023, 18, 223.500000, 
trial0002721, AA, 5092, 14, 363.714286, GDX, 2986, 18, 165.888889, 
trial0002722, AA, 2741, 14, 195.785714, GDX, 4538, 18, 252.111111, 
trial0002723, AA, 3779, 14, 269.928571, GDX, 4002, 18, 222.333333, 
trial0002724, AA, 5196, 14, 371.142857, GDX, 2649, 18, 147.166667, 
trial0002725, AA, 1970, 14, 140.714286, GDX, 6037, 18, 335.388889, 
trial0002726, AA, 3513, 14, 250.928571, GDX, 4767, 18, 264.833333, 
trial0002727, AA, 5128, 14, 366.285714, GDX, 2963, 18, 164.611111, 
trial0002728, AA, 4540, 14, 324.285714, GDX, 3373, 18, 187.388889, 
trial0002729, AA, 2230, 14, 159.285714, GDX, 5975, 18, 331.944444, 
trial0002730, AA, 2318, 14, 165.571429, GDX, 5594, 18, 310.777778, 
trial0002731, AA, 3707, 14, 264.785714, GDX, 2315, 18, 128.611111, 
trial0002732, AA, 1196, 14, 85.428571, GDX, 5409, 18, 300.500000, 
trial0002733, AA, 3261, 14, 232.928571, GDX, 3053, 18, 169.611111, 
trial0002734, AA, 2540, 14, 181.428571, GDX, 3662, 18, 203.444444, 
trial0002735, AA, 3858, 14, 275.571429, GDX, 2306, 18, 128.111111, 
trial0002736, AA, 2556, 14, 182.571429, GDX, 3852, 18, 214.000000, 
trial0002737, AA, 2160, 14, 154.285714, GDX, 4521, 18, 251.166667, 
trial0002738, AA, 3753, 14, 268.071429, GDX, 2855, 18, 158.611111, 
trial0002739, AA, 3607, 14, 257.642857, GDX, 2693, 18, 149.611111, 
trial0002740, AA, 2157, 14, 154.071429, GDX, 4001, 18, 222.277778, 
trial0002741, AA, 2698, 14, 192.714286, GDX, 3592, 18, 199.555556, 
trial0002742, AA, 3127, 14, 223.357143, GDX, 3169, 18, 176.055556, 
trial0002743, AA, 2954, 14, 211.000000, GDX, 3324, 18, 184.666667, 
trial0002744, AA, 3254, 14, 232.428571, GDX, 2670, 18, 148.333333, 
trial0002745, AA, 3655, 14, 261.071429, GDX, 2013, 18, 111.833333, 
trial0002746, AA, 3366, 14, 240.428571, GDX, 3285, 18, 182.500000, 
trial0002747, AA, 4016, 14, 286.857143, GDX, 2512, 18, 139.555556, 
trial0002748, AA, 3968, 14, 283.428571, GDX, 2486, 18, 138.111111, 
trial0002749, AA, 3539, 14, 252.785714, GDX, 2595, 18, 144.166667, 
trial0002750, AA, 1958, 14, 139.857143, GDX, 3722, 18, 206.777778, 
trial0002751, AA, 3558, 14, 254.142857, GDX, 2720, 18, 151.111111, 
