trial0006001, AA, 1626, 24, 67.750000, GDX, 69, 6, 11.500000, ZIP, 217, 2, 108.500000, 
trial0006002, AA, 1152, 24, 48.000000, GDX, 608, 6, 101.333333, ZIP, 28, 2, 14.000000, 
trial0006003, AA, 1326, 24, 55.250000, GDX, 270, 6, 45.000000, ZIP, 10, 2, 5.000000, 
trial0006004, AA, 894, 24, 37.250000, GDX, 252, 6, 42.000000, ZIP, 313, 2, 156.500000, 
trial0006005, AA, 1053, 24, 43.875000, GDX, 8, 6, 1.333333, ZIP, 212, 2, 106.000000, 
trial0006006, AA, 1033, 24, 43.041667, GDX, 448, 6, 74.666667, ZIP, 248, 2, 124.000000, 
trial0006007, AA, 1119, 24, 46.625000, GDX, 161, 6, 26.833333, ZIP, 75, 2, 37.500000, 
trial0006008, AA, 1206, 24, 50.250000, GDX, 377, 6, 62.833333, ZIP, 34, 2, 17.000000, 
trial0006009, AA, 1490, 24, 62.083333, GDX, 158, 6, 26.333333, ZIP, 0, 2, 0.000000, 
trial0006010, AA, 1052, 24, 43.833333, GDX, 374, 6, 62.333333, ZIP, 107, 2, 53.500000, 
trial0006011, AA, 1001, 24, 41.708333, GDX, 752, 6, 125.333333, ZIP, 20, 2, 10.000000, 
trial0006012, AA, 1304, 24, 54.333333, GDX, 219, 6, 36.500000, ZIP, 71, 2, 35.500000, 
trial0006013, AA, 1267, 24, 52.791667, GDX, 484, 6, 80.666667, ZIP, 104, 2, 52.000000, 
trial0006014, AA, 1075, 24, 44.791667, GDX, 347, 6, 57.833333, ZIP, 28, 2, 14.000000, 
trial0006015, AA, 1293, 24, 53.875000, GDX, 364, 6, 60.666667, ZIP, 116, 2, 58.000000, 
trial0006016, AA, 1047, 24, 43.625000, GDX, 357, 6, 59.500000, ZIP, 85, 2, 42.500000, 
trial0006017, AA, 1075, 24, 44.791667, GDX, 119, 6, 19.833333, ZIP, 0, 2, 0.000000, 
trial0006018, AA, 1196, 24, 49.833333, GDX, 451, 6, 75.166667, ZIP, 102, 2, 51.000000, 
trial0006019, AA, 1120, 24, 46.666667, GDX, 676, 6, 112.666667, ZIP, 25, 2, 12.500000, 
trial0006020, AA, 822, 24, 34.250000, GDX, 284, 6, 47.333333, ZIP, 192, 2, 96.000000, 
trial0006021, AA, 1582, 24, 65.916667, GDX, 218, 6, 36.333333, ZIP, 165, 2, 82.500000, 
trial0006022, AA, 1610, 24, 67.083333, GDX, 26, 6, 4.333333, ZIP, 1, 2, 0.500000, 
trial0006023, AA, 953, 24, 39.708333, GDX, 272, 6, 45.333333, ZIP, 240, 2, 120.000000, 
trial0006024, AA, 1262, 24, 52.583333, GDX, 300, 6, 50.000000, ZIP, 12, 2, 6.000000, 
trial0006025, AA, 900, 24, 37.500000, GDX, 347, 6, 57.833333, ZIP, 112, 2, 56.000000, 
trial0006026, AA, 1116, 24, 46.500000, GDX, 603, 6, 100.500000, ZIP, 92, 2, 46.000000, 
trial0006027, AA, 1476, 24, 61.500000, GDX, 144, 6, 24.000000, ZIP, 47, 2, 23.500000, 
trial0006028, AA, 1274, 24, 53.083333, GDX, 235, 6, 39.166667, ZIP, 37, 2, 18.500000, 
trial0006029, AA, 974, 24, 40.583333, GDX, 324, 6, 54.000000, ZIP, 14, 2, 7.000000, 
trial0006030, AA, 953, 24, 39.708333, GDX, 230, 6, 38.333333, ZIP, 103, 2, 51.500000, 
trial0006031, AA, 2192, 24, 91.333333, GDX, 481, 6, 80.166667, ZIP, 182, 2, 91.000000, 
trial0006032, AA, 2534, 24, 105.583333, GDX, 313, 6, 52.166667, ZIP, 132, 2, 66.000000, 
trial0006033, AA, 1917, 24, 79.875000, GDX, 301, 6, 50.166667, ZIP, 47, 2, 23.500000, 
trial0006034, AA, 1803, 24, 75.125000, GDX, 600, 6, 100.000000, ZIP, 162, 2, 81.000000, 
trial0006035, AA, 1831, 24, 76.291667, GDX, 362, 6, 60.333333, ZIP, 310, 2, 155.000000, 
trial0006036, AA, 1929, 24, 80.375000, GDX, 254, 6, 42.333333, ZIP, 19, 2, 9.500000, 
trial0006037, AA, 2001, 24, 83.375000, GDX, 128, 6, 21.333333, ZIP, 212, 2, 106.000000, 
trial0006038, AA, 1663, 24, 69.291667, GDX, 535, 6, 89.166667, ZIP, 159, 2, 79.500000, 
trial0006039, AA, 1034, 24, 43.083333, GDX, 812, 6, 135.333333, ZIP, 345, 2, 172.500000, 
trial0006040, AA, 2309, 24, 96.208333, GDX, 367, 6, 61.166667, ZIP, 233, 2, 116.500000, 
trial0006041, AA, 1244, 24, 51.833333, GDX, 191, 6, 31.833333, ZIP, 228, 2, 114.000000, 
trial0006042, AA, 2064, 24, 86.000000, GDX, 318, 6, 53.000000, ZIP, 5, 2, 2.500000, 
trial0006043, AA, 2686, 24, 111.916667, GDX, 104, 6, 17.333333, ZIP, 83, 2, 41.500000, 
trial0006044, AA, 1355, 24, 56.458333, GDX, 912, 6, 152.000000, ZIP, 330, 2, 165.000000, 
trial0006045, AA, 1230, 24, 51.250000, GDX, 594, 6, 99.000000, ZIP, 193, 2, 96.500000, 
trial0006046, AA, 1981, 24, 82.541667, GDX, 192, 6, 32.000000, ZIP, 118, 2, 59.000000, 
trial0006047, AA, 1840, 24, 76.666667, GDX, 372, 6, 62.000000, ZIP, 163, 2, 81.500000, 
trial0006048, AA, 2415, 24, 100.625000, GDX, 9, 6, 1.500000, ZIP, 55, 2, 27.500000, 
trial0006049, AA, 1995, 24, 83.125000, GDX, 314, 6, 52.333333, ZIP, 160, 2, 80.000000, 
trial0006050, AA, 2437, 24, 101.541667, GDX, 112, 6, 18.666667, ZIP, 79, 2, 39.500000, 
trial0006051, AA, 1642, 24, 68.416667, GDX, 526, 6, 87.666667, ZIP, 71, 2, 35.500000, 
trial0006052, AA, 1830, 24, 76.250000, GDX, 480, 6, 80.000000, ZIP, 328, 2, 164.000000, 
trial0006053, AA, 1941, 24, 80.875000, GDX, 127, 6, 21.166667, ZIP, 341, 2, 170.500000, 
trial0006054, AA, 2492, 24, 103.833333, GDX, 138, 6, 23.000000, ZIP, 2, 2, 1.000000, 
trial0006055, AA, 924, 24, 38.500000, GDX, 874, 6, 145.666667, ZIP, 345, 2, 172.500000, 
trial0006056, AA, 1849, 24, 77.041667, GDX, 481, 6, 80.166667, ZIP, 309, 2, 154.500000, 
trial0006057, AA, 1208, 24, 50.333333, GDX, 685, 6, 114.166667, ZIP, 99, 2, 49.500000, 
trial0006058, AA, 1725, 24, 71.875000, GDX, 249, 6, 41.500000, ZIP, 22, 2, 11.000000, 
trial0006059, AA, 1873, 24, 78.041667, GDX, 417, 6, 69.500000, ZIP, 93, 2, 46.500000, 
trial0006060, AA, 1673, 24, 69.708333, GDX, 886, 6, 147.666667, ZIP, 397, 2, 198.500000, 
trial0006061, AA, 1101, 24, 45.875000, GDX, 339, 6, 56.500000, ZIP, 0, 2, 0.000000, 
trial0006062, AA, 963, 24, 40.125000, GDX, 409, 6, 68.166667, ZIP, 142, 2, 71.000000, 
trial0006063, AA, 1335, 24, 55.625000, GDX, 339, 6, 56.500000, ZIP, 67, 2, 33.500000, 
trial0006064, AA, 1284, 24, 53.500000, GDX, 337, 6, 56.166667, ZIP, 168, 2, 84.000000, 
trial0006065, AA, 970, 24, 40.416667, GDX, 764, 6, 127.333333, ZIP, 163, 2, 81.500000, 
trial0006066, AA, 502, 24, 20.916667, GDX, 32, 6, 5.333333, ZIP, 111, 2, 55.500000, 
