trial0002401, AA, 3044, 16, 190.250000, GDX, 3704, 16, 231.500000, 
trial0002402, AA, 1655, 16, 103.437500, GDX, 4920, 16, 307.500000, 
trial0002403, AA, 3980, 16, 248.750000, GDX, 2438, 16, 152.375000, 
trial0002404, AA, 4172, 16, 260.750000, GDX, 2802, 16, 175.125000, 
trial0002405, AA, 3581, 16, 223.812500, GDX, 3224, 16, 201.500000, 
trial0002406, AA, 3887, 16, 242.937500, GDX, 2867, 16, 179.187500, 
trial0002407, AA, 3742, 16, 233.875000, GDX, 2853, 16, 178.312500, 
trial0002408, AA, 2331, 16, 145.687500, GDX, 4508, 16, 281.750000, 
trial0002409, AA, 2326, 16, 145.375000, GDX, 4362, 16, 272.625000, 
trial0002410, AA, 3235, 16, 202.187500, GDX, 3735, 16, 233.437500, 
trial0002411, AA, 3475, 16, 217.187500, GDX, 3579, 16, 223.687500, 
trial0002412, AA, 2904, 16, 181.500000, GDX, 3931, 16, 245.687500, 
trial0002413, AA, 2893, 16, 180.812500, GDX, 3602, 16, 225.125000, 
trial0002414, AA, 4648, 16, 290.500000, GDX, 2286, 16, 142.875000, 
trial0002415, AA, 1774, 16, 110.875000, GDX, 4738, 16, 296.125000, 
trial0002416, AA, 3560, 16, 222.500000, GDX, 3358, 16, 209.875000, 
trial0002417, AA, 4277, 16, 267.312500, GDX, 2481, 16, 155.062500, 
trial0002418, AA, 3772, 16, 235.750000, GDX, 3092, 16, 193.250000, 
trial0002419, AA, 2598, 16, 162.375000, GDX, 4134, 16, 258.375000, 
trial0002420, AA, 3630, 16, 226.875000, GDX, 3371, 16, 210.687500, 
trial0002421, AA, 4513, 16, 282.062500, GDX, 2544, 16, 159.000000, 
trial0002422, AA, 2182, 16, 136.375000, GDX, 4453, 16, 278.312500, 
trial0002423, AA, 2866, 16, 179.125000, GDX, 4061, 16, 253.812500, 
trial0002424, AA, 2898, 16, 181.125000, GDX, 4054, 16, 253.375000, 
trial0002425, AA, 4190, 16, 261.875000, GDX, 2740, 16, 171.250000, 
trial0002426, AA, 3111, 16, 194.437500, GDX, 3729, 16, 233.062500, 
trial0002427, AA, 1763, 16, 110.187500, GDX, 5072, 16, 317.000000, 
trial0002428, AA, 2428, 16, 151.750000, GDX, 4188, 16, 261.750000, 
trial0002429, AA, 3353, 16, 209.562500, GDX, 3494, 16, 218.375000, 
trial0002430, AA, 3790, 16, 236.875000, GDX, 2780, 16, 173.750000, 
trial0002431, AA, 3218, 16, 201.125000, GDX, 5023, 16, 313.937500, 
trial0002432, AA, 3949, 16, 246.812500, GDX, 4075, 16, 254.687500, 
trial0002433, AA, 3553, 16, 222.062500, GDX, 4623, 16, 288.937500, 
trial0002434, AA, 4316, 16, 269.750000, GDX, 3936, 16, 246.000000, 
trial0002435, AA, 3096, 16, 193.500000, GDX, 5113, 16, 319.562500, 
trial0002436, AA, 3923, 16, 245.187500, GDX, 4146, 16, 259.125000, 
trial0002437, AA, 5972, 16, 373.250000, GDX, 2335, 16, 145.937500, 
trial0002438, AA, 5498, 16, 343.625000, GDX, 2735, 16, 170.937500, 
trial0002439, AA, 3554, 16, 222.125000, GDX, 4502, 16, 281.375000, 
trial0002440, AA, 2485, 16, 155.312500, GDX, 5758, 16, 359.875000, 
trial0002441, AA, 4771, 16, 298.187500, GDX, 3629, 16, 226.812500, 
trial0002442, AA, 2345, 16, 146.562500, GDX, 5891, 16, 368.187500, 
trial0002443, AA, 4847, 16, 302.937500, GDX, 3206, 16, 200.375000, 
trial0002444, AA, 3969, 16, 248.062500, GDX, 4204, 16, 262.750000, 
trial0002445, AA, 3839, 16, 239.937500, GDX, 4296, 16, 268.500000, 
trial0002446, AA, 5252, 16, 328.250000, GDX, 2834, 16, 177.125000, 
trial0002447, AA, 4504, 16, 281.500000, GDX, 3697, 16, 231.062500, 
trial0002448, AA, 4502, 16, 281.375000, GDX, 2557, 16, 159.812500, 
trial0002449, AA, 4217, 16, 263.562500, GDX, 3550, 16, 221.875000, 
