trial0007201, AA, 2486, 16, 155.375000, GDX, 1017, 14, 72.642857, ZIP, 0, 2, 0.000000, 
trial0007202, AA, 1718, 16, 107.375000, GDX, 2052, 14, 146.571429, ZIP, 254, 2, 127.000000, 
trial0007203, AA, 2838, 16, 177.375000, GDX, 335, 14, 23.928571, ZIP, 26, 2, 13.000000, 
trial0007204, AA, 1697, 16, 106.062500, GDX, 608, 14, 43.428571, ZIP, 41, 2, 20.500000, 
trial0007205, AA, 1989, 16, 124.312500, GDX, 352, 14, 25.142857, ZIP, 268, 2, 134.000000, 
trial0007206, AA, 2648, 16, 165.500000, GDX, 1041, 14, 74.357143, ZIP, 137, 2, 68.500000, 
trial0007207, AA, 1029, 16, 64.312500, GDX, 311, 14, 22.214286, ZIP, 526, 2, 263.000000, 
trial0007208, AA, 2275, 16, 142.187500, GDX, 1059, 14, 75.642857, ZIP, 426, 2, 213.000000, 
trial0007209, AA, 1452, 16, 90.750000, GDX, 1675, 14, 119.642857, ZIP, 0, 2, 0.000000, 
trial0007210, AA, 2372, 16, 148.250000, GDX, 957, 14, 68.357143, ZIP, 0, 2, 0.000000, 
trial0007211, AA, 1755, 16, 109.687500, GDX, 1886, 14, 134.714286, ZIP, 48, 2, 24.000000, 
trial0007212, AA, 1613, 16, 100.812500, GDX, 229, 14, 16.357143, ZIP, 406, 2, 203.000000, 
trial0007213, AA, 1809, 16, 113.062500, GDX, 1454, 14, 103.857143, ZIP, 55, 2, 27.500000, 
trial0007214, AA, 2187, 16, 136.687500, GDX, 764, 14, 54.571429, ZIP, 206, 2, 103.000000, 
trial0007215, AA, 1847, 16, 115.437500, GDX, 1531, 14, 109.357143, ZIP, 0, 2, 0.000000, 
trial0007216, AA, 2001, 16, 125.062500, GDX, 1668, 14, 119.142857, ZIP, 31, 2, 15.500000, 
trial0007217, AA, 2647, 16, 165.437500, GDX, 1142, 14, 81.571429, ZIP, 296, 2, 148.000000, 
trial0007218, AA, 2476, 16, 154.750000, GDX, 1230, 14, 87.857143, ZIP, 168, 2, 84.000000, 
trial0007219, AA, 2269, 16, 141.812500, GDX, 426, 14, 30.428571, ZIP, 577, 2, 288.500000, 
trial0007220, AA, 863, 16, 53.937500, GDX, 427, 14, 30.500000, ZIP, 449, 2, 224.500000, 
trial0007221, AA, 1126, 16, 70.375000, GDX, 2157, 14, 154.071429, ZIP, 297, 2, 148.500000, 
trial0007222, AA, 2139, 16, 133.687500, GDX, 1137, 14, 81.214286, ZIP, 582, 2, 291.000000, 
trial0007223, AA, 2112, 16, 132.000000, GDX, 1494, 14, 106.714286, ZIP, 0, 2, 0.000000, 
trial0007224, AA, 1489, 16, 93.062500, GDX, 299, 14, 21.357143, ZIP, 612, 2, 306.000000, 
trial0007225, AA, 3579, 16, 223.687500, GDX, 617, 14, 44.071429, ZIP, 74, 2, 37.000000, 
trial0007226, AA, 1704, 16, 106.500000, GDX, 1381, 14, 98.642857, ZIP, 188, 2, 94.000000, 
trial0007227, AA, 3225, 16, 201.562500, GDX, 559, 14, 39.928571, ZIP, 34, 2, 17.000000, 
trial0007228, AA, 2539, 16, 158.687500, GDX, 444, 14, 31.714286, ZIP, 0, 2, 0.000000, 
trial0007229, AA, 1045, 16, 65.312500, GDX, 1678, 14, 119.857143, ZIP, 148, 2, 74.000000, 
trial0007230, AA, 1140, 16, 71.250000, GDX, 256, 14, 18.285714, ZIP, 29, 2, 14.500000, 
trial0007231, AA, 1672, 16, 104.500000, GDX, 522, 14, 37.285714, ZIP, 723, 2, 361.500000, 
trial0007232, AA, 1218, 16, 76.125000, GDX, 1422, 14, 101.571429, ZIP, 461, 2, 230.500000, 
trial0007233, AA, 1116, 16, 69.750000, GDX, 1834, 14, 131.000000, ZIP, 5, 2, 2.500000, 
trial0007234, AA, 2714, 16, 169.625000, GDX, 712, 14, 50.857143, ZIP, 249, 2, 124.500000, 
trial0007235, AA, 1567, 16, 97.937500, GDX, 2033, 14, 145.214286, ZIP, 48, 2, 24.000000, 
trial0007236, AA, 1727, 16, 107.937500, GDX, 1634, 14, 116.714286, ZIP, 207, 2, 103.500000, 
trial0007237, AA, 751, 16, 46.937500, GDX, 1003, 14, 71.642857, ZIP, 447, 2, 223.500000, 
trial0007238, AA, 1377, 16, 86.062500, GDX, 349, 14, 24.928571, ZIP, 879, 2, 439.500000, 
trial0007239, AA, 1501, 16, 93.812500, GDX, 573, 14, 40.928571, ZIP, 50, 2, 25.000000, 
trial0007240, AA, 1144, 16, 71.500000, GDX, 1746, 14, 124.714286, ZIP, 153, 2, 76.500000, 
trial0007241, AA, 1837, 16, 114.812500, GDX, 1402, 14, 100.142857, ZIP, 652, 2, 326.000000, 
trial0007242, AA, 959, 16, 59.937500, GDX, 1449, 14, 103.500000, ZIP, 406, 2, 203.000000, 
trial0007243, AA, 1078, 16, 67.375000, GDX, 1149, 14, 82.071429, ZIP, 138, 2, 69.000000, 
trial0007244, AA, 2225, 16, 139.062500, GDX, 835, 14, 59.642857, ZIP, 224, 2, 112.000000, 
trial0007245, AA, 1135, 16, 70.937500, GDX, 2028, 14, 144.857143, ZIP, 170, 2, 85.000000, 
trial0007246, AA, 1756, 16, 109.750000, GDX, 1232, 14, 88.000000, ZIP, 78, 2, 39.000000, 
trial0007247, AA, 1446, 16, 90.375000, GDX, 2171, 14, 155.071429, ZIP, 426, 2, 213.000000, 
trial0007248, AA, 3200, 16, 200.000000, GDX, 1104, 14, 78.857143, ZIP, 399, 2, 199.500000, 
trial0007249, AA, 1600, 16, 100.000000, GDX, 1690, 14, 120.714286, ZIP, 479, 2, 239.500000, 
trial0007250, AA, 2510, 16, 156.875000, GDX, 574, 14, 41.000000, ZIP, 23, 2, 11.500000, 
trial0007251, AA, 1312, 16, 82.000000, GDX, 644, 14, 46.000000, ZIP, 81, 2, 40.500000, 
trial0007252, AA, 1635, 16, 102.187500, GDX, 1913, 14, 136.642857, ZIP, 199, 2, 99.500000, 
trial0007253, AA, 1607, 16, 100.437500, GDX, 409, 14, 29.214286, ZIP, 0, 2, 0.000000, 
trial0007254, AA, 967, 16, 60.437500, GDX, 1126, 14, 80.428571, ZIP, 297, 2, 148.500000, 
trial0007255, AA, 2313, 16, 144.562500, GDX, 908, 14, 64.857143, ZIP, 263, 2, 131.500000, 
trial0007256, AA, 1917, 16, 119.812500, GDX, 1529, 14, 109.214286, ZIP, 126, 2, 63.000000, 
trial0007257, AA, 1202, 16, 75.125000, GDX, 981, 14, 70.071429, ZIP, 792, 2, 396.000000, 
trial0007258, AA, 1294, 16, 80.875000, GDX, 1944, 14, 138.857143, ZIP, 364, 2, 182.000000, 
trial0007259, AA, 1431, 16, 89.437500, GDX, 756, 14, 54.000000, ZIP, 112, 2, 56.000000, 
trial0007260, AA, 2280, 16, 142.500000, GDX, 853, 14, 60.928571, ZIP, 252, 2, 126.000000, 
trial0007261, AA, 2584, 16, 161.500000, GDX, 755, 14, 53.928571, ZIP, 29, 2, 14.500000, 
trial0007262, AA, 2404, 16, 150.250000, GDX, 1385, 14, 98.928571, ZIP, 471, 2, 235.500000, 
trial0007263, AA, 1863, 16, 116.437500, GDX, 323, 14, 23.071429, ZIP, 12, 2, 6.000000, 
trial0007264, AA, 2212, 16, 138.250000, GDX, 199, 14, 14.214286, ZIP, 554, 2, 277.000000, 
trial0007265, AA, 1645, 16, 102.812500, GDX, 336, 14, 24.000000, ZIP, 10, 2, 5.000000, 
trial0007266, AA, 1645, 16, 102.812500, GDX, 1343, 14, 95.928571, ZIP, 123, 2, 61.500000, 
trial0007267, AA, 1997, 16, 124.812500, GDX, 1290, 14, 92.142857, ZIP, 230, 2, 115.000000, 
trial0007268, AA, 1680, 16, 105.000000, GDX, 466, 14, 33.285714, ZIP, 0, 2, 0.000000, 
trial0007269, AA, 1125, 16, 70.312500, GDX, 248, 14, 17.714286, ZIP, 153, 2, 76.500000, 
trial0007270, AA, 2207, 16, 137.937500, GDX, 226, 14, 16.142857, ZIP, 142, 2, 71.000000, 
trial0007271, AA, 2212, 16, 138.250000, GDX, 1115, 14, 79.642857, ZIP, 231, 2, 115.500000, 
trial0007272, AA, 1771, 16, 110.687500, GDX, 715, 14, 51.071429, ZIP, 160, 2, 80.000000, 
trial0007273, AA, 957, 16, 59.812500, GDX, 219, 14, 15.642857, ZIP, 911, 2, 455.500000, 
trial0007274, AA, 2188, 16, 136.750000, GDX, 753, 14, 53.785714, ZIP, 318, 2, 159.000000, 
trial0007275, AA, 1556, 16, 97.250000, GDX, 674, 14, 48.142857, ZIP, 513, 2, 256.500000, 
trial0007276, AA, 1743, 16, 108.937500, GDX, 549, 14, 39.214286, ZIP, 187, 2, 93.500000, 
trial0007277, AA, 984, 16, 61.500000, GDX, 1609, 14, 114.928571, ZIP, 123, 2, 61.500000, 
trial0007278, AA, 676, 16, 42.250000, GDX, 198, 14, 14.142857, ZIP, 588, 2, 294.000000, 
trial0007279, AA, 2877, 16, 179.812500, GDX, 567, 14, 40.500000, ZIP, 0, 2, 0.000000, 
trial0007280, AA, 1381, 16, 86.312500, GDX, 1784, 14, 127.428571, ZIP, 0, 2, 0.000000, 
