trial0005101, AA, 6889, 30, 229.633333, ZIP, 187, 2, 93.500000, 
trial0005102, AA, 4923, 30, 164.100000, ZIP, 561, 2, 280.500000, 
trial0005103, AA, 3374, 30, 112.466667, ZIP, 1099, 2, 549.500000, 
trial0005104, AA, 6641, 30, 221.366667, ZIP, 10, 2, 5.000000, 
trial0005105, AA, 6505, 30, 216.833333, ZIP, 353, 2, 176.500000, 
trial0005106, AA, 5540, 30, 184.666667, ZIP, 586, 2, 293.000000, 
trial0005107, AA, 6521, 30, 217.366667, ZIP, 97, 2, 48.500000, 
trial0005108, AA, 6044, 30, 201.466667, ZIP, 0, 2, 0.000000, 
trial0005109, AA, 5827, 30, 194.233333, ZIP, 178, 2, 89.000000, 
trial0005110, AA, 4960, 30, 165.333333, ZIP, 627, 2, 313.500000, 
trial0005111, AA, 4549, 30, 151.633333, ZIP, 1014, 2, 507.000000, 
trial0005112, AA, 6471, 30, 215.700000, ZIP, 500, 2, 250.000000, 
trial0005113, AA, 5114, 30, 170.466667, ZIP, 967, 2, 483.500000, 
trial0005114, AA, 5242, 30, 174.733333, ZIP, 609, 2, 304.500000, 
trial0005115, AA, 6514, 30, 217.133333, ZIP, 8, 2, 4.000000, 
trial0005116, AA, 5753, 30, 191.766667, ZIP, 376, 2, 188.000000, 
trial0005117, AA, 5681, 30, 189.366667, ZIP, 300, 2, 150.000000, 
trial0005118, AA, 5187, 30, 172.900000, ZIP, 258, 2, 129.000000, 
trial0005119, AA, 6279, 30, 209.300000, ZIP, 234, 2, 117.000000, 
trial0005120, AA, 5104, 30, 170.133333, ZIP, 479, 2, 239.500000, 
trial0005121, AA, 5942, 30, 198.066667, ZIP, 127, 2, 63.500000, 
trial0005122, AA, 5486, 30, 182.866667, ZIP, 666, 2, 333.000000, 
trial0005123, AA, 6068, 30, 202.266667, ZIP, 53, 2, 26.500000, 
trial0005124, AA, 5400, 30, 180.000000, ZIP, 506, 2, 253.000000, 
trial0005125, AA, 4440, 30, 148.000000, ZIP, 669, 2, 334.500000, 
trial0005126, AA, 5118, 30, 170.600000, ZIP, 794, 2, 397.000000, 
trial0005127, AA, 6227, 30, 207.566667, ZIP, 9, 2, 4.500000, 
trial0005128, AA, 5822, 30, 194.066667, ZIP, 798, 2, 399.000000, 
trial0005129, AA, 5887, 30, 196.233333, ZIP, 20, 2, 10.000000, 
trial0005130, AA, 6187, 30, 206.233333, ZIP, 242, 2, 121.000000, 
trial0005131, AA, 1666, 30, 55.533333, ZIP, 1, 2, 0.500000, 
trial0005132, AA, 1823, 30, 60.766667, ZIP, 69, 2, 34.500000, 
trial0005133, AA, 1797, 30, 59.900000, ZIP, 188, 2, 94.000000, 
trial0005134, AA, 1989, 30, 66.300000, ZIP, 126, 2, 63.000000, 
trial0005135, AA, 1468, 30, 48.933333, ZIP, 246, 2, 123.000000, 
trial0005136, AA, 1641, 30, 54.700000, ZIP, 67, 2, 33.500000, 
trial0005137, AA, 1839, 30, 61.300000, ZIP, 144, 2, 72.000000, 
trial0005138, AA, 1618, 30, 53.933333, ZIP, 98, 2, 49.000000, 
trial0005139, AA, 1561, 30, 52.033333, ZIP, 173, 2, 86.500000, 
trial0005140, AA, 1672, 30, 55.733333, ZIP, 47, 2, 23.500000, 
trial0005141, AA, 1082, 30, 36.066667, ZIP, 350, 2, 175.000000, 
trial0005142, AA, 1585, 30, 52.833333, ZIP, 80, 2, 40.000000, 
trial0005143, AA, 1885, 30, 62.833333, ZIP, 183, 2, 91.500000, 
trial0005144, AA, 1308, 30, 43.600000, ZIP, 206, 2, 103.000000, 
trial0005145, AA, 1499, 30, 49.966667, ZIP, 227, 2, 113.500000, 
trial0005146, AA, 1272, 30, 42.400000, ZIP, 371, 2, 185.500000, 
trial0005147, AA, 1627, 30, 54.233333, ZIP, 54, 2, 27.000000, 
trial0005148, AA, 1430, 30, 47.666667, ZIP, 120, 2, 60.000000, 
trial0005149, AA, 1839, 30, 61.300000, ZIP, 68, 2, 34.000000, 
trial0005150, AA, 1712, 30, 57.066667, ZIP, 40, 2, 20.000000, 
trial0005151, AA, 1300, 30, 43.333333, ZIP, 238, 2, 119.000000, 
trial0005152, AA, 1587, 30, 52.900000, ZIP, 1, 2, 0.500000, 
trial0005153, AA, 1832, 30, 61.066667, ZIP, 193, 2, 96.500000, 
trial0005154, AA, 1515, 30, 50.500000, ZIP, 69, 2, 34.500000, 
trial0005155, AA, 1253, 30, 41.766667, ZIP, 153, 2, 76.500000, 
trial0005156, AA, 1415, 30, 47.166667, ZIP, 238, 2, 119.000000, 
trial0005157, AA, 1135, 30, 37.833333, ZIP, 342, 2, 171.000000, 
trial0005158, AA, 1288, 30, 42.933333, ZIP, 204, 2, 102.000000, 
trial0005159, AA, 1780, 30, 59.333333, ZIP, 274, 2, 137.000000, 
trial0005160, AA, 1612, 30, 53.733333, ZIP, 108, 2, 54.000000, 
trial0005161, AA, 3609, 30, 120.300000, ZIP, 409, 2, 204.500000, 
trial0005162, AA, 2843, 30, 94.766667, ZIP, 551, 2, 275.500000, 
trial0005163, AA, 3497, 30, 116.566667, ZIP, 0, 2, 0.000000, 
trial0005164, AA, 2472, 30, 82.400000, ZIP, 326, 2, 163.000000, 
trial0005165, AA, 3189, 30, 106.300000, ZIP, 359, 2, 179.500000, 
trial0005166, AA, 2801, 30, 93.366667, ZIP, 508, 2, 254.000000, 
trial0005167, AA, 1595, 30, 53.166667, ZIP, 652, 2, 326.000000, 
trial0005168, AA, 3651, 30, 121.700000, ZIP, 73, 2, 36.500000, 
trial0005169, AA, 3522, 30, 117.400000, ZIP, 391, 2, 195.500000, 
trial0005170, AA, 2373, 30, 79.100000, ZIP, 597, 2, 298.500000, 
trial0005171, AA, 2919, 30, 97.300000, ZIP, 553, 2, 276.500000, 
trial0005172, AA, 3232, 30, 107.733333, ZIP, 95, 2, 47.500000, 
trial0005173, AA, 3228, 30, 107.600000, ZIP, 480, 2, 240.000000, 
trial0005174, AA, 2414, 30, 80.466667, ZIP, 939, 2, 469.500000, 
trial0005175, AA, 4131, 30, 137.700000, ZIP, 9, 2, 4.500000, 
trial0005176, AA, 2827, 30, 94.233333, ZIP, 669, 2, 334.500000, 
trial0005177, AA, 3552, 30, 118.400000, ZIP, 425, 2, 212.500000, 
trial0005178, AA, 3564, 30, 118.800000, ZIP, 34, 2, 17.000000, 
trial0005179, AA, 3506, 30, 116.866667, ZIP, 262, 2, 131.000000, 
trial0005180, AA, 3683, 30, 122.766667, ZIP, 70, 2, 35.000000, 
trial0005181, AA, 2764, 30, 92.133333, ZIP, 354, 2, 177.000000, 
trial0005182, AA, 3807, 30, 126.900000, ZIP, 120, 2, 60.000000, 
trial0005183, AA, 3402, 30, 113.400000, ZIP, 246, 2, 123.000000, 
trial0005184, AA, 2829, 30, 94.300000, ZIP, 166, 2, 83.000000, 
trial0005185, AA, 3845, 30, 128.166667, ZIP, 36, 2, 18.000000, 
trial0005186, AA, 3376, 30, 112.533333, ZIP, 506, 2, 253.000000, 
trial0005187, AA, 3416, 30, 113.866667, ZIP, 356, 2, 178.000000, 
trial0005188, AA, 3186, 30, 106.200000, ZIP, 388, 2, 194.000000, 
trial0005189, AA, 4211, 30, 140.366667, ZIP, 17, 2, 8.500000, 
trial0005190, AA, 3654, 30, 121.800000, ZIP, 0, 2, 0.000000, 
trial0005191, AA, 1986, 30, 66.200000, ZIP, 179, 2, 89.500000, 
trial0005192, AA, 2254, 30, 75.133333, ZIP, 385, 2, 192.500000, 
trial0005193, AA, 1994, 30, 66.466667, ZIP, 195, 2, 97.500000, 
trial0005194, AA, 932, 30, 31.066667, ZIP, 466, 2, 233.000000, 
trial0005195, AA, 1855, 30, 61.833333, ZIP, 260, 2, 130.000000, 
trial0005196, AA, 2269, 30, 75.633333, ZIP, 8, 2, 4.000000, 
trial0005197, AA, 2063, 30, 68.766667, ZIP, 62, 2, 31.000000, 
trial0005198, AA, 2143, 30, 71.433333, ZIP, 299, 2, 149.500000, 
trial0005199, AA, 1851, 30, 61.700000, ZIP, 270, 2, 135.000000, 
trial0005200, AA, 1982, 30, 66.066667, ZIP, 261, 2, 130.500000, 
trial0005201, AA, 1983, 30, 66.100000, ZIP, 237, 2, 118.500000, 
trial0005202, AA, 1788, 30, 59.600000, ZIP, 207, 2, 103.500000, 
trial0005203, AA, 2479, 30, 82.633333, ZIP, 53, 2, 26.500000, 
trial0005204, AA, 2480, 30, 82.666667, ZIP, 40, 2, 20.000000, 
trial0005205, AA, 1366, 30, 45.533333, ZIP, 562, 2, 281.000000, 
trial0005206, AA, 1775, 30, 59.166667, ZIP, 248, 2, 124.000000, 
trial0005207, AA, 1815, 30, 60.500000, ZIP, 115, 2, 57.500000, 
trial0005208, AA, 1935, 30, 64.500000, ZIP, 187, 2, 93.500000, 
trial0005209, AA, 1865, 30, 62.166667, ZIP, 177, 2, 88.500000, 
trial0005210, AA, 2024, 30, 67.466667, ZIP, 229, 2, 114.500000, 
trial0005211, AA, 1859, 30, 61.966667, ZIP, 210, 2, 105.000000, 
trial0005212, AA, 2519, 30, 83.966667, ZIP, 238, 2, 119.000000, 
trial0005213, AA, 1943, 30, 64.766667, ZIP, 215, 2, 107.500000, 
trial0005214, AA, 1395, 30, 46.500000, ZIP, 423, 2, 211.500000, 
trial0005215, AA, 2270, 30, 75.666667, ZIP, 76, 2, 38.000000, 
trial0005216, AA, 1824, 30, 60.800000, ZIP, 213, 2, 106.500000, 
trial0005217, AA, 1936, 30, 64.533333, ZIP, 195, 2, 97.500000, 
trial0005218, AA, 1926, 30, 64.200000, ZIP, 224, 2, 112.000000, 
trial0005219, AA, 1702, 30, 56.733333, ZIP, 344, 2, 172.000000, 
trial0005220, AA, 1966, 30, 65.533333, ZIP, 64, 2, 32.000000, 
trial0005221, AA, 3077, 30, 102.566667, ZIP, 42, 2, 21.000000, 
trial0005222, AA, 2661, 30, 88.700000, ZIP, 475, 2, 237.500000, 
trial0005223, AA, 3288, 30, 109.600000, ZIP, 39, 2, 19.500000, 
trial0005224, AA, 2712, 30, 90.400000, ZIP, 520, 2, 260.000000, 
trial0005225, AA, 3537, 30, 117.900000, ZIP, 63, 2, 31.500000, 
trial0005226, AA, 3217, 30, 107.233333, ZIP, 38, 2, 19.000000, 
trial0005227, AA, 3234, 30, 107.800000, ZIP, 227, 2, 113.500000, 
trial0005228, AA, 3133, 30, 104.433333, ZIP, 14, 2, 7.000000, 
trial0005229, AA, 2770, 30, 92.333333, ZIP, 343, 2, 171.500000, 
trial0005230, AA, 3205, 30, 106.833333, ZIP, 219, 2, 109.500000, 
trial0005231, AA, 2383, 30, 79.433333, ZIP, 531, 2, 265.500000, 
trial0005232, AA, 2983, 30, 99.433333, ZIP, 16, 2, 8.000000, 
trial0005233, AA, 2885, 30, 96.166667, ZIP, 318, 2, 159.000000, 
trial0005234, AA, 3081, 30, 102.700000, ZIP, 554, 2, 277.000000, 
trial0005235, AA, 2331, 30, 77.700000, ZIP, 527, 2, 263.500000, 
trial0005236, AA, 3011, 30, 100.366667, ZIP, 92, 2, 46.000000, 
trial0005237, AA, 2191, 30, 73.033333, ZIP, 361, 2, 180.500000, 
trial0005238, AA, 3355, 30, 111.833333, ZIP, 62, 2, 31.000000, 
trial0005239, AA, 2145, 30, 71.500000, ZIP, 847, 2, 423.500000, 
trial0005240, AA, 2524, 30, 84.133333, ZIP, 628, 2, 314.000000, 
trial0005241, AA, 2857, 30, 95.233333, ZIP, 44, 2, 22.000000, 
trial0005242, AA, 1559, 30, 51.966667, ZIP, 778, 2, 389.000000, 
trial0005243, AA, 3008, 30, 100.266667, ZIP, 0, 2, 0.000000, 
trial0005244, AA, 3121, 30, 104.033333, ZIP, 36, 2, 18.000000, 
trial0005245, AA, 3316, 30, 110.533333, ZIP, 48, 2, 24.000000, 
trial0005246, AA, 2849, 30, 94.966667, ZIP, 155, 2, 77.500000, 
trial0005247, AA, 3071, 30, 102.366667, ZIP, 258, 2, 129.000000, 
trial0005248, AA, 2896, 30, 96.533333, ZIP, 236, 2, 118.000000, 
trial0005249, AA, 3161, 30, 105.366667, ZIP, 153, 2, 76.500000, 
trial0005250, AA, 2628, 30, 87.600000, ZIP, 285, 2, 142.500000, 
trial0005251, AA, 813, 30, 27.100000, ZIP, 71, 2, 35.500000, 
trial0005252, AA, 1710, 30, 57.000000, ZIP, 19, 2, 9.500000, 
trial0005253, AA, 1310, 30, 43.666667, ZIP, 391, 2, 195.500000, 
trial0005254, AA, 1047, 30, 34.900000, ZIP, 96, 2, 48.000000, 
trial0005255, AA, 1257, 30, 41.900000, ZIP, 173, 2, 86.500000, 
trial0005256, AA, 1169, 30, 38.966667, ZIP, 187, 2, 93.500000, 
trial0005257, AA, 1293, 30, 43.100000, ZIP, 56, 2, 28.000000, 
trial0005258, AA, 1396, 30, 46.533333, ZIP, 55, 2, 27.500000, 
trial0005259, AA, 1191, 30, 39.700000, ZIP, 302, 2, 151.000000, 
trial0005260, AA, 917, 30, 30.566667, ZIP, 375, 2, 187.500000, 
trial0005261, AA, 1342, 30, 44.733333, ZIP, 23, 2, 11.500000, 
trial0005262, AA, 1369, 30, 45.633333, ZIP, 324, 2, 162.000000, 
trial0005263, AA, 1443, 30, 48.100000, ZIP, 295, 2, 147.500000, 
trial0005264, AA, 1251, 30, 41.700000, ZIP, 38, 2, 19.000000, 
trial0005265, AA, 1235, 30, 41.166667, ZIP, 180, 2, 90.000000, 
trial0005266, AA, 1092, 30, 36.400000, ZIP, 25, 2, 12.500000, 
trial0005267, AA, 1297, 30, 43.233333, ZIP, 142, 2, 71.000000, 
trial0005268, AA, 1424, 30, 47.466667, ZIP, 163, 2, 81.500000, 
trial0005269, AA, 920, 30, 30.666667, ZIP, 311, 2, 155.500000, 
trial0005270, AA, 1082, 30, 36.066667, ZIP, 190, 2, 95.000000, 
trial0005271, AA, 1023, 30, 34.100000, ZIP, 74, 2, 37.000000, 
trial0005272, AA, 1120, 30, 37.333333, ZIP, 202, 2, 101.000000, 
trial0005273, AA, 974, 30, 32.466667, ZIP, 99, 2, 49.500000, 
trial0005274, AA, 21, 30, 0.700000, ZIP, 27, 2, 13.500000, 
