trial0003901, AA, 109, 6, 18.166667, GDX, 8150, 26, 313.461538, 
trial0003902, AA, 2399, 6, 399.833333, GDX, 5631, 26, 216.576923, 
trial0003903, AA, 1617, 6, 269.500000, GDX, 5521, 26, 212.346154, 
trial0003904, AA, 439, 6, 73.166667, GDX, 7862, 26, 302.384615, 
trial0003905, AA, 1452, 6, 242.000000, GDX, 6436, 26, 247.538462, 
trial0003906, AA, 1418, 6, 236.333333, GDX, 6424, 26, 247.076923, 
trial0003907, AA, 789, 6, 131.500000, GDX, 7491, 26, 288.115385, 
trial0003908, AA, 2108, 6, 351.333333, GDX, 5564, 26, 214.000000, 
trial0003909, AA, 647, 6, 107.833333, GDX, 3300, 26, 126.923077, 
trial0003910, AA, 2713, 6, 452.166667, GDX, 4873, 26, 187.423077, 
trial0003911, AA, 934, 6, 155.666667, GDX, 4340, 26, 166.923077, 
trial0003912, AA, 2440, 6, 406.666667, GDX, 5604, 26, 215.538462, 
trial0003913, AA, 1639, 6, 273.166667, GDX, 4694, 26, 180.538462, 
trial0003914, AA, 2513, 6, 418.833333, GDX, 4621, 26, 177.730769, 
trial0003915, AA, 2138, 6, 356.333333, GDX, 5376, 26, 206.769231, 
trial0003916, AA, 1078, 6, 179.666667, GDX, 6358, 26, 244.538462, 
trial0003917, AA, 1645, 6, 274.166667, GDX, 6582, 26, 253.153846, 
trial0003918, AA, 1183, 6, 197.166667, GDX, 6380, 26, 245.384615, 
trial0003919, AA, 868, 6, 144.666667, GDX, 6637, 26, 255.269231, 
trial0003920, AA, 1319, 6, 219.833333, GDX, 6289, 26, 241.884615, 
trial0003921, AA, 1652, 6, 275.333333, GDX, 2726, 26, 104.846154, 
trial0003922, AA, 1501, 6, 250.166667, GDX, 3962, 26, 152.384615, 
trial0003923, AA, 503, 6, 83.833333, GDX, 6924, 26, 266.307692, 
trial0003924, AA, 1711, 6, 285.166667, GDX, 5822, 26, 223.923077, 
trial0003925, AA, 1250, 6, 208.333333, GDX, 6489, 26, 249.576923, 
trial0003926, AA, 648, 6, 108.000000, GDX, 5588, 26, 214.923077, 
trial0003927, AA, 1630, 6, 271.666667, GDX, 6499, 26, 249.961538, 
trial0003928, AA, 1206, 6, 201.000000, GDX, 5811, 26, 223.500000, 
trial0003929, AA, 1478, 6, 246.333333, GDX, 6462, 26, 248.538462, 
trial0003930, AA, 1001, 6, 166.833333, GDX, 6103, 26, 234.730769, 
trial0003931, AA, 1150, 6, 191.666667, GDX, 5589, 26, 214.961538, 
trial0003932, AA, 122, 6, 20.333333, GDX, 6131, 26, 235.807692, 
trial0003933, AA, 886, 6, 147.666667, GDX, 5974, 26, 229.769231, 
trial0003934, AA, 1397, 6, 232.833333, GDX, 5995, 26, 230.576923, 
trial0003935, AA, 1335, 6, 222.500000, GDX, 6044, 26, 232.461538, 
trial0003936, AA, 555, 6, 92.500000, GDX, 6615, 26, 254.423077, 
trial0003937, AA, 188, 6, 31.333333, GDX, 6666, 26, 256.384615, 
trial0003938, AA, 1383, 6, 230.500000, GDX, 5674, 26, 218.230769, 
trial0003939, AA, 924, 6, 154.000000, GDX, 6739, 26, 259.192308, 
trial0003940, AA, 193, 6, 32.166667, GDX, 7154, 26, 275.153846, 
trial0003941, AA, 1729, 6, 288.166667, GDX, 5322, 26, 204.692308, 
trial0003942, AA, 2597, 6, 432.833333, GDX, 4893, 26, 188.192308, 
trial0003943, AA, 486, 6, 81.000000, GDX, 6455, 26, 248.269231, 
trial0003944, AA, 2020, 6, 336.666667, GDX, 5240, 26, 201.538462, 
trial0003945, AA, 1371, 6, 228.500000, GDX, 5417, 26, 208.346154, 
trial0003946, AA, 1699, 6, 283.166667, GDX, 5018, 26, 193.000000, 
trial0003947, AA, 1132, 6, 188.666667, GDX, 5336, 26, 205.230769, 
trial0003948, AA, 1037, 6, 172.833333, GDX, 5562, 26, 213.923077, 
trial0003949, AA, 2186, 6, 364.333333, GDX, 5087, 26, 195.653846, 
trial0003950, AA, 635, 6, 105.833333, GDX, 5413, 26, 208.192308, 
trial0003951, AA, 2595, 6, 432.500000, GDX, 4936, 26, 189.846154, 
trial0003952, AA, 1077, 6, 179.500000, GDX, 6081, 26, 233.884615, 
trial0003953, AA, 1701, 6, 283.500000, GDX, 5624, 26, 216.307692, 
trial0003954, AA, 932, 6, 155.333333, GDX, 6075, 26, 233.653846, 
trial0003955, AA, 2412, 6, 402.000000, GDX, 4156, 26, 159.846154, 
trial0003956, AA, 2052, 6, 342.000000, GDX, 5322, 26, 204.692308, 
trial0003957, AA, 346, 6, 57.666667, GDX, 6647, 26, 255.653846, 
trial0003958, AA, 146, 6, 24.333333, GDX, 6573, 26, 252.807692, 
trial0003959, AA, 1059, 6, 176.500000, GDX, 6031, 26, 231.961538, 
trial0003960, AA, 1410, 6, 235.000000, GDX, 5932, 26, 228.153846, 
trial0003961, AA, 555, 6, 92.500000, GDX, 3252, 26, 125.076923, 
trial0003962, AA, 704, 6, 117.333333, GDX, 3216, 26, 123.692308, 
trial0003963, AA, 756, 6, 126.000000, GDX, 2806, 26, 107.923077, 
trial0003964, AA, 333, 6, 55.500000, GDX, 3068, 26, 118.000000, 
trial0003965, AA, 1287, 6, 214.500000, GDX, 1991, 26, 76.576923, 
trial0003966, AA, 769, 6, 128.166667, GDX, 2218, 26, 85.307692, 
trial0003967, AA, 467, 6, 77.833333, GDX, 2631, 26, 101.192308, 
trial0003968, AA, 1236, 6, 206.000000, GDX, 2590, 26, 99.615385, 
trial0003969, AA, 1257, 6, 209.500000, GDX, 2124, 26, 81.692308, 
trial0003970, AA, 1336, 6, 222.666667, GDX, 2079, 26, 79.961538, 
trial0003971, AA, 490, 6, 81.666667, GDX, 3073, 26, 118.192308, 
trial0003972, AA, 1205, 6, 200.833333, GDX, 2620, 26, 100.769231, 
