trial0012901, AA, 329, 8, 41.125000, GDX, 649, 20, 32.450000, ZIP, 291, 4, 72.750000, 
trial0012902, AA, 251, 8, 31.375000, GDX, 543, 20, 27.150000, ZIP, 227, 4, 56.750000, 
trial0012903, AA, 172, 8, 21.500000, GDX, 458, 20, 22.900000, ZIP, 33, 4, 8.250000, 
trial0012904, AA, 286, 8, 35.750000, GDX, 485, 20, 24.250000, ZIP, 253, 4, 63.250000, 
trial0012905, AA, 73, 8, 9.125000, GDX, 396, 20, 19.800000, ZIP, 113, 4, 28.250000, 
trial0012906, AA, 61, 8, 7.625000, GDX, 251, 20, 12.550000, ZIP, 241, 4, 60.250000, 
trial0012907, AA, 273, 8, 34.125000, GDX, 256, 20, 12.800000, ZIP, 123, 4, 30.750000, 
trial0012908, AA, 0, 8, 0.000000, GDX, 576, 20, 28.800000, ZIP, 175, 4, 43.750000, 
trial0012909, AA, 236, 8, 29.500000, GDX, 703, 20, 35.150000, ZIP, 280, 4, 70.000000, 
trial0012910, AA, 0, 8, 0.000000, GDX, 401, 20, 20.050000, ZIP, 54, 4, 13.500000, 
trial0012911, AA, 105, 8, 13.125000, GDX, 575, 20, 28.750000, ZIP, 81, 4, 20.250000, 
trial0012912, AA, 482, 8, 60.250000, GDX, 330, 20, 16.500000, ZIP, 240, 4, 60.000000, 
trial0012913, AA, 199, 8, 24.875000, GDX, 660, 20, 33.000000, ZIP, 237, 4, 59.250000, 
trial0012914, AA, 143, 8, 17.875000, GDX, 435, 20, 21.750000, ZIP, 120, 4, 30.000000, 
trial0012915, AA, 463, 8, 57.875000, GDX, 879, 20, 43.950000, ZIP, 201, 4, 50.250000, 
trial0012916, AA, 320, 8, 40.000000, GDX, 444, 20, 22.200000, ZIP, 205, 4, 51.250000, 
trial0012917, AA, 92, 8, 11.500000, GDX, 433, 20, 21.650000, ZIP, 117, 4, 29.250000, 
trial0012918, AA, 100, 8, 12.500000, GDX, 587, 20, 29.350000, ZIP, 148, 4, 37.000000, 
trial0012919, AA, 88, 8, 11.000000, GDX, 278, 20, 13.900000, ZIP, 248, 4, 62.000000, 
trial0012920, AA, 289, 8, 36.125000, GDX, 646, 20, 32.300000, ZIP, 88, 4, 22.000000, 
