trial0014101, GDX, 768, 28, 27.428571, ZIP, 268, 4, 67.000000, 
trial0014102, GDX, 404, 28, 14.428571, ZIP, 332, 4, 83.000000, 
trial0014103, GDX, 1125, 28, 40.178571, ZIP, 17, 4, 4.250000, 
trial0014104, GDX, 769, 28, 27.464286, ZIP, 114, 4, 28.500000, 
trial0014105, GDX, 754, 28, 26.928571, ZIP, 375, 4, 93.750000, 
trial0014106, GDX, 417, 28, 14.892857, ZIP, 102, 4, 25.500000, 
trial0014107, GDX, 30, 28, 1.071429, ZIP, 13, 4, 3.250000, 
trial0014108, GDX, 608, 28, 21.714286, ZIP, 404, 4, 101.000000, 
trial0014109, GDX, 925, 28, 33.035714, ZIP, 128, 4, 32.000000, 
trial0014110, GDX, 224, 28, 8.000000, ZIP, 185, 4, 46.250000, 
trial0014111, GDX, 534, 28, 19.071429, ZIP, 405, 4, 101.250000, 
trial0014112, GDX, 329, 28, 11.750000, ZIP, 416, 4, 104.000000, 
trial0014113, GDX, 158, 28, 5.642857, ZIP, 212, 4, 53.000000, 
trial0014114, GDX, 532, 28, 19.000000, ZIP, 153, 4, 38.250000, 
trial0014115, GDX, 1444, 28, 51.571429, ZIP, 390, 4, 97.500000, 
trial0014116, GDX, 432, 28, 15.428571, ZIP, 435, 4, 108.750000, 
trial0014117, GDX, 1086, 28, 38.785714, ZIP, 217, 4, 54.250000, 
trial0014118, GDX, 106, 28, 3.785714, ZIP, 387, 4, 96.750000, 
trial0014119, GDX, 802, 28, 28.642857, ZIP, 211, 4, 52.750000, 
trial0014120, GDX, 557, 28, 19.892857, ZIP, 216, 4, 54.000000, 
trial0014121, GDX, 453, 28, 16.178571, ZIP, 162, 4, 40.500000, 
trial0014122, GDX, 925, 28, 33.035714, ZIP, 153, 4, 38.250000, 
trial0014123, GDX, 1050, 28, 37.500000, ZIP, 368, 4, 92.000000, 
trial0014124, GDX, 779, 28, 27.821429, ZIP, 120, 4, 30.000000, 
trial0014125, GDX, 536, 28, 19.142857, ZIP, 307, 4, 76.750000, 
trial0014126, GDX, 697, 28, 24.892857, ZIP, 408, 4, 102.000000, 
trial0014127, GDX, 813, 28, 29.035714, ZIP, 103, 4, 25.750000, 
trial0014128, GDX, 880, 28, 31.428571, ZIP, 388, 4, 97.000000, 
trial0014129, GDX, 608, 28, 21.714286, ZIP, 37, 4, 9.250000, 
trial0014130, GDX, 506, 28, 18.071429, ZIP, 135, 4, 33.750000, 
trial0014131, GDX, 929, 28, 33.178571, ZIP, 777, 4, 194.250000, 
trial0014132, GDX, 394, 28, 14.071429, ZIP, 41, 4, 10.250000, 
trial0014133, GDX, 1754, 28, 62.642857, ZIP, 337, 4, 84.250000, 
trial0014134, GDX, 1213, 28, 43.321429, ZIP, 237, 4, 59.250000, 
trial0014135, GDX, 820, 28, 29.285714, ZIP, 193, 4, 48.250000, 
trial0014136, GDX, 399, 28, 14.250000, ZIP, 79, 4, 19.750000, 
trial0014137, GDX, 1551, 28, 55.392857, ZIP, 139, 4, 34.750000, 
trial0014138, GDX, 694, 28, 24.785714, ZIP, 391, 4, 97.750000, 
trial0014139, GDX, 1188, 28, 42.428571, ZIP, 58, 4, 14.500000, 
trial0014140, GDX, 636, 28, 22.714286, ZIP, 13, 4, 3.250000, 
trial0014141, GDX, 1076, 28, 38.428571, ZIP, 349, 4, 87.250000, 
trial0014142, GDX, 1353, 28, 48.321429, ZIP, 183, 4, 45.750000, 
trial0014143, GDX, 204, 28, 7.285714, ZIP, 412, 4, 103.000000, 
trial0014144, GDX, 1741, 28, 62.178571, ZIP, 500, 4, 125.000000, 
trial0014145, GDX, 270, 28, 9.642857, ZIP, 448, 4, 112.000000, 
trial0014146, GDX, 1184, 28, 42.285714, ZIP, 448, 4, 112.000000, 
trial0014147, GDX, 1039, 28, 37.107143, ZIP, 32, 4, 8.000000, 
trial0014148, GDX, 834, 28, 29.785714, ZIP, 103, 4, 25.750000, 
trial0014149, GDX, 1018, 28, 36.357143, ZIP, 174, 4, 43.500000, 
trial0014150, GDX, 650, 28, 23.214286, ZIP, 480, 4, 120.000000, 
trial0014151, GDX, 1255, 28, 44.821429, ZIP, 26, 4, 6.500000, 
trial0014152, GDX, 289, 28, 10.321429, ZIP, 465, 4, 116.250000, 
trial0014153, GDX, 1607, 28, 57.392857, ZIP, 305, 4, 76.250000, 
trial0014154, GDX, 887, 28, 31.678571, ZIP, 43, 4, 10.750000, 
trial0014155, GDX, 831, 28, 29.678571, ZIP, 544, 4, 136.000000, 
trial0014156, GDX, 857, 28, 30.607143, ZIP, 79, 4, 19.750000, 
trial0014157, GDX, 730, 28, 26.071429, ZIP, 272, 4, 68.000000, 
trial0014158, GDX, 1359, 28, 48.535714, ZIP, 152, 4, 38.000000, 
trial0014159, GDX, 562, 28, 20.071429, ZIP, 137, 4, 34.250000, 
trial0014160, GDX, 179, 28, 6.392857, ZIP, 606, 4, 151.500000, 
trial0014161, GDX, 488, 28, 17.428571, ZIP, 39, 4, 9.750000, 
trial0014162, GDX, 579, 28, 20.678571, ZIP, 111, 4, 27.750000, 
trial0014163, GDX, 120, 28, 4.285714, ZIP, 59, 4, 14.750000, 
trial0014164, GDX, 574, 28, 20.500000, ZIP, 87, 4, 21.750000, 
trial0014165, GDX, 236, 28, 8.428571, ZIP, 194, 4, 48.500000, 
trial0014166, GDX, 371, 28, 13.250000, ZIP, 156, 4, 39.000000, 
trial0014167, GDX, 434, 28, 15.500000, ZIP, 330, 4, 82.500000, 
trial0014168, GDX, 324, 28, 11.571429, ZIP, 15, 4, 3.750000, 
trial0014169, GDX, 165, 28, 5.892857, ZIP, 0, 4, 0.000000, 
trial0014170, GDX, 140, 28, 5.000000, ZIP, 151, 4, 37.750000, 
trial0014171, GDX, 177, 28, 6.321429, ZIP, 11, 4, 2.750000, 
trial0014172, GDX, 380, 28, 13.571429, ZIP, 160, 4, 40.000000, 
trial0014173, GDX, 423, 28, 15.107143, ZIP, 31, 4, 7.750000, 
trial0014174, GDX, 83, 28, 2.964286, ZIP, 151, 4, 37.750000, 
trial0014175, GDX, 109, 28, 3.892857, ZIP, 183, 4, 45.750000, 
trial0014176, GDX, 163, 28, 5.821429, ZIP, 112, 4, 28.000000, 
trial0014177, GDX, 311, 28, 11.107143, ZIP, 0, 4, 0.000000, 
trial0014178, GDX, 275, 28, 9.821429, ZIP, 216, 4, 54.000000, 
trial0014179, GDX, 184, 28, 6.571429, ZIP, 25, 4, 6.250000, 
trial0014180, GDX, 221, 28, 7.892857, ZIP, 230, 4, 57.500000, 
trial0014181, GDX, 232, 28, 8.285714, ZIP, 114, 4, 28.500000, 
trial0014182, GDX, 518, 28, 18.500000, ZIP, 39, 4, 9.750000, 
trial0014183, GDX, 253, 28, 9.035714, ZIP, 248, 4, 62.000000, 
trial0014184, GDX, 548, 28, 19.571429, ZIP, 170, 4, 42.500000, 
trial0014185, GDX, 303, 28, 10.821429, ZIP, 20, 4, 5.000000, 
trial0014186, GDX, 116, 28, 4.142857, ZIP, 51, 4, 12.750000, 
trial0014187, GDX, 182, 28, 6.500000, ZIP, 159, 4, 39.750000, 
trial0014188, GDX, 608, 28, 21.714286, ZIP, 119, 4, 29.750000, 
trial0014189, GDX, 224, 28, 8.000000, ZIP, 238, 4, 59.500000, 
trial0014190, GDX, 320, 28, 11.428571, ZIP, 34, 4, 8.500000, 
trial0014191, GDX, 509, 28, 18.178571, ZIP, 354, 4, 88.500000, 
trial0014192, GDX, 1189, 28, 42.464286, ZIP, 331, 4, 82.750000, 
trial0014193, GDX, 1125, 28, 40.178571, ZIP, 307, 4, 76.750000, 
trial0014194, GDX, 486, 28, 17.357143, ZIP, 523, 4, 130.750000, 
trial0014195, GDX, 422, 28, 15.071429, ZIP, 268, 4, 67.000000, 
trial0014196, GDX, 1234, 28, 44.071429, ZIP, 195, 4, 48.750000, 
trial0014197, GDX, 500, 28, 17.857143, ZIP, 317, 4, 79.250000, 
trial0014198, GDX, 941, 28, 33.607143, ZIP, 92, 4, 23.000000, 
trial0014199, GDX, 930, 28, 33.214286, ZIP, 183, 4, 45.750000, 
trial0014200, GDX, 763, 28, 27.250000, ZIP, 24, 4, 6.000000, 
trial0014201, GDX, 912, 28, 32.571429, ZIP, 88, 4, 22.000000, 
trial0014202, GDX, 511, 28, 18.250000, ZIP, 513, 4, 128.250000, 
trial0014203, GDX, 606, 28, 21.642857, ZIP, 399, 4, 99.750000, 
trial0014204, GDX, 1184, 28, 42.285714, ZIP, 86, 4, 21.500000, 
trial0014205, GDX, 1029, 28, 36.750000, ZIP, 412, 4, 103.000000, 
