trial0036901, AA, 529, 22, 24.045455, GDX, 241, 2, 120.500000, ZIC, 325, 8, 40.625000, 
trial0036902, AA, 796, 22, 36.181818, GDX, 81, 2, 40.500000, ZIC, 158, 8, 19.750000, 
trial0036903, AA, 724, 22, 32.909091, GDX, 6, 2, 3.000000, ZIC, 353, 8, 44.125000, 
trial0036904, AA, 723, 22, 32.863636, GDX, 84, 2, 42.000000, ZIC, 195, 8, 24.375000, 
trial0036905, AA, 832, 22, 37.818182, GDX, 0, 2, 0.000000, ZIC, 124, 8, 15.500000, 
trial0036906, AA, 518, 22, 23.545455, GDX, 99, 2, 49.500000, ZIC, 370, 8, 46.250000, 
trial0036907, AA, 856, 22, 38.909091, GDX, 46, 2, 23.000000, ZIC, 103, 8, 12.875000, 
trial0036908, AA, 1008, 22, 45.818182, GDX, 32, 2, 16.000000, ZIC, 41, 8, 5.125000, 
trial0036909, AA, 600, 22, 27.272727, GDX, 33, 2, 16.500000, ZIC, 354, 8, 44.250000, 
trial0036910, AA, 663, 22, 30.136364, GDX, 79, 2, 39.500000, ZIC, 299, 8, 37.375000, 
trial0036911, AA, 588, 22, 26.727273, GDX, 12, 2, 6.000000, ZIC, 212, 8, 26.500000, 
trial0036912, AA, 716, 22, 32.545455, GDX, 28, 2, 14.000000, ZIC, 303, 8, 37.875000, 
trial0036913, AA, 545, 22, 24.772727, GDX, 65, 2, 32.500000, ZIC, 352, 8, 44.000000, 
trial0036914, AA, 833, 22, 37.863636, GDX, 7, 2, 3.500000, ZIC, 243, 8, 30.375000, 
trial0036915, AA, 821, 22, 37.318182, GDX, 24, 2, 12.000000, ZIC, 175, 8, 21.875000, 
trial0036916, AA, 639, 22, 29.045455, GDX, 29, 2, 14.500000, ZIC, 349, 8, 43.625000, 
trial0036917, AA, 741, 22, 33.681818, GDX, 0, 2, 0.000000, ZIC, 220, 8, 27.500000, 
trial0036918, AA, 380, 22, 17.272727, GDX, 164, 2, 82.000000, ZIC, 595, 8, 74.375000, 
trial0036919, AA, 861, 22, 39.136364, GDX, 75, 2, 37.500000, ZIC, 98, 8, 12.250000, 
trial0036920, AA, 824, 22, 37.454545, GDX, 34, 2, 17.000000, ZIC, 89, 8, 11.125000, 
trial0036921, AA, 919, 22, 41.772727, GDX, 43, 2, 21.500000, ZIC, 97, 8, 12.125000, 
trial0036922, AA, 767, 22, 34.863636, GDX, 27, 2, 13.500000, ZIC, 254, 8, 31.750000, 
trial0036923, AA, 779, 22, 35.409091, GDX, 38, 2, 19.000000, ZIC, 235, 8, 29.375000, 
trial0036924, AA, 790, 22, 35.909091, GDX, 63, 2, 31.500000, ZIC, 174, 8, 21.750000, 
trial0036925, AA, 816, 22, 37.090909, GDX, 90, 2, 45.000000, ZIC, 173, 8, 21.625000, 
trial0036926, AA, 499, 22, 22.681818, GDX, 149, 2, 74.500000, ZIC, 189, 8, 23.625000, 
trial0036927, AA, 793, 22, 36.045455, GDX, 0, 2, 0.000000, ZIC, 182, 8, 22.750000, 
trial0036928, AA, 650, 22, 29.545455, GDX, 14, 2, 7.000000, ZIC, 461, 8, 57.625000, 
trial0036929, AA, 690, 22, 31.363636, GDX, 0, 2, 0.000000, ZIC, 249, 8, 31.125000, 
trial0036930, AA, 940, 22, 42.727273, GDX, 34, 2, 17.000000, ZIC, 99, 8, 12.375000, 
trial0036931, AA, 933, 22, 42.409091, GDX, 92, 2, 46.000000, ZIC, 544, 8, 68.000000, 
trial0036932, AA, 1188, 22, 54.000000, GDX, 74, 2, 37.000000, ZIC, 339, 8, 42.375000, 
trial0036933, AA, 907, 22, 41.227273, GDX, 270, 2, 135.000000, ZIC, 391, 8, 48.875000, 
trial0036934, AA, 1043, 22, 47.409091, GDX, 46, 2, 23.000000, ZIC, 434, 8, 54.250000, 
trial0036935, AA, 1051, 22, 47.772727, GDX, 0, 2, 0.000000, ZIC, 328, 8, 41.000000, 
trial0036936, AA, 1018, 22, 46.272727, GDX, 63, 2, 31.500000, ZIC, 512, 8, 64.000000, 
trial0036937, AA, 1208, 22, 54.909091, GDX, 228, 2, 114.000000, ZIC, 79, 8, 9.875000, 
trial0036938, AA, 769, 22, 34.954545, GDX, 130, 2, 65.000000, ZIC, 698, 8, 87.250000, 
