trial0043501, GDX, 223, 18, 12.388889, ZIC, 112, 2, 56.000000, ZIP, 254, 12, 21.166667, 
trial0043502, GDX, 261, 18, 14.500000, ZIC, 29, 2, 14.500000, ZIP, 312, 12, 26.000000, 
trial0043503, GDX, 316, 18, 17.555556, ZIC, 59, 2, 29.500000, ZIP, 479, 12, 39.916667, 
trial0043504, GDX, 344, 18, 19.111111, ZIC, 0, 2, 0.000000, ZIP, 226, 12, 18.833333, 
trial0043505, GDX, 257, 18, 14.277778, ZIC, 0, 2, 0.000000, ZIP, 316, 12, 26.333333, 
trial0043506, GDX, 445, 18, 24.722222, ZIC, 57, 2, 28.500000, ZIP, 249, 12, 20.750000, 
trial0043507, GDX, 313, 18, 17.388889, ZIC, 0, 2, 0.000000, ZIP, 318, 12, 26.500000, 
trial0043508, GDX, 2, 18, 0.111111, ZIC, 13, 2, 6.500000, ZIP, 274, 12, 22.833333, 
trial0043509, GDX, 229, 18, 12.722222, ZIC, 0, 2, 0.000000, ZIP, 385, 12, 32.083333, 
trial0043510, GDX, 408, 18, 22.666667, ZIC, 0, 2, 0.000000, ZIP, 274, 12, 22.833333, 
trial0043511, GDX, 145, 18, 8.055556, ZIC, 15, 2, 7.500000, ZIP, 494, 12, 41.166667, 
trial0043512, GDX, 167, 18, 9.277778, ZIC, 48, 2, 24.000000, ZIP, 189, 12, 15.750000, 
trial0043513, GDX, 416, 18, 23.111111, ZIC, 6, 2, 3.000000, ZIP, 277, 12, 23.083333, 
trial0043514, GDX, 306, 18, 17.000000, ZIC, 15, 2, 7.500000, ZIP, 451, 12, 37.583333, 
trial0043515, GDX, 182, 18, 10.111111, ZIC, 41, 2, 20.500000, ZIP, 416, 12, 34.666667, 
trial0043516, GDX, 294, 18, 16.333333, ZIC, 0, 2, 0.000000, ZIP, 238, 12, 19.833333, 
trial0043517, GDX, 149, 18, 8.277778, ZIC, 104, 2, 52.000000, ZIP, 264, 12, 22.000000, 
trial0043518, GDX, 408, 18, 22.666667, ZIC, 7, 2, 3.500000, ZIP, 329, 12, 27.416667, 
trial0043519, GDX, 413, 18, 22.944444, ZIC, 0, 2, 0.000000, ZIP, 205, 12, 17.083333, 
