trial0040801, AA, 749, 18, 41.611111, ZIC, 366, 2, 183.000000, ZIP, 363, 12, 30.250000, 
trial0040802, AA, 1238, 18, 68.777778, ZIC, 102, 2, 51.000000, ZIP, 427, 12, 35.583333, 
trial0040803, AA, 1041, 18, 57.833333, ZIC, 0, 2, 0.000000, ZIP, 670, 12, 55.833333, 
trial0040804, AA, 1299, 18, 72.166667, ZIC, 173, 2, 86.500000, ZIP, 314, 12, 26.166667, 
trial0040805, AA, 879, 18, 48.833333, ZIC, 357, 2, 178.500000, ZIP, 455, 12, 37.916667, 
trial0040806, AA, 872, 18, 48.444444, ZIC, 86, 2, 43.000000, ZIP, 691, 12, 57.583333, 
trial0040807, AA, 950, 18, 52.777778, ZIC, 153, 2, 76.500000, ZIP, 622, 12, 51.833333, 
trial0040808, AA, 1204, 18, 66.888889, ZIC, 206, 2, 103.000000, ZIP, 212, 12, 17.666667, 
trial0040809, AA, 1005, 18, 55.833333, ZIC, 0, 2, 0.000000, ZIP, 568, 12, 47.333333, 
trial0040810, AA, 840, 18, 46.666667, ZIC, 244, 2, 122.000000, ZIP, 665, 12, 55.416667, 
trial0040811, AA, 764, 18, 42.444444, ZIC, 219, 2, 109.500000, ZIP, 813, 12, 67.750000, 
trial0040812, AA, 896, 18, 49.777778, ZIC, 87, 2, 43.500000, ZIP, 807, 12, 67.250000, 
trial0040813, AA, 877, 18, 48.722222, ZIC, 0, 2, 0.000000, ZIP, 755, 12, 62.916667, 
trial0040814, AA, 628, 18, 34.888889, ZIC, 142, 2, 71.000000, ZIP, 753, 12, 62.750000, 
trial0040815, AA, 1041, 18, 57.833333, ZIC, 115, 2, 57.500000, ZIP, 535, 12, 44.583333, 
trial0040816, AA, 763, 18, 42.388889, ZIC, 117, 2, 58.500000, ZIP, 609, 12, 50.750000, 
trial0040817, AA, 985, 18, 54.722222, ZIC, 130, 2, 65.000000, ZIP, 589, 12, 49.083333, 
trial0040818, AA, 1539, 18, 85.500000, ZIC, 0, 2, 0.000000, ZIP, 222, 12, 18.500000, 
trial0040819, AA, 659, 18, 36.611111, ZIC, 58, 2, 29.000000, ZIP, 806, 12, 67.166667, 
trial0040820, AA, 780, 18, 43.333333, ZIC, 162, 2, 81.000000, ZIP, 829, 12, 69.083333, 
trial0040821, AA, 1081, 18, 60.055556, ZIC, 87, 2, 43.500000, ZIP, 552, 12, 46.000000, 
trial0040822, AA, 731, 18, 40.611111, ZIC, 166, 2, 83.000000, ZIP, 684, 12, 57.000000, 
trial0040823, AA, 758, 18, 42.111111, ZIC, 14, 2, 7.000000, ZIP, 881, 12, 73.416667, 
trial0040824, AA, 1118, 18, 62.111111, ZIC, 28, 2, 14.000000, ZIP, 552, 12, 46.000000, 
trial0040825, AA, 1402, 18, 77.888889, ZIC, 0, 2, 0.000000, ZIP, 404, 12, 33.666667, 
trial0040826, AA, 967, 18, 53.722222, ZIC, 121, 2, 60.500000, ZIP, 670, 12, 55.833333, 
trial0040827, AA, 1184, 18, 65.777778, ZIC, 146, 2, 73.000000, ZIP, 457, 12, 38.083333, 
trial0040828, AA, 582, 18, 32.333333, ZIC, 325, 2, 162.500000, ZIP, 877, 12, 73.083333, 
trial0040829, AA, 970, 18, 53.888889, ZIC, 12, 2, 6.000000, ZIP, 791, 12, 65.916667, 
trial0040830, AA, 1131, 18, 62.833333, ZIC, 17, 2, 8.500000, ZIP, 591, 12, 49.250000, 
trial0040831, AA, 690, 18, 38.333333, ZIC, 0, 2, 0.000000, ZIP, 328, 12, 27.333333, 
trial0040832, AA, 628, 18, 34.888889, ZIC, 0, 2, 0.000000, ZIP, 204, 12, 17.000000, 
trial0040833, AA, 446, 18, 24.777778, ZIC, 100, 2, 50.000000, ZIP, 424, 12, 35.333333, 
trial0040834, AA, 591, 18, 32.833333, ZIC, 5, 2, 2.500000, ZIP, 415, 12, 34.583333, 
trial0040835, AA, 422, 18, 23.444444, ZIC, 113, 2, 56.500000, ZIP, 488, 12, 40.666667, 
trial0040836, AA, 549, 18, 30.500000, ZIC, 88, 2, 44.000000, ZIP, 284, 12, 23.666667, 
trial0040837, AA, 406, 18, 22.555556, ZIC, 94, 2, 47.000000, ZIP, 389, 12, 32.416667, 
trial0040838, AA, 562, 18, 31.222222, ZIC, 56, 2, 28.000000, ZIP, 401, 12, 33.416667, 
