trial0000001, 000600, AA, 10439, 32, 326.218750, 107, 126, 
trial0000002, 000600, AA, 10375, 32, 324.250000, 107, 144, 
trial0000003, 000600, AA, 10420, 32, 325.656250, 116, 126, 
trial0000004, 000600, AA, 10223, 32, 319.468750, 98, 135, 
trial0000005, 000600, AA, 10313, 32, 322.281250, 107, 117, 
trial0000006, 000600, AA, 10249, 32, 320.312500, 107, 135, 
trial0000007, 000600, AA, 10511, 32, 328.468750, 116, 126, 
trial0000008, 000600, AA, 10502, 32, 328.187500, 107, 126, 
trial0000009, 000600, AA, 10636, 32, 332.406250, 107, 117, 
trial0000010, 000600, AA, 10321, 32, 322.562500, 98, 126, 
trial0000011, 000600, AA, 10420, 32, 325.656250, 116, 144, 
trial0000012, 000600, AA, 10403, 32, 325.093750, 116, 117, 
trial0000013, 000600, AA, 10511, 32, 328.468750, 116, 126, 
trial0000014, 000600, AA, 10556, 32, 329.875000, 107, 135, 
trial0000015, 000600, AA, 10601, 32, 331.281250, 107, 135, 
trial0000016, 000600, AA, 10529, 32, 329.031250, 107, 135, 
trial0000017, 000600, AA, 10241, 32, 320.031250, 116, 126, 
trial0000018, 000600, AA, 10556, 32, 329.875000, 107, 117, 
trial0000019, 000600, AA, 10511, 32, 328.468750, 116, 126, 
trial0000020, 000600, AA, 10241, 32, 320.031250, 116, 135, 
trial0000021, 000600, AA, 6319, 32, 197.500000, 173, 180, 
trial0000022, 000600, AA, 6441, 32, 201.312500, 168, 174, 
trial0000023, 000600, AA, 6441, 32, 201.281250, 173, 191, 
trial0000024, 000600, AA, 6301, 32, 196.906250, 157, 174, 
trial0000025, 000600, AA, 6413, 32, 200.406250, 157, 169, 
trial0000026, 000600, AA, 6502, 32, 203.218750, 162, 180, 
trial0000027, 000600, AA, 6342, 32, 198.187500, 162, 174, 
trial0000028, 000600, AA, 6306, 32, 197.062500, 168, 185, 
trial0000029, 000600, AA, 6294, 32, 196.687500, 157, 180, 
trial0000030, 000600, AA, 6431, 32, 201.000000, 162, 180, 
trial0000031, 000600, AA, 6359, 32, 198.750000, 168, 174, 
