trial0022501, AA, 1072, 12, 89.333333, GDX, 313, 4, 78.250000, ZIC, 159, 14, 11.357143, ZIP, 130, 2, 65.000000, 
trial0022502, AA, 675, 12, 56.250000, GDX, 129, 4, 32.250000, ZIC, 646, 14, 46.142857, ZIP, 129, 2, 64.500000, 
trial0022503, AA, 658, 12, 54.833333, GDX, 11, 4, 2.750000, ZIC, 528, 14, 37.714286, ZIP, 25, 2, 12.500000, 
trial0022504, AA, 781, 12, 65.083333, GDX, 47, 4, 11.750000, ZIC, 663, 14, 47.357143, ZIP, 160, 2, 80.000000, 
trial0022505, AA, 720, 12, 60.000000, GDX, 250, 4, 62.500000, ZIC, 473, 14, 33.785714, ZIP, 0, 2, 0.000000, 
trial0022506, AA, 1093, 12, 91.083333, GDX, 193, 4, 48.250000, ZIC, 153, 14, 10.928571, ZIP, 15, 2, 7.500000, 
trial0022507, AA, 1024, 12, 85.333333, GDX, 68, 4, 17.000000, ZIC, 131, 14, 9.357143, ZIP, 66, 2, 33.000000, 
trial0022508, AA, 633, 12, 52.750000, GDX, 125, 4, 31.250000, ZIC, 655, 14, 46.785714, ZIP, 33, 2, 16.500000, 
trial0022509, AA, 664, 12, 55.333333, GDX, 59, 4, 14.750000, ZIC, 438, 14, 31.285714, ZIP, 326, 2, 163.000000, 
trial0022510, AA, 567, 12, 47.250000, GDX, 93, 4, 23.250000, ZIC, 666, 14, 47.571429, ZIP, 166, 2, 83.000000, 
trial0022511, AA, 687, 12, 57.250000, GDX, 269, 4, 67.250000, ZIC, 400, 14, 28.571429, ZIP, 294, 2, 147.000000, 
trial0022512, AA, 1044, 12, 87.000000, GDX, 304, 4, 76.000000, ZIC, 179, 14, 12.785714, ZIP, 0, 2, 0.000000, 
trial0022513, AA, 259, 12, 21.583333, GDX, 125, 4, 31.250000, ZIC, 453, 14, 32.357143, ZIP, 477, 2, 238.500000, 
trial0022514, AA, 729, 12, 60.750000, GDX, 348, 4, 87.000000, ZIC, 425, 14, 30.357143, ZIP, 96, 2, 48.000000, 
trial0022515, AA, 622, 12, 51.833333, GDX, 279, 4, 69.750000, ZIC, 618, 14, 44.142857, ZIP, 22, 2, 11.000000, 
trial0022516, AA, 756, 12, 63.000000, GDX, 362, 4, 90.500000, ZIC, 698, 14, 49.857143, ZIP, 207, 2, 103.500000, 
trial0022517, AA, 875, 12, 72.916667, GDX, 5, 4, 1.250000, ZIC, 366, 14, 26.142857, ZIP, 112, 2, 56.000000, 
trial0022518, AA, 886, 12, 73.833333, GDX, 262, 4, 65.500000, ZIC, 337, 14, 24.071429, ZIP, 32, 2, 16.000000, 
trial0022519, AA, 591, 12, 49.250000, GDX, 240, 4, 60.000000, ZIC, 378, 14, 27.000000, ZIP, 21, 2, 10.500000, 
trial0022520, AA, 444, 12, 37.000000, GDX, 132, 4, 33.000000, ZIC, 412, 14, 29.428571, ZIP, 17, 2, 8.500000, 
trial0022521, AA, 704, 12, 58.666667, GDX, 436, 4, 109.000000, ZIC, 234, 14, 16.714286, ZIP, 18, 2, 9.000000, 
trial0022522, AA, 784, 12, 65.333333, GDX, 188, 4, 47.000000, ZIC, 372, 14, 26.571429, ZIP, 192, 2, 96.000000, 
trial0022523, AA, 782, 12, 65.166667, GDX, 354, 4, 88.500000, ZIC, 399, 14, 28.500000, ZIP, 0, 2, 0.000000, 
trial0022524, AA, 515, 12, 42.916667, GDX, 342, 4, 85.500000, ZIC, 400, 14, 28.571429, ZIP, 38, 2, 19.000000, 
trial0022525, AA, 600, 12, 50.000000, GDX, 37, 4, 9.250000, ZIC, 469, 14, 33.500000, ZIP, 3, 2, 1.500000, 
trial0022526, AA, 886, 12, 73.833333, GDX, 98, 4, 24.500000, ZIC, 223, 14, 15.928571, ZIP, 141, 2, 70.500000, 
trial0022527, AA, 748, 12, 62.333333, GDX, 241, 4, 60.250000, ZIC, 505, 14, 36.071429, ZIP, 182, 2, 91.000000, 
trial0022528, AA, 956, 12, 79.666667, GDX, 148, 4, 37.000000, ZIC, 342, 14, 24.428571, ZIP, 139, 2, 69.500000, 
trial0022529, AA, 633, 12, 52.750000, GDX, 219, 4, 54.750000, ZIC, 192, 14, 13.714286, ZIP, 222, 2, 111.000000, 
trial0022530, AA, 777, 12, 64.750000, GDX, 313, 4, 78.250000, ZIC, 482, 14, 34.428571, ZIP, 205, 2, 102.500000, 
trial0022531, AA, 968, 12, 80.666667, GDX, 191, 4, 47.750000, ZIC, 1008, 14, 72.000000, ZIP, 47, 2, 23.500000, 
trial0022532, AA, 510, 12, 42.500000, GDX, 685, 4, 171.250000, ZIC, 502, 14, 35.857143, ZIP, 156, 2, 78.000000, 
trial0022533, AA, 1073, 12, 89.416667, GDX, 531, 4, 132.750000, ZIC, 585, 14, 41.785714, ZIP, 354, 2, 177.000000, 
trial0022534, AA, 1077, 12, 89.750000, GDX, 323, 4, 80.750000, ZIC, 763, 14, 54.500000, ZIP, 180, 2, 90.000000, 
trial0022535, AA, 661, 12, 55.083333, GDX, 289, 4, 72.250000, ZIC, 745, 14, 53.214286, ZIP, 0, 2, 0.000000, 
trial0022536, AA, 1641, 12, 136.750000, GDX, 63, 4, 15.750000, ZIC, 848, 14, 60.571429, ZIP, 35, 2, 17.500000, 
trial0022537, AA, 1049, 12, 87.416667, GDX, 420, 4, 105.000000, ZIC, 915, 14, 65.357143, ZIP, 257, 2, 128.500000, 
trial0022538, AA, 719, 12, 59.916667, GDX, 446, 4, 111.500000, ZIC, 735, 14, 52.500000, ZIP, 550, 2, 275.000000, 
trial0022539, AA, 639, 12, 53.250000, GDX, 459, 4, 114.750000, ZIC, 718, 14, 51.285714, ZIP, 109, 2, 54.500000, 
trial0022540, AA, 702, 12, 58.500000, GDX, 106, 4, 26.500000, ZIC, 1216, 14, 86.857143, ZIP, 233, 2, 116.500000, 
trial0022541, AA, 1284, 12, 107.000000, GDX, 495, 4, 123.750000, ZIC, 731, 14, 52.214286, ZIP, 129, 2, 64.500000, 
trial0022542, AA, 1127, 12, 93.916667, GDX, 152, 4, 38.000000, ZIC, 718, 14, 51.285714, ZIP, 334, 2, 167.000000, 
trial0022543, AA, 931, 12, 77.583333, GDX, 236, 4, 59.000000, ZIC, 1327, 14, 94.785714, ZIP, 85, 2, 42.500000, 
trial0022544, AA, 1056, 12, 88.000000, GDX, 25, 4, 6.250000, ZIC, 405, 14, 28.928571, ZIP, 256, 2, 128.000000, 
trial0022545, AA, 1388, 12, 115.666667, GDX, 337, 4, 84.250000, ZIC, 620, 14, 44.285714, ZIP, 20, 2, 10.000000, 
trial0022546, AA, 1085, 12, 90.416667, GDX, 984, 4, 246.000000, ZIC, 455, 14, 32.500000, ZIP, 306, 2, 153.000000, 
trial0022547, AA, 815, 12, 67.916667, GDX, 520, 4, 130.000000, ZIC, 570, 14, 40.714286, ZIP, 205, 2, 102.500000, 
trial0022548, AA, 726, 12, 60.500000, GDX, 466, 4, 116.500000, ZIC, 1417, 14, 101.214286, ZIP, 249, 2, 124.500000, 
trial0022549, AA, 1422, 12, 118.500000, GDX, 551, 4, 137.750000, ZIC, 594, 14, 42.428571, ZIP, 0, 2, 0.000000, 
trial0022550, AA, 671, 12, 55.916667, GDX, 554, 4, 138.500000, ZIC, 728, 14, 52.000000, ZIP, 0, 2, 0.000000, 
trial0022551, AA, 562, 12, 46.833333, GDX, 93, 4, 23.250000, ZIC, 1055, 14, 75.357143, ZIP, 262, 2, 131.000000, 
trial0022552, AA, 1106, 12, 92.166667, GDX, 475, 4, 118.750000, ZIC, 919, 14, 65.642857, ZIP, 190, 2, 95.000000, 
trial0022553, AA, 854, 12, 71.166667, GDX, 488, 4, 122.000000, ZIC, 974, 14, 69.571429, ZIP, 145, 2, 72.500000, 
trial0022554, AA, 822, 12, 68.500000, GDX, 466, 4, 116.500000, ZIC, 983, 14, 70.214286, ZIP, 5, 2, 2.500000, 
trial0022555, AA, 992, 12, 82.666667, GDX, 371, 4, 92.750000, ZIC, 809, 14, 57.785714, ZIP, 303, 2, 151.500000, 
