trial0021601, GDX, 462, 18, 25.666667, ZIC, 721, 14, 51.500000, 
trial0021602, GDX, 748, 18, 41.555556, ZIC, 255, 14, 18.214286, 
trial0021603, GDX, 648, 18, 36.000000, ZIC, 744, 14, 53.142857, 
trial0021604, GDX, 360, 18, 20.000000, ZIC, 519, 14, 37.071429, 
trial0021605, GDX, 582, 18, 32.333333, ZIC, 466, 14, 33.285714, 
trial0021606, GDX, 294, 18, 16.333333, ZIC, 499, 14, 35.642857, 
trial0021607, GDX, 638, 18, 35.444444, ZIC, 637, 14, 45.500000, 
trial0021608, GDX, 496, 18, 27.555556, ZIC, 726, 14, 51.857143, 
trial0021609, GDX, 645, 18, 35.833333, ZIC, 456, 14, 32.571429, 
trial0021610, GDX, 370, 18, 20.555556, ZIC, 470, 14, 33.571429, 
trial0021611, GDX, 720, 18, 40.000000, ZIC, 568, 14, 40.571429, 
trial0021612, GDX, 571, 18, 31.722222, ZIC, 690, 14, 49.285714, 
trial0021613, GDX, 182, 18, 10.111111, ZIC, 229, 14, 16.357143, 
trial0021614, GDX, 549, 18, 30.500000, ZIC, 671, 14, 47.928571, 
trial0021615, GDX, 661, 18, 36.722222, ZIC, 637, 14, 45.500000, 
trial0021616, GDX, 301, 18, 16.722222, ZIC, 308, 14, 22.000000, 
trial0021617, GDX, 617, 18, 34.277778, ZIC, 494, 14, 35.285714, 
trial0021618, GDX, 204, 18, 11.333333, ZIC, 696, 14, 49.714286, 
trial0021619, GDX, 734, 18, 40.777778, ZIC, 145, 14, 10.357143, 
trial0021620, GDX, 693, 18, 38.500000, ZIC, 749, 14, 53.500000, 
trial0021621, GDX, 586, 18, 32.555556, ZIC, 814, 14, 58.142857, 
trial0021622, GDX, 416, 18, 23.111111, ZIC, 532, 14, 38.000000, 
trial0021623, GDX, 291, 18, 16.166667, ZIC, 849, 14, 60.642857, 
trial0021624, GDX, 282, 18, 15.666667, ZIC, 326, 14, 23.285714, 
trial0021625, GDX, 452, 18, 25.111111, ZIC, 565, 14, 40.357143, 
trial0021626, GDX, 328, 18, 18.222222, ZIC, 908, 14, 64.857143, 
trial0021627, GDX, 523, 18, 29.055556, ZIC, 364, 14, 26.000000, 
trial0021628, GDX, 408, 18, 22.666667, ZIC, 439, 14, 31.357143, 
trial0021629, GDX, 340, 18, 18.888889, ZIC, 562, 14, 40.142857, 
trial0021630, GDX, 911, 18, 50.611111, ZIC, 618, 14, 44.142857, 
trial0021631, GDX, 161, 18, 8.944444, ZIC, 204, 14, 14.571429, 
trial0021632, GDX, 165, 18, 9.166667, ZIC, 153, 14, 10.928571, 
trial0021633, GDX, 328, 18, 18.222222, ZIC, 101, 14, 7.214286, 
trial0021634, GDX, 173, 18, 9.611111, ZIC, 274, 14, 19.571429, 
trial0021635, GDX, 179, 18, 9.944444, ZIC, 256, 14, 18.285714, 
trial0021636, GDX, 132, 18, 7.333333, ZIC, 329, 14, 23.500000, 
trial0021637, GDX, 316, 18, 17.555556, ZIC, 342, 14, 24.428571, 
trial0021638, GDX, 373, 18, 20.722222, ZIC, 153, 14, 10.928571, 
trial0021639, GDX, 383, 18, 21.277778, ZIC, 121, 14, 8.642857, 
trial0021640, GDX, 496, 18, 27.555556, ZIC, 166, 14, 11.857143, 
trial0021641, GDX, 290, 18, 16.111111, ZIC, 150, 14, 10.714286, 
trial0021642, GDX, 266, 18, 14.777778, ZIC, 309, 14, 22.071429, 
