trial0006301, GDX, 71, 30, 2.366667, ZIC, 135, 2, 67.500000, 
trial0006302, GDX, 144, 30, 4.800000, ZIC, 152, 2, 76.000000, 
trial0006303, GDX, 598, 30, 19.933333, ZIC, 97, 2, 48.500000, 
trial0006304, GDX, 204, 30, 6.800000, ZIC, 17, 2, 8.500000, 
trial0006305, GDX, 184, 30, 6.133333, ZIC, 119, 2, 59.500000, 
trial0006306, GDX, 282, 30, 9.400000, ZIC, 59, 2, 29.500000, 
trial0006307, GDX, 793, 30, 26.433333, ZIC, 1, 2, 0.500000, 
trial0006308, GDX, 383, 30, 12.766667, ZIC, 183, 2, 91.500000, 
trial0006309, GDX, 226, 30, 7.533333, ZIC, 64, 2, 32.000000, 
trial0006310, GDX, 268, 30, 8.933333, ZIC, 0, 2, 0.000000, 
trial0006311, GDX, 342, 30, 11.400000, ZIC, 44, 2, 22.000000, 
trial0006312, GDX, 409, 30, 13.633333, ZIC, 184, 2, 92.000000, 
trial0006313, GDX, 433, 30, 14.433333, ZIC, 11, 2, 5.500000, 
trial0006314, GDX, 183, 30, 6.100000, ZIC, 32, 2, 16.000000, 
trial0006315, GDX, 264, 30, 8.800000, ZIC, 34, 2, 17.000000, 
trial0006316, GDX, 157, 30, 5.233333, ZIC, 121, 2, 60.500000, 
trial0006317, GDX, 318, 30, 10.600000, ZIC, 0, 2, 0.000000, 
trial0006318, GDX, 251, 30, 8.366667, ZIC, 0, 2, 0.000000, 
trial0006319, GDX, 463, 30, 15.433333, ZIC, 122, 2, 61.000000, 
trial0006320, GDX, 153, 30, 5.100000, ZIC, 103, 2, 51.500000, 
trial0006321, GDX, 973, 30, 32.433333, ZIC, 22, 2, 11.000000, 
trial0006322, GDX, 581, 30, 19.366667, ZIC, 0, 2, 0.000000, 
trial0006323, GDX, 84, 30, 2.800000, ZIC, 96, 2, 48.000000, 
trial0006324, GDX, 251, 30, 8.366667, ZIC, 32, 2, 16.000000, 
trial0006325, GDX, 381, 30, 12.700000, ZIC, 20, 2, 10.000000, 
trial0006326, GDX, 280, 30, 9.333333, ZIC, 0, 2, 0.000000, 
trial0006327, GDX, 196, 30, 6.533333, ZIC, 43, 2, 21.500000, 
trial0006328, GDX, 251, 30, 8.366667, ZIC, 0, 2, 0.000000, 
trial0006329, GDX, 333, 30, 11.100000, ZIC, 183, 2, 91.500000, 
trial0006330, GDX, 164, 30, 5.466667, ZIC, 0, 2, 0.000000, 
trial0006331, GDX, 149, 30, 4.966667, ZIC, 27, 2, 13.500000, 
trial0006332, GDX, 179, 30, 5.966667, ZIC, 0, 2, 0.000000, 
trial0006333, GDX, 56, 30, 1.866667, ZIC, 92, 2, 46.000000, 
trial0006334, GDX, 107, 30, 3.566667, ZIC, 41, 2, 20.500000, 
trial0006335, GDX, 60, 30, 2.000000, ZIC, 93, 2, 46.500000, 
trial0006336, GDX, 95, 30, 3.166667, ZIC, 86, 2, 43.000000, 
trial0006337, GDX, 257, 30, 8.566667, ZIC, 94, 2, 47.000000, 
