trial0001201, GDX, 0, 2, 0.000000, ZIP, 3728, 30, 124.266667, 
trial0001202, GDX, 213, 2, 106.500000, ZIP, 3761, 30, 125.366667, 
trial0001203, GDX, 516, 2, 258.000000, ZIP, 3630, 30, 121.000000, 
trial0001204, GDX, 263, 2, 131.500000, ZIP, 3289, 30, 109.633333, 
trial0001205, GDX, 97, 2, 48.500000, ZIP, 3712, 30, 123.733333, 
trial0001206, GDX, 170, 2, 85.000000, ZIP, 3447, 30, 114.900000, 
trial0001207, GDX, 274, 2, 137.000000, ZIP, 3522, 30, 117.400000, 
trial0001208, GDX, 518, 2, 259.000000, ZIP, 2816, 30, 93.866667, 
trial0001209, GDX, 650, 2, 325.000000, ZIP, 2610, 30, 87.000000, 
trial0001210, GDX, 219, 2, 109.500000, ZIP, 3467, 30, 115.566667, 
trial0001211, GDX, 275, 2, 137.500000, ZIP, 2721, 30, 90.700000, 
trial0001212, GDX, 159, 2, 79.500000, ZIP, 3510, 30, 117.000000, 
trial0001213, GDX, 286, 2, 143.000000, ZIP, 3451, 30, 115.033333, 
trial0001214, GDX, 637, 2, 318.500000, ZIP, 3234, 30, 107.800000, 
trial0001215, GDX, 116, 2, 58.000000, ZIP, 3199, 30, 106.633333, 
trial0001216, GDX, 273, 2, 136.500000, ZIP, 3327, 30, 110.900000, 
trial0001217, GDX, 0, 2, 0.000000, ZIP, 3874, 30, 129.133333, 
trial0001218, GDX, 0, 2, 0.000000, ZIP, 460, 30, 15.333333, 
trial0001219, GDX, 282, 2, 141.000000, ZIP, 3369, 30, 112.300000, 
trial0001220, GDX, 36, 2, 18.000000, ZIP, 3464, 30, 115.466667, 
trial0001221, GDX, 171, 2, 85.500000, ZIP, 2029, 30, 67.633333, 
trial0001222, GDX, 307, 2, 153.500000, ZIP, 3073, 30, 102.433333, 
trial0001223, GDX, 32, 2, 16.000000, ZIP, 3742, 30, 124.733333, 
trial0001224, GDX, 10, 2, 5.000000, ZIP, 3706, 30, 123.533333, 
trial0001225, GDX, 6, 2, 3.000000, ZIP, 1841, 30, 61.366667, 
trial0001226, GDX, 215, 2, 107.500000, ZIP, 3777, 30, 125.900000, 
trial0001227, GDX, 131, 2, 65.500000, ZIP, 3481, 30, 116.033333, 
trial0001228, GDX, 312, 2, 156.000000, ZIP, 3356, 30, 111.866667, 
trial0001229, GDX, 0, 2, 0.000000, ZIP, 3498, 30, 116.600000, 
trial0001230, GDX, 222, 2, 111.000000, ZIP, 3457, 30, 115.233333, 
trial0001231, GDX, 588, 2, 294.000000, ZIP, 3772, 30, 125.733333, 
trial0001232, GDX, 82, 2, 41.000000, ZIP, 4373, 30, 145.766667, 
trial0001233, GDX, 304, 2, 152.000000, ZIP, 2044, 30, 68.133333, 
trial0001234, GDX, 160, 2, 80.000000, ZIP, 4572, 30, 152.400000, 
trial0001235, GDX, 18, 2, 9.000000, ZIP, 4509, 30, 150.300000, 
trial0001236, GDX, 468, 2, 234.000000, ZIP, 4071, 30, 135.700000, 
trial0001237, GDX, 0, 2, 0.000000, ZIP, 4551, 30, 151.700000, 
trial0001238, GDX, 92, 2, 46.000000, ZIP, 4400, 30, 146.666667, 
trial0001239, GDX, 116, 2, 58.000000, ZIP, 4703, 30, 156.766667, 
trial0001240, GDX, 774, 2, 387.000000, ZIP, 3870, 30, 129.000000, 
trial0001241, GDX, 80, 2, 40.000000, ZIP, 3865, 30, 128.833333, 
trial0001242, GDX, 389, 2, 194.500000, ZIP, 4402, 30, 146.733333, 
trial0001243, GDX, 505, 2, 252.500000, ZIP, 3961, 30, 132.033333, 
trial0001244, GDX, 245, 2, 122.500000, ZIP, 3841, 30, 128.033333, 
trial0001245, GDX, 0, 2, 0.000000, ZIP, 4388, 30, 146.266667, 
trial0001246, GDX, 0, 2, 0.000000, ZIP, 4577, 30, 152.566667, 
trial0001247, GDX, 258, 2, 129.000000, ZIP, 3917, 30, 130.566667, 
trial0001248, GDX, 563, 2, 281.500000, ZIP, 3756, 30, 125.200000, 
trial0001249, GDX, 134, 2, 67.000000, ZIP, 4019, 30, 133.966667, 
trial0001250, GDX, 219, 2, 109.500000, ZIP, 4408, 30, 146.933333, 
trial0001251, GDX, 5, 2, 2.500000, ZIP, 3834, 30, 127.800000, 
trial0001252, GDX, 29, 2, 14.500000, ZIP, 4358, 30, 145.266667, 
trial0001253, GDX, 889, 2, 444.500000, ZIP, 3911, 30, 130.366667, 
trial0001254, GDX, 39, 2, 19.500000, ZIP, 4554, 30, 151.800000, 
trial0001255, GDX, 0, 2, 0.000000, ZIP, 4558, 30, 151.933333, 
trial0001256, GDX, 0, 2, 0.000000, ZIP, 4271, 30, 142.366667, 
trial0001257, GDX, 815, 2, 407.500000, ZIP, 3604, 30, 120.133333, 
trial0001258, GDX, 121, 2, 60.500000, ZIP, 1859, 30, 61.966667, 
trial0001259, GDX, 232, 2, 116.000000, ZIP, 3851, 30, 128.366667, 
trial0001260, GDX, 440, 2, 220.000000, ZIP, 4036, 30, 134.533333, 
trial0001261, GDX, 298, 2, 149.000000, ZIP, 2782, 30, 92.733333, 
trial0001262, GDX, 19, 2, 9.500000, ZIP, 3144, 30, 104.800000, 
trial0001263, GDX, 237, 2, 118.500000, ZIP, 3085, 30, 102.833333, 
trial0001264, GDX, 0, 2, 0.000000, ZIP, 3208, 30, 106.933333, 
trial0001265, GDX, 254, 2, 127.000000, ZIP, 2830, 30, 94.333333, 
trial0001266, GDX, 233, 2, 116.500000, ZIP, 1667, 30, 55.566667, 
trial0001267, GDX, 85, 2, 42.500000, ZIP, 2749, 30, 91.633333, 
trial0001268, GDX, 129, 2, 64.500000, ZIP, 2885, 30, 96.166667, 
trial0001269, GDX, 0, 2, 0.000000, ZIP, 3282, 30, 109.400000, 
trial0001270, GDX, 0, 2, 0.000000, ZIP, 1157, 30, 38.566667, 
trial0001271, GDX, 375, 2, 187.500000, ZIP, 2970, 30, 99.000000, 
trial0001272, GDX, 378, 2, 189.000000, ZIP, 2761, 30, 92.033333, 
trial0001273, GDX, 318, 2, 159.000000, ZIP, 3041, 30, 101.366667, 
trial0001274, GDX, 29, 2, 14.500000, ZIP, 3168, 30, 105.600000, 
trial0001275, GDX, 16, 2, 8.000000, ZIP, 2631, 30, 87.700000, 
trial0001276, GDX, 554, 2, 277.000000, ZIP, 2605, 30, 86.833333, 
trial0001277, GDX, 70, 2, 35.000000, ZIP, 1330, 30, 44.333333, 
trial0001278, GDX, 87, 2, 43.500000, ZIP, 2167, 30, 72.233333, 
trial0001279, GDX, 226, 2, 113.000000, ZIP, 2524, 30, 84.133333, 
trial0001280, GDX, 250, 2, 125.000000, ZIP, 2982, 30, 99.400000, 
trial0001281, GDX, 258, 2, 129.000000, ZIP, 2535, 30, 84.500000, 
trial0001282, GDX, 0, 2, 0.000000, ZIP, 969, 30, 32.300000, 
trial0001283, GDX, 214, 2, 107.000000, ZIP, 977, 30, 32.566667, 
trial0001284, GDX, 295, 2, 147.500000, ZIP, 2995, 30, 99.833333, 
trial0001285, GDX, 0, 2, 0.000000, ZIP, 1750, 30, 58.333333, 
trial0001286, GDX, 247, 2, 123.500000, ZIP, 3018, 30, 100.600000, 
trial0001287, GDX, 254, 2, 127.000000, ZIP, 2933, 30, 97.766667, 
trial0001288, GDX, 98, 2, 49.000000, ZIP, 2314, 30, 77.133333, 
trial0001289, GDX, 55, 2, 27.500000, ZIP, 2505, 30, 83.500000, 
trial0001290, GDX, 314, 2, 157.000000, ZIP, 3038, 30, 101.266667, 
trial0001291, GDX, 0, 2, 0.000000, ZIP, 7074, 30, 235.800000, 
trial0001292, GDX, 308, 2, 154.000000, ZIP, 8345, 30, 278.166667, 
trial0001293, GDX, 539, 2, 269.500000, ZIP, 7960, 30, 265.333333, 
trial0001294, GDX, 508, 2, 254.000000, ZIP, 6884, 30, 229.466667, 
trial0001295, GDX, 1809, 2, 904.500000, ZIP, 7742, 30, 258.066667, 
trial0001296, GDX, 324, 2, 162.000000, ZIP, 8973, 30, 299.100000, 
trial0001297, GDX, 506, 2, 253.000000, ZIP, 7678, 30, 255.933333, 
trial0001298, GDX, 303, 2, 151.500000, ZIP, 7727, 30, 257.566667, 
trial0001299, GDX, 0, 2, 0.000000, ZIP, 7651, 30, 255.033333, 
trial0001300, GDX, 0, 2, 0.000000, ZIP, 7860, 30, 262.000000, 
trial0001301, GDX, 37, 2, 18.500000, ZIP, 8395, 30, 279.833333, 
trial0001302, GDX, 0, 2, 0.000000, ZIP, 7455, 30, 248.500000, 
trial0001303, GDX, 63, 2, 31.500000, ZIP, 7731, 30, 257.700000, 
trial0001304, GDX, 0, 2, 0.000000, ZIP, 8067, 30, 268.900000, 
trial0001305, GDX, 542, 2, 271.000000, ZIP, 9141, 30, 304.700000, 
trial0001306, GDX, 225, 2, 112.500000, ZIP, 6800, 30, 226.666667, 
trial0001307, GDX, 97, 2, 48.500000, ZIP, 8775, 30, 292.500000, 
trial0001308, GDX, 48, 2, 24.000000, ZIP, 6084, 30, 202.800000, 
trial0001309, GDX, 331, 2, 165.500000, ZIP, 7449, 30, 248.300000, 
trial0001310, GDX, 83, 2, 41.500000, ZIP, 7470, 30, 249.000000, 
trial0001311, GDX, 803, 2, 401.500000, ZIP, 8855, 30, 295.166667, 
trial0001312, GDX, 750, 2, 375.000000, ZIP, 7306, 30, 243.533333, 
trial0001313, GDX, 558, 2, 279.000000, ZIP, 7592, 30, 253.066667, 
trial0001314, GDX, 422, 2, 211.000000, ZIP, 7542, 30, 251.400000, 
