trial0003001, AA, 3789, 22, 172.227273, GDX, 1556, 8, 194.500000, ZIC, 789, 2, 394.500000, 
trial0003002, AA, 4125, 22, 187.500000, GDX, 2325, 8, 290.625000, ZIC, 188, 2, 94.000000, 
trial0003003, AA, 5142, 22, 233.727273, GDX, 1547, 8, 193.375000, ZIC, 0, 2, 0.000000, 
trial0003004, AA, 4695, 22, 213.409091, GDX, 2124, 8, 265.500000, ZIC, 0, 2, 0.000000, 
trial0003005, AA, 3687, 22, 167.590909, GDX, 2870, 8, 358.750000, ZIC, 0, 2, 0.000000, 
trial0003006, AA, 3475, 22, 157.954545, GDX, 2475, 8, 309.375000, ZIC, 217, 2, 108.500000, 
trial0003007, AA, 4518, 22, 205.363636, GDX, 791, 8, 98.875000, ZIC, 626, 2, 313.000000, 
trial0003008, AA, 4414, 22, 200.636364, GDX, 1795, 8, 224.375000, ZIC, 185, 2, 92.500000, 
trial0003009, AA, 4306, 22, 195.727273, GDX, 1805, 8, 225.625000, ZIC, 206, 2, 103.000000, 
trial0003010, AA, 4041, 22, 183.681818, GDX, 2663, 8, 332.875000, ZIC, 55, 2, 27.500000, 
trial0003011, AA, 4460, 22, 202.727273, GDX, 1812, 8, 226.500000, ZIC, 141, 2, 70.500000, 
trial0003012, AA, 5406, 22, 245.727273, GDX, 604, 8, 75.500000, ZIC, 428, 2, 214.000000, 
trial0003013, AA, 5941, 22, 270.045455, GDX, 103, 8, 12.875000, ZIC, 144, 2, 72.000000, 
trial0003014, AA, 4611, 22, 209.590909, GDX, 1987, 8, 248.375000, ZIC, 130, 2, 65.000000, 
trial0003015, AA, 4667, 22, 212.136364, GDX, 920, 8, 115.000000, ZIC, 523, 2, 261.500000, 
trial0003016, AA, 3545, 22, 161.136364, GDX, 1591, 8, 198.875000, ZIC, 726, 2, 363.000000, 
trial0003017, AA, 4780, 22, 217.272727, GDX, 1308, 8, 163.500000, ZIC, 223, 2, 111.500000, 
trial0003018, AA, 4399, 22, 199.954545, GDX, 1412, 8, 176.500000, ZIC, 488, 2, 244.000000, 
