trial0057901, AA, 118, 24, 4.916667, GDX, 31, 4, 7.750000, ZIC, 34, 4, 8.500000, 
trial0057902, AA, 129, 24, 5.375000, GDX, 11, 4, 2.750000, ZIC, 15, 4, 3.750000, 
trial0057903, AA, 114, 24, 4.750000, GDX, 5, 4, 1.250000, ZIC, 51, 4, 12.750000, 
trial0057904, AA, 96, 24, 4.000000, GDX, 46, 4, 11.500000, ZIC, 28, 4, 7.000000, 
trial0057905, AA, 77, 24, 3.208333, GDX, 43, 4, 10.750000, ZIC, 42, 4, 10.500000, 
trial0057906, AA, 116, 24, 4.833333, GDX, 2, 4, 0.500000, ZIC, 32, 4, 8.000000, 
trial0057907, AA, 124, 24, 5.166667, GDX, 23, 4, 5.750000, ZIC, 26, 4, 6.500000, 
trial0057908, AA, 153, 24, 6.375000, GDX, 0, 4, 0.000000, ZIC, 28, 4, 7.000000, 
trial0057909, AA, 153, 24, 6.375000, GDX, 5, 4, 1.250000, ZIC, 14, 4, 3.500000, 
trial0057910, AA, 132, 24, 5.500000, GDX, 23, 4, 5.750000, ZIC, 26, 4, 6.500000, 
trial0057911, AA, 106, 24, 4.416667, GDX, 22, 4, 5.500000, ZIC, 41, 4, 10.250000, 
trial0057912, AA, 129, 24, 5.375000, GDX, 6, 4, 1.500000, ZIC, 18, 4, 4.500000, 
trial0057913, AA, 130, 24, 5.416667, GDX, 12, 4, 3.000000, ZIC, 37, 4, 9.250000, 
trial0057914, AA, 22, 24, 0.916667, GDX, 38, 4, 9.500000, ZIC, 15, 4, 3.750000, 
trial0057915, AA, 136, 24, 5.666667, GDX, 3, 4, 0.750000, ZIC, 17, 4, 4.250000, 
trial0057916, AA, 134, 24, 5.583333, GDX, 36, 4, 9.000000, ZIC, 11, 4, 2.750000, 
trial0057917, AA, 142, 24, 5.916667, GDX, 0, 4, 0.000000, ZIC, 25, 4, 6.250000, 
trial0057918, AA, 93, 24, 3.875000, GDX, 58, 4, 14.500000, ZIC, 27, 4, 6.750000, 
trial0057919, AA, 114, 24, 4.750000, GDX, 23, 4, 5.750000, ZIC, 15, 4, 3.750000, 
trial0057920, AA, 160, 24, 6.666667, GDX, 8, 4, 2.000000, ZIC, 13, 4, 3.250000, 
trial0057921, AA, 87, 24, 3.625000, GDX, 27, 4, 6.750000, ZIC, 67, 4, 16.750000, 
trial0057922, AA, 78, 24, 3.250000, GDX, 42, 4, 10.500000, ZIC, 39, 4, 9.750000, 
trial0057923, AA, 131, 24, 5.458333, GDX, 18, 4, 4.500000, ZIC, 24, 4, 6.000000, 
trial0057924, AA, 93, 24, 3.875000, GDX, 32, 4, 8.000000, ZIC, 36, 4, 9.000000, 
trial0057925, AA, 117, 24, 4.875000, GDX, 36, 4, 9.000000, ZIC, 14, 4, 3.500000, 
trial0057926, AA, 111, 24, 4.625000, GDX, 24, 4, 6.000000, ZIC, 35, 4, 8.750000, 
trial0057927, AA, 131, 24, 5.458333, GDX, 10, 4, 2.500000, ZIC, 37, 4, 9.250000, 
trial0057928, AA, 181, 24, 7.541667, GDX, 0, 4, 0.000000, ZIC, 0, 4, 0.000000, 
trial0057929, AA, 96, 24, 4.000000, GDX, 29, 4, 7.250000, ZIC, 40, 4, 10.000000, 
trial0057930, AA, 86, 24, 3.583333, GDX, 58, 4, 14.500000, ZIC, 34, 4, 8.500000, 
trial0057931, AA, 244, 24, 10.166667, GDX, 45, 4, 11.250000, ZIC, 79, 4, 19.750000, 
trial0057932, AA, 295, 24, 12.291667, GDX, 15, 4, 3.750000, ZIC, 45, 4, 11.250000, 
trial0057933, AA, 259, 24, 10.791667, GDX, 29, 4, 7.250000, ZIC, 79, 4, 19.750000, 
trial0057934, AA, 268, 24, 11.166667, GDX, 22, 4, 5.500000, ZIC, 83, 4, 20.750000, 
trial0057935, AA, 231, 24, 9.625000, GDX, 113, 4, 28.250000, ZIC, 42, 4, 10.500000, 
trial0057936, AA, 274, 24, 11.416667, GDX, 71, 4, 17.750000, ZIC, 41, 4, 10.250000, 
trial0057937, AA, 256, 24, 10.666667, GDX, 44, 4, 11.000000, ZIC, 86, 4, 21.500000, 
trial0057938, AA, 282, 24, 11.750000, GDX, 4, 4, 1.000000, ZIC, 69, 4, 17.250000, 
trial0057939, AA, 281, 24, 11.708333, GDX, 59, 4, 14.750000, ZIC, 9, 4, 2.250000, 
trial0057940, AA, 256, 24, 10.666667, GDX, 30, 4, 7.500000, ZIC, 62, 4, 15.500000, 
trial0057941, AA, 326, 24, 13.583333, GDX, 43, 4, 10.750000, ZIC, 11, 4, 2.750000, 
trial0057942, AA, 228, 24, 9.500000, GDX, 81, 4, 20.250000, ZIC, 77, 4, 19.250000, 
trial0057943, AA, 314, 24, 13.083333, GDX, 72, 4, 18.000000, ZIC, 0, 4, 0.000000, 
trial0057944, AA, 342, 24, 14.250000, GDX, 3, 4, 0.750000, ZIC, 28, 4, 7.000000, 
trial0057945, AA, 246, 24, 10.250000, GDX, 53, 4, 13.250000, ZIC, 81, 4, 20.250000, 
trial0057946, AA, 260, 24, 10.833333, GDX, 12, 4, 3.000000, ZIC, 114, 4, 28.500000, 
trial0057947, AA, 302, 24, 12.583333, GDX, 36, 4, 9.000000, ZIC, 42, 4, 10.500000, 
trial0057948, AA, 310, 24, 12.916667, GDX, 17, 4, 4.250000, ZIC, 66, 4, 16.500000, 
trial0057949, AA, 204, 24, 8.500000, GDX, 109, 4, 27.250000, ZIC, 80, 4, 20.000000, 
trial0057950, AA, 272, 24, 11.333333, GDX, 21, 4, 5.250000, ZIC, 74, 4, 18.500000, 
trial0057951, AA, 281, 24, 11.708333, GDX, 49, 4, 12.250000, ZIC, 56, 4, 14.000000, 
trial0057952, AA, 292, 24, 12.166667, GDX, 6, 4, 1.500000, ZIC, 57, 4, 14.250000, 
trial0057953, AA, 272, 24, 11.333333, GDX, 10, 4, 2.500000, ZIC, 92, 4, 23.000000, 
trial0057954, AA, 298, 24, 12.416667, GDX, 0, 4, 0.000000, ZIC, 70, 4, 17.500000, 
trial0057955, AA, 299, 24, 12.458333, GDX, 36, 4, 9.000000, ZIC, 51, 4, 12.750000, 
trial0057956, AA, 243, 24, 10.125000, GDX, 43, 4, 10.750000, ZIC, 81, 4, 20.250000, 
trial0057957, AA, 280, 24, 11.666667, GDX, 0, 4, 0.000000, ZIC, 75, 4, 18.750000, 
trial0057958, AA, 258, 24, 10.750000, GDX, 37, 4, 9.250000, ZIC, 60, 4, 15.000000, 
trial0057959, AA, 141, 24, 5.875000, GDX, 99, 4, 24.750000, ZIC, 146, 4, 36.500000, 
