trial0047701, AA, 188, 8, 23.500000, GDX, 370, 24, 15.416667, 
trial0047702, AA, 52, 8, 6.500000, GDX, 488, 24, 20.333333, 
trial0047703, AA, 190, 8, 23.750000, GDX, 350, 24, 14.583333, 
trial0047704, AA, 123, 8, 15.375000, GDX, 381, 24, 15.875000, 
trial0047705, AA, 50, 8, 6.250000, GDX, 391, 24, 16.291667, 
trial0047706, AA, 111, 8, 13.875000, GDX, 384, 24, 16.000000, 
trial0047707, AA, 105, 8, 13.125000, GDX, 381, 24, 15.875000, 
trial0047708, AA, 61, 8, 7.625000, GDX, 389, 24, 16.208333, 
trial0047709, AA, 171, 8, 21.375000, GDX, 387, 24, 16.125000, 
trial0047710, AA, 105, 8, 13.125000, GDX, 390, 24, 16.250000, 
trial0047711, AA, 172, 8, 21.500000, GDX, 278, 24, 11.583333, 
trial0047712, AA, 84, 8, 10.500000, GDX, 339, 24, 14.125000, 
trial0047713, AA, 78, 8, 9.750000, GDX, 462, 24, 19.250000, 
trial0047714, AA, 157, 8, 19.625000, GDX, 365, 24, 15.208333, 
trial0047715, AA, 28, 8, 3.500000, GDX, 530, 24, 22.083333, 
trial0047716, AA, 132, 8, 16.500000, GDX, 336, 24, 14.000000, 
trial0047717, AA, 189, 8, 23.625000, GDX, 360, 24, 15.000000, 
trial0047718, AA, 78, 8, 9.750000, GDX, 498, 24, 20.750000, 
trial0047719, AA, 54, 8, 6.750000, GDX, 486, 24, 20.250000, 
trial0047720, AA, 81, 8, 10.125000, GDX, 405, 24, 16.875000, 
trial0047721, AA, 119, 8, 14.875000, GDX, 340, 24, 14.166667, 
trial0047722, AA, 129, 8, 16.125000, GDX, 438, 24, 18.250000, 
trial0047723, AA, 69, 8, 8.625000, GDX, 426, 24, 17.750000, 
trial0047724, AA, 111, 8, 13.875000, GDX, 384, 24, 16.000000, 
trial0047725, AA, 91, 8, 11.375000, GDX, 359, 24, 14.958333, 
trial0047726, AA, 81, 8, 10.125000, GDX, 405, 24, 16.875000, 
trial0047727, AA, 100, 8, 12.500000, GDX, 350, 24, 14.583333, 
trial0047728, AA, 0, 8, 0.000000, GDX, 297, 24, 12.375000, 
trial0047729, AA, 0, 8, 0.000000, GDX, 90, 24, 3.750000, 
trial0047730, AA, 0, 8, 0.000000, GDX, 135, 24, 5.625000, 
trial0047731, AA, 6, 8, 0.750000, GDX, 257, 24, 10.708333, 
trial0047732, AA, 0, 8, 0.000000, GDX, 185, 24, 7.708333, 
trial0047733, AA, 89, 8, 11.125000, GDX, 0, 24, 0.000000, 
trial0047734, AA, 71, 8, 8.875000, GDX, 156, 24, 6.500000, 
trial0047735, AA, 4, 8, 0.500000, GDX, 181, 24, 7.541667, 
trial0047736, AA, 6, 8, 0.750000, GDX, 221, 24, 9.208333, 
trial0047737, AA, 47, 8, 5.875000, GDX, 30, 24, 1.250000, 
trial0047738, AA, 0, 8, 0.000000, GDX, 71, 24, 2.958333, 
trial0047739, AA, 89, 8, 11.125000, GDX, 0, 24, 0.000000, 
trial0047740, AA, 71, 8, 8.875000, GDX, 132, 24, 5.500000, 
trial0047741, AA, 0, 8, 0.000000, GDX, 89, 24, 3.708333, 
trial0047742, AA, 83, 8, 10.375000, GDX, 156, 24, 6.500000, 
trial0047743, AA, 11, 8, 1.375000, GDX, 210, 24, 8.750000, 
trial0047744, AA, 6, 8, 0.750000, GDX, 65, 24, 2.708333, 
trial0047745, AA, 143, 8, 17.875000, GDX, 126, 24, 5.250000, 
trial0047746, AA, 0, 8, 0.000000, GDX, 125, 24, 5.208333, 
trial0047747, AA, 6, 8, 0.750000, GDX, 227, 24, 9.458333, 
trial0047748, AA, 78, 8, 9.750000, GDX, 35, 24, 1.458333, 
trial0047749, AA, 0, 8, 0.000000, GDX, 191, 24, 7.958333, 
trial0047750, AA, 16, 8, 2.000000, GDX, 301, 24, 12.541667, 
trial0047751, AA, 53, 8, 6.625000, GDX, 84, 24, 3.500000, 
trial0047752, AA, 53, 8, 6.625000, GDX, 246, 24, 10.250000, 
trial0047753, AA, 95, 8, 11.875000, GDX, 102, 24, 4.250000, 
trial0047754, AA, 71, 8, 8.875000, GDX, 48, 24, 2.000000, 
trial0047755, AA, 12, 8, 1.500000, GDX, 275, 24, 11.458333, 
trial0047756, AA, 35, 8, 4.375000, GDX, 78, 24, 3.250000, 
trial0047757, AA, 95, 8, 11.875000, GDX, 228, 24, 9.500000, 
trial0047758, AA, 14, 8, 1.750000, GDX, 303, 24, 12.625000, 
trial0047759, AA, 0, 8, 0.000000, GDX, 35, 24, 1.458333, 
trial0047760, AA, 14, 8, 1.750000, GDX, 315, 24, 13.125000, 
trial0047761, AA, 143, 8, 17.875000, GDX, 100, 24, 4.166667, 
trial0047762, AA, 235, 8, 29.375000, GDX, 172, 24, 7.166667, 
trial0047763, AA, 15, 8, 1.875000, GDX, 505, 24, 21.041667, 
trial0047764, AA, 140, 8, 17.500000, GDX, 223, 24, 9.291667, 
trial0047765, AA, 143, 8, 17.875000, GDX, 325, 24, 13.541667, 
trial0047766, AA, 112, 8, 14.000000, GDX, 0, 24, 0.000000, 
trial0047767, AA, 154, 8, 19.250000, GDX, 297, 24, 12.375000, 
trial0047768, AA, 217, 8, 27.125000, GDX, 329, 24, 13.708333, 
trial0047769, AA, 85, 8, 10.625000, GDX, 418, 24, 17.416667, 
trial0047770, AA, 318, 8, 39.750000, GDX, 12, 24, 0.500000, 
trial0047771, AA, 34, 8, 4.250000, GDX, 365, 24, 15.208333, 
trial0047772, AA, 240, 8, 30.000000, GDX, 280, 24, 11.666667, 
trial0047773, AA, 288, 8, 36.000000, GDX, 249, 24, 10.375000, 
trial0047774, AA, 8, 8, 1.000000, GDX, 296, 24, 12.333333, 
trial0047775, AA, 130, 8, 16.250000, GDX, 251, 24, 10.458333, 
trial0047776, AA, 170, 8, 21.250000, GDX, 376, 24, 15.666667, 
trial0047777, AA, 256, 8, 32.000000, GDX, 290, 24, 12.083333, 
trial0047778, AA, 182, 8, 22.750000, GDX, 347, 24, 14.458333, 
trial0047779, AA, 155, 8, 19.375000, GDX, 383, 24, 15.958333, 
trial0047780, AA, 260, 8, 32.500000, GDX, 130, 24, 5.416667, 
trial0047781, AA, 242, 8, 30.250000, GDX, 304, 24, 12.666667, 
trial0047782, AA, 245, 8, 30.625000, GDX, 119, 24, 4.958333, 
trial0047783, AA, 0, 8, 0.000000, GDX, 260, 24, 10.833333, 
trial0047784, AA, 129, 8, 16.125000, GDX, 252, 24, 10.500000, 
trial0047785, AA, 271, 8, 33.875000, GDX, 249, 24, 10.375000, 
trial0047786, AA, 18, 8, 2.250000, GDX, 519, 24, 21.625000, 
trial0047787, AA, 11, 8, 1.375000, GDX, 326, 24, 13.583333, 
trial0047788, AA, 90, 8, 11.250000, GDX, 196, 24, 8.166667, 
trial0047789, AA, 165, 8, 20.625000, GDX, 121, 24, 5.041667, 
trial0047790, AA, 154, 8, 19.250000, GDX, 375, 24, 15.625000, 
trial0047791, AA, 0, 8, 0.000000, GDX, 340, 24, 14.166667, 
trial0047792, AA, 63, 8, 7.875000, GDX, 226, 24, 9.416667, 
trial0047793, AA, 0, 8, 0.000000, GDX, 213, 24, 8.875000, 
trial0047794, AA, 29, 8, 3.625000, GDX, 431, 24, 17.958333, 
trial0047795, AA, 68, 8, 8.500000, GDX, 136, 24, 5.666667, 
trial0047796, AA, 157, 8, 19.625000, GDX, 303, 24, 12.625000, 
trial0047797, AA, 18, 8, 2.250000, GDX, 391, 24, 16.291667, 
trial0047798, AA, 26, 8, 3.250000, GDX, 383, 24, 15.958333, 
trial0047799, AA, 111, 8, 13.875000, GDX, 127, 24, 5.291667, 
trial0047800, AA, 93, 8, 11.625000, GDX, 51, 24, 2.125000, 
trial0047801, AA, 102, 8, 12.750000, GDX, 0, 24, 0.000000, 
trial0047802, AA, 93, 8, 11.625000, GDX, 282, 24, 11.750000, 
trial0047803, AA, 140, 8, 17.500000, GDX, 337, 24, 14.041667, 
trial0047804, AA, 14, 8, 1.750000, GDX, 368, 24, 15.333333, 
trial0047805, AA, 51, 8, 6.375000, GDX, 459, 24, 19.125000, 
trial0047806, AA, 34, 8, 4.250000, GDX, 203, 24, 8.458333, 
trial0047807, AA, 14, 8, 1.750000, GDX, 378, 24, 15.750000, 
trial0047808, AA, 8, 8, 1.000000, GDX, 197, 24, 8.208333, 
trial0047809, AA, 76, 8, 9.500000, GDX, 68, 24, 2.833333, 
trial0047810, AA, 76, 8, 9.500000, GDX, 162, 24, 6.750000, 
trial0047811, AA, 68, 8, 8.500000, GDX, 221, 24, 9.208333, 
trial0047812, AA, 128, 8, 16.000000, GDX, 0, 24, 0.000000, 
trial0047813, AA, 0, 8, 0.000000, GDX, 153, 24, 6.375000, 
trial0047814, AA, 86, 8, 10.750000, GDX, 381, 24, 15.875000, 
trial0047815, AA, 110, 8, 13.750000, GDX, 128, 24, 5.333333, 
trial0047816, AA, 9, 8, 1.125000, GDX, 417, 24, 17.375000, 
trial0047817, AA, 0, 8, 0.000000, GDX, 195, 24, 8.125000, 
trial0047818, AA, 26, 8, 3.250000, GDX, 417, 24, 17.375000, 
trial0047819, AA, 9, 8, 1.125000, GDX, 297, 24, 12.375000, 
trial0047820, AA, 133, 8, 16.625000, GDX, 336, 24, 14.000000, 
trial0047821, AA, 40, 8, 5.000000, GDX, 97, 24, 4.041667, 
trial0047822, AA, 0, 8, 0.000000, GDX, 24, 24, 1.000000, 
trial0047823, AA, 0, 8, 0.000000, GDX, 88, 24, 3.666667, 
trial0047824, AA, 36, 8, 4.500000, GDX, 32, 24, 1.333333, 
trial0047825, AA, 0, 8, 0.000000, GDX, 72, 24, 3.000000, 
trial0047826, AA, 0, 8, 0.000000, GDX, 0, 24, 0.000000, 
trial0047827, AA, 4, 8, 0.500000, GDX, 101, 24, 4.208333, 
trial0047828, AA, 0, 8, 0.000000, GDX, 0, 24, 0.000000, 
trial0047829, AA, 0, 8, 0.000000, GDX, 0, 24, 0.000000, 
trial0047830, AA, 0, 8, 0.000000, GDX, 39, 24, 1.625000, 
trial0047831, AA, 0, 8, 0.000000, GDX, 72, 24, 3.000000, 
trial0047832, AA, 0, 8, 0.000000, GDX, 55, 24, 2.291667, 
trial0047833, AA, 6, 8, 0.750000, GDX, 106, 24, 4.416667, 
trial0047834, AA, 0, 8, 0.000000, GDX, 27, 24, 1.125000, 
trial0047835, AA, 0, 8, 0.000000, GDX, 80, 24, 3.333333, 
trial0047836, AA, 3, 8, 0.375000, GDX, 87, 24, 3.625000, 
trial0047837, AA, 0, 8, 0.000000, GDX, 22, 24, 0.916667, 
trial0047838, AA, 3, 8, 0.375000, GDX, 60, 24, 2.500000, 
trial0047839, AA, 16, 8, 2.000000, GDX, 17, 24, 0.708333, 
trial0047840, AA, 3, 8, 0.375000, GDX, 55, 24, 2.291667, 
trial0047841, AA, 25, 8, 3.125000, GDX, 8, 24, 0.333333, 
trial0047842, AA, 0, 8, 0.000000, GDX, 119, 24, 4.958333, 
trial0047843, AA, 0, 8, 0.000000, GDX, 8, 24, 0.333333, 
trial0047844, AA, 9, 8, 1.125000, GDX, 89, 24, 3.708333, 
trial0047845, AA, 0, 8, 0.000000, GDX, 5, 24, 0.208333, 
trial0047846, AA, 0, 8, 0.000000, GDX, 82, 24, 3.416667, 
trial0047847, AA, 1, 8, 0.125000, GDX, 43, 24, 1.791667, 
trial0047848, AA, 0, 8, 0.000000, GDX, 80, 24, 3.333333, 
trial0047849, AA, 0, 8, 0.000000, GDX, 77, 24, 3.208333, 
trial0047850, AA, 0, 8, 0.000000, GDX, 0, 24, 0.000000, 
trial0047851, AA, 27, 8, 3.375000, GDX, 334, 24, 13.916667, 
trial0047852, AA, 0, 8, 0.000000, GDX, 226, 24, 9.416667, 
trial0047853, AA, 0, 8, 0.000000, GDX, 18, 24, 0.750000, 
trial0047854, AA, 66, 8, 8.250000, GDX, 97, 24, 4.041667, 
trial0047855, AA, 72, 8, 9.000000, GDX, 117, 24, 4.875000, 
trial0047856, AA, 60, 8, 7.500000, GDX, 436, 24, 18.166667, 
trial0047857, AA, 0, 8, 0.000000, GDX, 226, 24, 9.416667, 
trial0047858, AA, 0, 8, 0.000000, GDX, 253, 24, 10.541667, 
trial0047859, AA, 19, 8, 2.375000, GDX, 288, 24, 12.000000, 
trial0047860, AA, 54, 8, 6.750000, GDX, 388, 24, 16.166667, 
trial0047861, AA, 136, 8, 17.000000, GDX, 108, 24, 4.500000, 
trial0047862, AA, 99, 8, 12.375000, GDX, 253, 24, 10.541667, 
trial0047863, AA, 0, 8, 0.000000, GDX, 118, 24, 4.916667, 
trial0047864, AA, 0, 8, 0.000000, GDX, 136, 24, 5.666667, 
trial0047865, AA, 127, 8, 15.875000, GDX, 126, 24, 5.250000, 
trial0047866, AA, 0, 8, 0.000000, GDX, 81, 24, 3.375000, 
trial0047867, AA, 72, 8, 9.000000, GDX, 136, 24, 5.666667, 
trial0047868, AA, 0, 8, 0.000000, GDX, 91, 24, 3.791667, 
trial0047869, AA, 29, 8, 3.625000, GDX, 350, 24, 14.583333, 
trial0047870, AA, 127, 8, 15.875000, GDX, 126, 24, 5.250000, 
trial0047871, AA, 241, 8, 30.125000, GDX, 0, 24, 0.000000, 
trial0047872, AA, 0, 8, 0.000000, GDX, 145, 24, 6.041667, 
trial0047873, AA, 6, 8, 0.750000, GDX, 337, 24, 14.041667, 
trial0047874, AA, 37, 8, 4.625000, GDX, 387, 24, 16.125000, 
trial0047875, AA, 90, 8, 11.250000, GDX, 0, 24, 0.000000, 
trial0047876, AA, 54, 8, 6.750000, GDX, 0, 24, 0.000000, 
trial0047877, AA, 0, 8, 0.000000, GDX, 117, 24, 4.875000, 
trial0047878, AA, 0, 8, 0.000000, GDX, 271, 24, 11.291667, 
trial0047879, AA, 18, 8, 2.250000, GDX, 217, 24, 9.041667, 
trial0047880, AA, 0, 8, 0.000000, GDX, 135, 24, 5.625000, 
trial0047881, AA, 3, 8, 0.375000, GDX, 192, 24, 8.000000, 
trial0047882, AA, 129, 8, 16.125000, GDX, 76, 24, 3.166667, 
trial0047883, AA, 0, 8, 0.000000, GDX, 146, 24, 6.083333, 
trial0047884, AA, 109, 8, 13.625000, GDX, 80, 24, 3.333333, 
trial0047885, AA, 0, 8, 0.000000, GDX, 124, 24, 5.166667, 
trial0047886, AA, 32, 8, 4.000000, GDX, 81, 24, 3.375000, 
trial0047887, AA, 32, 8, 4.000000, GDX, 27, 24, 1.125000, 
trial0047888, AA, 6, 8, 0.750000, GDX, 177, 24, 7.375000, 
trial0047889, AA, 0, 8, 0.000000, GDX, 54, 24, 2.250000, 
trial0047890, AA, 76, 8, 9.500000, GDX, 75, 24, 3.125000, 
trial0047891, AA, 53, 8, 6.625000, GDX, 142, 24, 5.916667, 
trial0047892, AA, 24, 8, 3.000000, GDX, 197, 24, 8.208333, 
trial0047893, AA, 21, 8, 2.625000, GDX, 0, 24, 0.000000, 
trial0047894, AA, 102, 8, 12.750000, GDX, 0, 24, 0.000000, 
trial0047895, AA, 5, 8, 0.625000, GDX, 61, 24, 2.541667, 
trial0047896, AA, 118, 8, 14.750000, GDX, 22, 24, 0.916667, 
trial0047897, AA, 0, 8, 0.000000, GDX, 162, 24, 6.750000, 
trial0047898, AA, 11, 8, 1.375000, GDX, 98, 24, 4.083333, 
trial0047899, AA, 3, 8, 0.375000, GDX, 115, 24, 4.791667, 
trial0047900, AA, 7, 8, 0.875000, GDX, 246, 24, 10.250000, 
trial0047901, AA, 128, 8, 16.000000, GDX, 29, 24, 1.208333, 
trial0047902, AA, 54, 8, 6.750000, GDX, 114, 24, 4.750000, 
trial0047903, AA, 65, 8, 8.125000, GDX, 75, 24, 3.125000, 
trial0047904, AA, 0, 8, 0.000000, GDX, 48, 24, 2.000000, 
