trial0044401, AA, 735, 30, 24.500000, GDX, 12, 2, 6.000000, 
trial0044402, AA, 747, 30, 24.900000, GDX, 0, 2, 0.000000, 
trial0044403, AA, 735, 30, 24.500000, GDX, 0, 2, 0.000000, 
trial0044404, AA, 673, 30, 22.433333, GDX, 74, 2, 37.000000, 
trial0044405, AA, 747, 30, 24.900000, GDX, 0, 2, 0.000000, 
trial0044406, AA, 747, 30, 24.900000, GDX, 0, 2, 0.000000, 
trial0044407, AA, 714, 30, 23.800000, GDX, 33, 2, 16.500000, 
trial0044408, AA, 735, 30, 24.500000, GDX, 0, 2, 0.000000, 
trial0044409, AA, 687, 30, 22.900000, GDX, 60, 2, 30.000000, 
trial0044410, AA, 724, 30, 24.133333, GDX, 0, 2, 0.000000, 
trial0044411, AA, 724, 30, 24.133333, GDX, 0, 2, 0.000000, 
trial0044412, AA, 690, 30, 23.000000, GDX, 57, 2, 28.500000, 
trial0044413, AA, 649, 30, 21.633333, GDX, 98, 2, 49.000000, 
trial0044414, AA, 747, 30, 24.900000, GDX, 0, 2, 0.000000, 
trial0044415, AA, 697, 30, 23.233333, GDX, 50, 2, 25.000000, 
trial0044416, AA, 679, 30, 22.633333, GDX, 68, 2, 34.000000, 
trial0044417, AA, 747, 30, 24.900000, GDX, 0, 2, 0.000000, 
trial0044418, AA, 610, 30, 20.333333, GDX, 137, 2, 68.500000, 
trial0044419, AA, 712, 30, 23.733333, GDX, 0, 2, 0.000000, 
trial0044420, AA, 666, 30, 22.200000, GDX, 69, 2, 34.500000, 
trial0044421, AA, 735, 30, 24.500000, GDX, 0, 2, 0.000000, 
trial0044422, AA, 686, 30, 22.866667, GDX, 49, 2, 24.500000, 
trial0044423, AA, 747, 30, 24.900000, GDX, 0, 2, 0.000000, 
trial0044424, AA, 735, 30, 24.500000, GDX, 0, 2, 0.000000, 
trial0044425, AA, 654, 30, 21.800000, GDX, 93, 2, 46.500000, 
trial0044426, AA, 667, 30, 22.233333, GDX, 68, 2, 34.000000, 
trial0044427, AA, 715, 30, 23.833333, GDX, 20, 2, 10.000000, 
trial0044428, AA, 747, 30, 24.900000, GDX, 0, 2, 0.000000, 
trial0044429, AA, 737, 30, 24.566667, GDX, 10, 2, 5.000000, 
trial0044430, AA, 665, 30, 22.166667, GDX, 23, 2, 11.500000, 
trial0044431, AA, 10, 30, 0.333333, GDX, 14, 2, 7.000000, 
trial0044432, AA, 119, 30, 3.966667, GDX, 23, 2, 11.500000, 
trial0044433, AA, 2, 30, 0.066667, GDX, 32, 2, 16.000000, 
trial0044434, AA, 8, 30, 0.266667, GDX, 14, 2, 7.000000, 
trial0044435, AA, 1, 30, 0.033333, GDX, 15, 2, 7.500000, 
trial0044436, AA, 125, 30, 4.166667, GDX, 11, 2, 5.500000, 
trial0044437, AA, 126, 30, 4.200000, GDX, 10, 2, 5.000000, 
trial0044438, AA, 113, 30, 3.766667, GDX, 2, 2, 1.000000, 
trial0044439, AA, 127, 30, 4.233333, GDX, 3, 2, 1.500000, 
trial0044440, AA, 6, 30, 0.200000, GDX, 28, 2, 14.000000, 
trial0044441, AA, 123, 30, 4.100000, GDX, 19, 2, 9.500000, 
trial0044442, AA, 0, 30, 0.000000, GDX, 9, 2, 4.500000, 
trial0044443, AA, 127, 30, 4.233333, GDX, 6, 2, 3.000000, 
trial0044444, AA, 126, 30, 4.200000, GDX, 11, 2, 5.500000, 
trial0044445, AA, 2, 30, 0.066667, GDX, 14, 2, 7.000000, 
trial0044446, AA, 122, 30, 4.066667, GDX, 23, 2, 11.500000, 
trial0044447, AA, 113, 30, 3.766667, GDX, 9, 2, 4.500000, 
trial0044448, AA, 128, 30, 4.266667, GDX, 14, 2, 7.000000, 
trial0044449, AA, 12, 30, 0.400000, GDX, 17, 2, 8.500000, 
trial0044450, AA, 109, 30, 3.633333, GDX, 8, 2, 4.000000, 
trial0044451, AA, 117, 30, 3.900000, GDX, 2, 2, 1.000000, 
trial0044452, AA, 132, 30, 4.400000, GDX, 10, 2, 5.000000, 
trial0044453, AA, 129, 30, 4.300000, GDX, 0, 2, 0.000000, 
trial0044454, AA, 121, 30, 4.033333, GDX, 3, 2, 1.500000, 
trial0044455, AA, 2, 30, 0.066667, GDX, 9, 2, 4.500000, 
trial0044456, AA, 5, 30, 0.166667, GDX, 15, 2, 7.500000, 
trial0044457, AA, 122, 30, 4.066667, GDX, 0, 2, 0.000000, 
trial0044458, AA, 0, 30, 0.000000, GDX, 0, 2, 0.000000, 
trial0044459, AA, 90, 30, 3.000000, GDX, 26, 2, 13.000000, 
trial0044460, AA, 107, 30, 3.566667, GDX, 4, 2, 2.000000, 
trial0044461, AA, 347, 30, 11.566667, GDX, 80, 2, 40.000000, 
trial0044462, AA, 402, 30, 13.400000, GDX, 18, 2, 9.000000, 
trial0044463, AA, 347, 30, 11.566667, GDX, 66, 2, 33.000000, 
trial0044464, AA, 415, 30, 13.833333, GDX, 19, 2, 9.500000, 
trial0044465, AA, 422, 30, 14.066667, GDX, 12, 2, 6.000000, 
trial0044466, AA, 401, 30, 13.366667, GDX, 12, 2, 6.000000, 
trial0044467, AA, 361, 30, 12.033333, GDX, 73, 2, 36.500000, 
trial0044468, AA, 392, 30, 13.066667, GDX, 14, 2, 7.000000, 
trial0044469, AA, 390, 30, 13.000000, GDX, 30, 2, 15.000000, 
trial0044470, AA, 427, 30, 14.233333, GDX, 14, 2, 7.000000, 
trial0044471, AA, 427, 30, 14.233333, GDX, 14, 2, 7.000000, 
trial0044472, AA, 408, 30, 13.600000, GDX, 33, 2, 16.500000, 
trial0044473, AA, 387, 30, 12.900000, GDX, 33, 2, 16.500000, 
trial0044474, AA, 397, 30, 13.233333, GDX, 30, 2, 15.000000, 
trial0044475, AA, 403, 30, 13.433333, GDX, 38, 2, 19.000000, 
trial0044476, AA, 419, 30, 13.966667, GDX, 8, 2, 4.000000, 
trial0044477, AA, 421, 30, 14.033333, GDX, 27, 2, 13.500000, 
trial0044478, AA, 441, 30, 14.700000, GDX, 0, 2, 0.000000, 
trial0044479, AA, 420, 30, 14.000000, GDX, 14, 2, 7.000000, 
trial0044480, AA, 441, 30, 14.700000, GDX, 0, 2, 0.000000, 
trial0044481, AA, 441, 30, 14.700000, GDX, 0, 2, 0.000000, 
trial0044482, AA, 401, 30, 13.366667, GDX, 47, 2, 23.500000, 
trial0044483, AA, 416, 30, 13.866667, GDX, 11, 2, 5.500000, 
trial0044484, AA, 381, 30, 12.700000, GDX, 11, 2, 5.500000, 
trial0044485, AA, 420, 30, 14.000000, GDX, 7, 2, 3.500000, 
trial0044486, AA, 420, 30, 14.000000, GDX, 0, 2, 0.000000, 
trial0044487, AA, 382, 30, 12.733333, GDX, 24, 2, 12.000000, 
trial0044488, AA, 420, 30, 14.000000, GDX, 28, 2, 14.000000, 
trial0044489, AA, 446, 30, 14.866667, GDX, 2, 2, 1.000000, 
trial0044490, AA, 448, 30, 14.933333, GDX, 0, 2, 0.000000, 
trial0044491, AA, 457, 30, 15.233333, GDX, 24, 2, 12.000000, 
trial0044492, AA, 480, 30, 16.000000, GDX, 0, 2, 0.000000, 
trial0044493, AA, 413, 30, 13.766667, GDX, 21, 2, 10.500000, 
trial0044494, AA, 480, 30, 16.000000, GDX, 0, 2, 0.000000, 
trial0044495, AA, 434, 30, 14.466667, GDX, 62, 2, 31.000000, 
trial0044496, AA, 455, 30, 15.166667, GDX, 48, 2, 24.000000, 
trial0044497, AA, 465, 30, 15.500000, GDX, 0, 2, 0.000000, 
trial0044498, AA, 437, 30, 14.566667, GDX, 59, 2, 29.500000, 
trial0044499, AA, 481, 30, 16.033333, GDX, 0, 2, 0.000000, 
trial0044500, AA, 419, 30, 13.966667, GDX, 69, 2, 34.500000, 
trial0044501, AA, 409, 30, 13.633333, GDX, 64, 2, 32.000000, 
trial0044502, AA, 503, 30, 16.766667, GDX, 0, 2, 0.000000, 
trial0044503, AA, 496, 30, 16.533333, GDX, 0, 2, 0.000000, 
trial0044504, AA, 441, 30, 14.700000, GDX, 55, 2, 27.500000, 
trial0044505, AA, 362, 30, 12.066667, GDX, 110, 2, 55.000000, 
trial0044506, AA, 465, 30, 15.500000, GDX, 0, 2, 0.000000, 
trial0044507, AA, 480, 30, 16.000000, GDX, 0, 2, 0.000000, 
trial0044508, AA, 488, 30, 16.266667, GDX, 0, 2, 0.000000, 
trial0044509, AA, 481, 30, 16.033333, GDX, 0, 2, 0.000000, 
trial0044510, AA, 425, 30, 14.166667, GDX, 63, 2, 31.500000, 
trial0044511, AA, 473, 30, 15.766667, GDX, 0, 2, 0.000000, 
trial0044512, AA, 480, 30, 16.000000, GDX, 16, 2, 8.000000, 
trial0044513, AA, 503, 30, 16.766667, GDX, 0, 2, 0.000000, 
trial0044514, AA, 456, 30, 15.200000, GDX, 16, 2, 8.000000, 
trial0044515, AA, 454, 30, 15.133333, GDX, 11, 2, 5.500000, 
trial0044516, AA, 482, 30, 16.066667, GDX, 14, 2, 7.000000, 
trial0044517, AA, 451, 30, 15.033333, GDX, 14, 2, 7.000000, 
trial0044518, AA, 503, 30, 16.766667, GDX, 0, 2, 0.000000, 
trial0044519, AA, 478, 30, 15.933333, GDX, 18, 2, 9.000000, 
trial0044520, AA, 450, 30, 15.000000, GDX, 46, 2, 23.000000, 
trial0044521, AA, 404, 30, 13.466667, GDX, 11, 2, 5.500000, 
trial0044522, AA, 385, 30, 12.833333, GDX, 24, 2, 12.000000, 
trial0044523, AA, 298, 30, 9.933333, GDX, 0, 2, 0.000000, 
trial0044524, AA, 384, 30, 12.800000, GDX, 18, 2, 9.000000, 
trial0044525, AA, 376, 30, 12.533333, GDX, 0, 2, 0.000000, 
trial0044526, AA, 409, 30, 13.633333, GDX, 6, 2, 3.000000, 
trial0044527, AA, 325, 30, 10.833333, GDX, 58, 2, 29.000000, 
trial0044528, AA, 382, 30, 12.733333, GDX, 27, 2, 13.500000, 
trial0044529, AA, 415, 30, 13.833333, GDX, 0, 2, 0.000000, 
trial0044530, AA, 317, 30, 10.566667, GDX, 52, 2, 26.000000, 
trial0044531, AA, 383, 30, 12.766667, GDX, 26, 2, 13.000000, 
trial0044532, AA, 326, 30, 10.866667, GDX, 70, 2, 35.000000, 
