trial0048601, AA, 0, 2, 0.000000, GDX, 200, 30, 6.666667, 
trial0048602, AA, 0, 2, 0.000000, GDX, 185, 30, 6.166667, 
trial0048603, AA, 0, 2, 0.000000, GDX, 214, 30, 7.133333, 
trial0048604, AA, 0, 2, 0.000000, GDX, 229, 30, 7.633333, 
trial0048605, AA, 74, 2, 37.000000, GDX, 200, 30, 6.666667, 
trial0048606, AA, 66, 2, 33.000000, GDX, 7, 30, 0.233333, 
trial0048607, AA, 0, 2, 0.000000, GDX, 118, 30, 3.933333, 
trial0048608, AA, 0, 2, 0.000000, GDX, 207, 30, 6.900000, 
trial0048609, AA, 0, 2, 0.000000, GDX, 230, 30, 7.666667, 
trial0048610, AA, 0, 2, 0.000000, GDX, 207, 30, 6.900000, 
trial0048611, AA, 0, 2, 0.000000, GDX, 7, 30, 0.233333, 
trial0048612, AA, 96, 2, 48.000000, GDX, 193, 30, 6.433333, 
trial0048613, AA, 7, 2, 3.500000, GDX, 252, 30, 8.400000, 
trial0048614, AA, 0, 2, 0.000000, GDX, 259, 30, 8.633333, 
trial0048615, AA, 0, 2, 0.000000, GDX, 230, 30, 7.666667, 
trial0048616, AA, 82, 2, 41.000000, GDX, 258, 30, 8.600000, 
trial0048617, AA, 0, 2, 0.000000, GDX, 215, 30, 7.166667, 
trial0048618, AA, 0, 2, 0.000000, GDX, 14, 30, 0.466667, 
trial0048619, AA, 37, 2, 18.500000, GDX, 170, 30, 5.666667, 
trial0048620, AA, 0, 2, 0.000000, GDX, 125, 30, 4.166667, 
trial0048621, AA, 103, 2, 51.500000, GDX, 89, 30, 2.966667, 
trial0048622, AA, 0, 2, 0.000000, GDX, 0, 30, 0.000000, 
trial0048623, AA, 0, 2, 0.000000, GDX, 215, 30, 7.166667, 
trial0048624, AA, 0, 2, 0.000000, GDX, 199, 30, 6.633333, 
trial0048625, AA, 0, 2, 0.000000, GDX, 126, 30, 4.200000, 
trial0048626, AA, 0, 2, 0.000000, GDX, 371, 30, 12.366667, 
trial0048627, AA, 0, 2, 0.000000, GDX, 214, 30, 7.133333, 
trial0048628, AA, 0, 2, 0.000000, GDX, 162, 30, 5.400000, 
trial0048629, AA, 0, 2, 0.000000, GDX, 111, 30, 3.700000, 
trial0048630, AA, 0, 2, 0.000000, GDX, 207, 30, 6.900000, 
trial0048631, AA, 60, 2, 30.000000, GDX, 137, 30, 4.566667, 
trial0048632, AA, 5, 2, 2.500000, GDX, 214, 30, 7.133333, 
trial0048633, AA, 0, 2, 0.000000, GDX, 49, 30, 1.633333, 
trial0048634, AA, 0, 2, 0.000000, GDX, 10, 30, 0.333333, 
trial0048635, AA, 0, 2, 0.000000, GDX, 148, 30, 4.933333, 
trial0048636, AA, 0, 2, 0.000000, GDX, 164, 30, 5.466667, 
trial0048637, AA, 0, 2, 0.000000, GDX, 16, 30, 0.533333, 
trial0048638, AA, 71, 2, 35.500000, GDX, 82, 30, 2.733333, 
trial0048639, AA, 0, 2, 0.000000, GDX, 110, 30, 3.666667, 
trial0048640, AA, 0, 2, 0.000000, GDX, 192, 30, 6.400000, 
trial0048641, AA, 0, 2, 0.000000, GDX, 159, 30, 5.300000, 
trial0048642, AA, 0, 2, 0.000000, GDX, 49, 30, 1.633333, 
trial0048643, AA, 0, 2, 0.000000, GDX, 0, 30, 0.000000, 
trial0048644, AA, 0, 2, 0.000000, GDX, 148, 30, 4.933333, 
trial0048645, AA, 0, 2, 0.000000, GDX, 126, 30, 4.200000, 
trial0048646, AA, 0, 2, 0.000000, GDX, 186, 30, 6.200000, 
trial0048647, AA, 0, 2, 0.000000, GDX, 137, 30, 4.566667, 
trial0048648, AA, 0, 2, 0.000000, GDX, 104, 30, 3.466667, 
trial0048649, AA, 0, 2, 0.000000, GDX, 82, 30, 2.733333, 
trial0048650, AA, 0, 2, 0.000000, GDX, 98, 30, 3.266667, 
trial0048651, AA, 0, 2, 0.000000, GDX, 126, 30, 4.200000, 
trial0048652, AA, 0, 2, 0.000000, GDX, 87, 30, 2.900000, 
trial0048653, AA, 7, 2, 3.500000, GDX, 190, 30, 6.333333, 
trial0048654, AA, 77, 2, 38.500000, GDX, 93, 30, 3.100000, 
trial0048655, AA, 0, 2, 0.000000, GDX, 153, 30, 5.100000, 
trial0048656, AA, 0, 2, 0.000000, GDX, 224, 30, 7.466667, 
trial0048657, AA, 0, 2, 0.000000, GDX, 87, 30, 2.900000, 
trial0048658, AA, 0, 2, 0.000000, GDX, 99, 30, 3.300000, 
trial0048659, AA, 0, 2, 0.000000, GDX, 92, 30, 3.066667, 
trial0048660, AA, 0, 2, 0.000000, GDX, 137, 30, 4.566667, 
trial0048661, AA, 84, 2, 42.000000, GDX, 8, 30, 0.266667, 
trial0048662, AA, 0, 2, 0.000000, GDX, 246, 30, 8.200000, 
trial0048663, AA, 0, 2, 0.000000, GDX, 50, 30, 1.666667, 
trial0048664, AA, 0, 2, 0.000000, GDX, 271, 30, 9.033333, 
trial0048665, AA, 0, 2, 0.000000, GDX, 212, 30, 7.066667, 
