trial0044701, AA, 162, 28, 5.785714, GDX, 68, 4, 17.000000, 
trial0044702, AA, 189, 28, 6.750000, GDX, 16, 4, 4.000000, 
trial0044703, AA, 200, 28, 7.142857, GDX, 20, 4, 5.000000, 
trial0044704, AA, 174, 28, 6.214286, GDX, 56, 4, 14.000000, 
trial0044705, AA, 157, 28, 5.607143, GDX, 55, 4, 13.750000, 
trial0044706, AA, 181, 28, 6.464286, GDX, 39, 4, 9.750000, 
trial0044707, AA, 190, 28, 6.785714, GDX, 23, 4, 5.750000, 
trial0044708, AA, 154, 28, 5.500000, GDX, 51, 4, 12.750000, 
trial0044709, AA, 192, 28, 6.857143, GDX, 35, 4, 8.750000, 
trial0044710, AA, 151, 28, 5.392857, GDX, 44, 4, 11.000000, 
trial0044711, AA, 216, 28, 7.714286, GDX, 0, 4, 0.000000, 
trial0044712, AA, 190, 28, 6.785714, GDX, 19, 4, 4.750000, 
trial0044713, AA, 192, 28, 6.857143, GDX, 21, 4, 5.250000, 
trial0044714, AA, 216, 28, 7.714286, GDX, 11, 4, 2.750000, 
trial0044715, AA, 172, 28, 6.142857, GDX, 55, 4, 13.750000, 
trial0044716, AA, 189, 28, 6.750000, GDX, 41, 4, 10.250000, 
trial0044717, AA, 207, 28, 7.392857, GDX, 20, 4, 5.000000, 
trial0044718, AA, 163, 28, 5.821429, GDX, 64, 4, 16.000000, 
trial0044719, AA, 10, 28, 0.357143, GDX, 54, 4, 13.500000, 
trial0044720, AA, 155, 28, 5.535714, GDX, 75, 4, 18.750000, 
trial0044721, AA, 183, 28, 6.535714, GDX, 11, 4, 2.750000, 
trial0044722, AA, 179, 28, 6.392857, GDX, 34, 4, 8.500000, 
trial0044723, AA, 164, 28, 5.857143, GDX, 52, 4, 13.000000, 
trial0044724, AA, 194, 28, 6.928571, GDX, 21, 4, 5.250000, 
trial0044725, AA, 192, 28, 6.857143, GDX, 23, 4, 5.750000, 
trial0044726, AA, 190, 28, 6.785714, GDX, 27, 4, 6.750000, 
trial0044727, AA, 212, 28, 7.571429, GDX, 18, 4, 4.500000, 
trial0044728, AA, 196, 28, 7.000000, GDX, 31, 4, 7.750000, 
trial0044729, AA, 191, 28, 6.821429, GDX, 29, 4, 7.250000, 
trial0044730, AA, 159, 28, 5.678571, GDX, 54, 4, 13.500000, 
trial0044731, AA, 193, 28, 6.892857, GDX, 16, 4, 4.000000, 
trial0044732, AA, 209, 28, 7.464286, GDX, 0, 4, 0.000000, 
trial0044733, AA, 206, 28, 7.357143, GDX, 3, 4, 0.750000, 
trial0044734, AA, 170, 28, 6.071429, GDX, 35, 4, 8.750000, 
trial0044735, AA, 166, 28, 5.928571, GDX, 30, 4, 7.500000, 
trial0044736, AA, 176, 28, 6.285714, GDX, 19, 4, 4.750000, 
trial0044737, AA, 189, 28, 6.750000, GDX, 7, 4, 1.750000, 
trial0044738, AA, 180, 28, 6.428571, GDX, 29, 4, 7.250000, 
trial0044739, AA, 167, 28, 5.964286, GDX, 42, 4, 10.500000, 
trial0044740, AA, 179, 28, 6.392857, GDX, 23, 4, 5.750000, 
trial0044741, AA, 177, 28, 6.321429, GDX, 12, 4, 3.000000, 
trial0044742, AA, 145, 28, 5.178571, GDX, 44, 4, 11.000000, 
trial0044743, AA, 157, 28, 5.607143, GDX, 25, 4, 6.250000, 
trial0044744, AA, 191, 28, 6.821429, GDX, 11, 4, 2.750000, 
trial0044745, AA, 34, 28, 1.214286, GDX, 44, 4, 11.000000, 
trial0044746, AA, 188, 28, 6.714286, GDX, 11, 4, 2.750000, 
trial0044747, AA, 205, 28, 7.321429, GDX, 0, 4, 0.000000, 
trial0044748, AA, 187, 28, 6.678571, GDX, 22, 4, 5.500000, 
trial0044749, AA, 153, 28, 5.464286, GDX, 45, 4, 11.250000, 
trial0044750, AA, 165, 28, 5.892857, GDX, 40, 4, 10.000000, 
