trial0048001, AA, 99, 6, 16.500000, GDX, 7, 26, 0.269231, 
trial0048002, AA, 127, 6, 21.166667, GDX, 104, 26, 4.000000, 
trial0048003, AA, 0, 6, 0.000000, GDX, 93, 26, 3.576923, 
trial0048004, AA, 66, 6, 11.000000, GDX, 99, 26, 3.807692, 
trial0048005, AA, 125, 6, 20.833333, GDX, 139, 26, 5.346154, 
trial0048006, AA, 0, 6, 0.000000, GDX, 106, 26, 4.076923, 
trial0048007, AA, 59, 6, 9.833333, GDX, 159, 26, 6.115385, 
trial0048008, AA, 60, 6, 10.000000, GDX, 99, 26, 3.807692, 
trial0048009, AA, 26, 6, 4.333333, GDX, 185, 26, 7.115385, 
trial0048010, AA, 0, 6, 0.000000, GDX, 59, 26, 2.269231, 
trial0048011, AA, 0, 6, 0.000000, GDX, 40, 26, 1.538462, 
trial0048012, AA, 46, 6, 7.666667, GDX, 99, 26, 3.807692, 
trial0048013, AA, 52, 6, 8.666667, GDX, 0, 26, 0.000000, 
trial0048014, AA, 0, 6, 0.000000, GDX, 118, 26, 4.538462, 
trial0048015, AA, 27, 6, 4.500000, GDX, 309, 26, 11.884615, 
trial0048016, AA, 56, 6, 9.333333, GDX, 142, 26, 5.461538, 
trial0048017, AA, 93, 6, 15.500000, GDX, 92, 26, 3.538462, 
trial0048018, AA, 92, 6, 15.333333, GDX, 198, 26, 7.615385, 
trial0048019, AA, 0, 6, 0.000000, GDX, 171, 26, 6.576923, 
trial0048020, AA, 60, 6, 10.000000, GDX, 99, 26, 3.807692, 
trial0048021, AA, 92, 6, 15.333333, GDX, 99, 26, 3.807692, 
trial0048022, AA, 99, 6, 16.500000, GDX, 0, 26, 0.000000, 
trial0048023, AA, 7, 6, 1.166667, GDX, 257, 26, 9.884615, 
trial0048024, AA, 0, 6, 0.000000, GDX, 185, 26, 7.115385, 
trial0048025, AA, 86, 6, 14.333333, GDX, 99, 26, 3.807692, 
trial0048026, AA, 0, 6, 0.000000, GDX, 14, 26, 0.538462, 
trial0048027, AA, 44, 6, 7.333333, GDX, 293, 26, 11.269231, 
trial0048028, AA, 4, 6, 0.666667, GDX, 207, 26, 7.961538, 
trial0048029, AA, 46, 6, 7.666667, GDX, 0, 26, 0.000000, 
trial0048030, AA, 92, 6, 15.333333, GDX, 73, 26, 2.807692, 
trial0048031, AA, 66, 6, 11.000000, GDX, 7, 26, 0.269231, 
trial0048032, AA, 22, 6, 3.666667, GDX, 278, 26, 10.692308, 
trial0048033, AA, 0, 6, 0.000000, GDX, 110, 26, 4.230769, 
trial0048034, AA, 4, 6, 0.666667, GDX, 164, 26, 6.307692, 
trial0048035, AA, 0, 6, 0.000000, GDX, 198, 26, 7.615385, 
trial0048036, AA, 0, 6, 0.000000, GDX, 118, 26, 4.538462, 
trial0048037, AA, 0, 6, 0.000000, GDX, 0, 26, 0.000000, 
trial0048038, AA, 0, 6, 0.000000, GDX, 147, 26, 5.653846, 
trial0048039, AA, 69, 6, 11.500000, GDX, 224, 26, 8.615385, 
trial0048040, AA, 58, 6, 9.666667, GDX, 58, 26, 2.230769, 
trial0048041, AA, 0, 6, 0.000000, GDX, 0, 26, 0.000000, 
trial0048042, AA, 0, 6, 0.000000, GDX, 103, 26, 3.961538, 
trial0048043, AA, 0, 6, 0.000000, GDX, 124, 26, 4.769231, 
trial0048044, AA, 0, 6, 0.000000, GDX, 191, 26, 7.346154, 
