trial0058501, AA, 393, 26, 15.115385, ZIP, 102, 6, 17.000000, 
trial0058502, AA, 483, 26, 18.576923, ZIP, 12, 6, 2.000000, 
trial0058503, AA, 369, 26, 14.192308, ZIP, 134, 6, 22.333333, 
trial0058504, AA, 373, 26, 14.346154, ZIP, 114, 6, 19.000000, 
trial0058505, AA, 492, 26, 18.923077, ZIP, 19, 6, 3.166667, 
trial0058506, AA, 352, 26, 13.538462, ZIP, 119, 6, 19.833333, 
trial0058507, AA, 356, 26, 13.692308, ZIP, 115, 6, 19.166667, 
trial0058508, AA, 424, 26, 16.307692, ZIP, 79, 6, 13.166667, 
trial0058509, AA, 426, 26, 16.384615, ZIP, 77, 6, 12.833333, 
trial0058510, AA, 336, 26, 12.923077, ZIP, 167, 6, 27.833333, 
trial0058511, AA, 448, 26, 17.230769, ZIP, 55, 6, 9.166667, 
trial0058512, AA, 440, 26, 16.923077, ZIP, 39, 6, 6.500000, 
trial0058513, AA, 427, 26, 16.423077, ZIP, 60, 6, 10.000000, 
trial0058514, AA, 503, 26, 19.346154, ZIP, 0, 6, 0.000000, 
trial0058515, AA, 383, 26, 14.730769, ZIP, 128, 6, 21.333333, 
trial0058516, AA, 330, 26, 12.692308, ZIP, 181, 6, 30.166667, 
trial0058517, AA, 344, 26, 13.230769, ZIP, 143, 6, 23.833333, 
trial0058518, AA, 338, 26, 13.000000, ZIP, 157, 6, 26.166667, 
trial0058519, AA, 464, 26, 17.846154, ZIP, 31, 6, 5.166667, 
trial0058520, AA, 436, 26, 16.769231, ZIP, 59, 6, 9.833333, 
trial0058521, AA, 422, 26, 16.230769, ZIP, 89, 6, 14.833333, 
trial0058522, AA, 386, 26, 14.846154, ZIP, 125, 6, 20.833333, 
trial0058523, AA, 341, 26, 13.115385, ZIP, 98, 6, 16.333333, 
trial0058524, AA, 471, 26, 18.115385, ZIP, 24, 6, 4.000000, 
trial0058525, AA, 446, 26, 17.153846, ZIP, 65, 6, 10.833333, 
trial0058526, AA, 375, 26, 14.423077, ZIP, 112, 6, 18.666667, 
trial0058527, AA, 455, 26, 17.500000, ZIP, 40, 6, 6.666667, 
trial0058528, AA, 433, 26, 16.653846, ZIP, 62, 6, 10.333333, 
trial0058529, AA, 391, 26, 15.038462, ZIP, 120, 6, 20.000000, 
trial0058530, AA, 413, 26, 15.884615, ZIP, 82, 6, 13.666667, 
trial0058531, AA, 398, 26, 15.307692, ZIP, 64, 6, 10.666667, 
trial0058532, AA, 355, 26, 13.653846, ZIP, 78, 6, 13.000000, 
trial0058533, AA, 337, 26, 12.961538, ZIP, 103, 6, 17.166667, 
trial0058534, AA, 399, 26, 15.346154, ZIP, 27, 6, 4.500000, 
trial0058535, AA, 366, 26, 14.076923, ZIP, 96, 6, 16.000000, 
trial0058536, AA, 391, 26, 15.038462, ZIP, 78, 6, 13.000000, 
trial0058537, AA, 367, 26, 14.115385, ZIP, 95, 6, 15.833333, 
trial0058538, AA, 328, 26, 12.615385, ZIP, 90, 6, 15.000000, 
trial0058539, AA, 416, 26, 16.000000, ZIP, 46, 6, 7.666667, 
trial0058540, AA, 444, 26, 17.076923, ZIP, 25, 6, 4.166667, 
trial0058541, AA, 377, 26, 14.500000, ZIP, 70, 6, 11.666667, 
trial0058542, AA, 442, 26, 17.000000, ZIP, 27, 6, 4.500000, 
trial0058543, AA, 313, 26, 12.038462, ZIP, 134, 6, 22.333333, 
trial0058544, AA, 424, 26, 16.307692, ZIP, 45, 6, 7.500000, 
trial0058545, AA, 385, 26, 14.807692, ZIP, 55, 6, 9.166667, 
trial0058546, AA, 380, 26, 14.615385, ZIP, 68, 6, 11.333333, 
trial0058547, AA, 376, 26, 14.461538, ZIP, 56, 6, 9.333333, 
trial0058548, AA, 411, 26, 15.807692, ZIP, 44, 6, 7.333333, 
trial0058549, AA, 358, 26, 13.769231, ZIP, 81, 6, 13.500000, 
trial0058550, AA, 321, 26, 12.346154, ZIP, 141, 6, 23.500000, 
trial0058551, AA, 415, 26, 15.961538, ZIP, 40, 6, 6.666667, 
trial0058552, AA, 370, 26, 14.230769, ZIP, 92, 6, 15.333333, 
trial0058553, AA, 345, 26, 13.269231, ZIP, 36, 6, 6.000000, 
trial0058554, AA, 381, 26, 14.653846, ZIP, 81, 6, 13.500000, 
trial0058555, AA, 406, 26, 15.615385, ZIP, 49, 6, 8.166667, 
trial0058556, AA, 315, 26, 12.115385, ZIP, 147, 6, 24.500000, 
trial0058557, AA, 377, 26, 14.500000, ZIP, 78, 6, 13.000000, 
trial0058558, AA, 263, 26, 10.115385, ZIP, 169, 6, 28.166667, 
trial0058559, AA, 396, 26, 15.230769, ZIP, 66, 6, 11.000000, 
trial0058560, AA, 337, 26, 12.961538, ZIP, 125, 6, 20.833333, 
trial0058561, AA, 352, 26, 13.538462, ZIP, 136, 6, 22.666667, 
trial0058562, AA, 386, 26, 14.846154, ZIP, 94, 6, 15.666667, 
trial0058563, AA, 405, 26, 15.576923, ZIP, 83, 6, 13.833333, 
trial0058564, AA, 340, 26, 13.076923, ZIP, 148, 6, 24.666667, 
trial0058565, AA, 428, 26, 16.461538, ZIP, 52, 6, 8.666667, 
trial0058566, AA, 424, 26, 16.307692, ZIP, 64, 6, 10.666667, 
trial0058567, AA, 384, 26, 14.769231, ZIP, 81, 6, 13.500000, 
trial0058568, AA, 338, 26, 13.000000, ZIP, 134, 6, 22.333333, 
trial0058569, AA, 365, 26, 14.038462, ZIP, 115, 6, 19.166667, 
trial0058570, AA, 324, 26, 12.461538, ZIP, 141, 6, 23.500000, 
trial0058571, AA, 449, 26, 17.269231, ZIP, 31, 6, 5.166667, 
trial0058572, AA, 387, 26, 14.884615, ZIP, 108, 6, 18.000000, 
trial0058573, AA, 437, 26, 16.807692, ZIP, 51, 6, 8.500000, 
